@relation data

@attribute id string
@attribute 25830 numeric
@attribute 27233 numeric
@attribute 27284 numeric
@attribute 6783 numeric
@attribute 6799 numeric
@attribute 6817 numeric
@attribute 6819 numeric
@attribute 6820 numeric
@attribute 6822 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.2598,-0.1418,1.6708,-0.1108,0.0737,0.2122,-0.1165,-0.1134,-0.1005,Control
Utah__A02,-0.2548,-0.1295,1.4046,-0.0033,0.1265,0.0874,-0.1085,-0.1226,-0.1284,Control
Utah__A03,-0.1219,-0.0443,1.5241,-0.0474,0.0213,0.1541,-0.0879,-0.1966,-0.1885,Control
Utah__A04,-0.1973,-0.1317,1.5864,-0.0316,0.0428,0.157,-0.0894,-0.1054,-0.064,Control
Utah__A05,-0.1389,-0.093,1.902,-0.0059,0.0625,0.1952,-0.0774,-0.1023,-0.1048,Control
Utah__A06,-0.2475,-0.1423,1.617,-0.0156,0.0276,0.1506,-0.0639,-0.1388,-0.153,Control
Utah__A07,-0.2375,-0.1425,1.6396,-0.0722,0.0518,0.2529,-0.0493,-0.1469,-0.1357,Control
Utah__A08,-0.2371,-0.1311,1.686,-0.1196,0.0179,0.2113,-0.0796,-0.2322,-0.1552,Control
Utah__A09,-0.2248,-0.124,1.3647,-0.0916,0.0615,0.194,-0.0444,-0.1732,-0.1106,Control
Utah__A10,-0.1549,-0.0667,1.092,-0.0213,0.0242,0.2057,-0.0917,-0.1628,-0.0911,Control
Utah__A11,-0.2754,-0.0802,0.7744,-0.037,0.1354,0.0866,-0.045,-0.1633,-0.0691,Control
Utah__A12,-0.3292,-0.1397,0.8031,-0.0446,0.1192,0.2136,0.0626,-0.1922,-0.1654,Control
Utah__B01,-0.3566,-0.1615,1.3732,-0.2249,0.183,0.2583,0.0129,-0.3713,-0.0431,Control
Utah__B02,-0.1714,-0.1385,1.3965,-0.0665,0.0909,0.2307,-0.0735,-0.165,-0.089,Control
Utah__B03,-0.2553,-0.1403,1.1817,-0.1,-0.0358,0.2417,-0.0544,-0.1722,-0.128,BRCACancer
Utah__B04,-0.2618,-0.1506,0.8822,-0.034,0.0605,0.1886,-0.0712,-0.1438,-0.147,BRCACancer
Utah__B05,-0.3048,-0.1238,1.0246,-0.0358,0.1403,0.1267,-0.0897,-0.2359,-0.2235,BRCACancer
Utah__B06,-0.4278,-0.199,0.8538,-0.1791,0.0081,-0.084,-0.0533,-0.3756,-0.0609,BRCACancer
Utah__B07,-0.2372,-0.1157,1.3804,-0.0527,0.0394,0.347,-0.0847,-0.1969,-0.1538,BRCACancer
Utah__B08,-0.0953,-0.0712,1.2876,-0.0381,0.1104,0.2631,-0.0881,-0.1313,-0.1381,Control
Utah__B09,-0.2827,-0.2554,0.6992,-0.1171,0.0424,0.0868,-0.0842,-0.1583,-0.0848,Control
Utah__B10,-0.2793,-0.2016,0.9865,-0.087,0.1083,0.1693,-0.1738,-0.1647,-0.1566,Control
Utah__B11,-0.1867,-0.0548,1.6448,-0.0253,0.0687,0.3221,-0.0567,-0.1302,-0.0495,Control
Utah__B12,-0.2726,-0.1384,0.6707,-0.1145,-0.0837,0.0965,-0.1112,-0.2177,-0.1334,Control
Utah__C01,-0.1869,-0.0851,1.4614,-0.0631,0.1203,0.241,-0.063,-0.2282,-0.1576,BRCACancer
Utah__C02,-0.2049,-0.0739,1.4215,-3e-04,0.055,0.1741,-0.0334,-0.1257,-0.1736,BRCACancer
Utah__C03,-0.2505,-0.0939,1.4559,-0.0076,0.0471,0.2337,-0.0882,-0.1353,-0.1679,BRCACancer
Utah__C04,-0.2802,-0.1374,1.0074,0.0268,0.1562,0.2177,-0.0677,0.0238,-0.0484,Control
Utah__C05,-0.0905,-0.0667,0.7051,-0.0581,0.1832,0.0937,-0.0537,-0.0162,-0.0302,BRCACancer
Utah__C06,-0.1896,-0.1921,-0.2818,-0.0839,0.0882,-0.0069,-0.0112,-0.0733,0.0492,Control
Utah__C07,-0.136,-0.1759,0.9674,0.023,0.0893,0.0333,-0.0125,-0.1688,-0.083,Control
Utah__C08,-0.1809,-0.0549,1.4775,-0.0965,0.061,0.2402,-0.021,-0.0635,-0.1685,Control
Utah__C09,-0.1527,-0.0821,0.9563,-0.075,0.0668,0.1344,-0.0072,-0.0915,-0.1266,Control
Utah__C10,-0.0965,-0.0764,1.229,-0.0414,0.0484,0.1062,-0.0504,-0.0774,-0.0644,BRCACancer
Utah__C11,-0.1424,-0.1206,1.045,-0.0096,0.1119,0.2867,-0.0973,-0.0686,-0.078,Control
Utah__C12,-0.1041,-0.086,0.5506,-0.0145,0.183,0.1082,0.0058,-0.0792,-0.1105,BRCACancer
Utah__D01,-0.1772,-0.1741,0.6406,-0.1169,0.3005,0.1751,-0.0858,-0.1294,-0.1401,BRCACancer
Utah__D02,-0.2004,-0.0894,0.7801,-0.0457,0.2205,0.1985,-0.0454,-0.0128,-0.037,BRCACancer
Utah__D03,-0.1161,-0.065,0.6386,-0.138,0.0061,0.2079,-0.0618,-0.0657,-0.2437,BRCACancer
Utah__D04,-0.1467,-0.0745,1.3729,-0.0525,0.2264,0.1212,-0.104,-0.0267,-0.1677,BRCACancer
Utah__D05,-0.1638,-0.0457,1.0237,-0.0662,0.129,0.1224,0.0062,-0.0829,-0.1619,BRCACancer
Utah__D06,-0.1409,-0.1039,1.4319,-0.0985,0.1624,0.3242,-0.0984,-0.1429,-0.1089,BRCACancer
Utah__D07,-0.1408,-0.1571,1.198,-0.004,0.0356,0.0782,0.0067,-0.0993,-0.1061,Control
Utah__D08,-0.2016,-0.1583,0.8263,-0.0554,0.0929,0.0096,-0.0415,-0.0473,-0.1265,Control
Utah__D09,-0.2002,-0.1282,0.9861,-0.0789,0.0276,0.2427,-0.046,-0.0949,-0.0582,Control
Utah__D10,-0.1661,-0.1465,0.9168,-0.0469,0.185,0.154,-0.0486,-0.0859,-0.1357,Control
Utah__D11,-0.2198,-0.2011,0.3549,-0.1323,0.3207,-0.1187,-0.0803,-0.1633,-0.123,Control
Utah__D12,-0.1486,-0.0998,1.0804,-0.0993,0.0732,0.1548,-0.1783,-0.1154,-0.1453,Control
Utah__E01,-0.1069,-0.018,0.7128,-0.0196,-0.0324,0.1283,-0.0193,-0.1629,-0.1515,BRCACancer
Utah__E02,-0.2459,-0.0196,1.5121,-0.0159,0.0288,0.1057,-0.0092,-0.0273,-0.058,Control
Utah__E03,-0.1341,-0.0331,1.2852,-0.0476,0.1401,0.1263,-0.0897,-0.013,-0.077,Control
Utah__E04,-0.1012,-0.051,1.1815,-0.0069,0.0544,0.1277,-0.1001,-0.1299,-0.0801,Control
Utah__E05,-0.2628,-0.1209,1.3433,-0.0766,0.0461,0.0856,0.0408,-0.1638,-0.1522,Control
Utah__E06,-0.2622,-0.0769,0.9632,-0.0713,0.0357,0.0528,-0.0268,-0.197,-0.0932,BRCACancer
Utah__E07,-0.1523,-0.0805,1.0481,-0.0562,0.0221,0.2339,-0.0949,-0.0863,-0.1037,BRCACancer
Utah__E08,-0.1828,-0.061,1.5312,-0.066,-0.0362,0.2275,-0.0653,-0.0478,-0.128,Control
Utah__E09,-0.1908,-0.0182,1.3664,0.0432,0.1698,0.1808,-0.0333,-0.0653,-0.1002,BRCACancer
Utah__E10,-0.2642,-0.1027,1.4782,-0.0655,-0.0038,0.0725,-0.1038,-0.1332,-0.0996,BRCACancer
Utah__E11,-0.1056,-0.0036,1.109,-0.082,-0.0063,0.0884,-0.0627,-0.1865,-0.126,Control
Utah__E12,-0.1326,-0.0865,0.8605,-0.1034,-0.035,0.0781,-0.0337,-0.1503,-0.1288,BRCACancer
Utah__F01,-0.2502,-0.1421,1.4965,-0.0685,-6e-04,0.129,-0.0926,-0.1887,-0.1965,Control
Utah__F02,-0.146,-0.0867,1.507,-0.0639,0.0427,0.2724,-0.068,-0.1267,-0.14,Control
Utah__F03,-0.2468,-0.0872,1.2594,-0.0437,0.1866,0.124,-0.1002,-0.1434,-0.0434,Control
Utah__F04,-0.2017,-0.1601,1.2108,-0.0988,0.0846,0.1899,0.0035,-0.2777,-0.1556,Control
Utah__F05,-0.1676,-0.0466,1.516,-0.0908,0.0804,0.2301,-0.0542,-0.1134,-0.0969,Control
Utah__F06,-0.265,-0.0999,1.2154,-0.011,-0.0897,0.1256,-0.1222,-0.1522,-0.1366,Control
Utah__F07,-0.1929,-0.0411,1.4025,-0.0318,0.2858,0.2046,-0.0791,-0.0876,-0.1277,Control
Utah__F09,-0.1244,-0.0939,2.2047,-0.0643,0.0754,0.344,-0.0914,-0.0445,-0.0765,Control
Utah__F10,-0.1153,-0.0773,1.8243,-0.0682,-0.0121,0.2571,-0.0959,-0.0917,-0.1048,Control
Utah__F11,-0.0998,-0.0674,1.7329,-0.0207,0.0957,0.1506,-0.0888,-0.0468,-0.1237,Control
Utah__F12,-0.2195,-0.0985,1.0958,-0.0988,0.1358,0.3242,-0.1107,-0.1178,-0.2,Control
Utah__G01,-0.1446,-0.0697,1.2592,-0.1556,-0.0135,0.2643,-0.081,-0.2784,-0.1421,Control
Utah__G02,-0.178,-0.1299,1.3238,-0.0602,0.0299,0.1817,-0.0977,0.0183,-0.0873,Control
Utah__G03,-0.1861,-0.1678,1.7797,-0.0054,0.1157,0.2948,-0.0631,-0.1521,-0.1729,Control
Utah__G04,-0.0398,-0.0512,1.6223,-0.0547,0.0472,0.2081,-0.0884,-0.0195,-0.0447,BRCACancer
Utah__G05,-0.2464,-0.1702,0.6088,-0.1015,0.184,0.2391,-0.0541,-0.2385,-0.0925,BRCACancer
Utah__G06,-0.2155,-0.1102,1.1733,-0.0588,0.1882,0.2625,-0.1613,-0.1517,-0.0659,BRCACancer
Utah__G07,-0.1361,-0.0969,1.2651,-0.008,0.0709,0.1788,-0.072,-0.1228,-0.1245,Control
Utah__G08,-0.2492,-0.1451,1.27,-0.0501,-0.0083,0.3088,-0.0838,-0.1178,-0.1441,Control
Utah__G09,-0.2017,-0.1549,0.9334,-0.0521,0.1632,0.1132,-0.0254,-0.055,-0.1054,Control
Utah__G10,-0.2086,0.0295,0.5476,-0.0229,6e-04,0.1576,-0.0619,-0.1357,-0.1353,BRCACancer
Utah__G11,-0.1292,-0.0496,0.5032,-0.1381,0.5031,0.1799,-0.029,-0.1136,0.1265,BRCACancer
Utah__G12,-0.2292,-0.1129,1.0563,-0.0414,0.0614,0.2973,-0.0846,-0.0515,-0.0106,BRCACancer
Utah__H01,-0.2405,-5e-04,0.9965,0.0802,0.1772,0.2762,-0.1254,-0.1513,-0.0466,Control
Utah__H02,-0.1364,-0.1571,0.9076,-0.112,0.0962,0.1659,-0.117,0.0014,-0.0755,Control
