@relation data

@attribute id string
@attribute 2023 numeric
@attribute 2026 numeric
@attribute 2027 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 230 numeric
@attribute 2597 numeric
@attribute 26330 numeric
@attribute 2821 numeric
@attribute 5207 numeric
@attribute 5208 numeric
@attribute 5209 numeric
@attribute 5210 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5223 numeric
@attribute 5224 numeric
@attribute 5230 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 7167 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.7871,1.0552,0.2287,0.8895,-0.0761,0.6856,0.3989,-0.0019,1.0502,-0.0812,0.5996,0.8749,0.6607,1.1171,0.6542,0.6909,0.4164,0.2423,1.6128,-0.1697,0.7028,0.041,Control
Utah__A02,1.7415,0.7002,0.0388,0.8034,-0.0066,0.4353,0.3144,-0.0846,1.0073,-0.1313,0.5705,0.6811,0.5876,0.9504,0.285,0.5181,0.2452,0.2232,1.3138,-0.0443,0.5101,-0.0605,Control
Utah__A03,1.7933,0.65,0.0612,0.8702,-0.0597,0.4535,0.5757,-0.0086,1.1168,-0.1873,0.5673,1.1058,0.8229,1.1272,0.444,0.5568,0.2952,0.1667,1.6252,-0.0454,0.6352,0.0386,Control
Utah__A04,1.8431,0.7637,0.0739,0.9297,-0.0416,0.5115,0.4574,0.0085,1.0251,-0.1461,0.5188,0.8292,0.5662,1.1093,0.3658,0.449,0.1609,0.2805,1.3491,-0.0254,0.3886,0.1375,Control
Utah__A05,1.8653,0.8134,0.0581,0.9855,-0.0555,0.6317,0.5965,0.0137,1.0918,-0.0806,0.6834,1.0617,0.8331,1.2197,0.4705,0.5961,0.4036,0.3825,1.6063,-0.1143,0.5839,0.0877,Control
Utah__A06,1.81,0.7462,-0.0152,0.8946,-0.132,0.5232,0.4005,-0.0533,1.0245,-0.1603,0.6085,1.1807,0.7999,0.9943,0.3665,0.3685,0.3648,0.124,1.5988,-0.1431,0.6519,0.0271,Control
Utah__A07,1.7162,0.7719,0.0178,0.8625,-0.1251,0.5496,0.3096,-0.0307,1.0657,-0.1665,0.7109,0.8874,0.7036,1.0382,0.4426,0.4411,0.2811,0.1883,1.5065,-0.0545,0.6428,-0.0215,Control
Utah__A08,1.5982,0.7233,0.0808,0.7211,-0.0299,0.5112,0.29,-0.0639,0.9927,-0.0546,0.5057,0.9522,0.6733,0.958,0.4297,0.4638,0.2189,0.0422,1.6348,-0.1387,0.6578,-0.0783,Control
Utah__A09,1.6988,0.8903,-0.0044,0.8077,-0.0978,0.5446,0.5008,-0.0399,1.0589,-0.1214,0.5272,0.8953,0.6052,1.0098,0.4956,0.4216,0.1923,0.2516,1.4668,0.0072,0.613,0.0216,Control
Utah__A10,1.7574,0.8416,0.0889,0.8686,0.002,0.4568,0.3774,-0.0039,1.0376,-0.1164,0.5217,0.859,0.7096,0.976,0.5701,0.5011,0.2467,0.2516,1.4505,-0.0768,0.7674,0.0482,Control
Utah__A11,1.5154,0.7771,0.0471,0.791,0.0012,0.5886,0.3183,-0.1002,1.0894,-0.1056,0.3131,0.754,0.4477,0.9526,0.4583,0.4156,-0.0446,0.0924,1.1894,-0.0371,0.5845,-0.1296,Control
Utah__A12,1.3913,0.5195,-0.1211,0.6294,-0.0576,0.4252,0.1986,-0.127,0.8458,-0.0609,0.3692,0.4989,0.5662,0.57,0.2799,0.3243,-0.1023,-0.0357,0.8598,-0.0057,0.2492,-0.3465,Control
Utah__B01,1.8265,0.9381,-0.016,0.6275,-0.0628,0.4816,0.1213,-0.2101,1.0341,-0.0244,0.6397,0.8264,0.638,0.6754,0.5451,0.3279,0.4064,0.0538,1.6039,-0.2451,0.8251,-0.2926,Control
Utah__B02,2.05,0.8803,0.0876,0.9929,-0.0892,0.7465,0.4877,-0.0446,1.119,-0.0563,0.6765,1.1322,0.689,1.1305,0.5768,0.5474,0.4407,0.3439,1.7313,-0.0801,0.8034,0.0475,Control
Utah__B03,2.0059,0.897,0.0721,0.8853,0.0162,0.574,0.4015,-0.0475,1.077,-0.0059,0.6188,0.866,0.6408,0.9516,0.5107,0.465,0.3402,0.1932,1.7147,-0.1564,0.855,-0.0682,BRCACancer
Utah__B04,1.6779,0.6025,-0.006,0.6559,-0.0226,0.2872,0.2666,-0.1129,0.9245,-0.1449,0.4186,0.7483,0.5863,0.7784,0.2999,0.5635,0.1987,0.161,1.3203,-0.0839,0.6753,-0.1224,BRCACancer
Utah__B05,1.8925,0.575,0.0267,0.8122,-0.0384,0.4687,0.2384,-0.0762,1.0672,-0.1392,0.8082,1.1585,0.6178,0.8592,0.1846,0.3884,0.069,0.0619,1.4599,-0.0157,0.5178,-0.0779,BRCACancer
Utah__B06,1.5339,0.7094,-0.0615,0.4608,-0.0146,0.2588,0.1821,-0.3365,0.6586,-0.0969,0.6148,0.5091,0.4384,0.4269,0.4875,0.1386,0.1142,-0.0562,1.1904,-0.2464,0.5847,-0.5101,BRCACancer
Utah__B07,1.9533,0.9494,0.181,0.8276,-0.1264,0.5388,0.6052,-0.0381,1.0403,-0.0929,0.5728,0.9485,0.6419,1.0293,0.5215,0.5698,0.4802,0.4118,1.4885,-0.045,0.7993,-0.0762,BRCACancer
Utah__B08,1.744,1.0479,0.1287,0.9458,0.016,0.5375,0.5101,0.0507,1.0288,-0.1137,0.4873,0.8743,0.7082,1.0394,0.5426,0.5196,0.2961,0.1387,1.3375,-0.1471,0.6532,0.0049,Control
Utah__B09,1.3468,0.7129,0.0217,0.6533,-0.1445,0.3445,0.6244,-0.0943,0.91,-0.1942,0.4613,0.898,0.4308,0.835,0.2867,0.3419,0.2586,0.1272,1.5468,-0.1522,0.5919,-0.0288,Control
Utah__B10,1.4149,0.5384,-0.0598,0.6369,-0.0778,0.3639,0.2743,-0.0489,0.8694,-0.0708,0.3111,0.7756,0.4936,0.7358,0.2236,0.4009,0.2265,0.1186,1.2271,-0.0954,0.4343,-0.1126,Control
Utah__B11,1.4755,0.6277,0.1154,0.8051,-0.0599,0.529,0.4627,-0.0369,0.973,-0.1461,0.3891,0.7622,0.7886,0.8244,0.3845,0.4359,0.0228,0.2177,1.161,-0.0396,0.5836,0.0801,Control
Utah__B12,1.213,0.545,-0.034,0.5326,-0.0902,0.123,0.2469,-0.1155,0.6323,-0.071,0.2727,0.6867,0.2632,0.658,0.0975,0.3069,0.2052,0.1685,1.1333,-0.1111,0.535,-0.1078,Control
