@relation data

@attribute id string
@attribute 10038 numeric
@attribute 10039 numeric
@attribute 10714 numeric
@attribute 142 numeric
@attribute 143 numeric
@attribute 2237 numeric
@attribute 23583 numeric
@attribute 252969 numeric
@attribute 27301 numeric
@attribute 27343 numeric
@attribute 3146 numeric
@attribute 328 numeric
@attribute 3978 numeric
@attribute 3980 numeric
@attribute 4350 numeric
@attribute 4595 numeric
@attribute 4913 numeric
@attribute 4968 numeric
@attribute 5111 numeric
@attribute 54107 numeric
@attribute 5423 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 55247 numeric
@attribute 57804 numeric
@attribute 645490 numeric
@attribute 6996 numeric
@attribute 7374 numeric
@attribute 7515 numeric
@attribute 79661 numeric
@attribute 8930 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5265,0.3025,0.937,0.9822,1.7966,0.2949,0.5524,0.3334,0.7424,0.699,2.0995,1.5644,0.6555,1.0597,0.3615,0.2958,0.0076,0.4425,0.9035,0.7016,0.8731,0.2617,0.382,0.5743,0.321,0.2611,0.9153,0.0163,0.8691,0.5945,0.9057,0.1772,1.7649,Control
Utah__A02,0.2901,0.2859,0.5755,0.7963,1.587,0.1232,0.3567,0.3044,0.6324,0.37,1.5418,1.2665,0.4502,0.8403,0.3901,0.2185,-0.0623,0.3585,0.7473,0.5891,0.6474,0.099,0.285,0.3491,0.2286,0.2584,0.7812,-0.0698,0.5962,0.3763,0.6399,-0.004,1.4569,Control
Utah__A03,0.3965,0.3561,1.036,0.9128,1.8902,0.2784,0.5481,0.2451,0.7621,0.5372,1.8509,1.1479,0.5046,1.0306,0.365,0.2758,0.0817,0.4264,0.9707,0.7294,0.8212,0.2106,0.3595,0.5142,0.2738,0.3296,0.9344,0.0192,0.7362,0.5085,0.8672,0.1319,1.5179,Control
Utah__A04,0.3163,0.3084,0.6365,0.9642,1.5968,0.2047,0.3382,0.3944,0.6151,0.4636,1.65,1.0389,0.5296,0.8412,0.3624,0.2304,0.0744,0.435,0.8223,0.6991,0.5517,0.2655,0.371,0.4075,0.1775,0.2397,0.8265,-0.0035,0.5225,0.5762,0.7304,0.0593,1.6944,Control
Utah__A05,0.3889,0.3414,0.9697,0.9058,1.8213,0.4384,0.4751,0.3491,0.7818,0.5482,1.7061,1.3652,0.535,0.9969,0.4035,0.2458,0.1341,0.4748,0.8848,0.9171,0.7836,0.3148,0.3664,0.4979,0.2964,0.3372,1.0764,0.0993,0.5885,0.5144,0.8925,0.1776,1.742,Control
Utah__A06,0.4601,0.2353,0.9507,0.7811,1.7347,0.0551,0.4492,0.2198,0.6986,0.5753,1.6411,1.2598,0.4429,1.0051,0.3104,0.2133,-0.0102,0.4169,0.6592,0.7321,0.6787,0.1924,0.2252,0.4418,0.1922,0.3354,0.8032,-0.126,0.5729,0.3685,0.8002,0.1267,1.5152,Control
Utah__A07,0.4396,0.2926,0.9639,0.8967,1.8465,0.2368,0.5093,0.3034,0.779,0.5424,1.6914,1.2858,0.4896,0.9516,0.3189,0.2654,0.0685,0.478,0.8629,0.6673,0.8299,0.2018,0.3551,0.4592,0.2586,0.3574,0.8621,0.0041,0.7928,0.4786,0.7712,0.0814,1.5779,Control
Utah__A08,0.4367,0.237,0.9739,0.881,1.8603,0.1983,0.42,0.2886,0.5543,0.5298,1.7665,1.007,0.5175,1.0413,0.296,0.2036,0.0225,0.4428,0.6613,0.6473,0.9559,0.136,0.351,0.4898,0.1634,0.2542,0.716,-0.0102,0.8615,0.3817,0.763,0.1416,1.4483,Control
Utah__A09,0.4114,0.2624,0.8879,0.8297,1.76,0.3958,0.466,0.2836,0.6329,0.5313,1.7179,1.3196,0.4678,0.929,0.309,0.2531,-0.0066,0.3657,0.7883,0.6843,0.6512,0.1834,0.3534,0.4228,0.197,0.239,0.8269,-0.0529,0.5856,0.4563,0.7757,0.007,1.5303,Control
Utah__A10,0.3537,0.2477,0.8958,0.8665,1.894,0.2151,0.37,0.3427,0.7397,0.5917,1.5997,1.0772,0.4365,0.9732,0.3185,0.2088,-0.078,0.4465,0.7576,0.6361,0.8402,0.238,0.2448,0.4739,0.3155,0.3394,0.8239,0.0431,0.6426,0.4273,0.7105,0.0098,1.6019,Control
Utah__A11,0.3907,0.2009,0.7237,0.7151,1.7107,0.1407,0.5052,0.2621,0.6799,0.4372,1.4495,1.0441,0.4416,0.9051,0.3068,0.1381,0.0223,0.2378,0.8315,0.522,0.4672,0.142,0.2633,0.3314,0.1637,0.2801,0.697,-0.0513,0.6349,0.4555,0.7146,0.0365,1.0159,Control
Utah__A12,0.1317,0.1651,0.3692,0.55,1.1008,-0.0244,0.4442,0.237,0.3567,0.2355,1.1622,0.7755,0.2461,0.5138,0.2184,0.2619,-0.0315,0.3297,0.3719,0.3805,0.4503,-0.0257,0.3393,0.1281,0.0746,0.3135,0.3974,-0.1802,0.2279,0.2613,0.4061,-0.1802,1.1031,Control
Utah__B01,0.5051,0.204,0.7251,0.8154,1.5601,0.0415,0.4061,0.2197,0.5348,0.4136,2.1064,1.358,0.441,0.9728,0.0991,0.2664,-0.2051,0.2515,0.5904,0.4048,0.7452,-0.1261,0.3431,0.3749,0.1554,0.1646,0.5295,-0.123,0.9006,0.2525,0.5863,-0.1953,1.5633,Control
Utah__B02,0.4629,0.3415,0.7124,0.986,1.6909,0.3167,0.4316,0.3673,0.8125,0.5474,2.1395,1.5252,0.6263,1.0137,0.3862,0.3461,0.0314,0.4344,0.8469,0.6393,0.8199,0.2407,0.3949,0.5041,0.2244,0.2414,0.9974,-0.043,0.71,0.4493,0.7732,0.0953,1.8868,Control
Utah__B03,0.4312,0.2677,0.648,0.913,1.6684,0.1838,0.4231,0.3072,0.6743,0.4684,2.1222,1.3174,0.459,0.936,0.2849,0.2531,-0.0487,0.4389,0.7796,0.5526,0.7955,0.1531,0.3608,0.4335,0.1247,0.2097,0.6931,2e-04,0.6629,0.3991,0.6631,0.0015,1.695,BRCACancer
Utah__B04,0.246,0.1774,0.6668,0.778,1.703,0.0636,0.3462,0.1298,0.4749,0.3725,1.5103,0.7235,0.4321,0.8774,0.3487,0.2226,-0.0528,0.4165,0.4042,0.4133,0.7632,0.0479,0.3682,0.4285,0.2035,0.2467,0.6053,-0.145,0.5156,0.2778,0.5535,-0.0304,1.2723,BRCACancer
Utah__B05,0.246,0.3209,0.5448,0.6929,1.594,0.1082,0.3008,0.1653,0.416,0.3583,1.7241,0.928,0.4053,0.7891,0.3515,0.232,-0.0193,0.3008,0.663,0.5296,0.7315,0.0822,0.3508,0.3747,0.202,0.2201,0.7444,-0.1344,0.6143,0.463,0.5775,-0.0174,1.2018,BRCACancer
Utah__B06,0.2174,0.0343,0.6612,0.6668,1.2735,-0.3124,0.265,0.0312,0.3824,0.1917,1.7826,0.8698,0.1965,0.6984,0.0309,0.1288,-0.3138,0.2042,0.2721,0.0995,0.5384,-0.2722,0.2249,0.1725,-0.1099,0.2032,0.3233,-0.1863,0.4289,0.0176,0.3331,-0.2646,1.3639,BRCACancer
Utah__B07,0.4997,0.3323,0.8804,1.0322,1.7941,0.218,0.4865,0.3505,0.726,0.5598,2.239,1.2557,0.5431,0.9474,0.3792,0.3819,0.0094,0.4595,0.8344,0.5146,0.875,0.1765,0.4154,0.5489,0.1673,0.2713,0.8623,-0.008,0.775,0.6022,0.7025,0.1861,1.8605,BRCACancer
Utah__B08,0.4227,0.1923,0.7336,0.7221,1.5742,0.2934,0.5088,0.3172,0.732,0.5291,1.6658,1.2155,0.5255,0.874,0.4376,0.1577,0.0402,0.3172,0.9135,0.6374,0.5051,0.2304,0.2872,0.4409,0.4267,0.347,0.9029,-0.076,0.5789,0.4335,0.7039,0.0871,1.4393,Control
Utah__B09,0.2135,0.1571,0.5042,0.6396,1.4536,0.1079,0.3707,0.2128,0.3415,0.3523,1.7767,0.7684,0.4422,0.7865,0.3057,0.1914,-0.197,0.345,0.2216,0.605,0.5252,0.1699,0.1833,0.4785,0.1026,0.0889,0.5429,-0.0269,0.5392,0.1922,0.4984,0.1666,1.0709,Control
