@relation data

@attribute id string
@attribute 10056 numeric
@attribute 16 numeric
@attribute 1615 numeric
@attribute 2058 numeric
@attribute 2193 numeric
@attribute 2617 numeric
@attribute 3035 numeric
@attribute 3376 numeric
@attribute 3735 numeric
@attribute 4141 numeric
@attribute 4677 numeric
@attribute 51520 numeric
@attribute 5859 numeric
@attribute 5917 numeric
@attribute 6301 numeric
@attribute 6897 numeric
@attribute 7407 numeric
@attribute 7453 numeric
@attribute 7965 numeric
@attribute 833 numeric
@attribute 8565 numeric
@attribute 9255 numeric
@attribute 9521 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1062,1.4412,1.427,1.6202,1.4116,1.5724,1.1849,1.6965,0.6272,1.5851,0.8403,2.0398,1.6538,1.5631,1.9122,1.3754,0.5196,1.5991,1.1501,0.7575,1.2402,1.2236,0.4839,Control
Utah__A02,0.6516,1.0202,1.0721,1.469,1.2581,1.4044,0.9255,1.3304,0.4801,1.3556,0.686,1.8719,1.6297,1.387,1.7071,1.2831,0.4345,2.0535,1.0378,0.5945,0.9267,1.0204,0.2251,Control
Utah__A03,0.8672,1.2766,1.0757,1.5163,1.3322,1.5402,1.1361,1.4931,0.6621,1.5483,0.8301,1.8145,1.6309,1.3475,1.7752,1.4369,0.5752,2.5755,1.1612,0.7555,1.2199,1.0224,0.2168,Control
Utah__A04,0.921,1.0208,1.533,1.7227,1.307,1.4987,0.9974,1.3235,0.5463,1.3101,0.7073,1.9266,1.7506,1.2617,1.9102,1.3028,0.63,1.8335,1.0137,0.4765,1.0321,1.0427,0.2005,Control
Utah__A05,0.9893,1.2722,1.2313,1.6854,1.4413,1.6125,1.1293,1.3898,0.5721,1.5412,0.7764,1.9206,1.8032,1.4002,1.9549,1.4324,0.732,2.1629,1.2586,0.6884,1.1756,1.0552,0.2909,Control
Utah__A06,0.8554,1.1616,1.1591,1.5421,1.3215,1.4266,1.0275,1.4129,0.5266,1.4655,0.7994,1.891,1.7303,1.2566,1.7914,1.2836,0.5129,2.0146,1.0569,0.6288,1.0279,1.0302,0.3104,Control
Utah__A07,1.0634,1.1634,1.2911,1.5892,1.3223,1.5245,1.0792,1.4684,0.5173,1.5429,0.8166,2.047,1.7562,1.5127,1.8594,1.3091,0.5218,1.955,1.1262,0.6816,1.0243,1.0568,0.4639,Control
Utah__A08,1.3106,1.1223,1.3864,1.4956,1.1929,1.5914,1.0353,1.6095,0.5685,1.4356,0.8053,2.0188,1.5029,1.4293,1.7229,1.2376,0.428,2.0176,1.0644,0.6449,1.0767,0.9719,0.4704,Control
Utah__A09,1.0158,1.2304,1.282,1.4429,1.3142,1.5173,1.0307,1.6337,0.519,1.4721,0.7528,1.9035,1.5264,1.2744,1.8232,1.2399,0.4548,2.0189,1.0366,0.6654,0.977,0.9042,0.2985,Control
Utah__A10,1.1058,1.1081,1.3575,1.674,1.2933,1.544,1.086,1.5001,0.5781,1.3868,0.8095,1.8947,1.6427,1.4631,1.9597,1.4029,0.4773,1.9774,1.2311,0.659,1.0719,1.0055,0.4774,Control
