@relation data

@attribute id string
@attribute 3122 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3558 numeric
@attribute 3559 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3594 numeric
@attribute 3595 numeric
@attribute 3606 numeric
@attribute 8809 numeric
@attribute 940 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,3.0674,0.7042,2.0903,1.3871,-0.0738,0.5941,-0.2431,1.4241,0.0145,-0.0544,0.8824,0.3906,0.3052,0.6703,2.0683,0.8489,0.7441,1.4973,Control
Utah__A02,3.5593,1.5545,2.007,1.4009,0.0386,0.2311,-0.2105,1.0483,-0.0023,-0.0555,0.7596,0.2631,0.0812,0.4881,1.3671,0.8305,0.6453,1.0077,Control
Utah__A03,3.2594,2.0921,1.992,1.5925,-0.0552,0.2004,-0.2256,1.06,0.0158,0.0503,1.0816,0.4429,0.2931,0.7273,1.1903,1.0305,0.6315,0.7903,Control
Utah__A04,3.5094,0.6554,1.866,1.097,0.0745,0.2505,0.002,1.4196,0.1344,-0.0732,0.8199,0.1609,0.1861,0.5287,1.8681,0.7714,0.67,1.186,Control
Utah__A05,3.4609,0.6132,2.2635,1.5675,0.0385,0.3345,-0.1394,1.3259,0.0536,-0.0426,0.9542,0.2583,0.437,0.4917,1.4142,1.1358,0.8111,1.01,Control
Utah__A06,3.29,0.085,2.1594,1.4364,0.1258,0.2119,-0.1429,0.9369,0.0214,-0.0077,0.7333,0.501,0.4722,0.8708,1.4178,1.1886,0.4565,0.9542,Control
Utah__A07,3.2491,0.9455,2.1762,1.3999,0.005,0.3066,-0.0564,1.0401,-0.0315,-0.0394,0.8537,0.2685,0.4188,0.7194,1.7139,1.2324,0.5399,1.2476,Control
Utah__A08,2.8193,0.7944,1.8153,1.3678,-0.0872,0.4718,-0.1643,1.0889,-0.0265,-0.0424,0.6711,0.4055,0.2935,0.7076,2.0481,0.975,0.5853,1.2509,Control
Utah__A09,2.9804,0.7784,1.9194,1.2992,-0.0099,0.3707,-0.2088,0.9966,0.0975,-0.0724,0.7669,0.2447,0.1404,0.5842,1.8234,0.9961,0.3447,1.1236,Control
Utah__A10,3.2177,1.5207,2.1802,1.4044,0.011,0.2985,-0.1703,0.949,-0.0062,-0.064,0.8934,0.2804,0.3533,0.6539,1.5408,1.2449,0.5378,1.0042,Control
