@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1029 numeric
@attribute 10912 numeric
@attribute 1111 numeric
@attribute 11200 numeric
@attribute 143686 numeric
@attribute 1643 numeric
@attribute 1647 numeric
@attribute 25898 numeric
@attribute 27113 numeric
@attribute 27244 numeric
@attribute 2810 numeric
@attribute 317 numeric
@attribute 3479 numeric
@attribute 3486 numeric
@attribute 355 numeric
@attribute 3732 numeric
@attribute 4193 numeric
@attribute 4194 numeric
@attribute 4616 numeric
@attribute 472 numeric
@attribute 50484 numeric
@attribute 5054 numeric
@attribute 51246 numeric
@attribute 51512 numeric
@attribute 5268 numeric
@attribute 5366 numeric
@attribute 54205 numeric
@attribute 545 numeric
@attribute 55240 numeric
@attribute 55367 numeric
@attribute 56475 numeric
@attribute 5728 numeric
@attribute 575 numeric
@attribute 581 numeric
@attribute 595 numeric
@attribute 6241 numeric
@attribute 637 numeric
@attribute 63970 numeric
@attribute 64065 numeric
@attribute 64326 numeric
@attribute 64393 numeric
@attribute 6477 numeric
@attribute 7057 numeric
@attribute 7157 numeric
@attribute 7161 numeric
@attribute 7249 numeric
@attribute 836 numeric
@attribute 83667 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 8493 numeric
@attribute 85417 numeric
@attribute 8795 numeric
@attribute 891 numeric
@attribute 894 numeric
@attribute 896 numeric
@attribute 898 numeric
@attribute 900 numeric
@attribute 901 numeric
@attribute 9133 numeric
@attribute 9134 numeric
@attribute 9538 numeric
@attribute 9540 numeric
@attribute 983 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1608,0.813,0.7756,1.3091,0.1299,-0.1461,0.6487,0.396,2.266,0.9609,0.4808,1.1727,-0.1756,0.8071,0.2229,1.7487,-0.0902,-0.079,1.2288,0.5958,1.412,2.2265,1.321,2.6617,1.5606,0.16,1.1332,0.0287,-0.1224,1.1645,0.7163,1.2254,0.0816,0.164,0.0109,1.243,0.1073,0.8923,0.1429,0.0429,0.857,-0.126,-0.0114,1.0265,0.8543,1.2397,2.1631,0.7723,7e-04,0.298,1.24,0.2491,1.465,0.8952,1.3194,0.0125,1.1907,0.6269,1.3912,1.4771,0.621,1.7662,1.775,-0.0012,0.1066,0.6512,0.4165,0.1799,Control
Utah__A02,0.8381,0.4308,0.33,1.0057,0.071,-0.133,0.2488,0.1664,1.6184,0.6619,0.4863,1.0404,-0.0042,0.5775,0.2013,1.6818,-0.0978,0.0724,1.1813,0.4148,1.1895,1.7457,1.2772,2.3362,1.1338,0.016,0.9413,0.0369,-0.1218,0.7851,0.7423,0.9384,0.1475,0.0692,0.1602,0.647,0.1969,0.8377,0.1112,0.0801,0.8393,-0.0732,0.0604,0.742,0.6514,0.9026,1.5573,0.5902,0.1016,0.2498,1.2187,0.3328,1.1745,0.614,1.1546,-0.079,0.9831,0.4781,1.2438,1.3672,0.2651,1.678,1.6475,-0.1114,-0.0794,0.4192,0.4349,0.0211,Control
Utah__A03,1.1007,0.5425,0.4989,1.7394,0.182,-0.012,0.8187,0.2839,1.4547,0.9137,0.5731,0.9994,0.0357,0.5109,0.264,1.8237,-0.0914,-0.1445,1.7863,0.5527,1.5968,1.9195,1.4724,2.256,1.4468,0.0955,1.1808,0.0874,-0.1519,1.122,0.9311,1.1496,0.1575,0.1338,0.136,0.9196,0.1816,1.0834,0.132,0.3941,1.0016,-0.1102,0.0683,0.98,0.8403,1.0872,1.6914,0.8387,0.1041,0.3174,1.3606,0.5006,1.4136,0.8989,1.3441,-0.0862,1.1935,0.7216,1.1392,1.455,0.5806,1.6799,1.6886,0.1547,0.1614,0.5409,0.5687,0.2347,Control
Utah__A04,0.8526,0.377,0.4913,1.0109,0.0708,0.0444,0.2773,0.1564,1.5507,0.7619,0.5515,0.9467,0.1768,0.6113,0.3624,1.5078,-0.0829,0.1502,1.1168,0.5009,1.1684,1.975,1.4504,2.1759,1.1764,0.1319,1.2241,0.0756,-0.1272,0.7926,0.7592,0.9756,0.1716,0.2203,0.1418,0.7631,0.2077,0.878,0.2259,0.0672,0.9414,-0.0976,0.0149,0.8201,0.9284,0.9478,1.6779,0.598,0.1548,0.2827,1.1395,0.3886,1.297,0.7606,1.0579,-0.0516,0.9065,0.4149,1.2875,1.5602,0.2387,1.9086,1.681,0.0213,-0.0193,0.51,0.2889,0.089,Control
Utah__A05,1.0948,0.5656,0.4581,1.8012,0.1632,0.0081,0.6053,0.1937,1.6592,0.8476,0.688,1.0776,0.1758,0.6164,0.3421,1.9445,-0.0227,0.0995,1.3299,0.6023,1.3876,1.9955,1.6073,2.3159,1.4655,0.2921,1.266,0.0727,-0.1094,1.0392,0.7999,1.0621,0.31,0.2383,0.0408,0.9399,0.1888,1.072,0.1959,0.1515,0.9599,-0.1397,-0.043,0.9696,0.9923,1.0961,2.3286,0.7928,0.1175,0.3697,1.4523,0.4513,1.3513,0.9986,1.36,-0.0023,1.1765,0.533,1.1872,1.7999,0.4295,1.8923,1.8823,0.0968,0.0769,0.597,0.7381,0.2058,Control
Utah__A06,0.8466,0.5578,0.4227,1.4441,-0.0228,-0.1836,0.3735,0.2396,1.4763,0.7435,0.3497,0.9981,-0.0194,0.6189,0.1842,1.7899,-0.0934,-0.1032,1.1995,0.4696,1.2594,1.9326,1.3592,2.3638,1.2215,0.1002,1.0949,0.0787,-0.1097,1.1991,0.7842,0.9997,0.2905,0.0301,0.296,0.8375,0.1582,0.8501,0.0539,-0.0862,0.8533,-0.084,0.0102,0.8136,0.7063,1.0125,2.1442,0.6071,0.057,0.2672,1.162,0.3218,1.2326,0.9562,1.2549,0.0051,1.0263,0.4345,1.1012,1.4492,0.2507,1.6759,1.6357,-0.0854,-0.1027,0.4801,0.4747,-0.0145,Control
Utah__A07,0.928,0.6157,0.663,1.1928,0.0382,-0.1566,0.4432,0.2645,2.0668,0.7482,0.5431,1.1918,-0.102,0.8292,0.3296,1.9755,-0.063,0.0109,1.1282,0.4719,1.4421,2.2168,1.3159,2.732,1.5306,0.0796,1.0766,0.0652,-0.1505,0.9795,0.7672,1.1725,0.2714,0.135,0.0731,1.3109,0.1689,0.8711,0.1284,0.2704,0.999,-0.2044,0.0342,1.2141,0.8168,1.3171,1.5287,0.6983,0.1073,0.2914,1.4389,0.3068,1.4514,0.8141,1.303,-0.0536,1.1307,0.6305,1.3338,1.5297,0.4552,1.7786,1.8363,0.1678,-0.0192,0.5528,0.5118,0.1567,Control
Utah__A08,0.8394,0.5163,1.0835,1.1583,0.0746,-0.0596,0.4042,0.2038,2.1697,0.9732,0.3227,1.0322,-0.1477,1.0258,0.2191,1.7175,-0.0671,-0.0212,1.1547,0.4872,1.4586,2.3786,1.0543,2.9464,1.1912,0.0451,0.8827,0.106,-0.1376,0.7276,0.5666,1.3468,0.1463,0.0536,0.1801,1.5,0.1083,0.7049,0.0912,0.1727,0.871,-0.1026,-0.0929,1.5211,0.791,1.3846,0.9129,0.6576,0.0185,0.2819,1.041,0.2337,1.533,0.7207,1.1271,-0.0301,0.8357,0.4843,1.37,1.2842,0.3528,1.5764,1.5252,-0.1013,-0.0777,0.4614,0.2761,-0.0089,Control
Utah__A09,0.8432,0.561,0.6379,1.3538,0.1023,-0.0697,0.4952,0.2276,2.1079,0.7565,0.4807,1.0385,-0.0297,0.5866,0.309,1.731,-0.0981,0.0922,1.2423,0.6393,1.3379,1.9278,1.1326,2.7467,1.4193,0.1423,1.0136,0.0475,-0.1432,0.6989,0.6669,1.0004,0.1425,0.0961,-0.0356,1.3575,0.1973,0.8757,0.1035,-0.0065,0.8926,-0.1531,-0.0207,1.1252,0.657,1.1667,1.8307,0.5363,0.1058,0.2501,1.0344,0.3205,1.2306,0.7421,1.2176,-0.0785,0.985,0.448,1.2815,1.3685,0.3649,1.6372,1.626,0.0279,-0.0221,0.4709,0.361,0.1766,Control
Utah__A10,0.9391,0.4662,0.5866,1.1964,0.1162,0.059,0.4438,0.174,1.8405,0.8014,0.4951,1.1312,-0.0271,0.7822,0.2345,1.885,-0.0628,0.0695,1.4522,0.5138,1.402,2.2029,1.2772,2.6848,1.3559,0.1588,1.0912,0.0467,-0.0893,1.2335,0.5994,1.4149,0.2175,0.1527,-0.046,1.3359,0.1509,0.8864,0.1325,0.0117,0.8767,-0.0268,-0.0452,1.2629,0.8395,1.1877,2.1468,0.5893,0.0716,0.293,1.2447,0.4599,1.3767,0.9479,1.235,-0.0472,1.0943,0.403,1.3474,1.566,0.2236,1.7565,1.5542,-0.0272,0.0453,0.5327,0.4266,-0.0592,Control
