@relation data

@attribute id string
@attribute 10454 numeric
@attribute 1147 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3554 numeric
@attribute 3654 numeric
@attribute 4214 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5970 numeric
@attribute 6885 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7128 numeric
@attribute 7132 numeric
@attribute 7189 numeric
@attribute 8517 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8772 numeric
@attribute 9020 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.2804,1.5306,1.1434,-0.0393,0.2643,0.6257,2.2889,1.4781,1.6889,2.2235,1.4148,1.4603,2.4406,0.4095,2.1259,1.2525,0.8106,0.3441,1.2781,1.4069,0.8721,0.7542,Control
Utah__A02,0.1772,1.317,0.9151,0.1474,0.047,0.5548,1.8995,1.747,1.279,2.0678,1.23,1.1513,2.4631,0.4322,1.8699,1.1877,0.7424,0.3329,0.9188,1.2491,0.7017,0.5135,Control
Utah__A03,0.237,1.5532,1.0536,-0.0719,0.0801,0.6877,2.1356,1.9692,1.4481,2.7745,1.459,1.3066,2.8054,0.5375,2.6883,1.399,0.9056,0.358,1.0092,1.4813,0.7949,0.7466,Control
Utah__A04,0.1192,1.0954,0.9388,0.1252,0.1829,0.6186,2.278,1.8283,1.4307,2.2888,1.4617,1.2606,2.264,0.3432,2.429,1.102,0.7685,0.3611,1.1988,1.3259,0.7321,0.6238,Control
Utah__A05,0.2521,1.4575,1.0568,0.1089,0.1519,0.8184,2.4514,2.0997,1.5153,2.4787,1.5159,1.3929,2.9743,0.365,2.0829,1.3902,0.825,0.5943,1.1025,1.4854,0.9607,0.6847,Control
Utah__A06,0.2171,1.4051,0.9679,0.1683,0.3071,0.6275,2.0424,1.7849,1.3528,2.4894,1.312,1.2752,3.0746,0.4132,2.1223,1.2785,0.7493,0.3083,0.9259,1.4059,0.8172,0.5878,Control
Utah__A07,0.2529,1.4813,1.1316,0.0628,0.3198,0.6122,2.4121,1.7324,1.6808,1.9854,1.2303,1.5008,2.6805,0.4675,1.9947,1.4729,0.9049,0.3113,1.0883,1.4578,0.9145,0.7607,Control
Utah__A08,0.1911,1.3335,1.1825,-0.0116,0.1465,0.5236,2.6664,1.5837,1.8517,1.9135,1.2164,1.6185,2.0962,0.2445,1.9602,1.1343,0.8033,0.1506,0.8238,1.4416,0.5589,0.7338,Control
Utah__A09,0.1756,1.4215,1.0308,0.0845,0.1109,0.5653,2.4939,1.5714,1.6,2.2018,1.304,1.3452,2.5342,0.3484,1.9998,1.1571,0.7418,0.2373,1.0496,1.3374,0.7888,0.6833,Control
Utah__A10,0.2623,1.4407,1.1319,-0.0373,0.0495,0.6289,2.3914,1.7444,1.6339,2.1342,1.2969,1.6039,2.7952,0.4505,1.9839,1.3434,0.9223,0.38,0.8903,1.4147,0.712,0.7161,Control
