@relation data

@attribute id string
@attribute 10111 numeric
@attribute 1791 numeric
@attribute 2237 numeric
@attribute 2547 numeric
@attribute 27343 numeric
@attribute 27434 numeric
@attribute 3981 numeric
@attribute 4361 numeric
@attribute 5591 numeric
@attribute 64421 numeric
@attribute 7518 numeric
@attribute 7520 numeric
@attribute 79840 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.3756,0.0149,0.2949,0.8653,0.699,0.7119,0.8418,1.2447,1.7237,1.1389,0.2902,1.5732,0.4399,Control
Utah__A02,1.1892,-0.0452,0.1232,0.6598,0.37,0.541,0.6038,0.738,1.325,0.8783,0.3206,1.3992,0.3367,Control
Utah__A03,1.2514,-0.0213,0.2784,0.8209,0.5372,0.6145,0.647,1.0165,1.5001,1.1141,0.2963,1.4651,0.437,Control
Utah__A04,1.1935,0.001,0.2047,0.6851,0.4636,0.6121,0.5651,0.6257,1.3686,0.8128,0.2478,1.4722,0.4001,Control
Utah__A05,1.2937,0.0198,0.4384,0.7495,0.5482,0.6972,0.7331,0.9299,1.516,1.042,0.3601,1.5017,0.4418,Control
Utah__A06,1.1524,-0.0643,0.0551,0.7593,0.5753,0.5916,0.5437,0.8118,1.5167,0.947,0.2839,1.4692,0.3767,Control
Utah__A07,1.2699,-0.0262,0.2368,0.76,0.5424,0.6773,0.7038,1.066,1.6104,1.041,0.4396,1.7202,0.5151,Control
Utah__A08,1.4049,-0.021,0.1983,0.7458,0.5298,0.6731,0.5637,1.0821,1.8121,1.0489,0.5137,1.7574,0.4908,Control
Utah__A09,1.1647,-0.0133,0.3958,0.7718,0.5313,0.5761,0.5868,0.9874,1.6441,1.0367,0.3204,1.6149,0.433,Control
Utah__A10,1.5177,-0.0467,0.2151,0.7618,0.5917,0.6934,0.5877,0.9388,1.621,1.0228,0.4367,1.7691,0.5108,Control
Utah__A11,0.8713,0.0121,0.1407,0.77,0.4372,0.2878,0.5877,0.8252,1.4922,0.8999,0.1969,1.3445,0.1935,Control
Utah__A12,0.972,0.0121,-0.0244,0.5444,0.2355,0.3841,0.2563,0.3471,0.8741,0.3418,0.2363,1.2311,0.2414,Control
Utah__B01,1.274,0.0105,0.0415,0.7495,0.4136,0.5409,0.3755,0.9713,1.42,0.7866,0.2479,1.4923,0.2559,Control
