@relation data

@attribute id string
@attribute 1050 numeric
@attribute 10746 numeric
@attribute 11183 numeric
@attribute 11184 numeric
@attribute 1147 numeric
@attribute 1326 numeric
@attribute 1385 numeric
@attribute 1386 numeric
@attribute 1432 numeric
@attribute 1616 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2872 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3725 numeric
@attribute 4149 numeric
@attribute 4205 numeric
@attribute 4207 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4217 numeric
@attribute 4293 numeric
@attribute 4294 numeric
@attribute 4296 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5596 numeric
@attribute 5597 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5607 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5871 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6667 numeric
@attribute 673 numeric
@attribute 6772 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7186 numeric
@attribute 7786 numeric
@attribute 8491 numeric
@attribute 8550 numeric
@attribute 8569 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8986 numeric
@attribute 9020 numeric
@attribute 9064 numeric
@attribute 9175 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute 9448 numeric
@attribute 9693 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4801,1.8908,1.0424,1.0544,1.5306,0.7039,1.8416,1.574,1.4426,0.7623,0.4312,2.8983,1.3654,1.6544,0.4247,1.1434,1.3626,1.3192,1.1931,1.0742,0.1258,0.9973,0.8212,2.2889,1.1149,1.0413,0.9845,0.1639,0.1393,0.7855,1.5122,1.6889,2.2235,1.1667,1.0217,1.7309,1.0783,-0.1104,0.8311,0.528,1.4021,-0.0276,1.121,-0.0344,0.9875,0.718,0.4255,0.744,0.5989,0.7028,0.6035,0.9053,0.6432,1.7847,1.4148,0.9065,0.1026,1.8816,1.1287,0.802,-0.1615,0.7285,0.75,1.9863,0.5902,2.3959,1.4603,2.0162,0.063,0.0717,1.338,0.2448,0.8743,0.5746,1.4222,0.7724,1.2781,1.4069,0.5511,0.7542,0.1989,-0.0177,0.9589,0.9375,1.171,0.7997,Control
Utah__A02,0.6029,1.6662,0.854,0.8704,1.317,0.7622,1.5349,1.4086,1.1508,0.7021,0.2767,1.0191,1.3069,1.493,0.3701,0.9151,1.1266,0.8029,0.8899,0.7184,0.1086,0.7343,0.7691,1.8995,0.9113,0.8467,0.8053,0.008,0.0757,0.7241,1.03,1.279,2.0678,1.1756,0.8893,1.6299,1.0214,-0.1209,0.4947,0.3075,0.9672,-0.0188,0.983,0.0192,0.9234,0.4692,0.2945,0.722,0.3023,0.2931,0.523,0.6055,0.4992,1.5429,1.23,0.9246,0.1045,1.6266,0.926,0.5361,-0.0835,0.4813,0.7973,1.9327,0.4558,2.5766,1.1513,2.0252,0.0756,0.0059,1.203,0.1827,0.5899,0.4157,1.14,0.5977,0.9188,1.2491,0.5246,0.5135,0.1692,0.0142,0.4939,0.8165,0.8333,0.7389,Control
Utah__A03,0.6733,1.8574,0.9744,1.0732,1.5532,0.9664,1.7089,1.4536,1.3711,0.73,0.3461,2.3465,1.4272,1.7906,0.3745,1.0536,1.396,1.2073,1.1096,1.0479,0.0633,0.856,0.9618,2.1356,1.1369,0.9025,1.0094,0.0993,0.1937,0.8978,0.8428,1.4481,2.7745,1.4289,0.9957,1.8758,1.0584,-0.1025,0.7955,0.5595,1.211,0.0192,1.1034,-0.0146,0.9564,0.6904,0.494,1.0145,0.3922,0.429,0.6958,0.7535,0.7305,1.7349,1.459,1.0222,0.1148,1.8238,1.0404,0.7355,-0.0697,0.6279,0.7917,2.0414,0.5095,2.9498,1.3066,2.2099,0.1594,0.0396,1.378,0.2495,0.6641,0.5441,1.3262,0.8032,1.0092,1.4813,0.6687,0.7466,0.2529,-0.0067,0.6912,1.1352,0.9534,0.9576,Control
Utah__A04,0.7277,1.7451,0.7613,0.8978,1.0954,0.8055,1.6942,1.4952,1.2559,0.6518,0.3725,1.5126,1.4689,1.4914,0.3589,0.9388,1.2141,1.3091,0.958,0.7307,0.1499,0.9735,0.8689,2.278,0.9583,1.0183,0.9356,0.1437,0.2579,0.7228,1.4116,1.4307,2.2888,1.0247,0.9699,1.7145,1.0435,-0.074,0.5589,0.4448,0.9665,0.1305,1.064,-0.0052,1.0754,0.4999,0.4226,0.781,0.3272,0.3654,0.6518,0.8029,0.4506,1.6725,1.4617,1.0052,0.112,1.7883,0.9026,0.6915,0.0483,0.5001,0.7946,2.0225,0.5557,2.4101,1.2606,2.16,0.0673,0.1117,1.2382,0.2383,0.6455,0.4016,1.1819,0.6665,1.1988,1.3259,0.492,0.6238,0.2125,-0.0236,0.575,0.9351,0.9269,0.6575,Control
Utah__A05,0.9591,2.0164,0.9297,0.9024,1.4575,0.9005,1.7835,1.5048,1.5137,0.7097,0.4351,1.9653,1.6038,1.8851,0.4809,1.0568,1.3258,1.2428,1.2521,0.9836,0.0982,1.0726,0.921,2.4514,1.211,0.9653,1.0498,0.0719,0.244,0.9815,1.1201,1.5153,2.4787,1.3702,1.0637,1.9408,1.1978,-0.1108,0.7017,0.5869,1.1192,0.0999,1.1345,-0.0161,0.9611,0.7099,0.4974,0.9779,0.448,0.5039,0.7144,0.9359,0.6788,1.808,1.5159,1.1126,0.1047,1.7933,1.0434,0.8249,0.0263,0.5851,0.89,2.2143,0.6029,2.6902,1.3929,2.5111,0.0423,0.0054,1.3004,0.2226,0.7235,0.4956,1.3004,0.7315,1.1025,1.4854,0.804,0.6847,0.4154,-0.0451,0.7205,1.0201,1.063,0.9132,Control
Utah__A06,0.5724,1.769,0.7863,0.7173,1.4051,0.9507,1.6261,1.3949,1.2007,0.6534,0.3874,3.1061,1.3143,1.5864,0.2391,0.9679,1.2902,0.8136,1.0165,0.8948,0.0956,0.9088,0.9069,2.0424,1.0694,0.8842,0.8568,0.0228,0.0686,0.8018,1.2447,1.3528,2.4894,1.2955,0.8999,1.8446,0.9874,-0.1045,0.5883,0.3949,1.1521,-0.0898,0.9999,-0.0265,0.8385,0.6673,0.3508,0.8196,0.3842,0.6103,0.5537,0.7243,0.5315,1.7489,1.312,0.9801,0.1159,1.6432,1.015,0.6832,-0.1287,0.575,0.7604,2.0682,0.4936,2.2501,1.2752,2.0528,0.0753,0.0395,1.2619,0.1497,0.5978,0.4594,1.2586,0.7041,0.9259,1.4059,0.618,0.5878,0.1156,-0.0689,0.5788,1.01,0.9018,0.7497,Control
Utah__A07,0.7106,1.9092,0.9883,0.8535,1.4813,0.8271,1.8447,1.5978,1.592,0.6918,0.2834,2.7089,1.3551,1.89,0.3621,1.1316,1.2727,1.2402,1.1687,1.2678,0.0811,1.2314,0.9507,2.4121,1.1874,1.0928,1.1016,0.027,0.1313,0.8484,1.1522,1.6808,1.9854,1.3668,1.0521,1.882,0.9702,-0.1254,0.7097,0.4629,1.3691,-0.077,1.0948,-0.0107,0.9238,0.8479,0.4043,0.7471,0.6202,0.5968,0.5012,0.7317,0.7067,1.7704,1.2303,0.9852,0.1706,1.9955,1.1072,0.6728,-0.1294,0.7805,0.7917,2.0132,0.6968,2.2354,1.5008,2.0773,0.0633,-0.043,1.579,0.221,0.6397,0.6495,1.395,0.7993,1.0883,1.4578,0.6239,0.7607,0.2655,-0.0604,0.8572,1.1051,1.1684,0.8994,Control
Utah__A08,0.4253,2.0297,1.0312,0.8368,1.3335,0.8023,1.9244,1.6407,1.6309,0.589,0.3073,1.6836,1.1355,1.7425,0.2915,1.1825,1.1993,0.8862,1.1134,1.4066,0.0777,1.1064,0.7973,2.6664,1.1502,1.2046,1.249,0.1645,0.117,0.6454,1.1048,1.8517,1.9135,1.2078,1.218,1.9122,0.9939,-0.0911,0.7225,0.3849,1.4969,-0.0922,1.2356,-0.0431,0.7799,0.8635,0.3356,0.6866,0.797,0.7273,0.4817,0.6956,0.7992,1.7386,1.2164,0.8456,0.1698,1.9428,1.1764,0.5834,-0.107,0.967,0.777,1.7996,0.8646,2.6061,1.6185,1.7626,0.0473,0.0996,1.604,0.1806,0.6786,0.7688,1.3891,0.7671,0.8238,1.4416,0.4564,0.7338,0.0255,-0.0138,1.0747,1.0468,1.4017,0.9588,Control
Utah__A09,0.5642,1.7199,0.9308,0.8755,1.4215,0.7599,1.7073,1.4886,1.435,0.6624,0.3567,2.2224,1.3166,1.8554,0.3464,1.0308,1.2421,0.9959,1.2134,1.189,0.0631,0.9636,0.7831,2.4939,1.136,0.9861,1.025,0.0825,0.1003,0.777,1.1929,1.6,2.2018,1.2824,0.9502,1.8315,0.99,-0.1205,0.6716,0.3622,1.3676,-0.0205,0.9917,-0.0155,0.8347,0.7596,0.3503,0.8065,0.6008,0.5458,0.5112,0.797,0.5778,1.6393,1.304,0.827,0.1382,1.9167,1.066,0.6919,-0.0855,0.7254,0.7709,2.0365,0.677,2.4514,1.3452,2.061,0.0666,0.0242,1.4083,0.2206,0.636,0.5212,1.3382,0.6377,1.0496,1.3374,0.5655,0.6833,0.0909,-0.0488,0.8702,1.0301,1.1006,0.7735,Control
Utah__A10,0.6636,2.0811,1.0075,0.9547,1.4407,0.9048,1.9621,1.7266,1.7367,0.6508,0.3201,3.187,1.3642,1.8284,0.3978,1.1319,1.1361,1.3751,1.2528,1.1955,0.1034,1.1138,0.9169,2.3914,1.1818,1.1226,1.3032,0.0797,0.2098,0.7828,0.9518,1.6339,2.1342,1.3673,1.0809,1.9225,0.9237,-0.0843,0.7861,0.4236,1.2269,-0.0018,1.1887,-6e-04,0.996,0.7992,0.4701,0.7525,0.5954,0.6755,0.5635,0.7484,0.709,1.7838,1.2969,0.9676,0.0611,1.7865,1.0883,0.689,0.0165,0.8418,0.7829,2.0056,0.7838,2.7478,1.6039,2.1105,0.0925,0.0419,1.6761,0.2134,0.7734,0.6387,1.2782,0.7839,0.8903,1.4147,0.5368,0.7161,0.0859,-0.0378,0.8147,1.0866,1.2266,1.0663,Control
