@relation data

@attribute id string
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 10109 numeric
@attribute 10552 numeric
@attribute 387 numeric
@attribute 5058 numeric
@attribute 5156 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5879 numeric
@attribute 8976 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4633,1.6629,0.6454,1.9128,2.1256,2.0439,2.1461,0.7424,0.765,1.1544,0.0087,1.5746,1.4982,0.6575,0.6382,1.3548,Control
Utah__A02,1.5728,1.6044,0.3855,1.8527,1.9481,1.9462,2.2047,0.6418,0.54,1.1633,0.0454,1.3014,1.1993,0.5148,0.5042,1.0825,Control
Utah__A03,1.5456,1.7989,0.6143,2.0375,2.1635,2.1664,2.3388,0.7455,0.8594,1.4142,0.0451,1.3967,1.3339,0.7441,0.5574,1.3582,Control
Utah__A04,1.6583,1.8317,0.4111,2.2056,2.0926,2.0268,2.2495,0.6485,0.5096,1.0138,0.0058,1.353,1.4882,0.4666,0.4639,1.2386,Control
Utah__A05,1.6424,1.9654,0.6179,2.3734,2.2116,2.0566,2.2923,0.7062,0.6538,1.356,0.0339,1.4836,1.3381,0.6929,0.5921,1.2977,Control
Utah__A06,1.4632,1.6663,0.4365,2.0743,1.9371,2.0285,2.0431,0.6208,0.5802,1.2821,0.0181,1.3845,1.3761,0.5468,0.5236,1.1472,Control
Utah__A07,1.6007,1.776,0.628,2.0621,2.2443,2.2654,2.2004,0.7275,0.7994,1.3527,0.0444,1.5934,1.6231,0.7206,0.7878,1.571,Control
Utah__A08,1.404,1.6099,0.55,1.8139,2.4093,2.2788,2.3329,0.7075,0.8642,1.1951,-0.0364,1.7501,1.714,0.8123,0.9028,1.6801,Control
Utah__A09,1.4758,1.6319,0.4452,1.936,2.2355,2.0967,2.1452,0.6017,0.5863,1.2691,0.0158,1.4582,1.5464,0.5927,0.707,1.4154,Control
Utah__A10,1.6215,1.906,0.5506,2.141,2.3883,2.263,2.4244,0.6625,0.7708,1.3532,-0.0171,1.6941,1.6535,0.7228,0.7633,1.5851,Control
Utah__A11,1.1493,1.2961,0.3416,1.6813,1.8196,1.9172,1.7119,0.4357,0.5541,1.1538,-0.0382,1.2025,1.2442,0.4368,0.4921,0.9881,Control
Utah__A12,1.0573,1.2752,0.0304,1.6933,1.7127,1.5345,1.7722,0.5492,0.3136,0.6706,0.1046,0.9215,1.0289,0.3242,0.2466,0.7081,Control
Utah__B01,1.3168,1.5683,0.6731,1.5174,1.969,2.0713,2.135,0.6915,0.7514,0.9893,0.0218,1.4577,1.5918,0.7893,0.6168,1.4565,Control
