@relation data

@attribute id string
@attribute 10209 numeric
@attribute 1964 numeric
@attribute 1965 numeric
@attribute 1967 numeric
@attribute 1968 numeric
@attribute 1994 numeric
@attribute 2321 numeric
@attribute 2324 numeric
@attribute 3091 numeric
@attribute 3265 numeric
@attribute 3791 numeric
@attribute 405 numeric
@attribute 4846 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5747 numeric
@attribute 5829 numeric
@attribute 6464 numeric
@attribute 7422 numeric
@attribute 7428 numeric
@attribute 8890 numeric
@attribute 8891 numeric
@attribute 8892 numeric
@attribute 8893 numeric
@attribute 8894 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,2.5457,1.1506,1.368,1.9972,2.3426,0.6333,-0.0089,0.0136,2.0667,0.4247,-0.0746,1.2878,0.1146,1.6169,1.8391,1.4782,1.7289,0.5523,1.0332,0.2618,0.9824,0.75,0.2977,1.4313,0.7312,0.351,1.2086,1.1126,0.7383,Control
Utah__A02,2.3443,0.8024,1.1774,1.7343,2.2762,0.4527,-0.1188,0.0227,1.4499,0.3701,-0.0117,1.1395,0.1074,1.3286,2.0614,1.1561,1.2376,0.1715,0.6697,0.117,0.7957,0.7973,0.3654,1.5019,0.5587,0.2071,1.0654,0.896,0.4773,Control
Utah__A03,2.7845,1.265,1.3773,1.9292,2.0975,0.5853,-0.0269,-0.0033,2.0353,0.3745,-0.0217,1.3177,0.1508,1.4291,2.1951,1.3011,1.3242,0.1678,0.9489,0.1482,1.0696,0.7917,0.5188,1.4166,0.5537,0.3719,1.3509,0.9587,0.5453,Control
Utah__A04,2.7309,0.9723,1.1666,1.7427,2.2187,0.4271,-0.0369,0.0726,1.8126,0.3589,-0.0143,1.194,0.1494,1.383,2.1245,1.4673,1.312,0.2858,0.7891,0.1496,0.8875,0.7946,0.3696,1.3578,0.5445,0.3043,1.0387,0.8899,0.4587,Control
Utah__A05,2.5307,0.9943,1.2895,1.9816,2.1037,0.5642,-0.0211,0.0811,1.9725,0.4809,-0.0047,1.4602,0.1132,1.5208,2.1197,1.3057,1.2008,0.2856,0.9233,0.2717,1.1601,0.89,0.4999,1.5969,0.6922,0.3325,1.3298,0.9409,0.4738,Control
Utah__A06,2.6593,0.9184,1.2106,1.8843,2.2804,0.5743,-0.0754,0.0356,2.1659,0.2391,-0.0579,1.3124,0.0799,1.4163,1.9994,1.3466,1.1962,0.2749,0.8755,0.1119,0.9242,0.7604,0.5412,1.3643,0.611,0.3435,1.0981,0.9066,0.559,Control
Utah__A07,2.2374,0.9815,1.3507,1.8908,2.2993,0.5761,-0.0798,0.0355,2.0901,0.3621,-0.0264,1.3597,0.123,1.6368,1.974,1.6128,1.2837,0.5058,1.2903,0.2084,0.9822,0.7917,0.5401,1.5195,0.7096,0.367,1.2105,0.9377,0.6532,Control
Utah__A08,2.3287,0.9911,1.1975,1.711,2.1753,0.5754,-0.0906,0.0381,2.1071,0.2915,-0.0611,1.3957,0.0875,1.8021,2.0798,1.7107,1.4764,0.8574,1.3963,0.2121,0.9706,0.777,0.2175,1.2364,0.6102,0.3686,1.1472,0.9876,0.657,Control
Utah__A09,2.465,0.9367,1.2792,1.8863,2.2337,0.5535,-0.0737,0.0389,2.3031,0.3464,-0.0299,1.2304,0.1392,1.4941,1.9891,1.5301,1.3678,0.5722,1.2298,0.2016,0.8954,0.7709,0.431,1.345,0.5649,0.2571,1.0713,0.8485,0.5049,Control
Utah__A10,2.3146,0.9719,1.3534,1.7829,2.1542,0.4928,-0.0635,0.0226,2.1053,0.3978,-0.0626,1.3755,0.0739,1.743,2.143,1.6455,1.2566,0.3634,1.2971,0.2453,1.0213,0.7829,0.3441,1.3247,0.6148,0.3338,1.2303,0.9218,0.5333,Control
Utah__A11,2.2776,0.8024,1.2973,1.7468,2.0786,0.5093,-0.1034,-0.0751,1.8418,0.2849,-0.0635,0.999,0.0464,1.2242,1.5704,1.2045,1.1671,0.3076,0.9582,0.1269,0.8348,0.5757,0.2034,1.2192,0.3945,0.185,1.0932,0.647,0.4901,Control
Utah__A12,2.1152,0.4929,0.8654,1.1917,1.4475,0.2895,-0.0549,0.0114,1.1006,0.1934,0.0359,0.7999,0.1124,0.9277,1.6025,0.9724,0.8362,0.0835,0.4893,0.1012,0.458,0.5602,0.4068,0.9309,0.3645,0.1876,0.9579,0.6125,0.1866,Control
