@relation data

@attribute id string
@attribute 1499 numeric
@attribute 1956 numeric
@attribute 207 numeric
@attribute 2690 numeric
@attribute 2885 numeric
@attribute 317 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 387 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 54205 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5747 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 842 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,2.1612,-0.0786,0.6045,-0.0978,1.6544,1.7487,0.4247,2.4355,0.7773,1.6169,1.8391,1.4782,0.7163,1.7309,1.0783,0.2521,0.2618,0.75,1.1294,0.8952,Control
Utah__A02,1.955,0.0036,0.5571,0.0055,1.493,1.6818,0.3701,2.1547,0.5327,1.3286,2.0614,1.1561,0.7423,1.6299,1.0214,0.1564,0.117,0.7973,0.9018,0.614,Control
Utah__A03,2.2554,-0.0126,0.6699,-0.0557,1.7906,1.8237,0.3745,2.3137,0.88,1.4291,2.1951,1.3011,0.9311,1.8758,1.0584,0.1963,0.1482,0.7917,1.1313,0.8989,Control
Utah__A04,2.1372,-0.0237,0.6114,-0.0357,1.4914,1.5078,0.3589,2.3772,0.4995,1.383,2.1245,1.4673,0.7592,1.7145,1.0435,0.2622,0.1496,0.7946,1.0307,0.7606,Control
Utah__A05,2.1443,-0.0402,0.7362,-0.0239,1.8851,1.9445,0.4809,2.205,0.6563,1.5208,2.1197,1.3057,0.7999,1.9408,1.1978,0.324,0.2717,0.89,1.0492,0.9986,Control
Utah__A06,2.0873,-0.0106,0.6349,-0.0502,1.5864,1.7899,0.2391,2.008,0.5764,1.4163,1.9994,1.3466,0.7842,1.8446,0.9874,0.24,0.1119,0.7604,0.8863,0.9562,Control
Utah__A07,2.27,-0.0137,0.5857,-0.0479,1.89,1.9755,0.3621,2.4902,0.8147,1.6368,1.974,1.6128,0.7672,1.882,0.9702,0.246,0.2084,0.7917,1.1809,0.8141,Control
Utah__A08,2.3026,-0.0387,0.5257,-0.0961,1.7425,1.7175,0.2915,2.3245,0.8852,1.8021,2.0798,1.7107,0.5666,1.9122,0.9939,0.0928,0.2121,0.777,1.4746,0.7207,Control
Utah__A09,2.2015,-0.0275,0.5517,-0.0678,1.8554,1.731,0.3464,2.6012,0.5829,1.4941,1.9891,1.5301,0.6669,1.8315,0.99,0.2173,0.2016,0.7709,1.0011,0.7421,Control
Utah__A10,2.3949,-0.0564,0.5517,-0.0915,1.8284,1.885,0.3978,2.7505,0.7836,1.743,2.143,1.6455,0.5994,1.9225,0.9237,0.2166,0.2453,0.7829,1.3376,0.9479,Control
Utah__A11,1.8848,-0.0127,0.5283,-0.084,1.5674,1.7629,0.2849,2.4501,0.5479,1.2242,1.5704,1.2045,0.6778,1.8048,0.9765,0.1606,0.1269,0.5757,0.7411,0.5807,Control
Utah__A12,1.6147,0.1107,0.3826,0.0097,1.1338,1.1173,0.1934,1.8175,0.2865,0.9277,1.6025,0.9724,0.4178,1.2884,0.6537,0.0686,0.1012,0.5602,0.5264,0.4971,Control
Utah__B01,2.2548,0.0172,0.3787,0.013,1.513,1.3385,0.1464,2.099,0.7625,1.4936,1.9253,1.579,0.5944,1.5393,0.7649,-0.025,0.2081,0.5727,0.9155,0.7117,Control
Utah__B02,2.3678,-0.0214,0.6586,-0.0666,1.6209,1.5383,0.3374,2.3005,0.6839,1.4558,2.0769,1.7588,1.0909,1.7139,1.0793,0.2649,0.1632,0.8993,0.8818,0.868,Control
Utah__B03,2.4214,-0.0516,0.5588,-0.0718,1.5833,1.6468,0.2578,2.3513,0.6896,1.5497,1.9938,1.9606,0.9005,1.7231,0.9322,0.1564,0.0831,0.7096,0.9292,0.6967,BRCACancer
Utah__B04,2.1529,-0.018,0.5084,-0.0088,1.6575,1.5149,0.1672,2.6115,1.0121,1.609,2.0074,1.5843,0.6219,1.892,0.7103,0.0836,0.2236,0.7034,1.4407,0.6286,BRCACancer
Utah__B05,2.01,0.0442,0.4305,-0.0354,1.5074,1.2632,0.23,2.2374,0.6877,1.1758,2.163,1.6637,0.8085,1.7712,0.8091,0.134,0.0832,0.7378,0.7814,0.6254,BRCACancer
Utah__B06,1.9793,-0.005,0.1636,0.0356,1.1253,1.2445,-0.0263,2.0964,0.5814,1.137,1.4569,1.3797,0.1169,1.2783,0.5053,-0.0858,0.1723,0.4776,0.7812,0.5369,BRCACancer
Utah__B07,2.3394,-0.0147,0.6203,-0.0193,1.6451,1.736,0.3789,2.5925,0.9305,1.5902,2.0896,1.5748,0.8633,1.792,1.0321,0.203,0.1479,0.879,1.1794,0.7399,BRCACancer
Utah__B08,1.9728,-0.0666,0.6297,-0.0702,1.6528,1.867,0.3671,2.2952,0.5672,1.3514,1.8077,1.132,0.7197,1.6981,1.0572,0.2826,0.2591,0.7952,0.7595,0.8371,Control
Utah__B09,1.9714,-0.04,0.4484,-0.0544,1.6703,1.1309,0.2529,2.8246,1.0014,1.4071,1.6827,1.491,0.439,1.8255,0.6103,0.0768,0.2879,0.6547,1.2234,0.3752,Control
Utah__B10,2.1065,-2e-04,0.3712,-0.0611,1.5222,1.4053,0.2365,2.3771,0.6115,1.4557,2.015,1.4619,0.5219,1.7394,0.6316,0.0931,0.0802,0.7099,1.057,0.5534,Control
Utah__B11,1.9275,-0.0171,0.4509,-0.0584,1.7628,1.8542,0.4132,2.1992,0.5429,1.4217,1.9382,1.24,0.4327,1.6375,0.9134,0.2148,0.1845,0.7097,0.9509,0.6291,Control
Utah__B12,1.7512,-0.0579,0.3638,-0.0844,1.3374,1.0883,0.2142,2.3982,0.7352,1.1501,1.2222,1.1456,0.3144,1.4211,0.4982,0.0569,0.0977,0.5071,1.0116,0.3193,Control
Utah__C01,1.9901,-0.0121,0.6847,-0.0437,1.8228,1.8682,0.4401,2.1418,0.9105,1.3664,2.0354,1.2568,0.6704,1.903,1.0379,0.2317,0.1894,0.7971,1.0359,0.7916,BRCACancer
Utah__C02,1.9165,0.0186,0.7019,-0.0405,1.5148,1.6253,0.5316,2.1641,0.5033,1.4157,1.9216,1.2932,0.6617,1.6208,1.072,0.2893,0.1387,0.8402,0.9083,0.8772,BRCACancer
Utah__C03,2.1618,-0.0175,0.9231,-0.0512,1.5281,1.7095,0.5973,2.5163,0.7448,1.5104,2.1422,1.2173,0.7761,1.816,1.1353,0.3753,0.0924,0.9851,1.1329,0.9409,BRCACancer
Utah__C04,1.3327,-0.0164,0.5682,-0.0556,1.2653,1.2876,0.409,2.1554,0.304,0.7955,1.3223,0.7671,0.6996,1.4351,0.963,0.2509,0.1722,0.5596,0.4567,0.3715,Control
Utah__C05,1.4813,5e-04,0.5706,-0.0129,1.157,1.4224,0.2915,1.6506,0.3584,0.937,1.636,0.8638,0.5506,1.4746,0.8555,0.089,0.0514,0.641,0.4931,0.494,BRCACancer
