@relation data

@attribute id string
@attribute 1036 numeric
@attribute 10768 numeric
@attribute 10993 numeric
@attribute 1491 numeric
@attribute 160287 numeric
@attribute 1786 numeric
@attribute 1787 numeric
@attribute 1788 numeric
@attribute 1789 numeric
@attribute 191 numeric
@attribute 23382 numeric
@attribute 259307 numeric
@attribute 262 numeric
@attribute 27430 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 29947 numeric
@attribute 3939 numeric
@attribute 3945 numeric
@attribute 4143 numeric
@attribute 4144 numeric
@attribute 4357 numeric
@attribute 4507 numeric
@attribute 4548 numeric
@attribute 51074 numeric
@attribute 55256 numeric
@attribute 58478 numeric
@attribute 635 numeric
@attribute 6611 numeric
@attribute 6723 numeric
@attribute 6898 numeric
@attribute 7263 numeric
@attribute 84245 numeric
@attribute 875 numeric
@attribute 92483 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0236,1.1391,0.0214,0.2051,-0.1067,1.1214,0.7237,0.4722,-0.1153,0.8362,0.3525,0.1615,1.7821,2.0344,0.6229,0.5097,-0.0628,1.0559,1.6847,0.0529,2.2936,0.0905,0.8198,1.4035,0.7328,0.6612,0.9715,-0.1408,0.2684,0.7331,-7e-04,0.3949,0.9045,-0.0459,-0.0095,Control
Utah__A02,-0.0893,1.0453,-0.0587,4e-04,-0.0822,0.8261,0.4382,0.338,-0.08,0.7077,0.2452,0.1069,1.6539,1.9841,0.4765,0.3421,-0.1114,0.9772,1.0993,0.0036,2.2117,-0.053,0.3544,1.0808,0.4676,0.4691,0.8909,-0.1003,0.1215,0.6289,-0.0566,0.125,0.5339,-0.0429,-0.0033,Control
Utah__A03,-0.1157,1.1833,0.1161,-0.0362,-0.0786,1.0779,0.5189,0.3822,-0.1091,0.893,0.3602,0.1317,1.721,1.9835,0.5444,0.488,-0.101,1.2463,1.0419,0.0377,2.3412,0.1349,0.5245,1.1838,0.4177,0.6505,0.9329,-0.1108,0.2356,0.7045,-0.0475,0.3389,0.7469,-0.0262,0.0335,Control
Utah__A04,-0.0822,1.1459,0.0094,0.1546,-0.0168,0.8626,0.5174,0.4212,-0.0398,0.7967,0.28,0.0215,1.7061,2.0643,0.3582,0.4196,-0.1359,1.2034,1.2787,0.0085,2.2672,0.141,0.4381,1.3038,0.3789,0.5428,0.9514,-0.0877,0.0736,0.7908,-0.0252,0.2412,0.7057,0.0507,0.0401,Control
Utah__A05,-1e-04,1.2437,0.1009,0.0803,-0.0072,1.0464,0.5975,0.4032,-0.0416,0.9479,0.3717,0.1895,1.7556,2.0558,0.4723,0.4996,-0.0461,1.2484,1.0526,0.0338,2.2968,0.3595,0.493,1.3256,0.4077,0.7822,0.9895,-0.1014,0.1441,0.843,-0.0357,0.5295,0.579,-0.0081,-0.0467,Control
Utah__A06,-0.161,1.1401,0.0242,0.09,-0.1206,0.8679,0.5426,0.3968,-0.1134,0.9307,0.3488,0.076,1.693,1.811,0.5812,0.4481,-0.1527,1.1378,1.1216,0.002,2.2543,0.1177,0.4752,1.1994,0.3569,0.5928,0.9224,-0.1745,0.2163,0.6929,-0.0483,0.2622,0.6872,-0.0882,-0.0253,Control
Utah__A07,-0.1381,1.2108,6e-04,0.1206,-0.0905,0.9601,0.8067,0.4361,-0.1059,0.8255,0.5213,0.0747,1.8225,2.0237,0.5599,0.4741,-0.1415,0.9449,1.2811,-0.0484,2.3051,0.1393,0.7311,1.3683,0.6132,0.6574,0.973,-0.0525,0.2809,0.7253,-0.1012,0.3679,0.743,-0.0638,-0.1756,Control
Utah__A08,-0.2218,1.1125,-0.0103,0.1111,-0.0504,1.0599,1.0859,0.4562,-0.0976,0.737,0.6185,0.0061,1.7532,1.8653,0.502,0.4541,-0.0976,0.8864,1.5075,0.0054,2.0602,0.0065,0.9504,1.6071,0.8181,0.5099,0.9203,-0.1977,0.3741,0.5991,-0.031,0.095,0.6166,-0.0773,-0.0073,Control
Utah__A09,-0.1162,1.0474,-0.01,0.1222,-0.0477,0.9868,0.6927,0.3701,-0.0858,0.7344,0.4075,-0.0311,1.7756,2.0004,0.549,0.3859,-0.0333,1.0782,1.4063,-0.0322,2.1024,0.0528,0.669,1.3007,0.5763,0.5092,0.8187,-0.0854,0.2646,0.6173,-0.07,0.3422,0.6472,-0.0559,-0.1688,Control
Utah__A10,-0.0947,1.1645,-0.0129,0.1439,-0.0565,0.9878,0.62,0.3518,-0.0672,0.7905,0.4732,0.1122,1.8373,2.0044,0.4876,0.5207,-0.0821,1.0003,1.0757,0.0174,2.2199,0.1401,0.6383,1.4346,0.6757,0.5102,0.9727,-0.1472,0.2019,0.6776,-0.0647,0.3947,0.665,-0.0376,-0.0357,Control
