@relation data

@attribute id string
@attribute 10352 numeric
@attribute 10667 numeric
@attribute 124454 numeric
@attribute 23395 numeric
@attribute 23438 numeric
@attribute 25973 numeric
@attribute 2617 numeric
@attribute 3735 numeric
@attribute 51067 numeric
@attribute 54938 numeric
@attribute 55157 numeric
@attribute 55699 numeric
@attribute 57038 numeric
@attribute 57176 numeric
@attribute 57505 numeric
@attribute 5859 numeric
@attribute 79587 numeric
@attribute 79731 numeric
@attribute 80222 numeric
@attribute 92935 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.282,0.2162,0.2902,0.6124,1.0722,0.5534,1.5724,0.6272,1.0108,0.343,0.8373,1.4787,1.1003,0.3202,0.4364,1.6538,0.798,0.4896,0.8057,1.3784,Control
Utah__A02,0.1156,0.1283,0.1255,0.4253,0.8917,0.4,1.4044,0.4801,0.6726,0.1887,0.7329,1.3352,0.8268,0.2564,0.2638,1.6297,0.5577,0.1574,0.5985,0.9265,Control
Utah__A03,0.1942,0.1765,0.2476,0.5868,0.9431,0.5569,1.5402,0.6621,0.9256,0.3112,0.9024,1.372,0.9327,0.3237,0.331,1.6309,0.7253,0.3021,0.7671,0.991,Control
Utah__A04,0.1845,0.1497,0.18,0.4267,0.8807,0.4733,1.4987,0.5463,0.6721,0.2551,0.6796,1.4054,0.8174,0.2785,0.3936,1.7506,0.5202,0.2379,0.6833,0.9114,Control
Utah__A05,0.2426,0.1513,0.2483,0.5147,1.0617,0.5606,1.6125,0.5721,0.8359,0.3907,0.9106,1.5456,0.9394,0.3825,0.4081,1.8032,0.7544,0.2714,0.7966,1.1025,Control
Utah__A06,0.1288,0.0911,0.2375,0.5234,0.9793,0.5255,1.4266,0.5266,0.7525,0.2802,0.7781,1.4085,0.9078,0.2147,0.3179,1.7303,0.7137,0.2554,0.7244,0.8947,Control
Utah__A07,0.2813,0.3061,0.2059,0.5281,1.073,0.6117,1.5245,0.5173,0.9542,0.2176,0.8603,1.4273,1.0493,0.2688,0.398,1.7562,0.7588,0.3682,0.7499,0.8736,Control
Utah__A08,0.3363,0.486,0.2649,0.5849,1.0282,0.4061,1.5914,0.5685,0.7697,0.3027,0.8249,1.3745,1.2413,0.3,0.346,1.5029,0.7776,0.4758,0.7305,0.7818,Control
Utah__A09,0.2349,0.2674,0.1949,0.5212,0.9191,0.5441,1.5173,0.519,0.8053,0.3284,0.6574,1.3658,0.9079,0.2263,0.2795,1.5264,0.6594,0.4109,0.6441,1.0167,Control
Utah__A10,0.2712,0.3215,0.1885,0.5999,1.0243,0.5265,1.544,0.5781,0.7625,0.3077,0.8208,1.4819,1.0747,0.1453,0.3243,1.6427,0.7222,0.386,0.682,1.158,Control
