@relation data

@attribute id string
@attribute 121916 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 29760 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 4067 numeric
@attribute 4214 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 974 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1275,1.4449,0.4506,2.8919,1.6355,0.6565,0.4236,1.2901,1.3216,2.265,0.454,0.6032,1.3973,0.0341,1.7307,0.7429,1.2926,1.379,0.5534,1.0586,1.0952,1.4087,0.7341,0.6575,1.7841,0.7565,1.1256,1.0836,1.4834,1.4581,2.327,1.1541,2.0788,0.971,Control
Utah__A02,-0.0366,1.1614,0.2934,1.0722,1.481,0.3778,0.3716,0.8169,1.1848,1.9132,0.3831,0.4413,1.1321,0.0767,1.247,0.6208,0.9495,1.0794,0.2001,0.7032,1.0379,0.986,0.48,0.5148,1.5394,0.8046,0.9005,0.9151,1.5178,1.3267,2.3401,0.9777,2.1743,0.6572,Control
Utah__A03,-0.0684,1.3753,0.364,2.3576,1.7658,0.3277,0.3757,1.1876,1.5638,2.1264,0.4227,0.7027,1.3502,0.0349,1.3323,0.7759,1.2205,1.157,0.1966,0.9762,1.0752,1.223,0.7059,0.7441,1.7337,0.7989,1.1275,1.1936,1.6458,1.5584,2.5223,1.2312,2.1303,0.7409,Control
Utah__A04,-0.1701,1.2634,0.3909,1.55,1.4795,0.5163,0.3609,1.2809,1.3945,2.2551,0.4964,0.4953,1.1975,0.0412,1.3202,0.692,0.9394,1.2377,0.3061,0.82,1.0602,0.9854,0.5113,0.4666,1.6705,0.8019,1.028,0.88,1.4046,1.2953,2.6032,1.025,2.2819,1.0636,Control
Utah__A05,-0.0415,1.514,0.4547,1.9884,1.8562,0.468,0.4772,1.2201,1.5799,2.4117,0.4674,0.5023,1.2615,0.06,1.2108,0.7965,1.0923,1.1578,0.3059,0.9512,1.2157,1.1338,0.726,0.6929,1.8077,0.8988,1.0464,1.2241,1.7503,1.5629,2.287,0.9902,2.3833,0.9299,Control
Utah__A06,-0.1184,1.2099,0.4061,3.0931,1.5705,0.3659,0.2467,0.8267,1.3697,2.0422,0.3325,0.4665,1.1902,0.0137,1.2063,0.6451,0.9526,0.9225,0.296,0.9045,1.0037,1.1657,0.6824,0.5468,1.7479,0.7671,0.8852,1.146,1.579,1.4198,2.2428,1.1486,2.1363,0.5587,Control
Utah__A07,-0.2109,1.5901,0.3002,2.7085,1.8609,0.5572,0.364,1.2177,1.7041,2.3762,0.3693,0.6422,1.3738,0.0071,1.2924,1.0466,1.3272,1.1807,0.5102,1.3099,0.9863,1.3766,0.8669,0.7206,1.7697,0.7989,1.1765,1.4117,1.5919,1.4343,2.296,1.4495,2.1759,0.6074,Control
Utah__A08,-0.0487,1.6278,0.3245,1.7156,1.7198,0.4839,0.2967,0.8932,1.8806,2.6059,0.4111,0.8832,1.5498,0.0676,1.4821,1.1754,1.4644,1.5305,0.8364,1.4137,1.0102,1.5009,0.8829,0.8123,1.7375,0.784,1.467,1.2657,1.3284,1.3268,2.2139,1.2527,1.9205,0.5665,Control
Utah__A09,-0.1254,1.4374,0.3747,2.2374,1.8278,0.4399,0.349,0.9938,1.6382,2.4502,0.3756,0.6233,1.2729,0.0135,1.3752,0.8882,1.2405,1.1693,0.5718,1.2508,1.0062,1.3752,0.7767,0.5927,1.637,0.7778,0.9988,1.2705,1.527,1.4492,2.2423,0.951,2.3034,0.7749,Control
Utah__A10,-0.1158,1.7306,0.3376,3.1715,1.802,0.356,0.398,1.3414,1.7975,2.3575,0.3753,0.7374,1.4029,0.0178,1.2657,1.0953,1.2521,1.4239,0.3781,1.3167,0.9394,1.2385,0.8171,0.7228,1.7832,0.79,1.3316,1.3728,1.3942,1.3221,2.2774,1.2653,2.2451,0.5727,Control
Utah__A11,-0.1132,1.1347,0.3242,2.8363,1.5523,0.4007,0.2904,1.0631,1.0998,1.776,0.3543,0.6323,1.2653,0.1135,1.1776,0.643,1.0422,0.9878,0.3263,0.9853,0.9926,1.1692,0.6056,0.4368,1.2804,0.5794,0.7415,1.1063,1.3186,1.1818,2.2562,0.7584,2.1908,0.6727,Control
Utah__A12,-0.1568,0.8684,0.1578,0.9324,1.1373,0.2182,0.2032,0.7342,0.9628,1.3066,0.2332,0.3468,0.7465,0.1051,0.8519,0.5035,0.6696,0.8395,0.1184,0.5269,0.6672,0.7211,0.3165,0.3242,1.1644,0.5636,0.5292,0.479,1.0641,0.8083,1.7774,0.602,1.965,0.4599,Control
Utah__B01,-0.1393,1.2269,0.1905,1.9549,1.5002,0.4534,0.1584,0.9628,1.3832,2.2101,0.1736,0.4895,1.2042,-0.0441,1.4072,0.7077,1.1678,1.2423,0.5839,0.9472,0.7793,1.4726,0.6567,0.7893,1.6434,0.5764,0.9141,0.9879,1.2458,1.087,2.4459,1.5527,1.8265,0.4466,Control
Utah__B02,-0.0028,1.3173,0.411,3.0428,1.6034,0.3184,0.3404,1.324,1.3257,2.0489,0.4148,0.4703,1.2042,0.0679,1.4738,0.6735,1.0899,1.3341,0.3378,0.785,1.0963,1.2781,0.6188,0.7121,1.8632,0.9083,0.8807,0.9673,1.4495,1.4899,2.7299,1.4591,2.189,0.5136,Control
Utah__B03,-0.0845,1.3028,0.334,2.6432,1.5674,0.3508,0.2646,1.1414,1.3678,2.2094,0.3398,0.5272,1.2266,0.1077,1.4534,0.7456,1.1547,1.3269,0.3907,0.9095,0.9479,1.2859,0.6536,0.7853,1.7244,0.7155,0.9276,0.9682,1.2918,1.3318,2.6651,1.4948,2.042,0.522,BRCACancer
Utah__B04,-0.2392,1.5564,0.2374,0.9219,1.6385,0.3452,0.1782,0.8347,1.985,2.5339,0.3499,0.952,1.533,-0.0257,1.4041,1.1983,1.4023,1.5379,0.6402,1.5857,0.7243,1.159,0.8115,0.863,1.7237,0.7092,1.4335,1.2215,1.0659,1.1977,2.1452,1.4654,1.8968,0.2876,BRCACancer
Utah__B05,-0.2179,1.0664,0.2082,1.0836,1.4949,0.418,0.2381,0.7116,1.5022,1.8667,0.3104,0.5061,1.1127,0.0319,1.0304,0.6104,1.0784,0.9911,0.1887,0.8601,0.8239,1.0395,0.4972,0.5003,1.4156,0.7441,0.7814,0.9384,1.2704,1.2595,2.5472,1.2033,2.0581,0.4955,BRCACancer
Utah__B06,-0.0612,1.0237,-0.0844,0.7374,1.1292,0.2628,-0.0061,0.3639,1.0354,1.7181,-0.0443,0.3727,0.8498,-0.0568,1.0121,0.687,0.8842,0.9662,0.1906,0.7212,0.5177,0.9915,0.5394,0.5144,1.4461,0.4797,0.7812,0.7076,1.0781,0.9022,2.1772,1.2894,1.5456,0.0807,BRCACancer
Utah__B07,-0.1701,1.4653,0.2864,1.1829,1.6266,0.4801,0.38,1.0629,1.2462,2.0706,0.4007,0.6359,1.3699,0.0331,1.6203,0.8158,1.2783,1.5449,0.2531,0.9385,1.0487,1.4248,0.6951,0.7406,1.9525,0.8876,1.1751,1.0065,1.4946,1.4873,2.7059,1.3429,2.1058,0.7473,BRCACancer
Utah__B08,-0.0264,1.2449,0.3701,1.4275,1.6339,0.3045,0.3687,1.1051,1.0679,1.8635,0.3999,0.4363,1.1288,0.0375,1.2284,0.4645,1.0269,0.932,0.242,0.7048,1.0739,1.0959,0.682,0.5019,1.5696,0.8025,0.7597,0.9876,1.6738,1.3949,2.443,1.1707,2.4631,0.5427,Control
Utah__B09,-0.1141,1.3404,0.1553,1.3994,1.6507,0.3714,0.2599,0.8169,2.0138,2.5792,0.4186,0.9482,1.4931,0.0459,1.2076,1.0491,1.2339,1.2207,0.6761,1.539,0.6235,1.1094,0.7372,0.6642,1.5166,0.6597,1.2186,1.0207,1.1347,1.06,2.528,1.1532,2.1245,0.341,Control
Utah__B10,-0.3176,1.3804,0.1797,1.7916,1.509,0.1808,0.2443,0.8396,1.7067,2.4684,0.2777,0.5422,1.1806,0.0358,1.0985,0.9128,1.0863,1.1201,0.405,1.1167,0.645,0.9404,0.624,0.8311,1.4615,0.7158,1.0541,0.9221,0.9945,0.9478,2.1794,1.174,2.0672,0.2532,Control
Utah__B11,-0.0422,1.3549,0.2409,2.0557,1.7392,0.1942,0.4126,0.9395,1.4558,2.0871,0.3759,0.477,0.9714,0.053,1.1737,0.6651,1.0211,0.9027,0.3123,0.9569,0.929,0.96,0.5479,0.5887,1.3717,0.7156,0.949,1.0771,1.2523,1.2608,2.1117,1.0831,2.2914,0.6499,Control
Utah__B12,-0.3173,1.1246,0.1437,1.0517,1.3322,0.1864,0.223,0.4563,1.5902,2.5139,0.3294,0.615,1.1174,-0.0132,1.1854,0.8994,1.0188,1.0512,0.6519,1.3776,0.5105,0.7719,0.6269,0.6848,1.2848,0.5098,1.0091,0.8339,0.752,0.7656,2.0912,1.0803,1.8541,0.2052,Control
Utah__C01,-0.1591,1.4497,0.3199,1.6346,1.7966,0.4412,0.4383,1.1862,1.7924,2.1947,0.4331,0.613,1.3553,0.0493,1.2645,0.7998,1.202,1.0897,0.3616,1.229,1.0546,1.1802,0.8022,0.757,1.7078,0.8045,1.0332,1.3754,1.6083,1.618,2.28,1.3271,2.1046,0.7104,BRCACancer
Utah__C02,-0.1803,1.1894,0.4445,1.5095,1.5019,0.3929,0.5255,1.0171,1.2259,1.9275,0.4759,0.4515,1.1435,0.0022,1.4919,0.6358,0.8961,1.1147,0.2437,0.7082,1.0889,1.0125,0.5312,0.5463,1.7071,0.8483,0.9069,0.9319,1.4043,1.4551,2.3218,0.8945,2.3238,0.9066,BRCACancer
Utah__C03,-0.1809,1.3579,0.5012,1.2396,1.5147,0.1463,0.5881,1.1467,1.3492,2.0283,0.5357,0.7397,1.3298,0.0272,1.6126,0.7122,1.0785,1.3442,0.2667,0.8439,1.1527,1.2277,0.6598,0.7605,1.8793,0.9954,1.1291,1.0517,1.37,1.6655,2.6161,1.1949,2.2582,0.7974,BRCACancer
Utah__C04,-0.2735,0.6766,0.3704,2.0212,1.2632,0.0334,0.4087,0.6556,0.8859,1.2702,0.4309,0.3413,0.856,0.0483,1.1875,0.3918,0.606,0.6034,0.2023,0.5393,0.979,0.7169,0.4523,0.409,1.0478,0.5631,0.4603,0.6827,1.0166,1.0481,2.2155,0.6556,2.7034,0.34,Control
Utah__C05,-0.3317,0.7992,0.4282,1.2721,1.1596,0.0601,0.2967,0.561,0.9816,1.597,0.4029,0.2891,0.8764,0.0853,1.1349,0.4207,0.6075,0.6104,0.1357,0.4731,0.8706,0.6878,0.3624,0.4719,1.2673,0.6458,0.4962,0.707,1.0115,0.9979,1.9306,0.7229,2.2658,0.4059,BRCACancer
Utah__C06,0.1454,0.2537,0.0872,0.7035,0.5665,-0.0999,0.1841,0.2724,0.5222,0.3522,0.2781,0.3284,0.3582,0.1856,0.4391,0.1301,0.236,0.2515,0.0318,0.4341,0.3107,0.1558,0.1769,0.0209,0.3671,0.147,0.0704,0.3455,0.1931,0.2261,0.8831,0.2453,1.2786,0.142,Control
Utah__C07,-0.0547,0.9322,0.3642,1.1656,1.2704,0.1002,0.3607,0.8757,1.033,1.5039,0.3726,0.4139,1.0117,0.0526,1.1096,0.4747,0.7202,0.8796,0.1667,0.619,0.7954,0.8201,0.3623,0.4022,1.3982,0.6577,0.6274,0.6672,1.0723,1.1224,2.2026,0.4921,2.3503,0.5087,Control
Utah__C08,-0.2268,1.0155,0.3645,1.562,1.4131,0.2076,0.4262,0.7973,1.153,1.7148,0.4588,0.4435,1.1272,0.0322,1.4179,0.4767,0.9072,0.9912,0.2738,0.7114,0.9733,1.0589,0.4813,0.3509,1.4462,0.7276,0.8108,0.7588,1.4783,1.3753,2.1339,0.6442,2.1913,0.8157,Control
