@relation data

@attribute id string
@attribute 121504 numeric
@attribute 128312 numeric
@attribute 3012 numeric
@attribute 3014 numeric
@attribute 3015 numeric
@attribute 3017 numeric
@attribute 3018 numeric
@attribute 3020 numeric
@attribute 3021 numeric
@attribute 5595 numeric
@attribute 7343 numeric
@attribute 8294 numeric
@attribute 8330 numeric
@attribute 8334 numeric
@attribute 8335 numeric
@attribute 8338 numeric
@attribute 8339 numeric
@attribute 8341 numeric
@attribute 8342 numeric
@attribute 8345 numeric
@attribute 8346 numeric
@attribute 8347 numeric
@attribute 8348 numeric
@attribute 8349 numeric
@attribute 8352 numeric
@attribute 8353 numeric
@attribute 8354 numeric
@attribute 8355 numeric
@attribute 8356 numeric
@attribute 8360 numeric
@attribute 8361 numeric
@attribute 8364 numeric
@attribute 8365 numeric
@attribute 8366 numeric
@attribute 8367 numeric
@attribute 8368 numeric
@attribute 85236 numeric
@attribute 8932 numeric
@attribute 8968 numeric
@attribute 8970 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4671,0.3413,1.7531,0.2241,1.3013,0.3579,-0.1414,2.0773,2.1261,1.0783,1.3116,0.7573,1.2688,3.7005,0.4975,1.7702,1.1844,1.0607,0.9978,0.72,0.5971,1.4522,-0.214,1.5379,0.5913,0.5828,3.1817,0.8743,0.0111,0.9351,1.8227,2.6072,1.0924,0.6906,1.3904,0.8347,0.3715,0.9415,0.5407,0.1317,Control
Utah__A02,0.0672,0.3986,1.6672,0.0999,0.8635,0.1662,0.1373,1.7359,1.8333,1.0214,1.0477,0.5642,1.0499,3.9185,0.2011,1.3418,1.0957,0.8675,1.0613,0.5859,0.3447,1.1316,-0.0081,1.8371,0.0664,0.4687,2.6733,0.2553,-0.0535,0.3783,1.7081,2.3644,1.3258,0.2996,1.1064,0.4892,0.1492,0.7325,0.4513,0.1382,Control
Utah__A03,0.1927,0.401,1.6712,0.2874,1.2166,0.214,0.3705,2.2212,2.0144,1.0584,1.1549,0.8211,1.2563,3.6475,0.8289,1.8903,1.0582,1.3743,1.7075,0.6752,0.6845,1.0137,-0.0078,1.2806,0.7779,0.5138,3.3538,1.443,0.5219,0.908,1.7648,2.7238,1.1162,0.5741,1.3377,0.9301,0.2427,1.0676,0.8223,0.1254,Control
Utah__A04,0.2357,0.4485,2.146,0.241,1.0932,0.3706,0.1796,1.9819,2.1178,1.0435,1.2713,0.8461,1.4062,4.3601,0.4552,2.0084,1.2313,1.226,1.3152,0.8336,0.6856,1.3063,0.0624,1.8865,0.7067,0.3899,4.0282,0.5499,0.2347,0.5681,2.1226,3.2416,1.1824,0.926,1.5887,1.0055,0.2862,0.7466,0.5678,0.4951,Control
Utah__A05,0.4048,0.4588,2.1399,0.4985,0.9989,0.5495,0.2232,1.949,2.2702,1.1978,1.3062,1.2422,1.5501,4.486,0.7932,2.2056,1.8651,1.4362,1.6156,1.1531,0.8687,1.4958,0.2799,2.0864,0.9619,0.5382,3.4758,1.2297,0.3449,1.1477,2.0983,3.1506,1.7305,0.853,1.6442,0.8148,0.3809,0.9531,1.0668,0.4198,Control
Utah__A06,0.079,0.239,1.5753,0.1733,1.0378,0.1938,-0.1527,1.9586,2.0735,0.9874,1.1332,0.5477,1.0787,3.6232,0.4849,1.5258,0.7729,1.0825,0.856,0.475,0.3722,1.1737,-0.047,1.6108,0.2348,0.449,3.051,0.3401,-0.1808,0.41,1.5806,2.0622,0.8038,0.3009,1.1206,0.451,0.2755,0.8712,0.519,0.055,Control
Utah__A07,0.1592,0.4585,1.5873,0.3188,0.9764,0.2163,-0.015,1.9544,1.8867,0.9702,1.1419,0.6749,0.9732,3.9075,0.8477,1.4589,0.8733,1.1972,1.3929,0.4853,0.6429,1.176,-0.0329,1.4674,0.732,0.6253,3.215,1.0738,0.3434,0.579,1.8733,2.6553,0.9467,0.6397,1.2023,0.6937,0.2267,1.1412,0.6894,0.2249,Control
Utah__A08,0.0703,0.2762,1.5099,0.0245,0.9861,0.216,-0.2775,2.0176,1.7035,0.9939,1.1233,0.3103,1.1791,3.568,0.4601,1.2926,0.9528,0.793,0.6688,0.7421,0.4391,1.1215,0.0042,1.5532,0.1836,0.4031,2.788,0.6485,-0.0517,0.3481,1.8323,2.2722,0.7523,0.3798,0.8453,0.6856,0.1211,1.173,0.5469,0.0166,Control
Utah__A09,0.327,0.2508,1.5457,0.2578,1.0109,0.3075,-0.0389,1.8754,1.9224,0.99,1.2662,0.533,0.9738,3.8191,0.2758,1.1941,0.8522,1.0949,1.2164,0.8388,0.533,1.2437,-0.1017,1.3676,0.2179,0.3841,2.859,0.6235,-0.1541,0.4585,1.7791,2.5707,0.913,0.6229,1.2046,0.3372,0.2195,1.1637,0.7831,0.1547,Control
Utah__A10,0.1878,0.4177,1.8028,0.248,0.8664,0.3377,0.1644,1.9127,1.799,0.9237,1.1702,0.6959,1.4062,4.2479,0.4209,1.5046,1.1608,1.1102,0.9139,0.7773,0.6817,1.2984,-0.0434,1.7682,0.4201,0.2351,2.9452,0.4948,-0.0412,0.7568,1.9301,3.412,1.3015,0.8344,1.3723,0.6666,0.234,1.1001,0.5925,0.3195,Control
Utah__A11,-0.0285,0.2202,1.4629,0.205,0.6362,-0.0159,-0.1363,1.4147,1.6853,0.9765,1.0538,0.3804,0.7054,3.4194,0.2396,0.9851,0.5337,0.9286,0.7636,0.2434,0.2376,1.0144,-0.2723,0.7846,0.0399,0.381,3.3486,0.4542,-0.2359,0.3971,1.5108,2.4076,0.5475,0.26,1.0314,0.5433,0.0273,0.8896,0.3216,0.0932,Control
Utah__A12,-0.3099,0.1513,1.5431,-0.1,0.8627,0.2447,-0.2947,1.0501,1.322,0.6537,0.6209,0.1574,0.8356,3.5617,-0.1064,1.3935,0.9831,0.6323,0.8579,0.2374,0.0832,0.7495,-0.0391,1.7709,-0.1319,0.0769,2.3276,0.3135,-0.3018,0.1663,1.3295,1.9254,1.0008,0.1747,0.6437,0.2146,0.3734,0.5129,0.4898,-0.1598,Control
