@relation data

@attribute id string
@attribute 1173 numeric
@attribute 160 numeric
@attribute 182 numeric
@attribute 207 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 375 numeric
@attribute 4067 numeric
@attribute 5170 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5335 numeric
@attribute 5581 numeric
@attribute 5590 numeric
@attribute 572 numeric
@attribute 5868 numeric
@attribute 5879 numeric
@attribute 6198 numeric
@attribute 695 numeric
@attribute 7410 numeric
@attribute 8411 numeric
@attribute 9181 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4197,0.9278,0.3069,0.6045,1.0356,0.6542,1.0215,1.322,0.7691,1.1168,0.8282,0.7598,1.7289,0.3065,0.1591,0.2521,1.1676,0.6432,1.1287,1.5056,0.1913,0.9054,1.0629,Control
Utah__A02,1.4253,0.966,0.1559,0.5571,1.0351,0.4588,0.9519,1.18,0.6471,0.9413,0.2908,0.5417,1.2376,0.1973,0.2088,0.1564,0.7984,0.4992,0.926,1.5412,0.1135,0.629,0.8867,Control
Utah__A03,1.4715,1.137,0.2955,0.6699,1.1356,0.6001,1.2245,1.5735,0.777,1.1275,0.5222,0.5906,1.3242,0.311,0.1415,0.1963,1.0032,0.7305,1.0404,1.6737,0.2634,0.8516,1.0801,Control
Utah__A04,1.5759,0.9251,0.095,0.6114,0.963,0.4958,1.119,1.3977,0.7264,1.1086,0.4084,0.4545,1.312,0.268,0.2262,0.2622,0.9867,0.4506,0.9026,1.424,0.1301,0.607,0.9625,Control
Utah__A05,1.677,1.2359,0.2544,0.7362,1.254,0.5918,1.1699,1.5903,0.8704,1.2248,0.5608,0.6402,1.2008,0.3175,0.1842,0.324,1.0144,0.6788,1.0434,1.7819,0.2084,0.8523,1.1648,Control
Utah__A06,1.4828,1.051,0.3675,0.6349,1.03,0.5257,1.1407,1.3721,0.7642,0.9875,0.4095,0.3528,1.1962,0.2717,0.1224,0.24,0.8709,0.5315,1.015,1.6045,0.1414,0.754,0.9632,Control
Utah__A07,1.5403,1.0529,0.2466,0.5857,1.0649,0.8174,1.1907,1.7192,0.7972,1.0338,0.5202,0.4445,1.2837,0.3905,0.2036,0.246,1.1073,0.7067,1.1072,1.6179,0.1986,0.8445,1.1235,Control
Utah__A08,1.337,0.9344,0.2346,0.5257,0.9159,1.0598,0.9952,1.9024,0.8157,0.9493,0.5014,0.4732,1.4764,0.5264,0.1274,0.0928,1.2503,0.7992,1.1764,1.3452,0.1921,0.9085,1.0506,Control
Utah__A09,1.4405,0.9406,0.1841,0.5517,0.9837,0.707,0.9987,1.6508,0.8094,1.0039,0.5973,0.4198,1.3678,0.3873,0.1666,0.2173,0.9029,0.5778,1.066,1.5507,0.1807,0.8869,0.9366,Control
Utah__A10,1.5258,0.8963,0.2688,0.5517,1.0466,0.907,1.1272,1.8161,0.8424,0.9683,0.7058,0.5202,1.2566,0.4532,0.149,0.2166,1.1012,0.709,1.0883,1.4132,0.1442,0.8069,1.0654,Control
Utah__A11,1.2025,0.8519,0.2761,0.5283,0.8863,0.4751,0.8636,1.0919,0.7155,0.9436,0.543,0.4124,1.1671,0.2031,0.1111,0.1606,0.7252,0.4206,1.015,1.335,0.1492,0.6129,0.6965,Control
Utah__A12,1.4352,0.5161,0.2175,0.3826,0.5291,0.3882,0.7276,0.9496,0.4748,0.5409,0.2834,0.2971,0.8362,0.2057,0.1894,0.0686,0.5551,0.307,0.6513,1.0715,0.0614,0.362,0.5157,Control
Utah__B01,1.2487,0.6624,0.2702,0.3787,0.7147,0.6682,1.0935,1.3861,0.5275,0.6519,0.6693,0.3016,1.4003,0.3418,0.0045,-0.025,1.1171,0.7761,1.0517,1.2596,0.0455,0.8769,0.8814,Control
Utah__B02,1.6282,1.0408,0.1938,0.6586,1.0367,0.5401,1.2663,1.3263,0.7129,1.1309,0.7155,0.5787,1.468,0.2455,0.1846,0.2649,1.0642,0.6982,1.2088,1.4705,0.1538,0.6989,1.1171,Control
