@relation data

@attribute id string
@attribute 10681 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 51764 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 64805 numeric
@attribute 94235 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5855,0.0556,0.7272,1.6236,1.414,0.5399,-0.0227,0.1248,-0.0547,1.0856,1.6097,-0.1115,0.3338,0.026,1.0858,-0.0685,0.919,1.3289,0.4775,Control
Utah__A02,0.2454,0.0367,0.7901,1.6473,1.3774,0.5789,-0.0064,0.1585,0.0724,0.7634,1.3471,-0.0107,0.2554,0.1274,1.022,0.0029,1.0066,0.912,0.1854,Control
Utah__A03,0.2872,0.0398,0.9144,1.7222,1.4718,0.7336,0.0315,0.2682,0.0226,1.2042,1.5199,-0.1264,0.7994,0.0957,1.2814,-0.0297,1.1432,0.7267,0.2562,Control
Utah__A04,0.4014,0.0206,0.8831,1.7702,1.4544,0.6723,-0.0315,0.1309,0.013,0.8648,1.4955,-0.0455,0.2105,0.1156,0.9732,-0.0499,0.9454,0.9005,0.3302,Control
Utah__A05,0.4597,0.0468,1.0479,1.7758,1.553,0.7587,-0.0312,0.1017,0.0179,1.1603,2.287,-0.0806,0.5324,0.1322,1.0752,-0.0418,1.296,1.4464,0.4779,Control
Utah__A06,0.3018,0.0662,0.8297,1.6727,1.3984,0.5575,-0.0332,0.1002,-0.01,0.988,1.2718,-0.1084,0.4152,0.0493,1.3107,0.0125,1.039,0.6807,0.2435,Control
Utah__A07,0.3421,0.0378,0.9487,1.7805,1.5046,0.6289,-0.0204,0.0665,0.0088,0.9953,1.6179,-0.1539,0.5242,0.0263,1.4486,0.0084,1.1347,0.8156,0.2152,Control
Utah__A08,0.488,-0.0073,0.8193,1.4616,1.4784,0.4918,-0.0321,0.1109,-0.0448,0.9791,1.384,-0.0861,0.4541,0.1487,1.595,-0.0654,0.873,0.751,0.5065,Control
Utah__A09,0.4962,-0.0253,0.8051,1.6031,1.3959,0.5252,-0.0672,0.1913,0.0346,0.7509,1.8706,-0.1335,0.5022,-0.0284,1.4451,-0.0253,0.9565,1.0631,0.1661,Control
Utah__A10,0.4614,0.1148,0.8443,1.7231,1.4977,0.5499,-0.0698,0.1182,0.0059,1.0795,2.1093,-0.1431,0.5166,0.0718,1.5315,-0.0291,1.0972,1.1564,0.13,Control
Utah__A11,0.3814,-0.0454,0.5688,1.5057,1.2505,0.3684,0.0124,0.0168,-0.0457,0.6488,0.9733,-0.1683,0.4658,0.0422,1.3544,-0.016,0.7037,0.3354,0.1154,Control
Utah__A12,0.2235,-0.0206,0.5129,1.3063,1.183,0.2575,0.0899,0.3645,0.1443,0.4308,1.8247,-0.0381,0.0937,0.1506,0.6793,0.1013,0.605,0.9445,-0.0972,Control
Utah__B01,0.4755,0.17,0.6975,1.4944,1.27,0.269,-0.1156,0.1348,0.0024,0.9994,1.1572,-0.1151,0.2174,-0.1245,1.0079,0.0843,0.6714,0.6824,-0.2118,Control
Utah__B02,0.4078,0.0334,0.9533,1.7037,1.4867,0.6784,-0.04,0.019,0.0045,1.1635,1.4321,-0.1573,0.5978,0.0205,1.0447,-0.0231,1.0767,0.9138,0.1837,Control
Utah__B03,0.4268,0.0315,0.7565,1.6639,1.4135,0.4818,-0.0234,0.1871,0.0201,1.1438,0.1993,-0.211,0.3712,0.0198,1.1726,0.0203,0.9697,0.3536,0.0635,BRCACancer
Utah__B04,0.3429,0.0416,0.8852,1.3649,1.6176,0.4658,-0.0156,0.0128,7e-04,0.8538,1.254,-0.0829,0.147,0.0211,1.5165,0.0049,0.6727,0.8346,0.082,BRCACancer
Utah__B05,0.2148,-0.0166,0.8042,1.5281,1.3729,0.5454,0.0095,0.1617,0.0166,0.896,1.2482,0.0291,0.5124,0.0164,1.3453,0.0206,0.7267,0.6595,0.209,BRCACancer
Utah__B06,0.2499,0.1572,0.461,1.3373,1.1264,0.0926,-0.1611,0.1431,-0.0116,0.6719,0.6615,-0.0403,-0.0404,-0.264,1.0151,0.1765,0.4211,0.433,-0.6573,BRCACancer
