@relation data

@attribute id string
@attribute 1432 numeric
@attribute 1843 numeric
@attribute 23162 numeric
@attribute 23542 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4795 numeric
@attribute 4796 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5609 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 64689 numeric
@attribute 6857 numeric
@attribute 7186 numeric
@attribute 7187 numeric
@attribute 7188 numeric
@attribute 7189 numeric
@attribute 8517 numeric
@attribute 8550 numeric
@attribute 9479 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4426,3.2944,0.6281,-0.0463,1.6889,1.1249,2.2235,0.878,0.7318,0.2021,0.062,1.6169,1.3241,1.4782,1.7309,1.0783,1.4021,-0.0276,1.121,-0.0344,0.9875,0.6035,-0.1615,0.7285,0.6679,-0.1204,0.2448,0.9273,1.0852,0.8106,0.3441,1.4222,-0.0126,Control
Utah__A02,1.1508,2.328,0.464,-0.0434,1.279,0.9052,2.0678,0.7342,0.7612,0.2158,0.0707,1.3286,1.0956,1.1561,1.6299,1.0214,0.9672,-0.0188,0.983,0.0192,0.9234,0.523,-0.0835,0.4813,0.5417,-0.1322,0.1827,0.6124,0.8174,0.7424,0.3329,1.14,0.0183,Control
Utah__A03,1.3711,3.3982,0.5994,-0.0261,1.4481,1.0347,2.7745,1.0606,1.0354,0.3287,0.0904,1.4291,1.2641,1.3011,1.8758,1.0584,1.211,0.0192,1.1034,-0.0146,0.9564,0.6958,-0.0697,0.6279,0.7418,-0.1154,0.2495,0.8788,0.8136,0.9056,0.358,1.3262,-0.0143,Control
Utah__A04,1.2559,2.7427,0.5572,0.0434,1.4307,1.005,2.2888,0.8456,0.7014,0.208,0.1637,1.383,1.2342,1.4673,1.7145,1.0435,0.9665,0.1305,1.064,-0.0052,1.0754,0.6518,0.0483,0.5001,0.5745,-0.1015,0.2383,0.6794,0.955,0.7685,0.3611,1.1819,0.1051,Control
Utah__A05,1.5137,3.1081,0.6381,0.0382,1.5153,1.0961,2.4787,1.0843,1.0229,0.3331,0.1929,1.5208,1.3448,1.3057,1.9408,1.1978,1.1192,0.0999,1.1345,-0.0161,0.9611,0.7144,0.0263,0.5851,0.7887,-0.084,0.2226,0.7901,0.8174,0.825,0.5943,1.3004,0.0375,Control
Utah__A06,1.2007,3.8276,0.5587,-0.0986,1.3528,0.8388,2.4894,0.8697,0.6872,0.259,0.0577,1.4163,1.2303,1.3466,1.8446,0.9874,1.1521,-0.0898,0.9999,-0.0265,0.8385,0.5537,-0.1287,0.575,0.6207,-0.1462,0.1497,0.6213,0.7087,0.7493,0.3083,1.2586,-0.0334,Control
Utah__A07,1.592,3.4449,0.5438,-0.0638,1.6808,0.9712,1.9854,0.8257,0.9633,0.2884,0.1249,1.6368,1.2868,1.6128,1.882,0.9702,1.3691,-0.077,1.0948,-0.0107,0.9238,0.5012,-0.1294,0.7805,0.6265,-0.1469,0.221,0.9173,0.9385,0.9049,0.3113,1.395,-0.0377,Control
Utah__A08,1.6309,2.7044,0.5407,-0.0069,1.8517,0.8538,1.9135,0.7227,0.7055,0.2749,0.0891,1.8021,1.3083,1.7107,1.9122,0.9939,1.4969,-0.0922,1.2356,-0.0431,0.7799,0.4817,-0.107,0.967,0.5113,-0.1244,0.1806,1.0445,1.1655,0.8033,0.1506,1.3891,0.0362,Control
Utah__A09,1.435,2.9633,0.4746,0.0085,1.6,0.9703,2.2018,0.808,0.7151,0.2815,0.0696,1.4941,1.2311,1.5301,1.8315,0.99,1.3676,-0.0205,0.9917,-0.0155,0.8347,0.5112,-0.0855,0.7254,0.5697,-0.1274,0.2206,0.9676,0.8397,0.7418,0.2373,1.3382,-0.0493,Control
Utah__A10,1.7367,3.6388,0.5589,-0.0059,1.6339,0.958,2.1342,0.8096,0.8624,0.1869,0.1341,1.743,1.2585,1.6455,1.9225,0.9237,1.2269,-0.0018,1.1887,-6e-04,0.996,0.5635,0.0165,0.8418,0.6052,-0.1128,0.2134,0.9314,0.9309,0.9223,0.38,1.2782,-0.0017,Control
