@relation data

@attribute id string
@attribute 23516 numeric
@attribute 25800 numeric
@attribute 27173 numeric
@attribute 283375 numeric
@attribute 29985 numeric
@attribute 29986 numeric
@attribute 55630 numeric
@attribute 57181 numeric
@attribute 64116 numeric
@attribute 7922 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0576,1.4777,0.5782,0.0351,0.6174,-0.0313,0.1642,1.1674,0.7,0.8665,Control
Utah__A02,0.0868,1.3003,0.5478,0.0276,0.4078,-0.0322,0.2422,0.8616,0.4895,0.6983,Control
Utah__A03,0.1119,1.477,0.7062,0.0352,0.6397,-0.0596,0.1862,0.9044,0.5356,0.8889,Control
Utah__A04,0.1187,1.1889,0.6225,0.0547,0.5709,-0.0347,0.2674,0.8775,0.6872,0.759,Control
Utah__A05,0.1083,1.4363,0.8334,0.0225,0.8706,-0.0846,0.2734,0.9091,0.5984,1.01,Control
Utah__A06,0.0789,1.4481,0.5716,0.004,0.5304,-0.007,0.1447,0.8541,0.5378,0.8628,Control
Utah__A07,0.0741,1.4508,0.6744,-0.0205,0.543,-0.136,0.2555,1.1246,0.6708,0.9358,Control
Utah__A08,0.0133,1.1733,0.4092,0.012,0.3497,-0.0044,0.1946,1.1048,0.6882,0.6502,Control
Utah__A09,0.0842,1.3904,0.5789,0.012,0.6773,-0.0247,0.2114,0.9358,0.6384,0.7677,Control
Utah__A10,0.0957,1.3258,0.5676,0.076,0.6634,-0.0034,0.2718,1.059,0.7009,0.6755,Control
Utah__A11,-0.0059,1.3992,0.3304,0.0184,0.534,0.0185,0.1944,0.6952,0.348,0.5816,Control
Utah__A12,0.1396,0.9511,0.4227,0.0285,0.3745,0.0178,0.1483,0.5768,0.4054,0.5336,Control
Utah__B01,0.0592,1.2301,0.3152,-0.0512,0.2814,0.1036,-0.0455,1.0176,0.5232,0.6277,Control
Utah__B02,0.117,1.439,0.77,0.0442,0.6051,-0.0399,0.2595,1.0191,0.6245,1.0058,Control
Utah__B03,0.0493,1.3456,0.5203,0.002,0.3616,0.0752,0.1824,1.0469,0.7193,0.8334,BRCACancer
Utah__B04,0.0315,0.8651,0.3163,-0.0542,0.3427,0.0284,0.1891,1.1411,0.4784,0.5455,BRCACancer
Utah__B05,0.0434,1.2587,0.273,-0.0393,0.4536,-0.0807,0.1278,0.683,0.4414,0.6123,BRCACancer
Utah__B06,-0.1867,0.9053,0.0658,-0.1558,0.0617,0.1849,-0.1027,0.7654,0.3418,0.523,BRCACancer
Utah__B07,0.0955,1.3691,0.6155,0.0575,0.4715,-0.0105,0.2179,1.1712,0.5952,0.9904,BRCACancer
Utah__B08,-0.0584,1.4486,0.5834,0.0449,0.6881,0.0361,0.3141,0.8273,0.5228,0.7297,Control
Utah__B09,-0.0872,0.6807,0.1614,0.0466,0.3318,-0.1355,0.1737,0.8801,0.4244,0.5042,Control
Utah__B10,0.0323,1.004,0.3134,0.0369,0.2337,-0.0571,0.1742,0.8208,0.5135,0.6731,Control
Utah__B11,0.0207,1.2061,0.5475,0.0772,0.6175,-0.0526,0.2027,0.7473,0.4997,0.6696,Control
Utah__B12,-0.0957,0.3388,0.207,0.053,0.1165,-0.0949,0.1117,0.6721,0.2609,0.2727,Control
Utah__C01,0.0458,1.2834,0.652,0.0779,0.7092,-0.0084,0.2277,0.8649,0.5019,0.9701,BRCACancer
Utah__C02,0.1208,1.1966,0.727,0.0339,0.8318,-0.0973,0.3149,0.9074,0.6323,0.9488,BRCACancer
Utah__C03,0.1351,1.2703,0.8338,0.083,0.7789,-0.1668,0.2233,0.9409,0.5668,1.0919,BRCACancer
Utah__C04,0.0787,0.8092,0.2474,0.1189,0.6279,-0.0269,0.329,0.4099,0.236,0.325,Control
Utah__C05,0.0164,0.8324,0.3325,0.072,0.4651,-0.001,0.3273,0.4971,0.2967,0.4684,BRCACancer
Utah__C06,-0.1425,0.1626,0.0163,0.1408,0.3195,0.1139,0.2836,0.0647,-0.0103,0.161,Control
Utah__C07,0.1011,1.011,0.5006,0.1009,0.5413,-0.1528,0.2689,0.6841,0.4238,0.664,Control
Utah__C08,0.0606,1.257,0.5566,0.0544,0.7727,-0.0727,0.3157,0.7688,0.5363,0.767,Control
Utah__C09,0.0493,0.9869,0.5944,0.0734,0.6189,-0.0765,0.3067,0.6863,0.4679,0.7541,Control
Utah__C10,0.1786,0.9147,0.6755,0.0632,0.5957,-0.0959,0.3244,0.7657,0.5675,0.8746,BRCACancer
Utah__C11,0.0452,1.1997,0.6116,0.1276,0.8234,-0.078,0.3037,0.718,0.4381,0.7822,Control
