@relation data

@attribute id string
@attribute 10728 numeric
@attribute 1081 numeric
@attribute 120227 numeric
@attribute 134429 numeric
@attribute 147323 numeric
@attribute 1583 numeric
@attribute 1584 numeric
@attribute 1585 numeric
@attribute 1586 numeric
@attribute 1588 numeric
@attribute 1591 numeric
@attribute 1594 numeric
@attribute 1621 numeric
@attribute 1644 numeric
@attribute 1733 numeric
@attribute 1734 numeric
@attribute 1735 numeric
@attribute 240 numeric
@attribute 2488 numeric
@attribute 2638 numeric
@attribute 2687 numeric
@attribute 3283 numeric
@attribute 3284 numeric
@attribute 3290 numeric
@attribute 3293 numeric
@attribute 389434 numeric
@attribute 3972 numeric
@attribute 4036 numeric
@attribute 4048 numeric
@attribute 4056 numeric
@attribute 4363 numeric
@attribute 5122 numeric
@attribute 5409 numeric
@attribute 5443 numeric
@attribute 5641 numeric
@attribute 5740 numeric
@attribute 5742 numeric
@attribute 5743 numeric
@attribute 64174 numeric
@attribute 6528 numeric
@attribute 6770 numeric
@attribute 6916 numeric
@attribute 7054 numeric
@attribute 7166 numeric
@attribute 7173 numeric
@attribute 7252 numeric
@attribute 8029 numeric
@attribute 80765 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.8791,-0.0122,1.0039,1.2683,-0.2092,-0.1352,0.0816,0.0161,-0.0542,-0.1167,-0.0214,-0.0354,-0.0785,-0.0866,0.0052,-0.2564,-0.0979,1.4341,-0.0698,-0.089,-0.021,0.2018,-0.0683,-0.0665,0.0108,-0.0902,0.0735,-0.0952,1.9148,-0.1525,1.0499,-0.1419,-0.313,0.2432,0.3025,-0.0301,1.2655,2.2485,1.2678,0.0246,0.0399,0.5728,-0.0256,0.1376,-0.1401,-0.0159,0.3521,0.52,Control
Utah__A02,0.5601,-0.0018,0.6872,1.4109,-0.2544,-0.119,0.113,-0.0706,-0.0497,-0.1115,-0.1489,-0.0899,-0.012,-0.0178,0.0732,-0.1868,-0.1044,1.4138,-0.0964,-0.038,0.1783,0.2263,-0.0749,-0.0166,-0.0312,0.0148,-0.1456,-0.0453,2.1969,0.0548,0.7466,-0.0899,-0.3446,0.4134,0.1816,-0.0478,1.1049,0.6403,1.0005,-0.0376,-0.0368,0.4712,0.0213,0.0489,-0.0262,-5e-04,0.0051,0.1815,Control
Utah__A03,0.7623,-7e-04,0.9454,1.4891,-0.2023,-0.1405,0.0203,0.0111,-0.1557,-0.1052,-0.1093,-0.0042,-0.0055,0.0076,-0.0497,-0.2498,-0.0429,1.637,-0.0439,-0.1137,0.115,0.2868,-0.2175,-0.0032,-0.0714,-0.0714,-0.0383,-0.0504,2.0394,-0.1301,0.9584,-0.078,-0.2218,0.3101,0.2412,-0.0444,1.2097,0.7037,1.0351,0.0093,0.0248,0.742,0.0256,0.1123,-0.0457,-0.0455,8e-04,0.2656,Control
Utah__A04,0.5173,0.0241,0.78,1.4054,-0.1438,-0.1514,0.1222,0.0204,-0.0843,-0.125,-0.1288,0.012,-0.0056,-0.0763,-0.025,-0.1641,0.0878,1.3168,-0.1064,-0.0688,0.195,0.1434,-0.2129,-0.019,-0.0398,-0.0434,0.09,-0.0535,2.0386,0.1393,0.8157,-0.077,-0.2601,0.43,0.2301,-0.0693,1.3391,0.5118,0.9935,0.0245,0.0651,0.4682,-0.005,-0.0096,-0.0489,-0.0651,0.1086,0.2079,Control
Utah__A05,0.5728,-0.0431,0.8139,1.4982,-0.1665,-0.1243,0.2024,-0.0738,-0.069,-0.1057,-0.0315,0.054,-0.0517,-0.069,-0.0316,-0.1468,-0.0645,1.8076,-0.0082,-0.0927,0.1729,0.1506,-0.195,-0.0357,-0.0023,-0.1192,0.0389,-0.0571,2.2941,0.0442,0.9353,-0.0522,-0.2632,0.2726,0.3018,-0.0574,1.7705,0.8173,1.2083,0.0164,-0.0275,0.7464,0.0032,0.031,-0.0779,-0.0735,0.1603,0.2918,Control
Utah__A06,0.5295,0.0115,0.8603,1.2064,-0.2232,-0.1594,0.0938,-0.0681,0.0055,-0.0928,-0.2156,-0.0638,-0.0699,-0.0312,-0.0377,-0.1739,-0.213,1.6021,-0.1395,-0.0452,0.0269,0.0259,-0.0951,-0.065,-0.0648,-0.0641,0.162,-0.0493,2.2287,-0.0711,0.8571,-0.0372,-0.2793,0.224,0.2642,-0.0362,1.4101,0.7996,1.2024,-0.0405,0.0145,0.6877,-0.0563,0.152,-0.0836,-0.0149,0.1762,0.2678,Control
Utah__A07,0.8127,0.0367,0.938,1.3546,-0.2411,-0.1496,0.0475,-0.0381,-0.0991,-0.1517,-0.1827,-0.056,-0.0864,-0.0302,-0.0366,-0.2099,-0.0149,1.5904,-0.0749,-0.0528,0.0327,0.1104,-0.1943,-0.0361,-0.0454,-0.0435,0.0197,-0.0346,2.3817,0.0907,0.9141,-0.0387,-0.2956,0.2571,0.2837,-0.1017,1.2392,0.945,1.1829,-0.0077,-0.0231,0.9579,-0.065,0.0421,-0.0714,-0.08,0.2239,0.3185,Control
Utah__A08,0.7689,0.0086,0.927,1.291,-0.1816,-0.1392,0.136,-0.0195,-0.0935,-0.1325,-0.1025,-0.0181,-0.0203,-0.0704,-0.0838,-0.1883,-0.1697,1.4123,-0.0738,-0.0625,0.0024,0.1439,-0.0714,-0.0266,-0.0648,-0.1214,-0.0414,-0.065,1.8234,-0.1849,0.9858,-0.0641,-0.2607,0.2277,0.1986,-0.0205,0.7891,0.4725,1.0282,-0.0086,0.0095,0.9692,-0.0383,0.2055,-0.1728,-0.0248,0.5914,0.2231,Control
Utah__A09,0.5434,-0.0354,0.9265,1.1464,-0.1404,-0.1241,-0.0589,0.0076,-0.0905,-0.115,-0.027,0.0749,-0.0626,-0.0223,-0.0515,-0.201,-0.1526,1.4812,0.0146,-0.0808,0.02,0.2023,-0.1578,-0.0582,-0.0461,-0.0288,0.0519,-0.0463,2.121,0.0066,0.9302,-0.0886,-0.3344,0.1814,0.27,-0.0959,1.5086,0.6659,0.9341,0.0238,0.0081,0.901,-0.1079,0.0808,-0.0327,-0.0091,0.2674,0.2151,Control
Utah__A10,0.6285,-0.064,0.8365,1.3815,-0.1499,-0.0659,0.0853,-0.0633,-0.0753,-0.1084,-0.1132,-0.0455,-0.0701,-0.0935,0.0038,-0.1427,-0.054,1.5437,-0.1028,-0.0996,0.1459,0.1376,-0.1568,-0.1004,0.0146,-0.0763,0.1856,-0.0739,2.3195,-0.05,0.8824,-0.1155,-0.1733,0.3385,0.2228,2e-04,1.6665,1.1847,0.9505,-0.018,-0.0342,0.959,0.0138,0.0079,-0.1094,0.0461,0.1297,0.2786,Control
