@relation data

@attribute id string
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 2885 numeric
@attribute 2886 numeric
@attribute 2889 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 4690 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute 7529 numeric
@attribute 8440 numeric
@attribute 9564 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.9907,2.0291,1.6355,-0.0621,0.8562,0.4236,1.5967,0.8713,2.7938,0.5166,0.1685,0.0087,0.0819,1.5746,1.5626,1.4982,0.2071,1.7307,1.76,1.0952,0.7341,0.4307,0.5566,1.7841,1.2823,1.1256,0.3755,2.3654,1.4524,1.2133,1.495,2.362,2.4175,0.9437,0.0389,Control
Utah__A02,0.7806,1.9507,1.481,-0.0522,0.6121,0.3716,1.3547,0.7212,2.9993,0.6073,0.1438,0.0454,0.2443,1.3014,1.4139,1.1993,0.1689,1.247,1.6579,1.0379,0.48,0.3006,0.4031,1.5394,0.8797,0.9005,0.3775,2.5389,1.317,1.1168,1.0726,2.3107,2.3201,0.6136,0.0582,Control
Utah__A03,0.9451,2.0362,1.7658,-0.0224,0.9528,0.3757,1.6527,0.8561,3.0903,0.4638,0.1012,0.0451,0.4882,1.3967,1.4596,1.3339,0.2691,1.3323,1.9065,1.0752,0.7059,0.4986,0.48,1.7337,1.0695,1.1275,0.6195,2.8972,1.4815,1.269,1.2059,2.3941,2.5593,0.6927,0.0201,Control
Utah__A04,0.8166,2.0492,1.4795,0.0215,0.7611,0.3609,1.1951,0.7593,3.0364,0.4994,0.196,0.0058,0.1572,1.353,1.4002,1.4882,0.2883,1.3202,1.7434,1.0602,0.5113,0.4277,0.3995,1.6705,0.9939,1.028,0.414,2.379,1.3965,1.1765,1.2032,2.3202,2.4235,0.8155,0.1022,Control
Utah__A05,0.9618,2.1796,1.8562,-0.0322,0.8114,0.4772,1.4096,0.8332,3.3113,0.7112,0.2167,0.0339,0.1976,1.4836,1.8548,1.3381,0.3996,1.2108,1.9721,1.2157,0.726,0.5021,0.4857,1.8077,1.1017,1.0464,0.6469,2.648,1.4478,1.3211,1.2305,2.5513,2.404,0.7393,0.1021,Control
Utah__A06,0.87,1.9476,1.5705,-0.1217,0.6859,0.2467,1.4336,0.6693,2.8748,0.3478,0.0934,0.0181,0.0664,1.3845,1.4475,1.3761,0.1914,1.2063,1.8749,1.0037,0.6824,0.3564,0.4941,1.7479,0.9595,0.8852,0.4253,2.2254,1.3706,1.129,1.1159,2.4537,2.4712,0.5958,0.0898,Control
Utah__A07,1.0263,2.0664,1.8609,-0.0661,1.0563,0.364,1.7064,0.926,2.9085,0.5108,0.1013,0.0444,0.3481,1.5934,1.5467,1.6231,0.2011,1.2924,1.9127,0.9863,0.8669,0.4096,0.5361,1.7697,1.3399,1.1765,0.359,2.2112,1.4224,1.0809,1.3173,2.4066,2.4695,0.9159,0.066,Control
Utah__A08,0.7391,1.7358,1.7198,-0.0779,1.1569,0.2967,1.6216,0.9677,2.6904,0.3805,0.1132,-0.0364,0.2918,1.7501,1.5683,1.714,0.168,1.4821,1.9432,1.0102,0.8829,0.3414,0.621,1.7375,1.5435,1.467,0.3481,2.5672,1.3603,1.023,1.3652,2.0624,2.3332,1.1216,0.0864,Control
Utah__A09,0.8608,2.0087,1.8278,-0.0693,1.0474,0.349,1.5553,0.8191,2.8883,0.5645,0.1341,0.0158,0.209,1.4582,1.4714,1.5464,0.1702,1.3752,1.8616,1.0062,0.7767,0.356,0.4602,1.637,1.182,0.9988,0.4569,2.4187,1.3413,1.0927,1.2773,2.4285,2.5884,0.9109,0.0729,Control
Utah__A10,0.8286,1.9823,1.802,0.0212,1.0854,0.398,1.4415,0.932,2.9966,0.6005,0.1742,-0.0171,0.1452,1.6941,1.7523,1.6535,0.2665,1.2657,1.9537,0.9394,0.8171,0.4749,0.5199,1.7832,1.3374,1.3316,0.4388,2.7033,1.4577,1.0601,1.2687,2.2558,2.4465,0.9163,0.1025,Control
