@relation data

@attribute id string
@attribute 1440 numeric
@attribute 3383 numeric
@attribute 3458 numeric
@attribute 3552 numeric
@attribute 3576 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3689 numeric
@attribute 5175 numeric
@attribute 6402 numeric
@attribute 6403 numeric
@attribute 6404 numeric
@attribute 7124 numeric
@attribute 727 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1494,0.8029,0.7042,-0.0078,2.1055,2.111,1.627,2.2463,1.732,2.5427,1.3832,2.3044,0.4149,0.4187,Control
Utah__A02,-0.1862,0.9718,1.5545,0.1551,0.5462,2.2735,1.7374,2.3816,1.7999,2.1919,1.3191,2.1913,0.4378,0.2327,Control
Utah__A03,-0.0517,1.1922,2.0921,-0.0362,0.8951,2.5078,1.9552,2.5068,1.9695,1.8963,1.394,2.371,0.5438,0.4738,Control
Utah__A04,0.0737,0.8309,0.6554,0.1356,0.7625,2.1956,1.7951,2.4299,1.6925,2.2875,1.454,2.5023,0.3481,0.2223,Control
Utah__A05,0.0287,1.2318,0.6132,0.1215,0.845,2.2154,2.2271,2.5987,2.0124,2.1692,1.9673,2.5675,0.3701,0.444,Control
Utah__A06,-0.1207,0.9087,0.085,0.1733,1.1656,2.0424,2.263,2.4549,1.798,2.1011,1.3293,2.3723,0.4186,0.4629,Control
Utah__A07,-0.1101,0.8975,0.9455,0.0812,0.9473,2.2211,1.855,2.3516,2.0768,2.299,1.2855,2.4075,0.4733,0.3717,Control
Utah__A08,-0.206,0.8417,0.7944,0.0163,0.8182,2.2537,1.5728,2.0859,1.9856,2.2061,0.8535,2.0267,0.2487,0.3132,Control
Utah__A09,-0.0624,0.8461,0.7784,0.1002,0.7737,2.1417,1.6745,2.325,2.0259,2.1636,1.5727,2.3078,0.3534,0.1841,Control
Utah__A10,-0.0036,1.0502,1.5207,-0.0061,1.0619,2.3524,2.0157,2.3423,1.9192,2.1264,1.8469,2.2179,0.4561,0.3501,Control
Utah__A11,-0.1478,0.8129,1.6963,0.105,0.6078,2.2057,1.7635,2.3467,1.6845,1.456,1.0868,2.285,0.191,0.3602,Control
Utah__A12,-0.0926,0.482,0.6982,0.1801,0.7553,1.4932,1.0449,1.8196,1.3722,1.6903,1.6588,1.5298,0.098,0.0573,Control
Utah__B01,-0.3766,0.7426,0.1725,0.0182,1.3925,1.7488,1.1671,1.7648,1.7037,2.4762,1.0096,1.6542,0.2251,0.3266,Control
Utah__B02,0.0105,1.2144,0.8176,0.1201,1.4536,2.3968,1.6613,2.4369,1.85,2.579,1.0495,2.3142,0.432,0.2539,Control
Utah__B03,-0.1124,0.8493,0.7522,0.1329,1.3967,2.2166,1.6281,2.2962,1.6939,2.4319,0.4416,2.0312,0.1665,0.2873,BRCACancer
