@relation data

@attribute id string
@attribute 2203 numeric
@attribute 221823 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 22934 numeric
@attribute 230 numeric
@attribute 2539 numeric
@attribute 25796 numeric
@attribute 2821 numeric
@attribute 51071 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5226 numeric
@attribute 5236 numeric
@attribute 55276 numeric
@attribute 5631 numeric
@attribute 5634 numeric
@attribute 6120 numeric
@attribute 64080 numeric
@attribute 6888 numeric
@attribute 7086 numeric
@attribute 8277 numeric
@attribute 84076 numeric
@attribute 8789 numeric
@attribute 9104 numeric
@attribute 9563 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1152,0.0269,0.8895,-0.0761,0.9794,0.6856,1.0443,0.4481,1.0502,0.3821,1.1171,0.6542,0.6909,1.2601,0.4381,1.5286,1.881,0.5015,1.6181,0.1137,1.9393,1.5176,0.2324,-0.0873,-0.0942,-0.2027,0.3707,Control
Utah__A02,1.2078,0.0618,0.8034,-0.0066,0.9678,0.4353,1.051,0.2952,1.0073,0.2651,0.9504,0.285,0.5181,1.3534,0.3759,1.4874,1.5539,0.3213,1.3126,0.0347,1.9404,1.6075,0.003,0.01,-0.1332,-0.1277,0.2457,Control
Utah__A03,1.3051,0.013,0.8702,-0.0597,0.9879,0.4535,1.2391,0.4243,1.1168,0.3539,1.1272,0.444,0.5568,1.4117,0.5066,1.5478,1.6387,0.4722,1.5247,0.103,2.1161,1.7498,0.338,0.0393,-0.0987,-0.1011,0.3397,Control
Utah__A04,1.0785,0.0811,0.9297,-0.0416,0.9578,0.5115,1.1806,0.3634,1.0251,0.2043,1.1093,0.3658,0.449,1.3963,0.406,1.4967,1.6278,0.4284,1.3167,0.1479,2.0092,1.7328,0.206,0.0578,-0.0655,-0.107,0.3248,Control
Utah__A05,1.5888,0.0786,0.9855,-0.0555,1.0355,0.6317,1.4481,0.4681,1.0918,0.4366,1.2197,0.4705,0.5961,1.616,0.5231,1.7041,1.5748,0.4637,1.4944,0.0785,2.4111,2.0058,0.322,0.0385,-0.081,-0.0833,0.4179,Control
Utah__A06,1.5424,0.0132,0.8946,-0.132,0.812,0.5232,1.2037,0.4296,1.0245,0.2888,0.9943,0.3665,0.3685,1.5896,0.4443,1.5029,1.6057,0.3818,1.4594,0.227,2.2136,1.7796,0.6261,0.0138,-0.2991,-0.1429,0.357,Control
Utah__A07,1.2345,0.0305,0.8625,-0.1251,1.0574,0.5496,1.1379,0.356,1.0657,0.4758,1.0382,0.4426,0.4411,1.4141,0.4707,1.6602,1.6703,0.4631,1.785,0.1301,2.0549,1.7837,1.014,0.0743,-0.2116,-0.1302,0.3409,Control
Utah__A08,1.0322,-0.0208,0.7211,-0.0299,0.8845,0.5112,0.9338,0.3276,0.9927,0.5066,0.958,0.4297,0.4638,1.148,0.5127,1.2796,1.4904,0.4758,1.9851,0.1257,1.6487,1.5541,0.5713,-0.0633,-0.1208,-0.1162,0.3542,Control
Utah__A09,1.2806,0.0256,0.8077,-0.0978,0.8976,0.5446,1.0333,0.3302,1.0589,0.3951,1.0098,0.4956,0.4216,1.2736,0.4272,1.2706,1.8388,0.4613,1.5502,0.0397,2.0665,1.5799,0.6731,0.1058,-0.1008,-0.1416,0.2878,Control
Utah__A10,1.1618,-0.063,0.8686,0.002,0.8686,0.4568,1.1516,0.4024,1.0376,0.4482,0.976,0.5701,0.5011,1.4939,0.5719,1.6387,1.5747,0.4732,1.7467,0.1723,2.0217,1.6682,0.0772,0.0333,-0.1036,-0.1207,0.3635,Control
Utah__A11,1.2089,-0.1843,0.791,0.0012,0.6066,0.5886,1.0335,0.2726,1.0894,0.2889,0.9526,0.4583,0.4156,1.1605,0.2921,1.1516,1.718,0.323,1.1706,0.1127,1.9449,1.2711,0.8387,0.0246,-0.116,-0.1704,0.1836,Control
Utah__A12,0.7953,0.1972,0.6294,-0.0576,0.7342,0.4252,0.6848,0.1026,0.8458,0.113,0.57,0.2799,0.3243,1.194,0.453,1.0161,1.2794,0.1733,0.818,0.1491,1.7108,1.507,0.1627,0.0705,-0.0619,-0.1399,0.0817,Control
Utah__B01,0.9175,0.2962,0.6275,-0.0628,0.9846,0.4816,0.6718,0.2548,1.0341,0.3279,0.6754,0.5451,0.3279,1.2279,0.4311,1.25,1.7035,0.4007,1.5589,0.1099,1.5763,1.4464,0.4768,-0.2281,-0.2451,-0.1452,0.2552,Control
Utah__B02,1.3238,0.0091,0.9929,-0.0892,1.1096,0.7465,1.1873,0.4609,1.119,0.2812,1.1305,0.5768,0.5474,1.4811,0.5001,1.5924,1.9162,0.4398,1.5703,0.1307,2.1099,1.7807,0.8325,0.0326,-0.1433,-0.1237,0.4275,Control
Utah__B03,1.2134,0.0168,0.8853,0.0162,1.0191,0.574,0.9877,0.31,1.077,0.2662,0.9516,0.5107,0.465,1.4733,0.4598,1.5427,1.7883,0.449,1.6598,0.1025,1.8325,1.629,0.4253,-0.1242,-0.0802,-0.0541,0.3054,BRCACancer
Utah__B04,0.624,-0.0056,0.6559,-0.0226,0.8,0.2872,0.7647,0.2845,0.9245,0.3563,0.7784,0.2999,0.5635,1.0723,0.4985,1.1916,1.1388,0.3381,1.8932,-0.0073,1.4023,1.3149,0.2326,-0.0033,-0.1057,-0.1381,0.3261,BRCACancer
Utah__B05,1.4573,0.0585,0.8122,-0.0384,0.8258,0.4687,0.8895,0.3269,1.0672,0.2057,0.8592,0.1846,0.3884,1.0372,0.4022,1.1067,1.3993,0.2405,1.4203,0.1505,1.7079,1.4741,0.4538,0.1317,-0.1019,-0.2164,0.2993,BRCACancer
Utah__B06,0.6832,0.2131,0.4608,-0.0146,0.656,0.2588,0.582,0.063,0.6586,0.1757,0.4269,0.4875,0.1386,1.1946,0.2949,1.0425,1.1151,0.2128,1.235,0.16,1.292,1.1991,0.158,-0.189,-0.3653,-0.0627,0.157,BRCACancer
Utah__B07,1.2151,0.0366,0.8276,-0.1264,0.973,0.5388,1.1047,0.4557,1.0403,0.2658,1.0293,0.5215,0.5698,1.411,0.5132,1.6049,1.6806,0.4544,1.8262,0.1353,2.0442,1.698,0.2053,0.0371,-0.2339,-0.1603,0.4103,BRCACancer
Utah__B08,1.4554,-0.1008,0.9458,0.016,0.8523,0.5375,1.2151,0.4189,1.0288,0.2995,1.0394,0.5426,0.5196,1.4724,0.398,1.4422,1.766,0.4077,1.2314,0.0803,2.2696,1.5657,0.5308,0.1072,-0.0541,-0.105,0.2597,Control
Utah__B09,0.3868,-0.0061,0.6533,-0.1445,0.6571,0.3445,0.7227,0.2697,0.91,0.3903,0.835,0.2867,0.3419,0.8776,0.433,0.878,0.9335,0.4333,1.6194,0.0224,1.2882,0.9307,0.3291,0.0646,-0.111,-0.1668,0.1266,Control
Utah__B10,0.478,-0.0414,0.6369,-0.0778,0.7309,0.3639,0.7465,0.1006,0.8694,0.2535,0.7358,0.2236,0.4009,1.0284,0.3611,1.0693,1.22,0.3184,1.3879,0.0507,1.253,1.1966,0.2753,-0.0721,-0.2192,-0.1793,0.103,Control
Utah__B11,1.2003,0.0674,0.8051,-0.0599,0.8411,0.529,0.9736,0.3243,0.973,0.2442,0.8244,0.3845,0.4359,1.3164,0.4228,1.3262,1.4239,0.4141,1.3656,0.0708,2.2891,1.7498,0.1442,0.1035,-0.2338,-0.0778,0.1969,Control
Utah__B12,0.3632,-0.0442,0.5326,-0.0902,0.3994,0.123,0.5463,0.0953,0.6323,0.1693,0.658,0.0975,0.3069,0.6874,0.2248,0.6199,0.4576,0.2604,1.4626,-0.055,0.8942,1.0141,0.0251,0.0474,-0.11,-0.2003,0.0993,Control
Utah__C01,1.3375,0.1126,0.9324,-0.0928,0.7836,0.5741,1.2092,0.6169,1.1107,0.366,1.2048,0.3532,0.4941,1.4919,0.4437,1.4965,1.3444,0.3637,1.5852,0.0707,2.055,1.8571,0.2622,0.1766,-0.1337,-0.2011,0.4504,BRCACancer
Utah__C02,1.0344,-0.0634,0.9364,-0.1175,0.8792,0.6206,1.2463,0.4584,1.0419,0.2217,1.1678,0.3901,0.566,1.4024,0.4497,1.406,1.5709,0.347,1.3438,0.1944,2.0685,1.7951,0.3061,0.0449,-0.0934,-0.1808,0.4226,BRCACancer
Utah__C03,1.122,0.0465,0.9386,-0.1185,0.8641,0.6352,1.3113,0.6586,1.1402,0.3026,1.3793,0.4087,0.753,1.3911,0.5243,1.3983,1.5501,0.3533,1.5253,0.1307,2.0017,1.8184,0.8457,0.078,-0.0712,-0.1618,0.5367,BRCACancer
Utah__C04,0.7911,0.1553,0.8854,-0.0506,0.4674,0.5317,1.1325,0.3312,0.8859,0.0731,0.9443,0.2367,0.4608,1.1915,0.1973,0.824,0.907,0.3119,0.6629,0.124,1.8621,1.3994,0.2389,0.0153,-0.0545,-0.1329,0.163,Control
Utah__C05,0.9565,0.0781,0.834,-0.0398,0.6023,0.4183,1.1371,0.3808,0.8771,0.1326,0.8954,0.1838,0.3352,1.395,0.3022,1.1189,0.9061,0.2847,0.8523,0.0179,1.6187,1.696,0.1629,0.088,-0.2164,-0.1198,0.2596,BRCACancer
Utah__C06,0.2225,0.0693,0.2278,0.0413,0.2776,0.2834,0.3964,0.1232,0.4905,-0.0969,0.3663,0.1195,0.1606,0.4783,0.1064,0.082,0.1727,0.1163,0.3446,-0.0466,0.5112,0.443,0.2252,0.1197,0.096,-0.1609,-0.0258,Control
Utah__C07,0.8295,0.1175,0.8349,-0.0084,0.7055,0.4713,1.0661,0.3129,1.0421,0.1294,0.9453,0.2384,0.3627,1.3243,0.3855,1.1867,1.2283,0.3428,1.0303,0.1098,1.8378,1.5903,0.1847,0.0081,-0.0887,-0.0521,0.2069,Control
