@relation data

@attribute id string
@attribute 10621 numeric
@attribute 11128 numeric
@attribute 11178 numeric
@attribute 171568 numeric
@attribute 4774 numeric
@attribute 4781 numeric
@attribute 4782 numeric
@attribute 4784 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5437 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 55703 numeric
@attribute 55718 numeric
@attribute 661 numeric
@attribute 6741 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.7686,0.8227,-0.0888,0.5943,0.0728,-0.0911,0.3327,0.0611,0.9985,0.7216,1.1046,1.1193,0.8237,0.5558,1.244,0.6942,0.6635,Control
Utah__A02,0.5533,0.5604,-0.0681,0.3696,0.0389,-0.1382,0.2711,0.0963,0.873,0.4074,0.9106,0.925,0.6974,0.3259,0.8748,0.5829,0.6084,Control
Utah__A03,0.7461,0.7586,-0.123,0.5245,0.0676,-0.1375,0.3076,0.1676,1.0436,0.7004,0.9876,1.1115,0.691,0.4586,1.029,0.6475,0.5649,Control
Utah__A04,0.5477,0.6061,-0.0247,0.4573,0.0387,-0.0736,0.2672,0.048,0.9307,0.5789,1.0146,1.1223,0.7874,0.3434,0.9249,0.6441,0.6115,Control
Utah__A05,0.6436,0.8122,-0.0273,0.5821,0.1001,-0.0624,0.3573,0.1132,1.1613,0.7281,1.0117,1.0206,0.9355,0.4734,0.971,0.6815,0.492,Control
Utah__A06,0.7047,0.7042,-0.0916,0.5664,0.0438,-0.1125,0.3033,0.0438,1.0126,0.634,0.9888,0.9865,0.8716,0.5401,0.9722,0.5789,0.4802,Control
Utah__A07,0.6721,0.7325,-0.1088,0.4404,0.1769,-0.1115,0.2619,0.0242,0.9793,0.7275,1.0136,0.932,0.6767,0.5164,0.9838,0.6401,0.5656,Control
Utah__A08,0.7269,0.8512,-0.1373,0.412,0.158,-0.1283,0.2961,0.0562,0.6605,0.5969,0.8421,0.9012,0.6333,0.5946,1.0464,0.6311,0.5567,Control
Utah__A09,0.6731,0.7237,-0.1143,0.4983,0.1032,-0.1082,0.2464,0.0774,0.9128,0.5718,0.9198,0.8544,0.5969,0.499,1.061,0.5672,0.5393,Control
Utah__A10,0.7271,0.7856,-0.0426,0.3693,0.2132,-0.0831,0.2846,0.0669,0.9619,0.6541,0.9751,1.0208,0.7347,0.5495,0.8831,0.607,0.5765,Control
Utah__A11,0.6437,0.6219,-0.0435,0.4028,0.0813,-0.0669,0.1751,0.0592,0.8973,0.6742,0.711,0.846,0.7589,0.4166,0.8524,0.3683,0.3236,Control
Utah__A12,0.3356,0.2271,-0.1755,0.1792,0.0606,-0.1527,0.0907,0.1131,0.6337,0.5294,0.7826,0.9515,0.497,0.1153,0.6196,0.4035,0.3838,Control
Utah__B01,0.8166,0.5155,-0.3276,0.4282,0.1041,-0.1268,0.1736,0.0176,0.5247,0.5571,0.8662,1.0235,0.3209,0.5031,1.104,0.5441,0.6489,Control
Utah__B02,0.7405,0.6657,-0.1221,0.5233,0.0417,-0.1134,0.3382,0.0976,1.0367,0.7054,1.0667,1.2088,0.7714,0.4512,1.2397,0.641,0.7504,Control
Utah__B03,0.7246,0.579,-0.1085,0.4482,0.0867,-0.1308,0.2669,0.0651,0.8148,0.595,0.9483,1.1992,0.6098,0.4274,1.0419,0.5871,0.721,BRCACancer
Utah__B04,0.4443,0.6536,-0.1338,0.3529,0.1771,-0.1409,0.2991,0.0209,0.6093,0.4756,0.8338,0.6159,0.3947,0.3618,0.8941,0.5553,0.5291,BRCACancer
Utah__B05,0.5314,0.4579,-0.1868,0.3036,0.0579,-0.1391,0.2624,0.0656,0.7161,0.6659,0.8989,0.6801,0.6307,0.2473,0.9565,0.4048,0.4061,BRCACancer
