@relation data

@attribute id string
@attribute 10971 numeric
@attribute 2194 numeric
@attribute 2645 numeric
@attribute 31 numeric
@attribute 51085 numeric
@attribute 51422 numeric
@attribute 5313 numeric
@attribute 53632 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5523 numeric
@attribute 5524 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 5529 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5571 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 55844 numeric
@attribute 6945 numeric
@attribute 7529 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7533 numeric
@attribute 7534 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6347,0.4043,-0.079,0.4646,0.0627,0.4151,-0.1697,0.0992,1.7098,0.8892,1.3951,1.0472,1.0702,0.0432,-0.1122,-0.0641,0.7892,1.5217,0.631,1.4624,1.0884,0.5787,1.3645,-0.1198,1.2363,1.1386,0.945,1.1287,-0.1227,1.354,1.8555,0.0687,1.1825,1.0216,1.3317,1.0367,2.4175,0.8902,0.5341,1.2181,1.1827,Control
Utah__A02,0.5377,0.2773,0.0541,0.2171,0.1912,0.3242,-0.0443,0.1181,1.5505,0.6903,1.195,0.8042,0.7672,0.1014,0.0201,-0.0091,0.7101,1.3281,0.5406,1.0187,1.0223,0.3286,1.2001,-0.0866,0.9656,0.9315,0.8462,0.9806,-0.1089,1.203,1.8585,0.0861,1.0744,1.1411,0.9746,0.8446,2.3201,0.6649,0.4586,1.4144,0.8479,Control
Utah__A03,0.8218,0.4276,0.0212,0.3921,0.1231,0.3994,-0.0454,0.0576,1.7523,0.9187,1.3815,0.9485,1.0018,0.1901,-0.0414,-0.0201,0.8996,1.494,0.8018,1.3884,1.1628,0.4885,1.268,-0.0897,1.1454,1.0148,1.0405,0.9935,-0.0955,1.3675,1.9244,0.0926,1.2517,1.0566,1.0994,1.021,2.5593,0.6936,0.6871,1.4116,1.204,Control
Utah__A04,0.6471,0.44,0.0179,0.227,0.1498,0.3518,-0.0254,0.1367,1.7078,0.6057,1.4064,0.6822,0.8247,0.1,-0.0071,-0.0218,0.7421,1.3379,0.5604,1.2109,1.0777,0.4128,1.2616,-0.1042,1.1047,1.0501,0.8362,1.1638,-0.1322,1.2018,1.8452,0.1265,1.2396,1.3226,0.9258,0.8017,2.4235,0.6137,0.531,1.3626,0.9968,Control
Utah__A05,0.6667,0.5351,-0.0199,0.3963,0.1401,0.4425,-0.1143,0.0489,1.7874,0.8883,1.5397,0.8529,0.9371,0.0722,-0.0301,-0.0348,0.9873,1.5543,0.7541,1.1808,1.1295,0.5096,1.3124,-0.101,1.2401,1.1841,1.1378,1.0454,-0.0826,1.4364,1.9782,0.1139,1.3175,1.4163,1.079,1.0652,2.404,0.7716,0.5987,1.6642,1.0834,Control
Utah__A06,0.5753,0.3398,-0.0175,0.3572,0.1271,0.389,-0.1431,0.0857,1.5855,0.7009,1.375,0.757,0.8173,0.0945,-0.0101,-0.0532,0.751,1.3851,0.6482,1.1202,0.9649,0.4053,1.1944,-0.1136,1.0389,1.0201,1.0087,0.8785,-0.1543,1.3842,1.9638,0.061,1.1796,1.0561,1.0893,0.9532,2.4712,0.5942,0.5962,1.1469,0.9324,Control
Utah__A07,0.7912,0.2814,0.0226,0.3689,0.1476,0.586,-0.0545,0.1805,1.762,1.0068,1.4216,0.9246,1.1272,0.1679,0.0093,-0.0228,0.7636,1.4774,0.4864,1.4992,1.0159,0.6227,1.3474,-0.0605,1.2588,1.0802,0.903,1.1356,-0.131,1.3571,2.0261,0.1063,1.2869,1.1756,1.2029,0.9686,2.4695,0.7971,0.6068,1.5094,1.2657,Control
Utah__A08,0.8577,0.2912,-0.0566,0.533,0.0916,0.5881,-0.1387,0.1514,1.654,0.767,1.2584,1.0312,1.3145,0.2334,-0.0827,-0.0354,0.5932,1.5864,0.5186,1.6722,0.9696,0.8014,1.4309,-0.134,0.9561,1.1358,0.9887,1.1812,-0.03,1.1382,1.7243,0.0189,1.1737,0.8746,1.3001,0.9386,2.3332,0.8175,0.6819,1.0325,1.2694,Control
Utah__A09,0.6532,0.2706,-0.0163,0.3223,0.1766,0.495,0.0072,0.1935,1.6406,0.7961,1.3688,0.9102,1.0403,0.0935,-0.0364,-0.0312,0.7705,1.3386,0.5664,1.4674,0.9724,0.597,1.2799,-0.0669,1.0507,0.9678,1.0256,1.096,-0.2464,1.2302,1.9258,0.0974,1.1124,1.1918,1.2826,0.9508,2.5884,0.64,0.5152,1.4005,1.2158,Control
Utah__A10,0.817,0.3573,-0.0085,0.404,0.074,0.5315,-0.0768,0.1194,1.7064,0.7449,1.331,0.9284,1.2045,0.3251,-0.047,-0.0347,0.7886,1.5766,0.5633,1.6014,0.9809,0.6301,1.4463,-0.1587,1.1349,1.2427,0.9363,1.2467,-0.1022,1.2244,1.9263,0.0576,1.2695,1.3995,1.2256,1.0218,2.4465,0.768,0.6723,1.5076,1.3234,Control
