@relation data

@attribute id string
@attribute 1431 numeric
@attribute 1737 numeric
@attribute 1738 numeric
@attribute 1743 numeric
@attribute 2271 numeric
@attribute 23530 numeric
@attribute 23539 numeric
@attribute 3418 numeric
@attribute 3419 numeric
@attribute 3420 numeric
@attribute 3421 numeric
@attribute 3939 numeric
@attribute 3945 numeric
@attribute 4191 numeric
@attribute 4967 numeric
@attribute 50 numeric
@attribute 5160 numeric
@attribute 5162 numeric
@attribute 5164 numeric
@attribute 5165 numeric
@attribute 5166 numeric
@attribute 54704 numeric
@attribute 55066 numeric
@attribute 57546 numeric
@attribute 6389 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 6392 numeric
@attribute 6566 numeric
@attribute 682 numeric
@attribute 8050 numeric
@attribute 8801 numeric
@attribute 8802 numeric
@attribute 8803 numeric
@attribute 9123 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.9243,1.1195,1.6859,1.6958,0.6773,1.2997,0.3034,0.7915,1.4296,1.6485,0.991,1.0717,1.7352,1.5292,1.1531,0.7471,1.2592,1.3996,0.6185,0.9186,0.8949,2.0778,1.0932,0.6728,1.3446,0.7312,1.2453,1.045,0.5829,0.9787,1.0035,0.4659,1.0114,0.6371,0.779,Control
Utah__A02,0.739,0.8531,1.5807,1.3249,0.597,1.1205,0.2104,0.6561,1.378,1.537,0.9494,0.9878,1.1223,1.5421,1.0875,0.5833,0.9986,1.3041,0.4477,0.5976,0.5947,2.2057,0.9678,0.211,1.359,0.6679,0.9935,0.6715,0.4808,1.015,0.639,0.2321,0.7946,0.3754,0.6786,Control
Utah__A03,0.9804,0.989,1.6106,1.6344,0.5523,1.2937,0.2443,0.8981,1.4439,1.6179,1.0818,1.2745,1.0622,1.5851,1.3202,0.7846,1.2062,1.3098,0.6223,0.7906,1.3755,2.353,1.08,0.4073,1.4778,0.7881,1.0382,0.8962,0.5653,1.1816,0.7823,0.273,0.9539,0.4993,1.0311,Control
Utah__A04,0.7892,0.8292,1.6525,1.4275,0.5745,1.2726,0.4465,0.6212,1.3045,1.6055,1.0052,1.2288,1.3101,1.6915,1.2438,0.6135,0.9294,1.2814,0.6195,0.5911,1.2907,2.194,1.0101,0.1213,1.4967,0.6222,0.8919,0.404,0.4003,1.1612,0.5728,0.2447,0.8557,0.3228,0.7898,Control
Utah__A05,0.8227,0.9984,1.7552,1.4868,0.6752,1.3718,0.3736,0.9076,1.4653,1.7492,1.164,1.2768,1.0733,1.7842,1.3701,0.7306,1.1561,1.4353,0.7211,0.8685,1.3433,2.3572,1.0362,0.3384,1.5257,0.7461,0.829,0.6269,0.5558,1.3158,0.6489,0.3163,0.8764,0.5123,1.0265,Control
Utah__A06,0.864,1.0101,1.6692,1.4961,0.5896,1.1932,0.1388,0.7309,1.4428,1.6912,1.0288,1.159,1.1456,1.5585,1.2083,0.6429,1.1729,1.2782,0.5885,0.7789,1.8546,2.055,1.63,0.3091,1.4777,0.7368,1.0221,0.7571,0.5326,0.9995,0.7012,0.2903,0.9184,0.5245,0.8331,Control
Utah__A07,0.8339,1.0456,1.7677,1.601,0.7472,1.418,0.3098,0.7649,1.5371,1.6267,1.0012,0.9534,1.3126,1.5765,1.298,0.6073,1.1976,1.425,0.5503,0.9101,1.6853,2.1438,1.2297,0.4771,1.5332,0.7664,1.1239,0.7157,0.5553,1.0969,0.9222,0.6154,1.0039,0.5829,0.8451,Control
Utah__A08,0.9763,0.9719,1.7193,1.603,0.654,1.3879,0.16,0.6122,1.309,1.3361,0.8115,0.8911,1.5496,1.48,1.1751,0.6178,1.0132,1.1572,0.4798,1.0022,1.2681,1.9566,1.23,0.4404,1.4061,0.6556,0.972,0.8468,0.3831,0.7192,0.9502,0.9235,1.0691,0.6571,0.6322,Control
Utah__A09,0.8064,1.0397,1.5706,1.5439,0.4649,1.2178,0.3207,0.7243,1.4101,1.6429,0.964,1.0955,1.4437,1.5531,1.2044,0.5986,1.0736,1.2181,0.6205,0.8464,0.8918,2.0049,1.5352,0.4185,1.4277,0.584,0.8354,0.7133,0.4278,0.939,0.8348,0.5515,0.9256,0.5467,0.6889,Control
Utah__A10,0.7986,0.9818,1.8197,1.4317,0.588,1.4879,0.3318,0.7533,1.3684,1.6063,0.9256,1.0124,1.0976,1.6294,1.2686,0.6107,1.1358,1.3028,0.5382,0.8703,1.0002,2.0614,1.501,0.6269,1.4529,0.6966,1.0878,0.7686,0.5628,1.101,0.7993,0.6448,1.0566,0.5226,0.7438,Control
Utah__A11,0.713,0.9271,1.3782,1.4768,0.3954,1.0282,0.2099,0.6725,1.3304,1.5317,0.9048,0.8445,1.1788,1.2809,0.9642,0.5411,1.0297,1.1629,0.4418,0.6865,0.9818,1.8319,1.2344,0.553,1.1981,0.5014,0.6539,0.6003,0.4264,0.9253,0.7394,0.3099,0.6505,0.5925,0.7472,Control
Utah__A12,0.4862,0.5551,1.2665,1.0004,0.3622,0.8543,0.1127,0.4631,0.9119,1.2734,0.6687,0.6527,0.9047,1.3539,0.7762,0.2718,0.6557,1.1549,0.3908,0.2704,0.4983,1.58,0.5593,0.0776,1.0733,0.5965,0.5609,0.4345,0.3567,0.6188,0.3599,0.1855,0.6001,0.1268,0.4365,Control
Utah__B01,0.8743,0.8585,1.6664,1.5904,0.6753,1.1582,-0.129,0.4757,1.3027,1.5604,0.701,0.8877,1.9165,1.2426,0.9422,0.578,1.0565,1.293,0.3534,0.769,1.4761,1.7103,1.2622,0.3546,1.2485,0.6536,1.0604,1.0983,0.4049,0.3303,0.9738,0.4631,1.0338,0.506,0.4461,Control
Utah__B02,0.9176,1.0795,1.8589,1.8304,0.7938,1.3681,0.317,0.8388,1.5692,1.8357,1.0727,1.2584,1.6903,1.7106,1.2439,0.7766,1.1514,1.5621,0.6199,0.6942,1.4262,2.2169,1.6705,0.4106,1.5528,0.7613,0.9683,0.9995,0.5281,1.0526,0.8633,0.2959,1.0219,0.498,0.9616,Control
Utah__B03,0.85,0.9217,1.8297,1.6342,0.6351,1.2983,0.2113,0.7317,1.4637,1.6393,0.892,1.2019,1.6383,1.5089,1.2234,0.7156,1.1154,1.3908,0.4991,0.6998,0.6869,2.0183,1.5901,0.3878,1.4016,0.6783,1.0646,0.7283,0.4069,0.8554,0.8054,0.3511,1.0411,0.4501,0.7934,BRCACancer
Utah__B04,0.8996,0.6011,1.5095,1.368,0.5972,1.4254,0.2171,0.6074,1.0412,1.1572,0.6843,0.7475,1.133,1.2255,1.283,0.4933,0.9076,0.9692,0.4076,0.7372,0.528,1.6771,1.521,0.1851,1.3477,0.6109,1.1411,1.0259,0.3791,0.6063,0.6816,0.8426,0.8675,0.3935,0.5862,BRCACancer
Utah__B05,0.881,0.6893,1.5128,1.3762,0.6231,1.0537,0.1591,0.6668,1.4296,1.531,0.8554,0.9952,1.1303,1.57,1.1325,0.5715,0.9635,1.2225,0.4549,0.5542,1.2585,1.9747,0.9495,0.258,1.2184,0.6589,0.741,0.7666,0.3347,0.7091,0.5259,0.2644,0.7906,0.3257,0.8114,BRCACancer
Utah__B06,0.6367,0.5648,1.4671,1.4666,0.4005,0.8439,-0.1388,0.2381,1.0173,1.2549,0.4888,0.5631,1.0395,0.9723,0.7511,0.3365,0.9665,0.9155,0.1232,0.4088,0.5331,1.5122,0.7889,0.2412,0.9881,0.5938,1.0262,0.74,0.2545,0.2501,0.6088,0.274,0.7653,0.2629,0.3645,BRCACancer
