@relation data

@attribute id string
@attribute 1147 numeric
@attribute 207 numeric
@attribute 2308 numeric
@attribute 2309 numeric
@attribute 2690 numeric
@attribute 3320 numeric
@attribute 3551 numeric
@attribute 356 numeric
@attribute 4303 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5515 numeric
@attribute 572 numeric
@attribute 5970 numeric
@attribute 7533 numeric
@attribute 842 numeric
@attribute 8517 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5306,0.6045,0.8721,0.583,-0.0978,0.7784,1.1434,0.3703,1.1683,1.6889,2.2235,0.7691,1.6169,1.8391,1.4782,1.7155,0.2521,1.4148,1.2277,0.8952,0.3441,Control
Utah__A02,1.317,0.5571,0.3657,0.3235,0.0055,0.7066,0.9151,0.5088,1.0344,1.279,2.0678,0.6471,1.3286,2.0614,1.1561,1.5576,0.1564,1.23,1.4211,0.614,0.3329,Control
Utah__A03,1.5532,0.6699,0.6065,0.5552,-0.0557,0.9237,1.0536,0.7048,1.2396,1.4481,2.7745,0.777,1.4291,2.1951,1.3011,1.7575,0.1963,1.459,1.4184,0.8989,0.358,Control
Utah__A04,1.0954,0.6114,0.5864,0.363,-0.0357,0.7921,0.9388,0.4199,1.1021,1.4307,2.2888,0.7264,1.383,2.1245,1.4673,1.7134,0.2622,1.4617,1.3701,0.7606,0.3611,Control
Utah__A05,1.4575,0.7362,0.6853,0.5148,-0.0239,0.7053,1.0568,0.4669,1.2099,1.5153,2.4787,0.8704,1.5208,2.1197,1.3057,1.7923,0.324,1.5159,1.6673,0.9986,0.5943,Control
Utah__A06,1.4051,0.6349,0.5503,0.4809,-0.0502,0.6908,0.9679,0.5095,1.1432,1.3528,2.4894,0.7642,1.4163,1.9994,1.3466,1.5924,0.24,1.312,1.1575,0.9562,0.3083,Control
Utah__A07,1.4813,0.5857,1.0041,0.9278,-0.0479,0.585,1.1316,0.5964,1.0346,1.6808,1.9854,0.7972,1.6368,1.974,1.6128,1.7671,0.246,1.2303,1.5147,0.8141,0.3113,Control
Utah__A08,1.3335,0.5257,1.3846,1.0472,-0.0961,0.7253,1.1825,0.5226,0.8388,1.8517,1.9135,0.8157,1.8021,2.0798,1.7107,1.6601,0.0928,1.2164,1.0448,0.7207,0.1506,Control
Utah__A09,1.4215,0.5517,1.0121,0.7904,-0.0678,0.6044,1.0308,0.3699,1.0313,1.6,2.2018,0.8094,1.4941,1.9891,1.5301,1.6468,0.2173,1.304,1.4074,0.7421,0.2373,Control
Utah__A10,1.4407,0.5517,0.8646,1.0304,-0.0915,0.625,1.1319,0.6383,1.0594,1.6339,2.1342,0.8424,1.743,2.143,1.6455,1.7121,0.2166,1.2969,1.5129,0.9479,0.38,Control
Utah__A11,1.3452,0.5283,0.6897,0.5651,-0.084,0.6483,0.7572,0.415,1.0733,1.1125,2.0686,0.7155,1.2242,1.5704,1.2045,1.4128,0.1606,1.1956,1.3334,0.5807,0.3096,Control
Utah__A12,0.8449,0.3826,0.325,0.2961,0.0097,0.5301,0.7413,0.3731,0.8034,1.0664,1.6783,0.4748,0.9277,1.6025,0.9724,1.3762,0.0686,0.7846,1.1176,0.4971,0.1044,Control
Utah__B01,1.2751,0.3787,0.8251,0.5081,0.013,0.7649,0.9675,0.2572,0.9366,1.5141,2.5522,0.5275,1.4936,1.9253,1.579,1.7176,-0.025,1.1788,0.9992,0.7117,0.0057,Control
Utah__B02,1.2949,0.6586,0.5851,0.4163,-0.0666,0.9047,1.0914,0.4005,1.1277,1.4393,3.1122,0.7129,1.4558,2.0769,1.7588,1.9071,0.2649,1.5668,1.2788,0.868,0.3553,Control
Utah__B03,1.2866,0.5588,0.6696,0.4305,-0.0718,0.9581,1.0365,0.3854,0.9971,1.4807,2.6831,0.7586,1.5497,1.9938,1.9606,1.8553,0.1564,1.3846,1.0836,0.6967,0.1775,BRCACancer
Utah__B04,1.0813,0.5084,1.1517,1.1553,-0.0088,0.6354,1.2905,0.6049,0.6763,1.6477,1.6768,0.8105,1.609,2.0074,1.5843,1.5659,0.0836,1.1066,1.0923,0.6286,0.0921,BRCACancer
Utah__B05,1.0308,0.4305,0.5219,0.4127,-0.0354,0.7922,0.8579,0.445,0.7946,1.2639,2.6534,0.6977,1.1758,2.163,1.6637,1.5339,0.134,1.2743,1.1314,0.6254,0.033,BRCACancer
Utah__B06,1.1032,0.1636,0.4781,0.4762,0.0356,0.6655,0.8602,0.5253,0.6379,1.2056,1.5007,0.358,1.137,1.4569,1.3797,1.4358,-0.0858,0.8016,0.8639,0.5369,-0.1417,BRCACancer
Utah__B07,1.4799,0.6203,0.6065,0.538,-0.0193,0.8132,1.2148,0.6943,1.2003,1.4768,2.1568,0.7416,1.5902,2.0896,1.5748,1.8213,0.203,1.4052,1.2898,0.7399,0.215,BRCACancer
Utah__B08,1.4267,0.6297,0.4937,0.2982,-0.0702,0.6412,0.8656,0.4654,1.0847,1.2024,1.9468,0.7226,1.3514,1.8077,1.132,1.6709,0.2826,1.2641,1.734,0.8371,0.392,Control
Utah__B09,0.9438,0.4484,1.2411,0.8457,-0.0544,0.9921,1.0191,0.3674,0.7586,1.3963,2.012,0.7318,1.4071,1.6827,1.491,1.3917,0.0768,1.0746,1.1407,0.3752,0.1039,Control
Utah__B10,1.0406,0.3712,0.8716,0.7948,-0.0611,0.5125,0.9582,0.5992,0.7342,1.488,1.5794,0.6439,1.4557,2.015,1.4619,1.5729,0.0931,0.9463,1.0671,0.5534,0.1701,Control
Utah__B11,1.2072,0.4509,0.5985,0.5667,-0.0584,0.5734,0.8689,0.3673,0.9775,1.3382,1.9276,0.7083,1.4217,1.9382,1.24,1.5697,0.2148,1.2114,1.4782,0.6291,0.1673,Control
Utah__B12,0.5564,0.3638,1.1554,0.7413,-0.0844,0.6104,1.0292,0.1596,0.4138,1.2842,1.5991,0.6225,1.1501,1.2222,1.1456,1.0209,0.0569,0.777,0.8331,0.3193,0.0214,Control
Utah__C01,1.38,0.6847,0.6894,0.7749,-0.0437,0.5576,1.1534,0.6192,1.1201,1.4466,1.9287,0.7609,1.3664,2.0354,1.2568,1.5829,0.2317,1.4302,1.2764,0.7916,0.3961,BRCACancer
Utah__C02,1.2322,0.7019,0.4898,0.4103,-0.0405,0.5775,1.0308,0.561,1.1777,1.3945,2.0466,0.6836,1.4157,1.9216,1.2932,1.6166,0.2893,1.5139,1.3314,0.8772,0.4638,BRCACancer
Utah__C03,1.376,0.9231,0.505,0.554,-0.0512,0.5679,1.1489,0.8687,1.3069,1.3917,2.1791,0.7401,1.5104,2.1422,1.2173,1.6499,0.3753,1.6895,1.2403,0.9409,0.5578,BRCACancer
Utah__C04,0.7702,0.5682,0.3401,0.1532,-0.0556,0.7033,0.6082,0.2198,0.9377,0.9029,2.1606,0.5423,0.7955,1.3223,0.7671,1.0992,0.2509,1.2122,1.4739,0.3715,0.3576,Control
Utah__C05,0.8165,0.5706,0.3759,0.2679,-0.0129,0.5904,0.6748,0.2956,0.8036,1.0868,1.6711,0.5665,0.937,1.636,0.8638,1.3492,0.089,1.1245,1.0156,0.494,0.1361,BRCACancer
Utah__C06,0.1994,0.25,0.303,0.1707,-0.0494,0.5825,0.306,0.205,0.3059,0.4197,0.8758,0.225,0.2206,0.3699,0.3392,0.4525,0.1103,0.5461,0.3401,0.0019,0.0047,Control
Utah__C07,0.9891,0.551,0.3425,0.3275,-0.026,0.5303,0.7485,0.2971,0.9555,1.1322,1.6617,0.5542,1.1736,1.8423,1.0366,1.5067,0.2273,1.1737,1.1891,0.6067,0.2164,Control
Utah__C08,1.2106,0.6146,0.4646,0.318,-0.0703,0.6262,0.8332,0.5075,1.095,1.256,1.9071,0.6328,1.2968,1.8845,1.1417,1.5193,0.194,1.3756,1.3648,0.6941,0.3589,Control
Utah__C09,0.9552,0.5812,0.3356,0.2449,-0.0158,0.595,0.8068,0.5763,0.8008,1.2046,1.9508,0.6346,1.1689,2.0143,1.0607,1.4539,0.1551,1.2505,1.2523,0.5565,0.3083,Control
