@relation data

@attribute id string
@attribute 11343 numeric
@attribute 139189 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 221955 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 747 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 9162 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.1627,-0.0986,2.1595,-0.0854,0.1482,0.5991,0.3408,0.8199,0.7493,0.8186,0.8509,0.1923,0.4301,1.5609,1.0263,-0.091,Control
Utah__A02,0.2443,-0.0818,1.5348,-0.0213,0.1156,0.2424,0.3345,0.6797,0.5121,0.6118,0.687,0.1182,0.294,1.1722,0.8164,-0.0266,Control
Utah__A03,0.2298,-0.0585,1.3934,-0.0601,0.1989,0.3393,0.4432,0.8278,0.59,0.8493,0.726,0.2784,0.3614,1.2569,0.8489,-0.0484,Control
Utah__A04,0.2577,0.025,1.6196,-0.0264,0.109,0.2146,0.4891,0.7208,0.6555,0.5923,0.7783,0.1574,0.3027,1.0505,1.0069,-0.0402,Control
Utah__A05,0.3044,0.0288,1.4491,-0.061,0.2962,0.2551,0.4773,0.9183,0.6827,0.8117,0.716,0.2403,0.3893,1.0936,1.068,-0.0553,Control
Utah__A06,0.2253,-0.0507,1.5303,-0.0168,0.1886,0.2427,0.2974,0.7897,0.6173,0.7335,0.6711,0.186,0.2797,1.0873,0.9617,-0.045,Control
Utah__A07,0.3318,0.0299,1.7606,-0.033,0.3242,0.2871,0.4177,0.8903,0.8001,0.9943,0.6893,0.174,0.3749,1.3607,1.0423,-0.0297,Control
Utah__A08,0.0602,0.1128,2.0763,-0.0779,0.238,0.568,0.2289,0.6799,0.9849,1.0792,0.6991,0.1832,0.3733,1.577,1.0832,-0.0874,Control
Utah__A09,0.2752,0.0093,1.8805,-0.0522,0.2321,0.4084,0.4142,0.666,0.7599,0.9655,0.6424,0.1365,0.3184,1.384,0.9511,-0.0216,Control
Utah__A10,0.2732,-0.0408,1.4902,-0.0495,0.3325,0.4937,0.4286,0.7869,0.8006,1.0196,0.626,0.0936,0.4149,1.3848,1.008,-0.068,Control
Utah__A11,0.0798,0.0224,1.4232,-0.0361,0.1596,0.3426,0.2391,0.5057,0.4946,0.7943,0.4163,0.184,0.3023,1.1504,0.7195,-0.0701,Control
Utah__A12,0.3352,-0.0304,0.9977,0.044,0.1037,0.1154,0.2251,0.4637,0.4476,0.3308,0.5281,0.1064,0.1625,0.6204,0.7224,0.082,Control
Utah__B01,0.2355,-0.0165,1.9592,-0.0518,0.1503,0.3444,0.0924,0.5616,0.6977,0.7744,0.6403,0.0136,0.2053,1.4844,0.8992,0.0305,Control
Utah__B02,0.21,0.0178,1.905,-0.0627,0.1261,0.2729,0.4848,0.789,0.5838,0.6452,0.837,0.1474,0.4333,1.3859,1.0198,-0.0468,Control
Utah__B03,0.143,-0.0097,1.8317,-0.0771,0.1079,0.3768,0.334,0.6402,0.6546,0.6863,0.7144,0.1295,0.343,1.3676,0.8938,-0.0276,BRCACancer
Utah__B04,0.2761,-0.0655,1.6907,-0.0676,0.2981,0.4442,0.3329,0.83,0.9247,1.0079,0.7904,0.1103,0.4171,1.2138,1.1686,-0.0794,BRCACancer
Utah__B05,0.2978,0.0531,1.3445,0.0176,0.1114,0.1751,0.3467,0.5311,0.5067,0.6011,0.5639,0.14,0.3311,1.1671,0.7947,-5e-04,BRCACancer
Utah__B06,0.0874,0.0105,1.4613,-0.012,0.1445,0.144,0.0074,0.4416,0.6137,0.5348,0.4722,-0.1091,0.0412,1.0171,0.7519,0.1284,BRCACancer
Utah__B07,0.1884,-0.0211,1.9317,-0.0452,0.1432,0.425,0.5396,0.8905,0.7463,0.7778,0.9134,0.1059,0.4834,1.5351,1.1233,-0.0257,BRCACancer
Utah__B08,0.3223,0.0448,1.7305,-0.0466,0.1976,0.3331,0.3052,0.8116,0.4203,0.6194,0.5477,0.1849,0.4087,1.3432,0.7989,-0.1082,Control
Utah__B09,0.2184,0.1333,1.8188,-0.0789,0.1376,0.5647,0.2769,0.5338,0.8693,0.9703,0.6135,0.0414,0.3992,1.2537,1.1015,-0.0277,Control
Utah__B10,0.1919,-0.0061,1.538,-0.0545,0.168,0.3138,0.2964,0.5262,0.6854,0.7128,0.5737,0.0784,0.2786,0.9159,0.9547,-0.0158,Control
Utah__B11,0.239,0.0633,1.3944,-0.0423,0.2315,0.3026,0.3078,0.6154,0.56,0.7806,0.5078,0.2262,0.291,1.0224,0.7933,-0.0447,Control
Utah__B12,0.0776,-0.07,1.9083,-0.0132,0.169,0.1639,0.2171,0.5838,0.684,0.6317,0.5176,0.0631,0.3718,0.9541,1.0694,-0.0313,Control
Utah__C01,0.2838,0.2386,1.726,-0.0522,0.3064,0.2781,0.4717,1.0197,0.6934,0.7896,0.7432,0.2533,0.4767,1.2146,1.0265,-0.0109,BRCACancer
Utah__C02,0.3236,0.2151,1.8434,-0.0358,0.1497,0.248,0.5616,0.8472,0.5488,0.5733,0.8942,0.1445,0.4258,1.0825,0.9985,-0.014,BRCACancer
Utah__C03,0.3328,0.197,1.8817,-0.0391,0.2218,0.331,0.7902,1.0534,0.5652,0.6612,1.0161,0.2276,0.6304,1.2807,1.1636,-0.0175,BRCACancer
Utah__C04,0.2743,-0.0268,1.6104,-0.0197,0.0574,0.1528,0.3337,0.5834,0.3191,0.3555,0.4429,0.2096,0.3718,0.795,0.6568,-0.0402,Control
Utah__C05,0.1692,-0.0526,1.5038,0.0123,0.0658,0.0855,0.3437,0.6139,0.3473,0.3703,0.5774,0.1183,0.3144,0.6506,0.6887,-0.0027,BRCACancer
Utah__C06,0.161,-0.0121,0.5352,-0.1303,-0.0254,-0.0422,0.0902,0.0573,0.1996,0.0596,0.1639,0.1263,0.1841,0.3034,0.3053,-0.0462,Control
Utah__C07,0.2555,0.0687,1.3217,0.0022,0.074,0.1367,0.4909,0.6175,0.4171,0.4948,0.7122,0.1285,0.3098,1.0072,0.7905,-0.0288,Control
Utah__C08,0.2574,0.0866,1.7192,-0.0388,0.12,0.2638,0.375,0.7319,0.4867,0.6087,0.6938,0.1225,0.3301,1.1704,0.83,-0.0151,Control
Utah__C09,0.246,0.009,1.4692,-0.0552,0.0539,0.1126,0.4025,0.6713,0.3466,0.4797,0.6856,0.1649,0.3632,0.8332,0.7617,-0.0513,Control
Utah__C10,0.2187,0.0064,1.5605,-0.0188,0.0964,0.0601,0.3987,0.7997,0.4425,0.3671,0.6217,0.098,0.2715,0.6913,0.8995,0.0068,BRCACancer
Utah__C11,0.239,0.0696,1.8781,-0.0566,0.1342,0.2693,0.5824,0.7264,0.443,0.5791,0.768,0.1332,0.511,1.1611,0.8876,-0.065,Control
Utah__C12,0.228,-0.0741,1.46,-0.0304,0.0527,0.092,0.3363,0.4055,0.3379,0.3557,0.4387,0.0865,0.2559,0.6499,0.7157,-0.0294,BRCACancer
Utah__D01,0.114,-0.004,2.1789,-0.0716,0.29,0.4092,0.2688,0.7387,0.8913,0.93,0.7643,0.1955,0.5458,1.2793,1.2286,-0.0868,BRCACancer
Utah__D02,0.3152,-0.0021,1.538,-0.0395,0.0757,0.1355,0.39,0.5684,0.5129,0.5474,0.6676,0.1266,0.3741,0.8726,0.909,-0.0591,BRCACancer
Utah__D03,0.3414,-0.0355,1.4703,-0.0543,0.146,0.0767,0.3799,0.5918,0.4967,0.4622,0.573,0.1315,0.3245,0.6783,0.9253,-0.0158,BRCACancer
Utah__D04,0.3281,-0.0185,1.6916,-0.059,0.1353,0.1453,0.3678,0.76,0.4816,0.6216,0.6072,0.206,0.3766,0.9121,0.8133,-0.0216,BRCACancer
Utah__D05,0.4058,-0.037,1.2868,-0.0219,0.1429,0.1579,0.5309,0.8905,0.4662,0.4454,0.6497,0.1496,0.3281,0.6895,0.8947,0.0347,BRCACancer
Utah__D06,0.2637,0.0844,1.7482,-0.0424,0.1756,0.2229,0.4871,0.8495,0.528,0.5983,0.775,0.2682,0.4591,1.0764,0.9669,-0.0651,BRCACancer
Utah__D07,0.2613,0.0063,1.524,-0.0608,0.1023,0.1954,0.6065,0.7698,0.4538,0.53,0.8018,0.1426,0.4277,0.9222,1.0029,-0.0241,Control
Utah__D08,0.2377,-0.0521,1.566,-0.0705,0.0578,0.1042,0.3404,0.5172,0.3345,0.3751,0.5599,0.1094,0.2991,0.6769,0.7398,2e-04,Control
Utah__D09,0.2617,-0.0465,1.7467,-0.0525,0.1351,0.1607,0.4053,0.6954,0.4957,0.5057,0.6806,0.2274,0.3563,0.8701,0.8418,-0.0404,Control
Utah__D10,0.2745,0.057,1.3341,-0.0418,0.0673,0.1694,0.2331,0.4997,0.3882,0.5506,0.4322,0.1664,0.3236,0.9017,0.6586,-0.0468,Control
Utah__D11,0.1615,-0.0277,1.0398,-0.079,-0.0022,-0.0615,0.0857,0.2408,0.2837,0.256,0.2584,0.1131,0.1407,0.5989,0.5323,-0.0807,Control
Utah__D12,0.0811,0.0732,1.4773,-0.0905,0.0451,0.1413,0.2706,0.4649,0.2758,0.413,0.4125,0.1121,0.262,0.6892,0.6028,-0.0451,Control
Utah__E01,0.0855,-0.0219,1.4923,-0.0297,0.0336,0.1172,0.3875,0.5584,0.3224,0.3485,0.5828,0.0841,0.2649,0.7304,0.712,-0.0048,BRCACancer
Utah__E02,0.3519,0.0895,1.5845,-0.0278,0.165,0.2599,0.5599,0.7673,0.6005,0.6184,0.8034,0.1206,0.3097,0.9858,0.9986,-0.0141,Control
Utah__E03,0.2631,0.2392,1.6584,-0.0056,0.0842,0.2043,0.4698,0.7759,0.3986,0.5716,0.6287,0.1181,0.4039,0.8892,0.8382,-0.02,Control
Utah__E04,0.3432,-0.0145,2.1667,-0.0236,0.152,0.2268,0.5706,0.9678,0.5433,0.5568,1.0233,0.124,0.5682,1.1459,1.0676,-0.0162,Control
Utah__E05,0.3723,0.0822,1.7125,-0.0453,0.1067,0.2332,0.396,0.5694,0.6508,0.4949,0.7882,0.0784,0.2457,1.0419,0.9181,0.0038,Control
Utah__E06,0.2932,-0.0691,0.8715,-0.048,0.1803,0.009,0.2581,0.5937,0.4901,0.4411,0.399,0.1181,0.1744,0.6579,0.7145,0.0413,BRCACancer
Utah__E07,0.347,0.0088,1.6625,-0.0572,0.1956,0.2521,0.5258,0.8078,0.5085,0.5409,0.7724,0.1235,0.3907,0.9186,0.98,-0.0186,BRCACancer
Utah__E08,0.2197,0.006,1.97,-0.0395,0.1005,0.2613,0.5549,0.7553,0.4724,0.5858,0.7189,0.156,0.4302,1.054,0.8988,-0.0273,Control
Utah__E09,0.3214,0.0166,1.7142,-0.025,0.0944,0.2278,0.4703,0.6567,0.4119,0.5918,0.6747,0.1285,0.3808,0.8764,0.8787,-0.0351,BRCACancer
Utah__E10,0.2681,0.0364,1.5274,-0.0514,0.2428,0.3635,0.4386,0.8354,0.7114,0.7429,0.7637,0.1625,0.3399,1.0765,1.0347,-0.0025,BRCACancer
Utah__E11,0.3101,0.0128,1.5584,-0.0644,0.0929,0.1258,0.4135,0.5369,0.3714,0.4133,0.6268,0.0786,0.2718,0.7483,0.8424,-0.02,Control
Utah__E12,0.1383,0.1659,0.9768,-0.0533,0.0127,0.04,0.1827,0.3527,0.3165,0.3557,0.4582,0.0277,0.1852,0.5205,0.6478,-0.0189,BRCACancer
Utah__F01,0.2046,-0.1541,2.2401,-0.066,0.1276,0.4225,0.4219,0.8289,0.6423,0.6824,0.9457,0.1851,0.4743,1.281,0.9989,-0.0818,Control
Utah__F02,0.2396,-0.0268,2.0327,-0.0502,0.1481,0.3441,0.5536,0.9874,0.646,0.607,0.9336,0.2458,0.4541,1.2275,1.1033,-0.0351,Control
Utah__F03,0.2982,0.0017,1.313,-0.0119,0.1673,0.1933,0.4578,0.8492,0.4332,0.5188,0.724,0.1525,0.2572,0.9853,0.8432,-0.013,Control
Utah__F04,0.2273,-0.0859,1.7737,-0.0639,0.1581,0.3824,0.4211,0.7112,0.6024,0.8457,0.6904,0.1747,0.4389,1.0444,0.9182,-0.0792,Control
Utah__F05,0.3955,0.0038,1.7468,-0.0585,0.1446,0.2711,0.5293,0.8047,0.4908,0.5535,0.89,0.1424,0.3761,1.004,0.9775,-0.0246,Control
Utah__F06,0.3268,-0.0475,1.0915,-0.0022,0.2231,0.1753,0.255,0.7369,0.4458,0.4707,0.4198,0.1297,0.1797,0.575,0.7945,-0.0057,Control
Utah__F07,0.2432,0.0209,2.0442,-0.0567,0.1396,0.3451,0.4164,0.767,0.8677,0.7732,0.7595,0.1634,0.4484,0.9393,1.2198,-0.0821,Control
Utah__F09,0.2114,0.0055,1.7938,-0.0799,0.2113,0.2928,0.5503,1.1079,0.5657,0.6723,0.8211,0.3355,0.4875,1.1985,1.0336,-0.1085,Control
Utah__F10,0.3104,0.1212,1.795,-0.0841,0.2213,0.276,0.542,1.049,0.7327,0.7334,0.8219,0.2419,0.5059,1.0648,1.0997,-0.0716,Control
Utah__F11,0.2333,0.0014,1.6023,-0.0174,0.1673,0.1539,0.5034,0.8727,0.3657,0.5494,0.6057,0.2377,0.3865,0.8202,0.791,-0.0176,Control
Utah__F12,0.1288,-0.0245,1.5275,-0.0462,0.2775,0.4194,0.316,0.7303,0.8006,0.8859,0.689,0.1954,0.3104,1.0779,1.0052,-0.0232,Control
Utah__G01,0.2541,0.0188,1.1973,-0.0961,0.2393,0.1811,0.2727,0.7938,0.5139,0.6143,0.3912,0.2336,0.3688,0.8148,0.8005,-0.0569,Control
Utah__G02,0.2859,0.0813,1.49,-0.0241,0.0665,0.1588,0.4033,0.5876,0.3597,0.3995,0.5,0.1594,0.3204,0.7994,0.7942,-0.0289,Control
Utah__G03,0.2313,0.0323,1.8924,-0.0373,0.2021,0.2708,0.4893,0.9963,0.5785,0.5862,0.7761,0.1981,0.4071,1.2889,1.0218,-0.0497,Control
Utah__G04,0.2281,0.002,1.9125,-0.0411,0.107,0.2294,0.5644,1.0025,0.4775,0.5028,0.7854,0.2197,0.4084,0.8171,0.9757,-0.0451,BRCACancer
Utah__G05,0.1261,0.0956,1.452,-0.1547,0.0263,0.0896,0.0624,0.4158,0.3633,0.5039,0.387,0.126,0.2907,0.6091,0.733,-0.048,BRCACancer
Utah__G06,0.2741,0.2547,1.31,-0.0367,0.2276,0.1863,0.3732,0.7954,0.5211,0.5404,0.6659,0.2036,0.3392,0.7191,0.8856,-0.0045,BRCACancer
