@relation data

@attribute id string
@attribute 1147 numeric
@attribute 1387 numeric
@attribute 1432 numeric
@attribute 1843 numeric
@attribute 2033 numeric
@attribute 2908 numeric
@attribute 3551 numeric
@attribute 3553 numeric
@attribute 3576 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5600 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5970 numeric
@attribute 6885 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7097 numeric
@attribute 7124 numeric
@attribute 9020 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5171,1.4764,1.4449,3.2542,1.9196,0.921,1.1591,1.5431,2.1055,0.8601,1.5515,1.4816,1.6981,2.2123,-0.0236,0.7706,0.7145,1.4383,1.4658,1.3569,1.7706,1.955,0.4149,0.7681,Control
Utah__A02,1.302,1.2354,1.1614,2.361,1.7075,0.6421,0.9319,0.7913,0.5462,0.5808,1.1748,1.7445,1.2732,2.0603,-0.0148,0.751,0.296,1.258,1.1532,1.222,1.4137,1.5869,0.4378,0.528,Control
Utah__A03,1.5398,1.4513,1.3753,3.3502,1.9357,0.8445,1.0697,0.9227,0.8951,0.7619,1.2843,1.9618,1.4485,2.7503,0.0233,1.0109,0.4348,1.4813,1.3103,1.3969,1.5733,1.9871,0.5438,0.7605,Control
Utah__A04,1.079,1.2933,1.2634,2.7442,1.6503,0.8517,0.9555,0.517,0.7625,0.7254,1.1688,1.824,1.4304,2.2761,0.1349,0.8035,0.3699,1.484,1.2639,1.2572,1.6415,1.4777,0.3481,0.6381,Control
Utah__A05,1.4435,1.4436,1.514,3.082,1.9547,0.8292,1.0728,0.7727,0.845,0.6997,1.2846,2.0894,1.5181,2.4615,0.1042,0.9784,0.5114,1.5368,1.3977,1.3194,1.6744,2.1026,0.3701,0.6988,Control
Utah__A06,1.3907,1.3768,1.2099,3.747,1.8403,0.7459,0.9844,0.8036,1.1656,0.6681,1.2586,1.7816,1.3497,2.472,-0.086,0.8378,0.62,1.338,1.2785,1.2809,1.6206,1.8873,0.4186,0.6021,Control
Utah__A07,1.4674,1.4744,1.5901,3.3933,1.9418,1.1058,1.1473,1.2395,0.9473,0.8202,1.5482,1.7303,1.6897,1.9798,-0.0731,0.7733,0.6062,1.2584,1.5067,1.5979,1.9084,2.2473,0.4733,0.7746,Control
Utah__A08,1.3187,1.5962,1.6278,2.7088,2.0295,1.2649,1.198,0.5405,0.8182,1.0401,1.6738,1.5849,1.8669,1.9095,-0.0884,0.7195,0.7395,1.2448,1.6258,1.6228,2.0967,1.7824,0.2487,0.7477,Control
Utah__A09,1.4072,1.4502,1.4374,2.9482,1.9327,0.9872,1.047,0.676,0.7737,0.8964,1.4823,1.5729,1.606,2.1911,-0.0165,0.8261,0.5541,1.3302,1.3494,1.4273,1.7813,1.9054,0.3534,0.6974,Control
Utah__A10,1.4266,1.5075,1.7306,3.5726,1.9649,1.1777,1.1476,1.489,1.0619,0.8986,1.4478,1.742,1.641,2.1251,0.0023,0.7781,0.6865,1.3233,1.611,1.695,1.9446,2.523,0.4561,0.73,Control
Utah__A11,1.3304,1.3339,1.1347,2.8675,1.7953,0.7554,0.7748,0.711,0.6078,0.8252,1.3103,1.1999,1.1005,2.0611,-0.0585,0.7193,0.5432,1.2245,1.0642,1.5808,1.3103,1.4151,0.191,0.6114,Control
Utah__A12,0.8268,0.7983,0.8684,2.4411,1.0459,0.5125,0.759,0.5223,0.7553,0.3602,0.793,1.2871,1.0527,1.6799,-0.243,0.7238,0.2172,0.8238,0.8178,0.829,1.0697,0.8916,0.098,0.2742,Control
Utah__B01,1.2599,1.305,1.2269,2.7456,1.7251,0.9417,0.984,1.0294,1.3925,0.6788,1.5175,1.2621,1.5169,2.5332,-0.3431,0.6186,0.6547,1.2082,1.3503,1.1843,1.7635,1.5859,0.2251,0.5932,Control
Utah__B02,1.2798,1.342,1.3173,3.6715,1.784,0.8728,1.1073,1.431,1.4536,0.6753,1.327,1.7984,1.4394,3.0801,0.0077,0.8924,0.5326,1.5865,1.3441,1.2327,1.6682,1.9248,0.432,0.7361,Control
Utah__B03,1.2715,1.3124,1.3028,3.4936,1.7618,0.9359,1.0527,1.234,1.3967,0.7577,1.3191,1.5767,1.4822,2.6611,-0.0871,0.7386,0.6021,1.4088,1.3782,1.2872,1.6588,2.0306,0.1665,0.6405,BRCACancer
