@relation data

@attribute id string
@attribute 10076 numeric
@attribute 3454 numeric
@attribute 3456 numeric
@attribute 3716 numeric
@attribute 5967 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 7297 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,2e-04,1.8546,-0.059,1.8794,-0.1818,2.3654,2.2851,1.1125,Control
Utah__A02,0.1256,1.6998,-0.1975,1.6629,-0.1598,2.5389,2.1881,0.9142,Control
Utah__A03,0.0473,1.7278,-0.2531,1.8002,-0.1311,2.8972,2.5726,1.189,Control
Utah__A04,0.0632,1.563,-0.1922,1.964,-0.1303,2.379,1.9536,1.0194,Control
Utah__A05,0.0139,1.8005,-0.0891,1.8971,-0.1454,2.648,2.3031,1.1783,Control
Utah__A06,0.0545,1.6346,-0.1403,1.8036,-0.135,2.2254,2.1935,1.0991,Control
Utah__A07,0.0422,1.6646,-0.0051,2.0093,-0.123,2.2112,2.1592,1.1048,Control
Utah__A08,0.0496,1.5376,-0.2383,2.2698,-0.1721,2.5672,2.0732,0.9992,Control
Utah__A09,0.0939,1.7738,-0.0413,1.9491,-0.0841,2.4187,2.1477,0.9788,Control
Utah__A10,-0.033,1.6564,-0.0587,2.0508,-0.2029,2.7033,2.1464,1.0936,Control
Utah__A11,-0.007,1.6001,-0.1461,1.6694,-0.0964,1.4881,1.8685,0.9351,Control
Utah__A12,0.1235,1.0571,-0.3253,1.4495,-0.0481,1.4931,0.919,0.4673,Control
Utah__B01,-0.0093,1.4727,0.1146,1.7935,0.0296,2.2112,1.9036,0.8065,Control
Utah__B02,0.0379,1.6643,-0.1293,1.861,-0.0711,2.5759,2.2355,1.2025,Control
Utah__B03,-0.0187,1.5954,-0.1293,1.8576,-0.0659,2.399,1.9517,1.0036,BRCACancer
Utah__B04,0.0288,1.2505,-0.2235,2.1389,-0.2725,2.4126,1.8529,0.9559,BRCACancer
Utah__B05,0.0846,1.3489,-0.175,1.7979,-0.1202,2.1061,1.87,0.818,BRCACancer
Utah__B06,-0.0504,1.0713,0.004,1.4884,0.1169,2.2475,1.7384,0.6873,BRCACancer
Utah__B07,0.0554,1.744,0.0935,1.8836,-0.0934,2.7103,2.3682,1.1969,BRCACancer
Utah__B08,-0.0341,1.7463,-0.1354,1.5898,-0.056,1.6236,1.9673,1.0555,Control
Utah__B09,-0.041,1.0526,-0.2734,2.0995,-0.1141,2.0819,1.7788,0.8658,Control
Utah__B10,-0.0016,1.1864,-0.1868,2.0355,-0.07,2.1333,1.7903,0.7387,Control
Utah__B11,0.0259,1.4729,-0.0097,1.7208,-0.1204,2.019,1.9373,0.8685,Control
Utah__B12,-0.0347,0.6977,-0.0369,1.898,-0.0771,1.9946,1.5771,0.8181,Control
Utah__C01,0.0769,1.5149,-0.1061,1.8655,-0.1796,1.9997,2.3007,1.3886,BRCACancer
Utah__C02,0.0915,1.5467,-0.0736,1.9093,-0.2078,2.081,1.8572,1.2436,BRCACancer
Utah__C03,0.0786,1.4391,-0.2707,1.8951,-0.1252,2.4788,2.3701,1.4793,BRCACancer
Utah__C04,0.0872,1.0648,-0.193,1.5105,-0.1703,1.3735,1.6059,0.9276,Control
Utah__C05,0.0668,1.1687,-0.2599,1.6132,-0.1773,1.8099,1.7745,0.9495,BRCACancer
Utah__C06,0.0754,0.3246,-0.3011,0.8039,-0.2403,0.6652,0.5666,0.2457,Control
Utah__C07,0.0455,1.1763,-0.1289,1.7137,-0.1765,1.5005,1.6002,0.8763,Control
Utah__C08,0.0401,1.6258,-0.0085,1.6992,-0.187,2.1564,2.1407,1.0643,Control
Utah__C09,0.0321,1.2652,-0.234,1.755,-0.2138,2.0331,1.606,0.9694,Control
Utah__C10,0.042,1.1496,-0.0472,1.8527,-0.1263,1.9981,1.6405,0.8982,BRCACancer
Utah__C11,0.0012,1.5312,-0.0741,1.7474,-0.1676,2.0464,2.1858,1.206,Control
Utah__C12,0.0737,0.8825,-0.2868,1.4628,-0.1299,1.3457,1.3743,0.8102,BRCACancer
Utah__D01,0.0824,1.1704,-0.1783,1.9326,-0.0762,2.1035,2.0027,1.1935,BRCACancer
Utah__D02,0.0422,1.3827,-0.216,1.7786,-0.1701,1.7056,1.8111,0.9237,BRCACancer
Utah__D03,0.0536,1.0751,-0.0727,1.6691,-0.1485,1.8676,1.9785,1.0898,BRCACancer
Utah__D04,0.0406,1.5046,-0.2186,1.6258,-0.1625,1.8886,2.1672,1.1151,BRCACancer
Utah__D05,0.1092,1.3575,-0.218,1.7365,-0.15,2.2717,2.2425,1.1666,BRCACancer
Utah__D06,0.0399,1.6226,0.0205,1.8189,-0.1287,1.8485,2.0838,1.2812,BRCACancer
Utah__D07,0.0294,1.3482,-0.2483,1.7794,-0.1465,1.9708,2.1902,1.1988,Control
Utah__D08,0.0878,1.1724,-0.1249,1.5141,-0.0801,1.8856,1.9195,0.7799,Control
Utah__D09,0.0805,1.3406,-0.0224,1.7268,-0.1307,1.8798,1.9684,1.0078,Control
Utah__D10,0.0628,1.4634,-0.2692,1.5702,-0.0198,1.5577,1.805,0.7862,Control
Utah__D11,0.0777,0.6382,-0.4182,1.1595,-0.1108,1.0332,0.8318,0.3413,Control
Utah__D12,0.0628,1.3026,-0.1899,1.4541,-0.1772,1.4482,1.645,0.8144,Control
Utah__E01,0.0251,1.2065,-0.0375,1.6553,-0.0303,1.9604,1.9667,1.0072,BRCACancer
Utah__E02,0.0429,1.2601,-0.1817,1.9417,-0.1467,2.1398,1.8146,0.9792,Control
Utah__E03,0.0249,1.5043,-0.2007,1.6468,-0.0795,2.0951,2.5653,1.1222,Control
Utah__E04,0.0154,1.4711,0.0577,1.7651,-0.1348,2.0664,2.1702,1.3198,Control
Utah__E05,0.0708,1.1118,0.0411,1.8029,-0.0543,1.857,1.5043,0.7574,Control
Utah__E06,0.1117,1.1066,-0.4422,1.5149,-0.0776,2.195,1.8212,0.7398,BRCACancer
Utah__E07,-0.0146,1.327,0.0176,1.751,-0.1904,1.8636,2.0803,1.2468,BRCACancer
Utah__E08,-0.0111,1.4018,-0.0785,1.8273,-0.1485,2.5096,2.5937,1.2309,Control
Utah__E09,0.0768,1.381,-0.0988,1.6663,-0.1739,1.7716,1.9447,1.0003,BRCACancer
Utah__E10,0.0097,1.5127,-0.0625,1.9339,-0.1171,2.1909,2.082,1.1212,BRCACancer
Utah__E11,0.0805,1.2195,-0.198,1.6927,-0.0773,1.7744,1.6218,0.8165,Control
Utah__E12,-0.062,0.925,-0.2425,1.7371,-0.1526,1.4813,1.5233,0.7303,BRCACancer
Utah__F01,-0.0081,1.743,-0.2414,1.8248,-0.2536,2.2008,2.3411,1.2518,Control
Utah__F02,0.066,1.6743,-0.1573,1.8227,-0.0678,2.0483,2.1203,1.2427,Control
Utah__F03,0.0947,1.4115,-0.3009,1.6327,-0.2055,1.7985,1.8109,1.0538,Control
Utah__F04,0.0239,1.516,-0.2099,1.7334,-0.1626,2.1034,2.3763,1.1824,Control
Utah__F05,0.0713,1.5699,-0.0565,1.804,-0.0483,2.3019,2.3862,1.0928,Control
Utah__F06,0.1032,1.2939,-0.2921,1.5188,-0.2146,1.6339,1.7435,0.9208,Control
Utah__F07,-0.0152,1.5061,-0.1621,2.0904,-0.1809,1.9783,1.8032,1.0175,Control
Utah__F09,0.0153,1.6044,-0.2164,1.7633,-0.1438,2.0686,2.2005,1.3605,Control
Utah__F10,-0.0185,1.6351,-0.0415,1.9638,-0.1489,2.5602,2.3267,1.2873,Control
Utah__F11,0.0829,1.5788,-0.1971,1.6324,-0.0959,1.9059,2.2831,1.157,Control
Utah__F12,-0.0311,1.4609,-0.0912,1.9646,-0.118,2.0998,1.9529,1.0448,Control
Utah__G01,0.0265,1.4161,0.0484,1.6537,-0.0605,1.7731,2.1116,1.0035,Control
Utah__G02,0.1062,1.1944,-0.2376,1.6388,-0.1172,2.0982,2.0564,1.02,Control
Utah__G03,0.083,1.457,-0.085,1.8761,-0.1706,2.3956,2.2296,1.2142,Control
Utah__G04,0.0016,1.489,-0.2212,1.9544,-0.0967,2.3396,2.233,1.1528,BRCACancer
Utah__G05,-0.0219,0.7588,-0.2006,1.4671,-0.184,2.0588,1.8544,0.9097,BRCACancer
Utah__G06,0.0485,1.2205,-0.3105,1.8878,-0.1033,2.3641,1.8986,0.9443,BRCACancer
Utah__G07,-0.0077,1.2898,0.1224,1.6804,-0.1367,1.8022,1.8563,0.8726,Control
Utah__G08,-0.0067,1.627,-0.0434,1.7474,-0.1988,1.8647,2.0816,1.1266,Control
Utah__G09,0.0155,1.0764,-0.0727,1.5291,-0.1655,1.9614,1.807,0.9328,Control
Utah__G10,0.0921,1.0645,-0.1669,1.7738,-0.0876,1.8346,1.4131,0.7749,BRCACancer
Utah__G11,-0.0833,0.9381,0.0198,1.226,0.0442,1.2047,1.098,0.4079,BRCACancer
Utah__G12,0.0189,1.0094,-0.1658,1.8269,-0.0812,2.1384,1.8305,0.9014,BRCACancer
Utah__H01,0.0194,1.1729,-0.1714,1.5126,-0.0702,1.529,1.639,0.7632,Control
Utah__H02,0.0751,1.398,-0.0805,1.614,-0.0176,1.9393,2.4163,1.1249,Control
Utah__H03,0.0299,1.2473,0.1068,1.623,-0.2113,1.6605,1.712,0.8397,Control
Utah__H04,0.0376,1.5433,-0.1993,1.6341,-0.2052,1.7628,2.2932,1.2783,Control
Utah__H06,0.0508,1.428,-0.1457,1.6037,-0.1505,2.65,2.8441,1.0575,Control
Utah__H07,-0.009,1.1734,-0.3468,1.6353,-0.149,2.1123,2.0203,1.0162,BRCACancer
Utah__H08,0.0528,0.9926,-0.1326,1.5361,-0.1613,2.2156,2.1776,0.9592,BRCACancer
Utah__H09,0.0731,0.417,-0.1493,1.8135,-0.1068,1.7025,0.9516,0.5887,BRCACancer
Utah__H10,0.0748,0.7992,-0.2425,1.5295,-0.2596,1.5718,1.525,0.8176,BRCACancer
Utah__H11,0.0701,0.8849,-0.2715,1.9021,-0.1802,2.1571,1.6346,0.7674,BRCACancer
