@relation data

@attribute id string
@attribute 1445 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2549 numeric
@attribute 2885 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 55824 numeric
@attribute 5781 numeric
@attribute 5829 numeric
@attribute 6714 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.2739,0.6019,-0.0786,0.3585,1.6544,1.6169,1.4782,1.4436,0.5364,0.9824,0.3629,Control
Utah__A02,1.2378,0.4253,0.0036,0.2528,1.493,1.3286,1.1561,0.8451,0.3842,0.7957,0.3648,Control
Utah__A03,1.46,0.4869,-0.0126,0.3504,1.7906,1.4291,1.3011,1.2498,0.4604,1.0696,0.5956,Control
Utah__A04,1.2797,0.3997,-0.0237,0.3144,1.4914,1.383,1.4673,1.1786,0.3807,0.8875,0.3996,Control
Utah__A05,1.4212,0.8239,-0.0402,0.4558,1.8851,1.5208,1.3057,1.0881,0.4661,1.1601,0.6218,Control
Utah__A06,1.1991,0.4647,-0.0106,0.3647,1.5864,1.4163,1.3466,0.9872,0.4744,0.9242,0.4104,Control
Utah__A07,1.3161,0.4296,-0.0137,0.5979,1.89,1.6368,1.6128,1.4635,0.516,0.9822,0.3471,Control
Utah__A08,1.2298,0.2493,-0.0387,0.5924,1.7425,1.8021,1.7107,1.7515,0.6002,0.9706,0.3367,Control
Utah__A09,1.2945,0.5342,-0.0275,0.4286,1.8554,1.4941,1.5301,1.5596,0.4408,0.8954,0.4405,Control
Utah__A10,1.2817,0.7762,-0.0564,0.5336,1.8284,1.743,1.6455,1.2731,0.5,1.0213,0.4233,Control
Utah__A11,1.2074,0.2481,-0.0127,0.2875,1.5674,1.2242,1.2045,1.1076,0.4071,0.8348,0.2131,Control
Utah__A12,0.6733,0.5844,0.1107,0.2155,1.1338,0.9277,0.9724,0.487,0.2448,0.458,0.1246,Control
Utah__B01,1.022,0.4146,0.0172,0.267,1.513,1.4936,1.579,1.3282,0.5505,0.6428,0.1548,Control
Utah__B02,1.3763,0.3948,-0.0214,0.2746,1.6209,1.4558,1.7588,1.1147,0.4639,1.0534,0.4023,Control
Utah__B03,1.1769,0.0572,-0.0516,0.2259,1.5833,1.5497,1.9606,1.1475,0.5275,0.9326,0.2613,BRCACancer
Utah__B04,1.1519,0.437,-0.018,0.5753,1.6575,1.609,1.5843,1.6943,0.6234,1.0826,0.3358,BRCACancer
Utah__B05,1.2011,0.2543,0.0442,0.3761,1.5074,1.1758,1.6637,1.2115,0.3737,0.891,0.2762,BRCACancer
Utah__B06,0.7044,0.3568,-0.005,0.2406,1.1253,1.137,1.3797,0.7386,0.4064,0.4627,-0.0629,BRCACancer
Utah__B07,1.3256,0.4279,-0.0147,0.291,1.6451,1.5902,1.5748,1.2474,0.4293,1.1855,0.3509,BRCACancer
Utah__B08,1.2886,0.671,-0.0666,0.1985,1.6528,1.3514,1.132,0.9745,0.423,0.888,0.5257,Control
Utah__B09,1.1371,0.5622,-0.04,0.4404,1.6703,1.4071,1.491,1.6997,0.7033,1.0372,0.3141,Control
Utah__B10,0.994,0.2574,-2e-04,0.434,1.5222,1.4557,1.4619,1.1985,0.3825,0.7477,0.2267,Control
Utah__B11,1.17,0.6168,-0.0171,0.3916,1.7628,1.4217,1.24,1.1085,0.3893,0.8744,0.4117,Control
Utah__B12,0.8411,0.1725,-0.0579,0.3545,1.3374,1.1501,1.1456,1.4447,0.3487,0.7739,0.208,Control
Utah__C01,1.582,0.4062,-0.0121,0.5123,1.8228,1.3664,1.2568,1.2086,0.4644,1.202,0.576,BRCACancer
Utah__C02,1.3958,0.5755,0.0186,0.3313,1.5148,1.4157,1.2932,1.0389,0.3541,1.1077,0.4904,BRCACancer
Utah__C03,1.6761,0.4873,-0.0175,0.3107,1.5281,1.5104,1.2173,1.195,0.4329,1.4625,0.5207,BRCACancer
Utah__C04,1.156,0.5661,-0.0164,0.1726,1.2653,0.7955,0.7671,0.657,0.1876,0.8506,0.4177,Control
Utah__C05,1.115,0.0563,5e-04,0.2058,1.157,0.937,0.8638,0.6297,0.2155,0.8549,0.3402,BRCACancer
Utah__C06,0.4669,0.06,0.0241,0.0067,0.5373,0.2206,0.3392,0.1838,0.2149,0.2781,0.2471,Control
Utah__C07,1.0638,0.5162,0.0108,0.1559,1.2729,1.1736,1.0366,0.6923,0.303,0.8831,0.3536,Control
Utah__C08,1.2134,0.5073,-0.0166,0.1834,1.422,1.2968,1.1417,0.9951,0.3327,0.9662,0.4734,Control
Utah__C09,1.1963,0.4873,-0.036,0.1364,1.2543,1.1689,1.0607,0.7831,0.3237,0.8996,0.3698,Control
Utah__C10,1.1619,0.5164,0.0033,0.2298,1.2466,1.2759,1.0398,0.6207,0.2065,0.895,0.3475,BRCACancer
Utah__C11,1.4207,0.5266,-0.0424,0.1622,1.5471,1.2004,1.0752,1.0292,0.369,1.2383,0.6104,Control
Utah__C12,1.0278,0.5271,-0.0248,0.1701,1.142,0.7596,0.6171,0.5941,0.3637,0.7431,0.4191,BRCACancer
Utah__D01,1.2159,0.067,-0.061,0.4977,1.5919,1.312,1.3663,1.7209,0.5346,1.068,0.3225,BRCACancer
Utah__D02,1.3906,0.6996,-0.0556,0.2743,1.405,1.1682,0.9756,0.8829,0.3212,0.8714,0.4957,BRCACancer
Utah__D03,1.2704,0.6645,-0.0364,0.2388,1.4209,1.0319,0.7997,0.8724,0.3024,0.8441,0.4882,BRCACancer
Utah__D04,1.3058,0.4635,-0.0253,0.23,1.6436,1.2443,1.105,1.1124,0.3735,1.0809,0.509,BRCACancer
Utah__D05,1.3206,0.6609,0.0045,0.2678,1.5329,1.1472,0.9971,0.773,0.241,1.0657,0.5519,BRCACancer
Utah__D06,1.4176,0.5346,-0.0137,0.2392,1.5268,1.2669,1.1845,1.05,0.4074,1.1363,0.5104,BRCACancer
Utah__D07,1.3707,0.6867,-0.014,0.2304,1.4392,1.2295,1.1748,0.7363,0.3539,1.1852,0.5407,Control
Utah__D08,0.9951,0.4531,0.0229,0.1199,1.2707,0.9784,0.9885,0.61,0.2815,0.8173,0.389,Control
Utah__D09,1.2496,0.5288,-0.0045,0.2144,1.436,1.1492,1.0877,0.9488,0.3715,0.9501,0.5447,Control
Utah__D10,1.0616,0.302,-0.0098,0.2099,1.5974,1.0523,0.8371,0.7649,0.37,0.8786,0.3606,Control
Utah__D11,0.6613,0.1792,0.0056,-0.0552,0.8122,0.5499,0.567,0.3998,0.1954,0.3795,0.2705,Control
Utah__D12,1.2066,0.2177,-0.0204,0.1636,1.4241,0.8528,0.7392,0.6698,0.4046,0.879,0.3561,Control
Utah__E01,1.1397,0.0069,-0.032,0.1377,1.4116,0.9402,1.0359,0.6829,0.2474,0.9445,0.2768,BRCACancer
Utah__E02,1.3007,0.7462,-0.0163,0.3177,1.4133,1.4524,1.2778,1.0048,0.3547,1.0011,0.5055,Control
Utah__E03,1.3881,0.4535,-0.011,0.217,1.6152,1.1103,0.9588,0.8784,0.3656,1.1509,0.5017,Control
Utah__E04,1.4952,0.7883,-0.0248,0.2659,1.5558,1.3251,1.1632,0.8862,0.3234,1.2861,0.5874,Control
Utah__E05,1.0259,0.7767,0.0633,0.2351,1.2276,1.3465,1.2799,0.8981,0.3087,0.8128,0.2313,Control
Utah__E06,0.8529,0.2246,0.0836,0.2511,1.2885,1.0227,0.9492,0.6655,0.2316,0.575,0.2365,BRCACancer
Utah__E07,1.4332,0.7484,-0.0162,0.2849,1.5248,1.1695,1.0454,0.7143,0.418,1.2047,0.6616,BRCACancer
