@relation data

@attribute id string
@attribute 23556 numeric
@attribute 284098 numeric
@attribute 51227 numeric
@attribute 5277 numeric
@attribute 5279 numeric
@attribute 5281 numeric
@attribute 5283 numeric
@attribute 54872 numeric
@attribute 54965 numeric
@attribute 55650 numeric
@attribute 80031 numeric
@attribute 84720 numeric
@attribute 8818 numeric
@attribute 9091 numeric
@attribute 93183 numeric
@attribute 9487 numeric
@attribute 9488 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.0267,0.8987,0.5504,1.254,0.7285,0.6439,0.4097,0.7177,0.8302,0.8734,-0.1193,0.7785,0.783,0.2706,0.9612,0.4621,1.1252,Control
Utah__A02,0.7428,0.4933,0.424,0.8735,0.5119,0.5297,0.239,0.4879,0.7076,0.7022,-0.1625,0.5176,0.6367,0.1322,0.5464,0.1111,0.8592,Control
Utah__A03,0.8793,0.4659,0.4123,1.0778,0.6803,0.6935,0.3171,0.6295,0.8377,0.872,-0.1992,0.6574,0.8284,0.2515,0.7022,0.217,1.0613,Control
Utah__A04,0.6156,0.6218,0.4584,0.9189,0.6174,0.5288,0.1595,0.5333,0.6286,0.7001,-0.1316,0.6036,0.7149,0.2701,0.7315,0.2065,0.7444,Control
Utah__A05,0.8127,0.7692,0.4063,1.0447,0.699,0.5116,0.3019,0.6108,0.8847,0.8334,-0.142,0.697,0.8395,0.375,0.858,0.2094,0.9391,Control
Utah__A06,0.7474,0.7798,0.3537,0.9538,0.5575,0.5417,0.235,0.5663,0.7452,0.7333,-0.1608,0.6606,0.7126,0.1493,0.6901,0.1658,0.7895,Control
Utah__A07,0.9456,0.6949,0.4475,1.0237,0.638,0.781,0.2693,0.6688,0.8272,0.8908,-0.1789,0.6152,0.6886,0.2165,0.9376,0.3124,1.0453,Control
Utah__A08,1.0513,0.5123,0.3393,1.0478,0.5409,0.7848,0.287,0.7029,0.7221,0.7415,-0.1469,0.6505,0.5723,0.1562,0.8011,0.4709,0.8971,Control
Utah__A09,0.9087,0.598,0.3759,1.1086,0.4639,0.567,0.2288,0.5901,0.6304,0.7078,-0.1524,0.5431,0.7697,0.1827,0.7451,0.2655,0.9078,Control
Utah__A10,1.0703,0.4577,0.3654,1.0551,0.5995,0.7257,0.2815,0.6392,0.6897,0.8197,-0.1446,0.6283,0.6778,0.2586,0.7738,0.2756,0.9904,Control
Utah__A11,0.8289,0.5847,0.4009,1.0756,0.44,0.3921,0.3051,0.4049,0.6539,0.669,-0.1499,0.4776,0.7115,0.2011,0.627,0.1581,0.9021,Control
Utah__A12,0.4849,0.2405,0.2617,0.5498,0.4341,0.2849,0.2681,0.3824,0.6283,0.5136,-0.1679,0.3292,0.6068,0.0064,0.1737,0.0316,0.5425,Control
Utah__B01,0.8687,0.555,0.3785,1.2131,0.9038,0.641,0.4034,0.5961,0.6298,0.5812,-0.1418,0.6945,0.563,0.0461,0.791,0.322,0.9786,Control
Utah__B02,0.7739,0.6741,0.4747,1.3103,0.814,0.6003,0.3672,0.7069,0.7701,0.8048,-0.1152,0.7905,0.7722,0.3193,0.8908,0.3272,1.0277,Control
Utah__B03,0.7561,0.547,0.3354,1.1935,0.7755,0.6697,0.3672,0.6393,0.7573,0.7157,-0.1148,0.6462,0.611,0.232,0.8398,0.3181,1.0164,BRCACancer
Utah__B04,0.906,0.3353,0.1412,0.8741,0.4098,0.783,0.1644,0.6635,0.6155,0.7128,-0.1721,0.5883,0.4825,0.144,0.6192,0.3721,0.7276,BRCACancer
Utah__B05,0.6095,0.4505,0.3706,0.961,0.6036,0.5448,0.2566,0.539,0.7043,0.662,-0.1932,0.6342,0.757,0.1248,0.4471,0.1626,0.813,BRCACancer
Utah__B06,0.5622,0.2168,0.0859,0.8761,0.3589,0.6336,0.2151,0.4131,0.3998,0.4666,-0.0752,0.3404,0.2978,-0.0754,0.5946,0.2175,0.6256,BRCACancer
Utah__B07,0.7662,0.629,0.3388,1.2237,0.6836,0.8865,0.2948,0.7969,0.7688,0.8887,-0.1185,0.7532,0.7585,0.3134,1.0339,0.3959,1.1,BRCACancer
Utah__B08,0.9018,0.5695,0.4749,1.1475,0.548,0.481,0.2054,0.4484,0.6828,0.7849,-0.1362,0.6125,0.6168,0.2854,0.7579,0.2263,1.0262,Control
Utah__B09,0.6866,0.2183,0.0869,0.7841,0.4239,0.4576,0.2486,0.5485,0.4888,0.4966,-0.1224,0.4621,0.4578,0.0776,0.5469,0.2387,0.6956,Control
Utah__B10,0.6312,0.2021,0.286,0.7285,0.337,0.4985,0.2124,0.4999,0.4963,0.6295,-0.1335,0.3866,0.3151,0.0138,0.6143,0.0856,0.6278,Control
Utah__B11,0.7876,0.3901,0.3266,0.7051,0.4413,0.4119,0.4337,0.5249,0.8395,0.6594,-0.1194,0.4064,0.7269,0.1371,0.5718,0.0989,0.8166,Control
Utah__B12,0.3604,0.0196,0.0852,0.5409,0.1002,0.4509,-0.0691,0.496,0.2424,0.4282,-0.1669,0.3444,0.217,0.044,0.3475,0.206,0.3422,Control
Utah__C01,0.7395,0.4218,0.3074,0.9881,0.5533,0.5582,0.2155,0.6481,0.7016,0.808,-0.1819,0.7462,0.7796,0.2912,0.8641,0.3893,0.7851,BRCACancer
Utah__C02,0.6883,0.4359,0.4578,0.8313,0.7042,0.5452,0.2448,0.6443,0.7492,0.8039,-0.1517,0.712,0.7349,0.3464,0.9024,0.2579,0.8081,BRCACancer
Utah__C03,0.7319,0.5618,0.3327,1.0398,0.7505,0.8021,0.2633,0.8064,0.7941,0.9576,-0.1585,0.907,0.9415,0.5098,0.907,0.3056,0.8067,BRCACancer
Utah__C04,0.4731,0.0871,0.2331,0.6982,0.2832,0.2332,0.0551,0.2587,0.3812,0.4551,-0.1213,0.4601,0.6371,0.2594,0.2293,0.1103,0.4765,Control
Utah__C05,0.387,0.2583,0.2038,0.5185,0.2825,0.3227,0.198,0.3075,0.3686,0.4733,-0.1588,0.3922,0.5003,0.2281,0.3746,0.0516,0.4363,BRCACancer
Utah__C06,-0.0372,-0.1144,0.0389,0.4651,-0.1381,0.028,0.169,0.1245,0.063,0.2029,-0.121,0.3029,0.2112,-0.1061,-0.0891,-0.0442,0.1531,Control
Utah__C07,0.5338,0.1632,0.2401,0.6594,0.4807,0.4578,0.1729,0.4239,0.5564,0.6264,-0.1268,0.4818,0.4937,0.2009,0.4891,0.0464,0.6576,Control
Utah__C08,0.7079,0.4599,0.5066,0.9148,0.632,0.3108,0.2694,0.4819,0.7583,0.7428,-0.0891,0.6597,0.6312,0.2388,0.6223,0.1889,0.7699,Control
Utah__C09,0.4152,0.3469,0.4275,0.7157,0.5479,0.3735,0.1698,0.438,0.5356,0.7565,-0.0844,0.4879,0.4685,0.2131,0.4309,0.1879,0.5703,Control
Utah__C10,0.3886,0.2613,0.3216,0.516,0.4819,0.3853,0.0907,0.481,0.6559,0.8019,-0.1182,0.4137,0.6167,0.26,0.3928,0.124,0.5128,BRCACancer
Utah__C11,0.6533,0.4535,0.453,0.875,0.4368,0.2661,0.3248,0.5536,0.539,0.6348,-0.1094,0.7351,0.6871,0.329,0.7161,0.2901,0.8637,Control
Utah__C12,0.2616,0.2459,0.1938,0.5457,0.3634,0.1865,-0.0344,0.2799,0.3277,0.4629,-0.0943,0.3865,0.433,0.0692,0.0884,0.0149,0.4026,BRCACancer
Utah__D01,0.6188,0.2141,0.1672,0.744,0.352,0.5058,0.153,0.7293,0.4882,0.5464,-0.1246,0.7326,0.6387,0.1708,0.5805,0.3875,0.8035,BRCACancer
Utah__D02,0.5246,0.4219,0.3486,0.7225,0.4524,0.3588,0.2795,0.4008,0.5304,0.5083,-0.0984,0.5564,0.5599,0.2116,0.3431,0.2072,0.5614,BRCACancer
Utah__D03,0.4685,0.3158,0.1879,0.613,0.4358,0.3932,0.1123,0.4022,0.3524,0.5801,-0.1319,0.4974,0.5477,0.2043,0.3805,0.1425,0.4497,BRCACancer
Utah__D04,0.5976,0.3543,0.3851,0.7716,0.5766,0.3146,0.2112,0.4326,0.5379,0.6053,-0.1215,0.5387,0.505,0.2318,0.6742,0.1055,0.6039,BRCACancer
Utah__D05,0.5198,0.295,0.2977,0.6475,0.403,0.3985,0.1569,0.4552,0.5733,0.6515,-0.1113,0.5195,0.6277,0.2435,0.5093,0.1067,0.5275,BRCACancer
Utah__D06,0.7702,0.4953,0.3522,0.8926,0.5523,0.4255,0.2962,0.5942,0.6652,0.8364,-0.108,0.7223,0.7162,0.3207,0.7488,0.2279,0.7945,BRCACancer
Utah__D07,0.5497,0.316,0.3643,0.8407,0.3938,0.377,0.1905,0.5211,0.636,0.7075,-0.0984,0.633,0.7315,0.3952,0.6501,0.1939,0.6533,Control
Utah__D08,0.4155,0.1347,0.1332,0.5793,0.3151,0.2332,0.0814,0.3185,0.4839,0.5643,-0.0932,0.4756,0.4864,0.1639,0.4097,0.0891,0.3811,Control
Utah__D09,0.5107,0.4997,0.4151,0.8504,0.4936,0.4183,0.2688,0.4709,0.6148,0.6598,-0.1011,0.5495,0.6291,0.2465,0.6379,0.1211,0.5765,Control
