@relation data

@attribute id string
@attribute 10000 numeric
@attribute 156 numeric
@attribute 1605 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23646 numeric
@attribute 2776 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4795 numeric
@attribute 4796 numeric
@attribute 5256 numeric
@attribute 5291 numeric
@attribute 5308 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 57191 numeric
@attribute 8517 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6233,1.1867,0.4135,0.6157,0.8453,0.9888,0.6485,-0.2782,1.1032,0.7579,0.8352,0.8558,1.6981,1.1558,2.2123,0.9055,0.719,0.1903,0.0664,0.7875,1.5626,-0.102,0.2835,0.5932,0.2563,0.3604,Control
Utah__A02,0.3831,1.05,0.3531,0.5686,0.6275,0.8489,0.2358,-0.2215,0.7032,0.5221,0.6307,0.6946,1.2732,0.9284,2.0603,0.76,0.7479,0.2038,0.0749,0.5858,1.4139,-0.0427,0.215,0.4826,0.0174,0.3492,Control
Utah__A03,0.396,1.2579,0.4099,0.6805,0.7841,0.9557,0.4627,-0.2816,0.7757,0.5995,0.8656,0.7329,1.4485,1.0624,2.7503,1.0903,1.017,0.3145,0.094,0.7382,1.4596,-0.0879,0.3412,0.6078,0.014,0.3742,Control
Utah__A04,0.5255,1.1386,0.3598,0.6225,0.7141,0.7996,0.3177,-0.0606,0.8349,0.6647,0.6114,0.7843,1.4304,1.0316,2.2761,0.8727,0.6893,0.1961,0.1652,0.5986,1.4002,0.0406,0.1654,0.499,0.0791,0.3772,Control
Utah__A05,0.5106,1.3225,0.544,0.7463,0.7904,1.129,0.4844,-0.1057,0.8734,0.6917,0.8284,0.7231,1.5181,1.126,2.4615,1.1142,1.0047,0.3187,0.1936,0.7671,1.8548,-0.0085,0.3947,0.7869,0.0971,0.6097,Control
Utah__A06,0.4506,1.1441,0.3382,0.6458,0.7372,0.9619,0.3651,-0.2793,0.8107,0.6267,0.7511,0.679,1.3497,0.8596,2.472,0.8971,0.6753,0.2461,0.0623,0.7297,1.4475,-0.0666,0.4212,0.6532,0.0968,0.3246,Control
Utah__A07,0.74,1.1623,0.3858,0.597,0.7443,0.939,0.8957,-0.132,1.2021,0.8084,1.009,0.6968,1.6897,0.9967,1.9798,0.8526,0.9462,0.2749,0.1276,0.7297,1.5467,-0.0599,0.4207,0.5874,0.121,0.3276,Control
Utah__A08,1.0516,1.0552,0.2771,0.5375,0.7355,0.7983,1.0393,-0.3014,1.3175,0.9922,1.0928,0.7065,1.8669,0.8752,1.9095,0.7484,0.6932,0.2617,0.0928,0.7741,1.5683,-0.1187,0.3023,0.4546,0.1233,0.1674,Control
Utah__A09,0.7535,1.0908,0.3301,0.5633,0.6938,0.8212,0.8753,-0.1714,1.1023,0.7685,0.9804,0.6507,1.606,0.9958,2.1911,0.8347,0.7026,0.2682,0.0738,0.7068,1.4714,-0.0391,0.2386,0.5144,0.1921,0.2539,Control
Utah__A10,0.8026,1.1341,0.3513,0.5633,0.7332,0.9428,0.8224,-0.1212,1.0857,0.8089,1.0339,0.6346,1.641,0.983,2.1251,0.8363,0.8472,0.1754,0.1364,0.7639,1.7523,-0.0644,0.4108,0.6228,0.3238,0.3962,Control
