@relation data

@attribute id string
@attribute 2534 numeric
@attribute 2885 numeric
@attribute 3932 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5879 numeric
@attribute 7409 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.6042,1.6355,1.9358,1.1544,1.0093,0.6575,1.4581,2.0683,0.3386,0.8489,1.3548,Control
Utah__A02,1.263,1.481,1.6874,1.1633,0.8765,0.5148,1.3267,1.3671,0.1308,0.8305,1.0825,Control
Utah__A03,1.4626,1.7658,1.7151,1.4142,0.9832,0.7441,1.5584,1.1903,0.3489,1.0305,1.3582,Control
Utah__A04,1.4429,1.4795,1.9667,1.0138,0.9574,0.4666,1.2953,1.8681,0.1898,0.7714,1.2386,Control
Utah__A05,1.4763,1.8562,1.6797,1.356,1.0515,0.6929,1.5629,1.4142,0.1691,1.1358,1.2977,Control
Utah__A06,1.3895,1.5705,1.611,1.2821,0.8871,0.5468,1.4198,1.4178,0.1506,1.1886,1.1472,Control
Utah__A07,1.8589,1.8609,1.7129,1.3527,1.0399,0.7206,1.4343,1.7139,0.224,1.2324,1.571,Control
Utah__A08,1.9941,1.7198,1.5609,1.1951,1.2064,0.8123,1.3268,2.0481,0.1523,0.975,1.6801,Control
Utah__A09,1.7212,1.8278,1.828,1.2691,0.9376,0.5927,1.4492,1.8234,0.2479,0.9961,1.4154,Control
Utah__A10,1.9662,1.802,1.8784,1.3532,1.0688,0.7228,1.3221,1.5408,0.2632,1.2449,1.5851,Control
Utah__A11,1.3506,1.5523,1.6506,1.1538,0.7459,0.4368,1.1818,1.1116,0.1908,0.7548,0.9881,Control
Utah__A12,0.9467,1.1373,1.4307,0.6706,0.5361,0.3242,0.8083,0.966,0.3364,0.7512,0.7081,Control
Utah__B01,1.5006,1.5002,1.4554,0.9893,0.9828,0.7893,1.087,1.8629,0.2918,1.1053,1.4565,Control
Utah__B02,1.543,1.6034,2.0057,1.1028,0.9868,0.7121,1.4899,1.9283,0.2468,1.0145,1.4297,Control
Utah__B03,1.6673,1.5674,1.8247,1.1024,0.9203,0.7853,1.3318,1.9704,0.2767,1.0198,1.3839,BRCACancer
Utah__B04,2.1402,1.6385,1.589,1.1247,1.2065,0.863,1.1977,1.7375,0.2665,0.932,1.7384,BRCACancer
Utah__B05,1.5799,1.4949,1.3683,1.0039,0.7662,0.5003,1.2595,1.2706,0.2115,0.9567,1.2603,BRCACancer
Utah__B06,1.4278,1.1292,1.1402,0.8515,0.6788,0.5144,0.9022,1.2238,0.3696,0.9397,1.0772,BRCACancer
Utah__B07,1.7729,1.6266,2.0284,1.2468,1.0181,0.7406,1.4873,1.8102,0.2725,0.8854,1.5062,BRCACancer
Utah__B08,1.1603,1.6339,1.7152,1.2158,0.7429,0.5019,1.3949,1.5385,0.3834,0.7528,1.0655,Control
Utah__B09,2.0697,1.6507,1.1918,0.8107,0.9226,0.6642,1.06,1.5932,0.1582,0.7299,1.5814,Control
Utah__B10,1.7842,1.509,1.555,0.9623,0.936,0.8311,0.9478,1.3611,0.2485,0.8533,1.5141,Control
Utah__B11,1.4134,1.7392,1.4096,1.2645,0.8215,0.5887,1.2608,1.4666,0.2562,0.9017,1.1301,Control
Utah__B12,1.9103,1.3322,1.0659,0.7254,0.8481,0.6848,0.7656,1.2391,0.1235,0.4675,1.488,Control
Utah__C01,1.58,1.7966,1.5805,1.4035,1.0623,0.757,1.618,1.4275,0.1861,1.1356,1.3248,BRCACancer
Utah__C02,1.3461,1.5019,1.9668,1.0244,0.939,0.5463,1.4551,1.7731,0.3495,0.7481,1.0933,BRCACancer
Utah__C03,1.6334,1.5147,2.0464,1.2356,1.0188,0.7605,1.6655,1.4777,0.2579,0.9072,1.3439,BRCACancer
Utah__C04,0.8656,1.2632,1.4599,0.8136,0.603,0.409,1.0481,0.9663,0.0735,0.3306,0.7196,Control
Utah__C05,0.9248,1.1596,1.6196,0.7753,0.6235,0.4719,0.9979,1.1391,0.1343,0.5713,0.7005,BRCACancer
Utah__C06,0.5527,0.5665,0.6474,0.1762,0.0984,0.0209,0.2261,0.2518,0.1214,0.1255,0.4255,Control
Utah__C07,1.1562,1.2704,1.8538,0.7513,0.6529,0.4022,1.1224,1.0504,0.1895,0.5634,0.7427,Control
Utah__C08,1.1159,1.4131,1.7599,1.0106,0.7047,0.3509,1.3753,1.5423,0.1764,0.7596,0.8988,Control
Utah__C09,1.144,1.2526,1.785,0.7525,0.7612,0.4522,1.1446,1.4666,0.2582,0.5013,0.8368,Control
Utah__C10,1.0423,1.2452,1.8911,0.8958,0.7254,0.3496,1.1774,1.5194,0.1222,0.578,0.8464,BRCACancer
Utah__C11,1.3013,1.5328,1.8211,0.9825,0.7047,0.508,1.4443,1.5877,0.0988,0.5952,1.0187,Control
Utah__C12,0.7822,1.1452,1.4716,0.6994,0.4181,0.4645,0.9311,0.9885,0.1065,0.2512,0.5849,BRCACancer
Utah__D01,2.0938,1.5757,1.2833,1.1312,0.9163,0.7422,1.1976,1.7538,0.1606,0.8257,1.4712,BRCACancer
Utah__D02,1.0718,1.3968,1.54,0.8067,0.7355,0.4827,1.1824,1.3511,0.0733,0.5563,0.8958,BRCACancer
Utah__D03,1.0987,1.412,1.5561,0.9051,0.6432,0.4075,1.1709,1.1809,0.2152,0.5532,0.8469,BRCACancer
Utah__D04,1.1092,1.6251,1.4476,1.1169,0.7852,0.4112,1.2855,1.3393,0.1222,0.7531,0.9437,BRCACancer
Utah__D05,1.24,1.5193,1.5393,1.1292,0.8249,0.5978,1.2835,0.9352,0.2253,0.8661,1.0309,BRCACancer
Utah__D06,1.351,1.5134,1.7367,1.1674,0.8378,0.555,1.3991,1.5343,0.1948,0.7926,1.1356,BRCACancer
Utah__D07,1.3277,1.4296,1.7927,0.9307,0.6752,0.3617,1.4288,1.2786,0.0645,0.7253,0.9428,Control
Utah__D08,1.0187,1.2683,1.4768,0.667,0.4837,0.5215,1.0113,1.0741,0.1205,0.5414,0.7879,Control
Utah__D09,1.1271,1.4266,1.6835,1.0255,0.7259,0.4527,1.2394,1.607,0.117,0.7433,0.9023,Control
Utah__D10,0.9222,1.581,1.4648,1.0757,0.6882,0.2713,1.1817,1.1521,0.0914,0.5834,0.651,Control
Utah__D11,0.6743,0.8295,1.022,0.427,0.2347,0.3377,0.5462,0.7161,0.074,0.413,0.4348,Control
Utah__D12,0.8836,1.4151,1.4352,1.0144,0.4766,0.3181,1.1582,1.1938,0.0868,0.5103,0.5777,Control
Utah__E01,1.0817,1.4031,1.7668,0.7545,0.6531,0.2781,1.2032,1.2031,0.1737,0.6548,0.7251,BRCACancer
Utah__E02,1.335,1.4048,1.9643,0.8637,0.8356,0.487,1.3175,1.7287,0.0874,0.5754,1.0006,Control
Utah__E03,1.0348,1.5979,1.8837,1.167,0.7386,0.4225,1.4675,1.3732,0.0548,0.5742,0.7304,Control
Utah__E04,1.3003,1.5412,1.9681,1.051,0.8108,0.5622,1.4746,1.7584,0.1518,0.5273,1.0137,Control
Utah__E05,1.3551,1.227,1.7104,0.6541,0.7258,0.4911,1.0503,1.756,0.1595,0.6765,0.8736,Control
Utah__E06,1.1605,1.2853,0.9434,0.9485,0.7308,0.5269,0.8041,0.7721,0.1825,0.9399,0.9849,BRCACancer
Utah__E07,1.2213,1.5114,1.4798,0.963,0.755,0.6451,1.3495,1.271,0.262,0.6877,1.1492,BRCACancer
Utah__E08,1.3433,1.5283,1.8565,1.1601,0.8349,0.4706,1.4776,1.7394,0.2722,0.8179,1.0393,Control
Utah__E09,1.1633,1.5643,1.8566,0.8279,0.7745,0.4067,1.315,1.546,0.1623,0.4924,0.8952,BRCACancer
Utah__E10,1.458,1.6731,1.5991,1.1392,0.914,0.546,1.4289,1.4625,0.3413,0.896,1.2212,BRCACancer
Utah__E11,1.0334,1.3961,1.6621,0.7324,0.5613,0.3734,1.1182,1.5077,0.133,0.4123,0.748,Control
Utah__E12,0.952,1.2321,1.3792,0.8118,0.4789,0.2377,1.0014,0.873,0.2121,0.6483,0.5895,BRCACancer
Utah__F01,1.4117,1.6107,1.8359,1.0699,0.871,0.5425,1.4628,1.8994,0.2418,0.7647,1.1233,Control
Utah__F02,1.4755,1.5449,2.0054,1.1373,0.8845,0.6855,1.5331,1.7821,0.2561,0.793,1.18,Control
Utah__F03,1.1449,1.3953,1.6961,1.0822,0.7717,0.516,1.3347,1.3169,0.0827,0.6324,0.7348,Control
Utah__F04,1.5868,1.6199,1.4549,1.2593,0.7387,0.6106,1.4527,1.2238,0.1219,0.8654,1.1531,Control
Utah__F05,1.1637,1.5073,1.912,1.1006,0.8304,0.4658,1.4161,1.5372,0.2015,0.7961,0.9782,Control
Utah__F06,0.9808,1.3651,1.3821,0.9655,0.7287,0.4184,1.1109,0.9503,0.092,0.8048,0.572,Control
Utah__F07,1.765,1.5015,1.8839,0.7834,0.9302,0.5331,1.2907,1.9222,0.0959,0.6026,1.266,Control
Utah__F09,1.3399,1.6157,1.9221,1.2655,0.888,0.5036,1.6495,1.6073,0.1015,0.9656,1.1289,Control
Utah__F10,1.5491,1.6602,1.9224,1.3244,0.9702,0.5634,1.5598,1.6732,0.141,1.0816,1.2773,Control
Utah__F11,0.9618,1.5684,1.7186,1.2574,0.7485,0.3016,1.5253,1.4049,0.2356,0.7266,0.7752,Control
Utah__F12,1.8726,1.6505,1.658,1.3026,0.9913,0.6088,1.3454,1.4604,0.3122,1.1118,1.2775,Control
Utah__G01,1.2669,1.5528,1.1078,1.3509,0.8046,0.5387,1.3457,1.2458,0.067,1.0079,1.0157,Control
Utah__G02,1.0867,1.4222,1.3151,1.0018,0.636,0.4417,1.1951,1.2652,0.2859,0.7664,0.8196,Control
Utah__G03,1.4952,1.6403,1.7747,1.2147,0.9608,0.5101,1.4474,1.8782,0.1731,0.9095,1.2787,Control
Utah__G04,1.137,1.4798,2.1847,1.0579,0.8633,0.525,1.3438,1.7758,0.1498,0.7324,1.0143,BRCACancer
Utah__G05,1.1417,1.1658,0.9115,0.9268,0.3769,0.1925,0.8505,0.7614,0.1237,0.6812,0.8888,BRCACancer
Utah__G06,1.455,1.4026,1.4712,1.0386,0.9339,0.5332,1.179,1.4335,0.2604,1.1851,1.2043,BRCACancer
Utah__G07,1.1161,1.3968,1.7196,0.7735,0.6281,0.2645,1.128,1.6063,0.1207,0.4496,0.7783,Control
Utah__G08,1.3248,1.5768,1.5073,1.2675,0.7952,0.5688,1.4208,1.4712,0.3055,0.9748,1.0696,Control
Utah__G09,1.2,1.3119,1.1657,1.0325,0.777,0.3712,1.0485,1.1426,0.1052,0.6797,0.9761,Control
Utah__G10,1.4096,1.1694,1.5275,0.6421,0.7345,0.3829,0.9298,0.9727,0.1839,0.7102,0.969,BRCACancer
Utah__G11,0.7861,1.0046,0.8311,0.6367,0.409,0.0536,0.6022,0.752,0.139,0.2891,0.4704,BRCACancer
Utah__G12,1.4264,1.3276,1.4687,0.8396,0.8377,0.4822,1.0724,1.2355,0.1316,0.702,1.2303,BRCACancer
Utah__H01,1.0269,1.2987,1.1955,0.7593,0.6184,0.447,0.9238,0.9952,0.2476,0.5064,0.7324,Control
Utah__H02,0.8907,1.482,1.5911,1.186,0.5898,0.372,1.3572,1.0473,0.2498,0.4893,0.6455,Control
Utah__H03,1.1446,1.2661,1.3966,0.8255,0.6491,0.3074,1.0457,1.2495,0.1956,0.5629,0.9021,Control
Utah__H04,1.3941,1.5729,1.5303,1.2408,0.7203,0.4828,1.4039,1.4934,0.2135,0.85,0.9313,Control
Utah__H06,1.0932,1.5265,1.2411,1.2689,0.7753,0.3538,1.2668,1.3086,0.0982,0.7078,0.874,Control
Utah__H07,1.2986,1.351,1.3616,0.9559,0.7353,0.3658,1.0887,1.5077,0.2303,0.8152,0.9986,BRCACancer
Utah__H08,1.2214,1.4587,1.102,1.0331,0.6846,0.4226,1.0957,0.6513,0.085,0.8855,0.8553,BRCACancer
Utah__H09,1.8475,0.9477,1.0021,0.3735,0.5969,0.3883,0.5421,1.0494,0.1748,0.4076,1.238,BRCACancer
Utah__H10,1.1814,1.3625,1.0317,0.8794,0.6706,0.4582,0.9174,1.1096,0.4119,0.7617,1.1459,BRCACancer
Utah__H11,1.4187,1.1251,1.6033,0.8883,0.7402,0.393,0.9256,1.3272,0.2357,1.0485,0.8923,BRCACancer
Utah__H12,1.4962,1.4753,1.744,1.1284,0.9335,0.5734,1.363,1.5276,0.1555,1.0702,1.1715,BRCACancer
Utah__I01,1.9875,1.4733,1.8857,1.0188,0.9543,0.6841,1.3867,1.5463,0.1094,0.8274,1.3271,Control
Utah__I02,1.5742,1.2686,1.3234,0.8187,0.6763,0.5695,0.9035,1.6905,0.0878,0.6482,1.1214,Control
Utah__I03,0.9589,1.0278,1.4798,0.5683,0.6161,0.3583,0.7343,1.2846,0.0508,0.4421,0.7073,Control
Utah__I04,1.2457,1.4139,2.1493,1.1273,0.9354,0.4003,1.5339,1.8505,0.1436,0.8096,0.9839,Control
Utah__I05,0.972,1.4428,1.9174,1.178,0.7175,0.431,1.3985,1.3445,0.2497,0.5874,0.734,Control
Utah__I06,1.2437,1.3048,1.9159,0.9047,0.7791,0.4033,1.3037,1.5781,0.2225,0.7817,0.9047,Control
Utah__I07,1.5074,1.6659,1.7384,1.371,0.9547,0.758,1.6301,1.6973,0.1834,0.9315,1.3134,Control
Utah__I08,1.5981,1.3844,1.9559,0.9027,0.8735,0.584,1.2536,1.8281,0.256,0.9568,1.1924,Control
Utah__I09,1.0811,1.4074,1.3684,0.9809,0.5663,0.4583,1.0668,0.9633,0.1853,0.7108,0.7952,Control
Utah__I10,1.512,1.505,1.7393,1.1697,0.9168,0.708,1.3911,1.5571,0.1884,0.8795,1.2556,Control
Utah__I11,1.1131,1.139,1.4032,0.6676,0.6419,0.4633,0.7795,1.1249,0.1907,0.7406,0.6053,Control
Utah__I12,1.224,1.3337,1.6346,0.8364,0.6533,0.4854,1.1158,1.6866,0.135,0.7044,0.9201,Control
Utah__I13,1.2737,1.3399,1.9781,0.8658,0.8248,0.4433,1.3777,1.5699,0.1365,0.6287,0.9523,Control
Utah__J01,1.0643,1.3005,1.3878,0.9774,0.6219,0.477,1.1154,1.1971,0.0238,0.5689,0.7033,Control
Utah__J02,1.1803,1.3544,1.7899,0.831,0.788,0.4939,1.1009,1.762,0.0901,0.5367,0.8599,Control
Utah__J03,1.3821,1.3831,2.0298,1.0939,0.8711,0.5968,1.4391,1.2374,0.0996,0.7262,1.1177,Control
Utah__J04,1.3314,1.641,1.7305,1.1504,0.8788,0.5504,1.4069,1.3872,0.1173,0.7642,1.0521,Control
Utah__J05,1.6053,1.6952,1.308,1.0866,0.9559,0.6288,1.0836,1.4927,0.1687,0.7936,1.4875,Control
Utah__J06,1.9236,1.3702,1.3742,1.1537,0.9231,0.5533,1.1476,1.3899,0.2589,0.9737,1.4197,Control
Utah__J07,1.3644,1.7215,1.7675,1.3541,0.9897,0.7479,1.5787,1.4726,0.308,1.1477,1.4065,Control
Utah__J08,1.33,1.5286,1.6052,1.1943,0.799,0.504,1.3945,1.2369,0.2066,0.728,1.0857,Control
Utah__J09,1.7093,1.1163,1.6496,0.6053,0.6634,0.3025,0.9967,1.7365,0.2445,0.4527,1.1564,Control
Utah__J10,1.9626,1.7491,1.742,1.0841,1.0646,0.7391,1.3286,1.8881,0.3776,0.8843,1.5816,Control
Utah__J11,1.8461,1.6388,1.6894,1.0044,0.8977,0.3791,1.3979,1.4739,0.2035,0.5408,1.2956,Control
Utah__J12,1.8455,1.4011,1.4688,0.7738,0.6747,0.4631,1.0377,1.7234,0.1146,0.602,1.2148,Control
