@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1029 numeric
@attribute 10928 numeric
@attribute 1147 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2277 numeric
@attribute 23533 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3716 numeric
@attribute 3845 numeric
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4790 numeric
@attribute 5228 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5337 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5604 numeric
@attribute 572 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5888 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 5899 numeric
@attribute 5900 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 673 numeric
@attribute 675 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 7039 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7157 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 9459 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6002,0.813,0.7756,0.1299,0.7369,1.5306,0.1718,0.1146,0.4823,0.6019,-0.0786,0.1419,0.6045,0.8246,-0.194,1.3891,1.1434,1.3626,1.8654,1.5983,1.2685,0.8226,1.5527,1.6889,0.0154,1.6169,1.5303,1.3241,1.8391,1.4782,0.1982,0.3243,1.7309,1.0783,1.4021,1.121,-0.0344,0.718,0.2521,0.6432,1.5768,0.0374,0.1735,1.7847,0.795,1.3407,0.5947,1.0662,0.1429,1.4148,0.5223,0.5902,0.6319,2.3959,1.4485,-0.0054,2.0162,0.063,0.0717,1.338,1.8205,0.7723,0.2977,0.665,0.077,0.8952,0.1026,0.3441,1.537,1.3608,Control
Utah__A02,0.3429,0.4308,0.33,0.071,0.5306,1.317,-2e-04,0.1653,0.2959,0.4253,0.0036,0.2472,0.5571,0.607,-0.1593,1.0974,0.9151,1.1266,1.6142,1.3547,0.9556,0.5356,1.1608,1.279,0.044,1.3286,1.3861,1.0956,2.0614,1.1561,0.1599,0.2387,1.6299,1.0214,0.9672,0.983,0.0192,0.4692,0.1564,0.4992,1.469,-0.0162,0.0286,1.5429,0.4406,1.266,0.4844,0.8166,0.1112,1.23,0.476,0.4558,0.2402,2.5766,1.3068,0.0244,2.0252,0.0756,0.0059,1.203,1.3679,0.5902,0.3654,0.3508,0.149,0.614,0.1135,0.3329,1.3369,1.0773,Control
Utah__A03,0.3568,0.5425,0.4989,0.182,0.6928,1.5532,0.2275,0.3638,0.4743,0.4869,-0.0126,0.2761,0.6699,0.7634,-0.0942,1.5442,1.0536,1.396,1.7735,1.6547,1.1458,0.7217,1.2748,1.4481,0.0288,1.4291,1.4305,1.2641,2.1951,1.3011,0.2603,0.3963,1.8758,1.0584,1.211,1.1034,-0.0146,0.6904,0.1963,0.7305,1.5848,0.0577,0.2877,1.7349,0.7059,1.46,0.6353,1.0876,0.132,1.459,0.631,0.5095,0.5669,2.9498,1.4789,0.004,2.2099,0.1594,0.0396,1.378,1.5703,0.8387,0.5188,0.3527,0.116,0.8989,0.2773,0.358,1.552,1.3643,Control
Utah__A04,0.4955,0.377,0.4913,0.0708,0.6296,1.0954,0.0886,0.1342,0.2571,0.3997,-0.0237,0.2824,0.6114,0.6935,-0.0962,1.3239,0.9388,1.2141,1.9636,1.1941,1.0123,0.6842,1.1546,1.4307,-0.0163,1.383,1.3728,1.2342,2.1245,1.4673,0.2795,0.1767,1.7145,1.0435,0.9665,1.064,-0.0052,0.4999,0.2622,0.4506,1.5612,0.1433,0.1501,1.6725,0.6231,1.3007,0.5736,0.8373,0.2259,1.4617,0.3932,0.5557,0.2453,2.4101,1.39,-0.0105,2.16,0.0673,0.1117,1.2382,1.6568,0.598,0.3696,0.5378,0.098,0.7606,0.0439,0.3611,1.4355,1.2398,Control
Utah__A05,0.4795,0.5656,0.4581,0.1632,0.8171,1.4575,0.2641,0.2829,0.4576,0.8239,-0.0402,0.3567,0.7362,0.7698,-0.1088,1.5325,1.0568,1.3258,1.886,1.41,1.1842,0.6578,1.2751,1.5153,-0.0071,1.5208,1.8135,1.3448,2.1197,1.3057,0.3911,0.4633,1.9408,1.1978,1.1192,1.1345,-0.0161,0.7099,0.324,0.6788,1.5812,0.007,0.2341,1.808,0.6568,1.5956,0.5654,1.0736,0.1959,1.5159,0.554,0.6029,0.3443,2.6902,1.4436,0.034,2.5111,0.0423,0.0054,1.3004,1.6985,0.7928,0.4999,0.445,0.1532,0.9986,0.1894,0.5943,1.5714,1.3013,Control
Utah__A06,0.4153,0.5578,0.4227,-0.0228,0.6577,1.4051,0.1512,0.0786,0.4493,0.4647,-0.0106,0.2736,0.6349,0.7165,-0.1329,1.4078,0.9679,1.2902,1.7775,1.4342,1.1364,0.6253,1.248,1.3528,-0.0074,1.4163,1.4187,1.2303,1.9994,1.3466,0.1824,0.4964,1.8446,0.9874,1.1521,0.9999,-0.0265,0.6673,0.24,0.5315,1.5216,0.0317,0.2275,1.7489,0.5739,1.3017,0.4883,0.9123,0.0539,1.312,0.4466,0.4936,0.3562,2.2501,1.3629,0.094,2.0528,0.0753,0.0395,1.2619,1.6303,0.6071,0.5412,0.5215,0.0677,0.9562,0.1109,0.3083,1.4821,1.1447,Control
Utah__A07,0.7253,0.6157,0.663,0.0382,0.6283,1.4813,0.0944,0.2062,0.6782,0.4296,-0.0137,0.2863,0.5857,0.7237,-0.1336,1.3584,1.1316,1.2727,2.0162,1.7087,1.3702,0.7816,1.5493,1.6808,-0.0906,1.6368,1.5148,1.2868,1.974,1.6128,0.1921,0.4958,1.882,0.9702,1.3691,1.0948,-0.0107,0.8479,0.246,0.7067,1.6623,0.0088,0.1459,1.7704,0.8088,1.5035,0.4933,1.0503,0.1284,1.2303,0.5922,0.6968,0.2816,2.2354,1.417,0.0365,2.0773,0.0633,-0.043,1.579,1.9951,0.6983,0.5401,0.4967,0.0733,0.8141,0.2134,0.3113,1.6192,1.5858,Control
Utah__A08,1.0592,0.5163,1.0835,0.0746,0.6368,1.3335,0.2278,0.1077,0.8355,0.2493,-0.0387,0.2563,0.5257,0.7148,-0.1556,1.3062,1.1825,1.1993,2.3186,1.6234,1.4384,1.0076,1.68,1.8517,-0.1138,1.8021,1.5358,1.3083,2.0798,1.7107,0.159,0.3479,1.9122,0.9939,1.4969,1.2356,-0.0431,0.8635,0.0928,0.7992,1.4029,-0.0271,0.1869,1.7386,1.0048,1.2503,0.5258,1.1154,0.0912,1.2164,0.5837,0.8646,0.4473,2.6061,1.3521,0.0015,1.7626,0.0473,0.0996,1.604,2.234,0.6576,0.2175,0.4708,0.0193,0.7207,0.2596,0.1506,1.5994,1.6994,Control
Utah__A09,0.7398,0.561,0.6379,0.1023,0.5843,1.4215,0.1499,0.1375,0.5569,0.5342,-0.0275,0.1878,0.5517,0.6732,-0.1416,1.3303,1.0308,1.2421,1.9464,1.5566,1.3274,0.8599,1.4807,1.6,-0.0583,1.4941,1.4418,1.2311,1.9891,1.5301,0.1611,0.2681,1.8315,0.99,1.3676,0.9917,-0.0155,0.7596,0.2173,0.5778,1.4845,-0.0012,0.1219,1.6393,0.7174,1.3413,0.5309,1.0658,0.1035,1.304,0.5053,0.677,0.3304,2.4514,1.3322,0.0642,2.061,0.0666,0.0242,1.4083,1.8341,0.5363,0.431,0.545,0.1152,0.7421,0.1167,0.2373,1.6544,1.4239,Control
Utah__A10,0.7924,0.4662,0.5866,0.1162,0.6345,1.4407,0.1431,0.0663,0.7975,0.7762,-0.0564,0.2526,0.5517,0.7126,-0.1092,1.3987,1.1319,1.1361,2.0644,1.4421,1.3434,0.8622,1.4449,1.6339,0.029,1.743,1.7142,1.2585,2.143,1.6455,0.2578,0.4834,1.9225,0.9237,1.2269,1.1887,-6e-04,0.7992,0.2166,0.709,1.5632,0.0614,-0.0034,1.7838,0.7898,1.5093,0.5917,0.9902,0.1325,1.2969,0.6472,0.7838,0.3325,2.7478,1.454,-0.0067,2.1105,0.0925,0.0419,1.6761,2.0411,0.5893,0.3441,0.3304,0.213,0.9479,0.3257,0.38,1.6374,1.6004,Control
