@relation data

@attribute id string
@attribute 10207 numeric
@attribute 10686 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 149461 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 26285 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 53842 numeric
@attribute 5584 numeric
@attribute 56288 numeric
@attribute 64398 numeric
@attribute 7122 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 9069 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 92359 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5205,0.0656,-0.1841,0.1236,0.0247,-0.3196,0.1255,0.0073,0.1705,-8e-04,-0.0982,-0.0014,1.2837,-0.0109,-0.1076,-0.0189,0.2563,0.0568,0.6007,0.4809,-0.1215,0.8492,0.3273,-0.1402,-0.0318,-0.1639,-0.1586,-0.0931,0.045,Control
Utah__A02,0.2499,0.0461,-0.2418,0.2071,-0.0877,-0.1325,0.286,0.0113,0.1761,-0.0868,-0.0293,0.0913,1.1467,0.0796,-0.0562,-0.0767,0.1909,0.0055,0.3083,0.4922,-0.1477,0.5964,0.2378,-0.1244,0.0018,-0.1944,-0.1611,-0.1704,0.099,Control
Utah__A03,0.1938,-0.0054,-0.0562,0.0725,-9e-04,-0.0933,0.1979,-0.006,0.1913,-0.0973,0.0248,0.0211,1.1272,0.0804,-5e-04,-0.1224,0.2982,-0.0168,0.3661,0.4096,-0.0923,0.4787,0.3209,-0.1196,0.0349,-0.1244,-0.1477,-0.1126,-0.0677,Control
Utah__A04,0.348,-0.044,-0.171,0.3524,-0.1252,-0.0741,0.2553,0.0884,0.2489,-0.1146,0.0145,-0.0361,1.2002,0.1958,-0.0534,0.0264,0.239,-0.0171,0.2786,0.5721,-0.0853,0.6445,0.1122,-0.1291,0.064,-0.111,-0.163,-0.1631,0.1713,Control
Utah__A05,0.2836,-0.114,-0.1839,0.2745,-0.0096,-0.0259,0.0753,0.0174,0.2261,-0.0357,-0.0115,0.0027,1.5652,0.1042,-0.0521,-0.0657,0.2699,0.0617,0.4004,0.7668,-0.0829,0.6501,0.2201,-0.0914,0.0499,-0.1335,-0.1344,-0.0251,0.1839,Control
Utah__A06,0.2869,0.0584,-0.1271,0.1216,-0.0097,-0.1724,0.0654,-0.0881,0.1428,-0.1029,0.0359,-0.0166,1.1971,0.0554,0.0066,-0.0768,0.2536,-0.0216,0.3635,0.3731,-0.1276,0.6175,0.0999,-0.1405,0.0524,-0.1769,-0.1247,-0.2475,-0.055,Control
Utah__A07,0.3932,-0.0427,-0.1043,0.0699,-0.1125,-0.0861,0.2814,-0.0227,0.1996,-0.1564,0.0155,-0.0054,1.2493,0.0839,-0.0211,-0.1387,0.2985,-0.0398,0.457,0.4838,-0.1874,0.7495,0.2719,-0.1753,0.0355,-0.2349,-0.0998,-0.1318,5e-04,Control
Utah__A08,0.5721,-0.0334,-0.2927,-0.0547,-0.0065,-0.338,0.0891,0.075,0.0827,-0.2664,-0.1506,0.0175,0.9868,-0.0103,-0.0852,-0.1084,0.3059,-0.0108,0.463,0.1768,-0.1325,0.5206,0.0763,-0.1696,0.0345,-0.0555,-0.1829,-0.2496,-0.0617,Control
Utah__A09,0.3765,0.0252,-0.1875,0.2755,-0.1014,-0.1171,0.2439,-0.0194,0.1522,-0.093,0.0182,0.0682,1.2468,0.0924,-0.0231,0.0138,0.2152,0.0037,0.4726,0.5468,-0.1401,0.5491,0.145,-0.1361,0.0378,-0.128,-0.1145,-0.0678,0.1004,Control
Utah__A10,0.3639,0.0615,-0.1745,0.1074,-0.072,-0.1384,0.0704,0.0426,0.1941,-0.1773,0.0056,0.0099,1.3405,0.1718,-0.0173,-0.0698,0.3774,0.015,0.4858,0.6372,-0.1031,0.6557,0.2036,-0.1452,-0.0121,-0.1816,-0.1653,-0.0705,0.0754,Control
Utah__A11,0.2033,0.1031,-0.2819,0.1852,-0.0813,-0.2473,0.1126,0.0659,0.0823,-0.0083,0.0326,0.0084,0.9364,0.075,-0.1066,-0.1532,0.2382,0.0285,0.3691,0.2901,-0.0778,0.6405,0.2103,-0.1202,0.1169,-0.1409,-0.215,-0.0386,0.0029,Control
Utah__A12,0.176,0.2476,-0.1148,0.1569,-0.2183,-0.2025,0.1232,0.0554,0.0251,-0.116,0.0378,0.1563,1.2296,-0.0076,0.0351,-0.0662,0.238,0.033,0.1902,0.3988,-0.0574,0.4371,0.2965,-0.1592,0.0322,-0.1637,-0.0855,-0.1345,-0.1019,Control
Utah__B01,0.4613,0.1159,-0.4386,-0.069,-0.286,-0.328,-0.2413,-0.1101,-0.1032,-0.2474,0.1253,0.0929,1.0389,-0.1572,-0.0562,-0.0603,0.2611,0.0472,0.5212,-0.0527,-0.1986,0.4342,0.231,-0.1673,0.0402,-0.108,-0.2232,-0.2684,-0.4108,Control
Utah__B02,0.3092,-0.0046,-0.2167,0.1302,-0.0563,-0.1524,0.0696,0.0013,0.2753,-0.1432,-0.0535,-0.0089,1.2979,0.122,-0.051,-0.0085,0.2537,-0.007,0.4332,0.3316,-0.1139,0.682,0.216,-0.1153,0.0235,-0.0733,-0.1771,-0.0398,0.0333,Control
Utah__B03,0.3965,0.0536,-0.3077,0.0448,-0.2309,-0.2325,-0.1341,0.0168,0.0585,-0.0215,0.0191,0.0106,1.1139,0.0577,-0.1255,-0.1451,0.3059,-0.0259,0.3987,0.0478,-0.0729,0.7493,0.2913,-0.1068,0.0117,-0.1108,-0.1606,-0.1455,0.0303,BRCACancer
Utah__B04,0.3994,0.0317,-0.1174,0.0256,-0.0996,-0.2486,0.1939,-0.0562,0.182,9e-04,0.0716,0.0134,0.9852,0.0089,-0.023,-0.187,0.3547,-0.0085,0.3753,0.3622,-0.1509,0.5188,0.0498,-0.142,0.0565,-0.1802,-0.1844,-0.2156,-0.0642,BRCACancer
Utah__B05,0.2355,0.2018,-0.0787,0.1435,-0.2379,-0.2049,0.3243,-0.1302,0.1548,-0.1811,0.0179,0.1195,0.8279,-0.0599,-0.0262,-0.0372,0.2394,-0.0093,0.3403,0.3158,-0.0618,0.5583,0.1502,-0.1758,0.0511,-0.1124,-0.1237,-0.2841,-0.0739,BRCACancer
Utah__B06,0.2508,0.2759,-0.4743,-0.0773,-0.3543,-0.3597,0.048,-0.1891,-0.0815,-0.0039,-0.141,0.1298,0.9112,-0.1046,-0.0735,-0.2925,0.1914,0.0831,0.2615,-0.1188,-0.2032,-0.0152,0.296,-0.1925,0.0785,-0.0622,-0.173,-0.5274,-0.432,BRCACancer
