@relation data

@attribute id string
@attribute 10621 numeric
@attribute 10622 numeric
@attribute 10623 numeric
@attribute 11128 numeric
@attribute 171568 numeric
@attribute 25885 numeric
@attribute 30834 numeric
@attribute 51082 numeric
@attribute 51728 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 55703 numeric
@attribute 55718 numeric
@attribute 64425 numeric
@attribute 661 numeric
@attribute 84172 numeric
@attribute 84265 numeric
@attribute 9533 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.7686,-0.0051,1.4223,0.8227,0.5943,0.8265,0.8203,1.0883,1.0389,1.5867,2.0596,1.1733,0.7907,0.9985,0.7216,1.4112,1.1046,0.1991,0.8592,1.1193,0.8237,0.5558,1.244,1.1094,0.6942,0.8599,0.4951,0.9293,Control
Utah__A02,0.5533,0.0451,1.3027,0.5604,0.3696,0.6078,0.5014,0.8464,0.9324,1.4247,2.0604,0.913,0.6527,0.873,0.4074,1.1321,0.9106,0.0868,0.7115,0.925,0.6974,0.3259,0.8748,0.8406,0.5829,0.6334,0.3918,0.6739,Control
Utah__A03,0.7461,-0.0385,1.4511,0.7586,0.5245,0.821,0.6779,1.0564,1.0473,1.6028,2.0325,1.1436,0.7658,1.0436,0.7004,1.3466,0.9876,0.1291,0.8542,1.1115,0.691,0.4586,1.029,0.8061,0.6475,0.7524,0.3876,0.8102,Control
Utah__A04,0.5477,-0.0139,1.3883,0.6061,0.4573,0.7204,0.6214,1.0144,0.8763,1.4929,2.1122,1.0835,0.672,0.9307,0.5789,1.2275,1.0146,0.2888,0.8809,1.1223,0.7874,0.3434,0.9249,0.9125,0.6441,0.7349,0.3345,0.7649,Control
Utah__A05,0.6436,0.0687,1.497,0.8122,0.5821,0.8708,0.8195,1.0559,0.9441,1.6063,2.0898,1.0597,0.7545,1.1613,0.7281,1.4238,1.0117,0.4039,0.9178,1.0206,0.9355,0.4734,0.971,0.8847,0.6815,0.8091,0.4114,0.8199,Control
Utah__A06,0.7047,-0.0045,1.3565,0.7042,0.5664,0.6874,0.6505,1.0462,0.7478,1.4852,1.991,1.063,0.6394,1.0126,0.634,1.3221,0.9888,0.2062,0.9302,0.9865,0.8716,0.5401,0.9722,0.9415,0.5789,0.7198,0.3839,0.7414,Control
Utah__A07,0.6721,0.0171,1.4093,0.7325,0.4404,0.776,0.6565,1.1751,0.9767,1.5124,2.0837,1.107,0.805,0.9793,0.7275,1.2395,1.0136,0.1469,0.7142,0.932,0.6767,0.5164,0.9838,0.9708,0.6401,0.7167,0.3961,0.9467,Control
Utah__A08,0.7269,-0.001,1.3759,0.8512,0.412,0.795,0.6035,1.1845,0.9051,1.6185,1.9818,0.9158,0.6453,0.6605,0.5969,1.0783,0.8421,0.0162,0.8682,0.9012,0.6333,0.5946,1.0464,0.8718,0.6311,0.7515,0.3124,0.7719,Control
Utah__A09,0.6731,0.0283,1.2341,0.7237,0.4983,0.6391,0.6303,1.0302,0.9253,1.4899,2.0086,0.9853,0.6954,0.9128,0.5718,1.3253,0.9198,0.2098,0.8829,0.8544,0.5969,0.499,1.061,1.0015,0.5672,0.5525,0.2613,0.727,Control
Utah__A10,0.7271,-7e-04,1.5131,0.7856,0.3693,0.7934,0.5676,1.1538,1.0696,1.5522,2.1441,0.9887,0.6526,0.9619,0.6541,1.2843,0.9751,0.3109,0.9141,1.0208,0.7347,0.5495,0.8831,0.7865,0.607,0.7711,0.3629,0.8537,Control
Utah__A11,0.6437,-0.0065,1.0023,0.6219,0.4028,0.5233,0.5053,0.8617,0.8767,1.4025,1.7045,1.0555,0.4505,0.8973,0.6742,1.2475,0.711,0.0991,0.7153,0.846,0.7589,0.4166,0.8524,0.9944,0.3683,0.3315,0.2603,0.5785,Control
Utah__A12,0.3356,-0.0067,0.9854,0.2271,0.1792,0.4009,0.5918,0.8384,0.5827,0.7673,1.8167,0.7905,0.5827,0.6337,0.5294,1.1583,0.7826,0.1122,0.8973,0.9515,0.497,0.1153,0.6196,0.6284,0.4035,0.1984,0.2488,0.4694,Control
Utah__B01,0.8166,-0.1321,1.2657,0.5155,0.4282,0.6304,0.6544,1.0068,0.885,1.3474,1.936,0.978,0.6138,0.5247,0.5571,1.2525,0.8662,-0.3053,0.7137,1.0235,0.3209,0.5031,1.104,0.8903,0.5441,0.4938,0.2825,0.8095,Control
Utah__B02,0.7405,-0.0153,1.5025,0.6657,0.5233,0.7477,0.827,1.1167,0.9798,1.5897,2.2019,1.2326,0.7973,1.0367,0.7054,1.611,1.0667,0.2371,0.9853,1.2088,0.7714,0.4512,1.2397,1.0586,0.641,0.6503,0.5136,0.9005,Control
Utah__B03,0.7246,-0.0267,1.3865,0.579,0.4482,0.6893,0.7216,1.0032,0.8284,1.4671,2.1622,1.0497,0.6726,0.8148,0.595,1.3213,0.9483,0.0438,0.8147,1.1992,0.6098,0.4274,1.0419,0.9315,0.5871,0.6189,0.3228,0.7883,BRCACancer
Utah__B04,0.4443,0.0467,1.1953,0.6536,0.3529,0.774,0.5004,0.851,0.784,1.4587,1.8849,0.6361,0.6048,0.6093,0.4756,0.9619,0.8338,-0.14,0.5546,0.6159,0.3947,0.3618,0.8941,0.7039,0.5553,0.6114,0.1683,0.5894,BRCACancer
Utah__B05,0.5314,-0.0093,1.1869,0.4579,0.3036,0.6039,0.5583,0.976,0.6993,1.5494,1.8468,0.8684,0.5767,0.7161,0.6659,1.496,0.8989,0.0773,0.8101,0.6801,0.6307,0.2473,0.9565,0.659,0.4048,0.409,0.2058,0.547,BRCACancer
Utah__B06,0.5747,-0.0338,1.0221,0.3194,0.1119,0.3787,0.4403,0.6212,0.4416,0.9651,1.8817,0.6859,0.5313,0.3441,0.4378,0.8712,0.7192,-0.4577,0.3681,0.5665,0.1865,0.2944,0.7195,0.5163,0.3738,0.3332,0.1776,0.6292,BRCACancer
Utah__B07,0.8183,-0.0584,1.5433,0.6726,0.5188,0.7017,0.6883,1.0913,0.8258,1.571,2.2505,1.0443,0.705,0.9643,0.519,1.3279,1.1566,0.0347,0.8504,0.9882,0.6016,0.4965,1.1979,0.8923,0.7575,0.7015,0.4844,0.8387,BRCACancer
Utah__B08,0.62,0.0241,1.2536,0.5541,0.4797,0.5131,0.5912,1.0278,0.8937,1.3787,1.9753,1.0582,0.5037,1.0342,0.7393,1.3769,0.9479,0.2248,0.7132,0.7849,0.9357,0.455,0.9537,1.0864,0.4538,0.5688,0.2611,0.7065,Control
Utah__B09,0.4964,-0.0697,0.8881,0.593,0.2754,0.5832,0.3242,0.8123,0.6411,1.4136,1.4207,0.5648,0.4468,0.5649,0.4232,0.9209,0.5953,-0.1696,0.368,0.7082,0.387,0.3779,0.8672,0.6173,0.6056,0.3815,0.1754,0.4913,Control
Utah__B10,0.4702,-0.0595,1.0006,0.4774,0.2637,0.5905,0.3149,0.6926,0.8447,1.2532,1.9325,0.6508,0.4638,0.5254,0.5061,0.8522,0.8108,-0.074,0.5215,0.6915,0.3781,0.2372,0.6392,0.6246,0.4513,0.5384,0.1889,0.5725,Control
Utah__B11,0.4632,-0.0535,1.2835,0.4794,0.3276,0.5191,0.7663,1.2088,0.7926,1.4091,1.8635,0.7067,0.5827,0.8894,0.8273,1.4866,0.8171,0.3812,1.0443,1.0406,0.755,0.3615,0.7756,0.7466,0.5039,0.435,0.3366,0.7088,Control
Utah__B12,0.198,0.0241,0.5995,0.2927,0.245,0.4995,0.1541,0.5463,0.5868,1.1117,1.2733,0.3764,0.3002,0.4045,0.2059,0.5549,0.616,-0.1584,0.406,0.2866,0.2547,0.099,0.6903,0.2601,0.3935,0.2802,0.1225,0.275,Control
Utah__C01,0.6607,0.0766,1.3676,0.6693,0.5858,0.82,0.6912,1.0292,0.944,1.6457,1.798,1.0892,0.6901,1.0894,0.6895,1.3218,1.0033,0.1753,0.9884,0.8537,0.8688,0.3697,1.0173,0.9674,0.6165,0.6401,0.3129,0.8084,BRCACancer
Utah__C02,0.5572,0.0065,1.4013,0.6431,0.5456,0.7318,0.7199,0.8734,0.89,1.4864,2.0101,1.0738,0.7356,1.1473,0.7028,1.2608,1.0841,0.2802,1.0124,1.0179,0.984,0.3665,0.9986,1.0316,0.7777,0.6419,0.476,0.796,BRCACancer
Utah__C03,0.6749,0.0356,1.5113,0.7973,0.6734,0.8799,0.7839,0.9284,0.9698,1.7799,1.9891,1.2177,0.7402,1.2697,0.7546,1.4177,1.2054,0.2827,0.9869,1.0147,1.1057,0.4354,1.1281,1.1143,0.7394,0.7319,0.5606,0.8911,BRCACancer
Utah__C04,0.2963,0.1088,0.7493,0.3967,0.4235,0.336,0.2585,0.6029,0.7355,1.2902,1.3289,0.7859,0.358,1.0875,0.4103,1.0105,0.7416,0.0819,0.4406,0.6635,0.7739,0.1508,0.6577,0.6844,0.3497,0.2753,0.2031,0.3635,Control
