@relation data

@attribute id string
@attribute 10533 numeric
@attribute 11337 numeric
@attribute 11345 numeric
@attribute 115201 numeric
@attribute 23192 numeric
@attribute 23710 numeric
@attribute 25989 numeric
@attribute 30849 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3458 numeric
@attribute 5289 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 64422 numeric
@attribute 8408 numeric
@attribute 84938 numeric
@attribute 84971 numeric
@attribute 8678 numeric
@attribute 9140 numeric
@attribute 9474 numeric
@attribute 9706 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.685,1.6683,1.5476,0.8726,0.7784,1.0574,0.5687,1.0056,-0.0775,-0.4021,-0.0989,0.6186,0.7344,1.215,1.3738,-0.117,2.1039,0.6429,1.0632,0.5097,1.057,0.9625,0.8317,0.8899,Control
Utah__A02,0.5201,1.7838,1.373,0.7119,0.5859,0.7393,0.4633,0.7856,-0.0945,-0.418,0.047,0.6845,1.6345,0.8686,1.2086,-0.0836,2.129,0.5186,0.7102,0.3869,0.8332,0.8113,0.6461,0.6745,Control
Utah__A03,0.6984,1.9222,1.5161,0.8463,0.7416,1.2223,0.5887,0.914,-0.1974,-0.3468,-0.0093,0.5732,2.2035,1.0662,1.2768,-0.0867,2.2002,0.7602,0.7812,0.5564,0.9994,1.0187,0.8562,0.9907,Control
Utah__A04,0.5537,1.744,1.531,0.6671,0.7153,0.9195,0.5585,0.8542,-0.1839,-0.1229,0.0121,0.4038,0.6827,0.8517,1.2704,-0.1014,2.0366,0.6422,0.7391,0.5197,0.7854,0.8573,0.7649,0.6323,Control
Utah__A05,0.8028,2.0067,1.5723,0.8326,0.7556,0.8298,0.5416,0.9814,-0.1578,-0.2396,0.034,0.5402,0.6381,1.023,1.3214,-0.0981,2.3685,0.7792,1.0016,0.5908,0.9986,0.9025,0.759,0.9731,Control
Utah__A06,0.665,1.8408,1.5288,0.8291,0.7326,1.3296,0.4699,0.8666,-0.4152,-0.4539,0.0371,0.552,0.0789,0.9651,1.2028,-0.1108,2.032,0.6438,0.8846,0.4219,0.8851,0.6932,0.7321,0.8835,Control
Utah__A07,1.0706,1.6663,1.5031,0.8004,0.766,0.7245,0.5252,0.9844,-0.1784,-0.1805,0.0041,0.5405,0.9899,1.2166,1.3566,-0.0574,2.3443,0.6178,1.1161,0.5155,1.0392,1.0147,0.9344,0.9913,Control
Utah__A08,1.0695,1.5148,1.3942,0.711,0.6837,0.9115,0.5085,0.9992,-0.2138,-0.2277,0.0681,0.6497,0.8299,1.3829,1.4406,-0.1312,2.154,0.5603,0.9835,0.3846,0.9483,0.9172,1.0321,0.9238,Control
Utah__A09,0.9062,1.7696,1.5712,0.8239,0.6833,0.7996,0.5813,0.858,-0.1077,-0.3537,-0.0291,0.5057,0.813,1.2408,1.2888,-0.0639,2.1273,0.5245,0.878,0.4331,0.9161,0.7771,0.7611,0.8218,Control
Utah__A10,1.1049,1.7008,1.5472,0.8308,0.7261,1.0724,0.577,0.9804,-0.0776,-0.3117,0.0397,0.4623,1.5987,1.2259,1.456,-0.1561,2.2051,0.601,1.1131,0.5655,0.9406,0.9234,0.9763,0.7905,Control
