@relation data

@attribute id string
@attribute 23236 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2864 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6861 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4579,0.0521,1.2797,0.0531,0.7412,0.0528,0.6485,-0.0498,0.7579,0.8352,0.8558,1.7231,0.5973,-0.1866,0.1288,0.2393,1.6468,0.013,-0.0927,Control
Utah__A02,0.2609,-0.0126,1.2616,0.0345,0.8012,-0.0301,0.2358,0.0966,0.5221,0.6307,0.6946,1.687,0.5059,-0.2104,0.1328,0.0363,1.5163,-0.0302,-0.0986,Control
Utah__A03,0.3328,0.1317,1.5122,0.0376,0.92,0.0423,0.4627,0.1606,0.5995,0.8656,0.7329,2.0214,0.7325,-0.1978,0.1501,-0.0088,1.6783,-0.0633,-0.1027,Control
Utah__A04,0.219,0.1109,1.2302,0.0186,0.8901,-0.0058,0.3177,0.078,0.6647,0.6114,0.7843,1.6421,0.5226,-0.1371,0.1791,0.1393,1.6138,0.0887,-0.0731,Control
Utah__A05,0.4891,0.1874,1.8127,0.0445,1.0476,-1e-04,0.4844,0.0525,0.6917,0.8284,0.7231,1.8765,0.8434,-0.1701,0.248,0.2256,1.6052,0.0895,-0.0925,Control
Utah__A06,0.3865,0.0136,1.4718,0.0635,0.8391,0.0225,0.3651,-0.03,0.6267,0.7511,0.679,1.7549,0.6445,-0.1542,0.106,0.0381,1.4958,-0.1076,-0.1224,Control
Utah__A07,0.8525,0.0426,1.4516,0.0356,0.9528,-0.0232,0.8957,-0.1754,0.8084,1.009,0.6968,1.796,0.6633,-0.1742,0.1642,0.0648,1.3859,-0.0328,-0.1308,Control
Utah__A08,0.6443,0.0033,1.0412,-0.0088,0.8292,-0.0041,1.0393,-0.0023,0.9922,1.0928,0.7065,1.7709,0.4362,-0.1325,0.07,0.1886,1.4104,-0.0026,-0.0956,Control
Utah__A09,0.7299,-0.009,1.2293,-0.0266,0.8156,-0.0036,0.8753,-0.0718,0.7685,0.9804,0.6507,1.6671,0.6203,-0.1538,0.1886,0.111,1.4981,-0.0367,-0.0912,Control
Utah__A10,0.9457,0.1062,1.2476,0.1115,0.853,0.1605,0.8224,-0.092,0.8089,1.0339,0.6346,1.7443,0.5606,-0.1619,0.1582,0.1025,1.5479,-0.0078,-0.0728,Control
Utah__A11,0.6393,-0.0695,1.2068,-0.0464,0.5898,0.0806,0.5344,0.1637,0.5047,0.8112,0.4282,1.4793,0.5867,-0.1086,0.0249,0.043,1.4873,0.0481,-0.0351,Control
Utah__A12,0.1726,-0.0414,0.8677,-0.0219,0.5364,0.0412,0.1356,0.2892,0.458,0.3529,0.5382,0.8977,0.2473,-0.1303,0.2122,-0.0233,1.2005,-0.0688,-0.0202,Control
Utah__B01,0.3587,-0.0625,0.7913,0.1658,0.7127,-0.0075,0.5769,0.0807,0.7067,0.7916,0.6486,1.4475,0.2449,-0.1121,-0.0921,0.2176,1.4563,-0.2754,-0.0206,Control
Utah__B02,0.2607,0.0707,1.2331,0.0312,0.9572,0.0337,0.34,-0.0766,0.5934,0.6638,0.8422,1.8017,0.5812,-0.1483,0.0904,0.1408,1.8009,-0.0256,-0.0856,Control
Utah__B03,0.3661,-0.0014,1.0137,0.0294,0.7691,0.0284,0.4581,0.0219,0.6638,0.7044,0.7215,1.6027,0.4731,-0.104,-0.0643,0.1693,1.5812,-0.0414,-0.0059,BRCACancer
Utah__B04,0.8222,-0.0557,0.8468,0.0393,0.8921,0.0146,1.0542,-0.0306,0.9323,1.0224,0.7962,1.6955,0.4117,-0.1847,0.1137,-0.0179,1.4273,-0.11,-0.0783,BRCACancer
Utah__B05,0.1639,-0.1221,1.0354,-0.018,0.8147,0.0042,0.2673,0.1066,0.5168,0.6201,0.5735,1.6773,0.4203,-0.2153,0.1161,-0.0695,1.5283,-0.0265,-0.1208,BRCACancer
Utah__B06,0.3007,-0.1509,0.4157,0.1532,0.4868,0.015,0.3375,0.0431,0.6232,0.5546,0.4832,1.3882,0.1163,-0.0662,-0.0108,-0.0182,1.0356,-0.2571,-0.011,BRCACancer
Utah__B07,0.3325,0.0306,1.1554,0.0062,0.9767,0.0569,0.3625,0.0929,0.755,0.7949,0.9173,1.8805,0.5681,-0.1766,0.2034,0.0127,1.6969,-0.0114,-0.0939,BRCACancer
Utah__B08,0.2795,0.1001,1.5012,0.0308,0.7613,0.0717,0.2896,0.1132,0.4308,0.6383,0.5576,1.7224,0.7038,-0.1395,0.2324,0.1288,1.4671,0.0728,-0.041,Control
Utah__B09,0.7363,-0.0155,0.5807,-0.0316,0.7395,0.1058,0.9284,0.0927,0.8773,0.9852,0.6223,1.5556,0.3254,-0.1806,0.0825,0.0475,1.648,-0.0596,-0.0588,Control
Utah__B10,0.579,0.0453,0.5858,-0.0435,0.7754,-0.0164,0.6993,-0.1334,0.6944,0.7306,0.5832,1.5076,0.2981,-0.1331,0.0848,-1e-04,1.3202,-0.0532,-0.0723,Control
Utah__B11,0.4488,0.0817,1.3682,0.0457,0.7904,0.0552,0.5084,0.08,0.5697,0.7976,0.5183,1.696,0.6398,-0.1272,0.1666,2e-04,1.4088,0.0611,-0.0593,Control
Utah__B12,0.4228,-0.0173,0.3905,0.023,0.637,-0.0475,0.8178,0.1243,0.693,0.6504,0.5279,1.419,0.2497,-0.2083,0.2009,0.0168,0.9451,-0.0518,-0.0926,Control
Utah__C01,0.6491,0.0405,1.485,0.0246,1.0621,0.031,0.7247,0.1618,0.7023,0.8065,0.7498,2.065,0.847,-0.1861,0.2679,0.0911,1.5985,-0.0122,-0.0706,BRCACancer
Utah__C02,0.2937,0.0695,1.4294,0.0528,0.907,0.0077,0.2526,0.1229,0.5586,0.5927,0.8984,1.8722,0.6713,-0.1523,0.2154,0.1406,1.6334,-0.0011,-0.1229,BRCACancer
Utah__C03,0.2952,0.0898,1.4549,-0.0284,1.1538,0.0279,0.3465,-0.2242,0.5749,0.6796,1.0183,2.244,0.8394,-0.1728,0.3665,0.1314,1.8692,-0.0362,-0.1083,BRCACancer
Utah__C04,0.1426,0.0191,1.2407,-0.0809,0.6279,0.0147,0.183,0.0018,0.3302,0.3773,0.4544,1.4118,0.5303,-0.1865,0.2282,0.0708,1.5362,0.0501,-0.016,Control
Utah__C05,0.1722,0.0193,0.9683,-0.0681,0.7132,-0.0585,0.1895,0.0404,0.3582,0.392,0.5868,1.4503,0.4762,-0.1599,0.1711,0.06,1.2951,0.0143,-0.0531,BRCACancer
Utah__C06,0.0439,0.0517,0.4883,-0.0814,0.1564,-0.0077,0.1551,0.0768,0.2114,0.0848,0.18,0.426,0.1473,-0.2364,-0.0567,-0.0351,0.4929,0.0082,0.0086,Control
Utah__C07,0.248,-0.0141,1.1293,0.0611,0.6921,0.0105,0.1674,0.1014,0.4277,0.5151,0.7194,1.4751,0.4326,-0.1727,0.1756,0.0178,1.4365,0.0417,-0.0273,Control
Utah__C08,0.157,0.1114,1.3521,0.0177,0.7597,0.0461,0.2068,0.0744,0.4969,0.6277,0.7013,1.575,0.5418,-0.1286,0.193,0.1763,1.6226,-0.0246,-0.0802,Control
Utah__C09,0.1669,0.1056,1.0412,-0.0115,0.7611,-0.0089,0.1723,0.1609,0.3576,0.5002,0.6932,1.4163,0.5075,-0.1084,0.0276,0.0647,1.4948,0.103,-0.0409,Control
Utah__C10,0.1624,0.0835,1.2624,0.0115,0.822,-0.0599,0.1454,0.0495,0.4529,0.3888,0.6303,1.4857,0.5562,-0.1711,0.175,0.0649,1.4055,0.0889,-0.0615,BRCACancer
Utah__C11,0.2364,0.13,1.505,0.0346,0.8114,0.0495,0.277,0.0096,0.4534,0.5985,0.7742,1.7611,0.6723,-0.147,0.1442,0.1298,1.9116,0.0961,-0.0405,Control
Utah__C12,0.1214,-0.0027,0.8787,0.0097,0.5819,-0.0113,0.1644,0.0791,0.3489,0.3775,0.4503,1.1532,0.3528,-0.1382,0.1494,0.0656,1.3565,0.0606,-0.0073,BRCACancer
Utah__D01,0.6124,0.094,0.7604,0.0131,0.8116,0.0504,1.2018,0.2633,0.8991,0.9454,0.7706,1.784,0.5171,-0.1232,0.1218,0.1454,1.5091,0.0045,-0.0611,BRCACancer
