@relation data

@attribute id string
@attribute 10747 numeric
@attribute 1828 numeric
@attribute 2212 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 2266 numeric
@attribute 2357 numeric
@attribute 2358 numeric
@attribute 2359 numeric
@attribute 3075 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3383 numeric
@attribute 3426 numeric
@attribute 3586 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3689 numeric
@attribute 3858 numeric
@attribute 4153 numeric
@attribute 5340 numeric
@attribute 5648 numeric
@attribute 629 numeric
@attribute 6403 numeric
@attribute 6404 numeric
@attribute 712 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 715 numeric
@attribute 716 numeric
@attribute 717 numeric
@attribute 718 numeric
@attribute 719 numeric
@attribute 727 numeric
@attribute 728 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0109,-0.112,0.5663,0.7493,1.0327,-0.1786,2.2261,1.7091,0.3596,0.2287,1.8408,2.2511,0.6301,3.0447,1.5255,0.064,3.1376,1.0901,0.79,-0.0993,0.0395,2.0644,1.6048,2.2417,0.5134,-0.3126,0.0117,-0.0642,0.0573,1.3636,2.2677,-0.0361,0.037,-0.1855,0.156,-0.036,0.1729,-0.0146,2.4095,0.4324,1.4692,Control
Utah__A02,0.0143,-0.1105,0.4012,0.5417,1.7383,-0.1042,2.4052,1.8132,0.1146,0.1438,1.9724,2.3441,0.5394,3.2633,1.414,0.2722,3.6276,1.0826,0.9536,-0.0737,-0.0722,2.2302,1.728,2.3892,0.4569,-0.2791,0.0289,0.0181,0.1226,1.2961,2.1547,0.2377,0.2535,0.0541,0.0646,-0.0843,0.42,0.0635,2.7106,0.2423,1.1375,Control
Utah__A03,0.0103,-0.0822,0.6092,0.6549,2.0888,-0.1712,2.6536,1.8217,0.2384,0.0407,2.2167,2.32,0.6168,3.2587,1.698,0.0989,3.3288,0.3109,1.167,-0.036,0.1952,2.4692,1.971,2.5258,0.4263,-0.2049,0.032,-0.0122,0.1377,1.3749,2.3342,0.6752,0.6222,0.1958,0.1361,-0.029,0.6511,0.1874,2.6048,0.4886,1.6892,Control
Utah__A04,-0.0438,-0.1106,0.5026,0.5332,1.4385,-0.1163,1.797,1.4126,0.0324,0.3432,1.9243,2.1154,0.7192,3.256,1.1807,0.1989,3.5778,0.0915,0.8171,-0.0099,-0.0464,2.1507,1.7924,2.442,0.548,-0.162,-0.048,-0.0251,0.0034,1.438,2.4653,0.1145,0.1105,-0.042,0.072,-0.0736,0.1764,-0.0217,1.8513,0.2318,1.2833,Control
Utah__A05,-0.056,-0.0469,0.7067,0.6469,1.9037,-0.1207,2.7389,2.0488,0.5353,0.1218,2.2998,2.5246,0.7657,3.3307,1.4126,0.2537,3.5296,1.1502,1.2053,-0.0548,0.0633,2.1709,2.2744,2.6261,0.5601,-0.1706,-0.0777,-0.0532,0.0997,1.9778,2.5304,0.5649,0.3764,0.1109,0.1345,-0.0793,0.528,0.1125,2.4998,0.4582,1.9026,Control
Utah__A06,-0.0949,-0.0739,0.7288,0.3912,1.5514,-0.0914,2.7154,2.0432,0.2715,0.1173,1.9422,2.406,0.6325,3.1875,1.5093,0.1825,3.3593,0.2693,0.8925,-0.0515,0.0319,1.9944,2.3146,2.4693,0.4242,-0.2255,0.0077,-0.003,0.0604,1.3069,2.3355,0.1919,0.1533,-0.0628,0.0106,-0.0485,0.2107,0.0597,2.7628,0.4776,1.8846,Control
Utah__A07,-6e-04,-0.1287,0.7275,0.7797,1.7759,-0.1456,2.54,1.8555,0.3849,0.119,1.8919,2.2993,0.7661,2.8594,1.3639,0.0756,3.3186,0.2407,0.8816,-0.0247,0.0802,2.1767,1.8592,2.3566,0.4385,-0.1733,-0.0101,-0.0257,0.1152,1.2608,2.3707,0.164,0.2258,-0.0144,0.0281,-0.0988,0.335,-0.0153,2.2887,0.3844,1.5712,Control
Utah__A08,0.0131,-0.1004,0.2577,0.3604,1.5127,-0.1492,1.5529,0.856,0.1862,0.1856,1.5099,1.9586,0.401,2.6,1.2623,0.1471,2.8904,0.2157,0.8275,-0.1056,0.0187,2.21,1.5443,2.0667,0.4141,-0.2283,-0.0219,-0.0412,0.0653,0.8065,1.9905,0.0683,0.0505,-0.0393,0.1422,-0.0481,0.2652,0.1905,1.6592,0.3246,1.2098,Control
Utah__A09,0.0127,-0.1072,0.444,0.3217,2.0232,-0.134,1.5308,1.1265,0.101,0.1833,1.4803,1.9645,0.3074,2.8203,1.109,0.1972,3.0509,0.2228,0.8318,-0.0265,0.1634,2.0957,1.6578,2.3276,0.4847,-0.1821,-0.027,-0.0212,0.0903,1.5628,2.2712,0.0925,0.1252,0.0857,0.025,-0.0526,0.2854,0.0555,2.2281,0.1927,1.5194,Control
Utah__A10,0.0277,-0.0541,0.6087,0.4435,1.4257,-0.1274,2.5469,1.7708,0.236,0.2594,1.8458,2.3878,0.3703,2.9707,1.21,0.1049,3.2873,1.1195,1.0294,-0.1096,0.1564,2.3107,2.0385,2.3465,0.4193,-0.1436,-0.0402,-0.0635,0.0613,1.8511,2.1813,0.109,0.1093,-0.0592,0.0679,-0.0529,0.2849,0.0677,2.1514,0.3623,1.3356,Control
Utah__A11,-0.0297,-0.0188,0.3249,0.6023,1.8083,-0.1309,1.8839,1.3799,0.2573,0.2392,1.3249,1.7397,0.3657,2.8884,0.9221,0.1309,3.194,0.4223,0.7997,-0.04,-0.1035,2.161,1.7572,2.3512,0.3907,-0.1131,-0.0099,-0.0877,0.0496,1.0518,2.2483,0.0178,0.1436,-0.0294,0.1138,-0.0849,0.1931,-3e-04,2.3735,0.3726,1.5363,Control
Utah__A12,0.0111,-0.1043,0.1058,0.3486,1.7899,-0.1886,1.5141,0.8009,0.1985,0.0951,1.2325,1.8084,0.4714,2.5652,0.6983,0.2554,3.2817,1.4399,0.4793,0.0487,0.1685,1.4341,0.9552,1.7763,0.4921,-0.0418,0.1072,0.1106,0.1416,1.6534,1.4943,0.089,0.3638,0.131,-0.0566,0.0494,0.1159,-0.0088,1.0594,0.0632,0.561,Control
Utah__B01,0.1592,-0.0679,0.5302,0.6694,1.1247,-0.196,1.4039,0.9472,0.1932,0.0341,1.4892,2.0121,0.3667,2.5758,1.4735,0.2031,2.8593,0.2103,0.7316,-0.0158,0.1327,1.6948,1.0915,1.7165,0.3069,-0.0734,0.1253,0.1521,0.2521,0.9706,1.6185,-0.0494,0.3036,-0.2475,0.0819,0.0955,0.1836,-0.0505,1.7922,0.3383,1.0466,Control
