@relation data

@attribute id string
@attribute 1457 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3643 numeric
@attribute 3725 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6464 numeric
@attribute 6517 numeric
@attribute 6654 numeric
@attribute 6722 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6665,0.4506,2.8919,1.6355,0.4236,0.1618,1.2901,1.5746,1.8406,1.4982,1.0952,1.4087,0.7341,0.5566,1.7841,1.2823,0.7565,-0.137,1.1256,0.7962,Control
Utah__A02,0.3926,0.2934,1.0722,1.481,0.3716,0.0844,0.8169,1.3014,2.0413,1.1993,1.0379,0.986,0.48,0.4031,1.5394,0.8797,0.8046,-0.0413,0.9005,0.7836,Control
Utah__A03,0.4933,0.364,2.3576,1.7658,0.3757,0.1984,1.1876,1.3967,2.162,1.3339,1.0752,1.223,0.7059,0.48,1.7337,1.0695,0.7989,0.0319,1.1275,0.8148,Control
Utah__A04,0.4267,0.3909,1.55,1.4795,0.3609,0.1081,1.2809,1.353,2.0983,1.4882,1.0602,0.9854,0.5113,0.3995,1.6705,0.9939,0.8019,-0.0038,1.028,0.7938,Control
Utah__A05,0.4824,0.4547,1.9884,1.8562,0.4772,0.2531,1.2201,1.4836,2.0939,1.3381,1.2157,1.1338,0.726,0.4857,1.8077,1.1017,0.8988,-0.0224,1.0464,0.9131,Control
Utah__A06,0.4724,0.4061,3.0931,1.5705,0.2467,0.2006,0.8267,1.3845,1.9853,1.3761,1.0037,1.1657,0.6824,0.4941,1.7479,0.9595,0.7671,-0.0726,0.8852,0.7337,Control
Utah__A07,0.6791,0.3002,2.7085,1.8609,0.364,0.1514,1.2177,1.5934,1.9624,1.6231,0.9863,1.3766,0.8669,0.5361,1.7697,1.3399,0.7989,-0.154,1.1765,0.7957,Control
Utah__A08,0.7134,0.3245,1.7156,1.7198,0.2967,0.1657,0.8932,1.7501,2.0579,1.714,1.0102,1.5009,0.8829,0.621,1.7375,1.5435,0.784,-0.1261,1.467,0.7172,Control
Utah__A09,0.5707,0.3747,2.2374,1.8278,0.349,0.1091,0.9938,1.4582,1.976,1.5464,1.0062,1.3752,0.7767,0.4602,1.637,1.182,0.7778,-0.1023,0.9988,0.7288,Control
Utah__A10,0.6037,0.3376,3.1715,1.802,0.398,0.151,1.3414,1.6941,2.115,1.6535,0.9394,1.2385,0.8171,0.5199,1.7832,1.3374,0.79,-0.0393,1.3316,0.8269,Control
Utah__A11,0.3943,0.3242,2.8363,1.5523,0.2904,0.1322,1.0631,1.2025,1.5981,1.2442,0.9926,1.1692,0.6056,0.4262,1.2804,0.8024,0.5794,-0.059,0.7415,0.5483,Control
Utah__A12,0.1867,0.1578,0.9324,1.1373,0.2032,-0.0813,0.7342,0.9215,1.6271,1.0289,0.6672,0.7211,0.3165,0.2625,1.1644,0.6589,0.5636,-0.081,0.5292,0.6808,Control
Utah__B01,0.5673,0.1905,1.9549,1.5002,0.1584,0.0761,0.9628,1.4577,1.9184,1.5918,0.7793,1.4726,0.6567,0.5709,1.6434,1.2574,0.5764,-0.2768,0.9141,0.5736,Control
Utah__B02,0.4751,0.411,3.0428,1.6034,0.3404,0.1482,1.324,1.4219,2.0553,1.7587,1.0963,1.2781,0.6188,0.4835,1.8632,1.0685,0.9083,-0.0992,0.8807,0.843,Control
Utah__B03,0.5037,0.334,2.6432,1.5674,0.2646,0.1221,1.1414,1.5109,1.9803,1.9459,0.9479,1.2859,0.6536,0.5476,1.7244,1.1619,0.7155,-0.165,0.9276,0.6948,BRCACancer
Utah__B04,0.5824,0.2374,0.9219,1.6385,0.1782,0.1557,0.8347,1.5671,1.9926,1.5967,0.7243,1.159,0.8115,0.6444,1.7237,1.515,0.7092,-0.1301,1.4335,0.6602,BRCACancer
Utah__B05,0.3932,0.2082,1.0836,1.4949,0.2381,0.0863,0.7116,1.1566,2.133,1.6704,0.8239,1.0395,0.4972,0.3925,1.4156,0.9054,0.7441,-0.1442,0.7814,0.769,BRCACancer
Utah__B06,0.4005,-0.0844,0.7374,1.1292,-0.0061,-0.0093,0.3639,1.1199,1.4956,1.4068,0.5177,0.9915,0.5394,0.4255,1.4461,1.028,0.4797,-0.42,0.7812,0.4243,BRCACancer
Utah__B07,0.6169,0.2864,1.1829,1.6266,0.38,0.0678,1.0629,1.5493,2.0668,1.5879,1.0487,1.4248,0.6951,0.4486,1.9525,1.2913,0.8876,-0.1395,1.1751,0.7893,BRCACancer
Utah__B08,0.4781,0.3701,1.4275,1.6339,0.3687,0.1574,1.1051,1.3231,1.8123,1.1769,1.0739,1.0959,0.682,0.4422,1.5696,0.9235,0.8025,-0.0575,0.7597,0.7268,Control
Utah__B09,0.5956,0.1553,1.3994,1.6507,0.2599,0.1214,0.8169,1.3758,1.6995,1.5101,0.6235,1.1094,0.7372,0.7251,1.5166,1.2794,0.6597,-0.1166,1.2186,0.5793,Control
Utah__B10,0.4791,0.1797,1.7916,1.509,0.2443,0.0641,0.8396,1.4219,1.9994,1.4831,0.645,0.9404,0.624,0.4014,1.4615,1.1788,0.7158,-0.0885,1.0541,0.6337,Control
