@relation data

@attribute id string
@attribute 10333 numeric
@attribute 10454 numeric
@attribute 114609 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 23643 numeric
@attribute 3551 numeric
@attribute 3654 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 51284 numeric
@attribute 51295 numeric
@attribute 54106 numeric
@attribute 54472 numeric
@attribute 5465 numeric
@attribute 5599 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5610 numeric
@attribute 5970 numeric
@attribute 6416 numeric
@attribute 6885 numeric
@attribute 7097 numeric
@attribute 7098 numeric
@attribute 7099 numeric
@attribute 7189 numeric
@attribute 8517 numeric
@attribute 8993 numeric
@attribute 9020 numeric
@attribute 929 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.6721,0.2872,0.4317,1.5171,1.4449,0.4506,1.7946,2.8919,0.8978,1.1591,0.6564,1.2901,2.265,1.4816,1.6981,2.2123,0.7452,0.3015,0.2772,0.6135,0.3872,1.4087,0.7706,0.7145,1.7574,1.4383,0.7496,1.4658,1.955,0.2954,2.4861,0.8372,0.3604,0.0368,0.7681,2.3651,Control
Utah__A02,1.5787,0.1844,0.2505,1.302,1.1614,0.2934,1.4192,1.0722,0.7226,0.9319,0.5823,0.8169,1.9132,1.7445,1.2732,2.0603,0.5732,0.1652,0.2553,0.4885,0.289,0.986,0.751,0.296,1.2507,1.258,0.4989,1.1532,1.5869,0.3949,2.5076,0.7679,0.3492,-0.1207,0.528,2.2392,Control
Utah__A03,1.5762,0.2439,0.3397,1.5398,1.3753,0.364,1.3753,2.3576,0.8278,1.0697,0.7212,1.1876,2.1264,1.9618,1.4485,2.7503,0.994,0.2621,0.3281,0.6308,0.4377,1.223,1.0109,0.4348,1.7742,1.4813,0.6475,1.3103,1.9871,0.4339,2.8343,0.9336,0.3742,0.0305,0.7605,2.3692,Control
Utah__A04,1.417,0.1265,0.2796,1.079,1.2634,0.3909,1.5602,1.55,0.6468,0.9555,0.649,1.2809,2.2551,1.824,1.4304,2.2761,0.2436,0.2571,0.2202,0.5479,0.2106,0.9854,0.8035,0.3699,1.242,1.484,0.518,1.2639,1.4777,0.2126,2.3176,0.7944,0.3772,0.0481,0.6381,2.432,Control
Utah__A05,1.9353,0.259,0.4324,1.4435,1.514,0.4547,1.5773,1.9884,0.9404,1.0728,0.8578,1.2201,2.4117,2.0894,1.5181,2.4615,0.7153,0.3463,0.2503,0.7576,0.3707,1.1338,0.9784,0.5114,1.4585,1.5368,0.6041,1.3977,2.1026,0.388,2.9955,0.8518,0.6097,0.0298,0.6988,2.856,Control
Utah__A06,1.745,0.2241,0.3777,1.3907,1.2099,0.4061,1.4058,3.0931,0.9399,0.9844,0.6583,0.8267,2.0422,1.7816,1.3497,2.472,0.5329,0.1624,0.3273,0.5819,0.3632,1.1657,0.8378,0.62,1.4509,1.338,0.5939,1.2785,1.8873,0.23,3.0912,0.7749,0.3246,0.0046,0.6021,2.716,Control
Utah__A07,1.8009,0.2597,0.3962,1.4674,1.5901,0.3002,1.723,2.7085,0.7269,1.1473,0.6423,1.2177,2.3762,1.7303,1.6897,1.9798,0.7045,0.2321,0.3887,0.6307,0.3346,1.3766,0.7733,0.6062,1.3401,1.2584,0.8022,1.5067,2.2473,0.2713,2.7151,0.9329,0.3276,0.0156,0.7746,2.4557,Control
Utah__A08,1.6321,0.1982,0.3815,1.3187,1.6278,0.3245,1.9342,1.7156,0.7837,1.198,0.5498,0.8932,2.6059,1.5849,1.8669,1.9095,0.4773,0.2298,0.391,0.5625,0.4049,1.5009,0.7195,0.7395,1.4372,1.2448,0.9913,1.6258,1.7824,0.206,2.1575,0.8298,0.1674,0.05,0.7477,1.6926,Control
Utah__A09,1.6259,0.1828,0.3894,1.4072,1.4374,0.3747,1.7432,2.2374,0.5263,1.047,0.5933,0.9938,2.4502,1.5729,1.606,2.1911,0.7329,0.2517,0.2857,0.5574,0.2736,1.3752,0.8261,0.5541,1.3341,1.3302,0.7463,1.3494,1.9054,0.2266,2.5755,0.7673,0.2539,-0.0076,0.6974,1.9845,Control
Utah__A10,1.9961,0.2691,0.4399,1.4266,1.7306,0.3376,1.7496,3.1715,0.7273,1.1476,0.6598,1.3414,2.3575,1.742,1.641,2.1251,0.662,0.2874,0.2612,0.5813,0.4249,1.2385,0.7781,0.6865,1.3981,1.3233,0.8644,1.611,2.523,0.5289,2.8245,0.9506,0.3962,-0.0844,0.73,2.5408,Control
Utah__A11,1.4259,0.1424,0.32,1.3304,1.1347,0.3242,1.3471,2.8363,0.5034,0.7748,0.5416,1.0631,1.776,1.1999,1.1005,2.0611,0.4716,0.1889,0.2797,0.5514,0.3412,1.1692,0.7193,0.5432,0.9559,1.2245,0.6276,1.0642,1.4151,0.3718,2.5597,0.774,0.326,-0.0564,0.6114,2.1312,Control
Utah__A12,0.8692,0.0771,0.0398,0.8268,0.8684,0.1578,1.1994,0.9324,0.5756,0.759,0.1804,0.7342,1.3066,1.2871,1.0527,1.6799,0.145,0.0489,0.3109,0.2876,0.0775,0.7211,0.7238,0.2172,0.6847,0.8238,0.2806,0.8178,0.8916,0.2598,1.583,0.4296,0.1215,-0.0672,0.2742,1.7223,Control
Utah__B01,1.0316,0.1004,0.3137,1.2599,1.2269,0.1905,1.7687,1.9549,0.6902,0.984,0.1775,0.9628,2.2101,1.2621,1.5169,2.5332,0.4401,0.0467,0.3659,0.3175,0.2839,1.4726,0.6186,0.6547,1.4032,1.2082,0.611,1.3503,1.5859,0.2028,1.955,0.7244,0.0231,-0.1028,0.5932,1.5434,Control
Utah__B02,1.2644,0.2542,0.4145,1.2798,1.3173,0.411,1.6106,3.0428,0.7625,1.1073,0.6876,1.324,2.0489,1.7984,1.4394,3.0801,0.4907,0.2878,0.2618,0.5662,0.3331,1.2781,0.8924,0.5326,1.4698,1.5865,0.5836,1.3441,1.9248,0.3757,2.4527,0.9004,0.3715,-0.0478,0.7361,2.5875,Control
Utah__B03,1.2477,0.1655,0.349,1.2715,1.3028,0.334,1.7219,2.6432,0.7778,1.0527,0.5198,1.1414,2.2094,1.5767,1.4822,2.6611,0.4716,0.216,0.2861,0.4124,0.3049,1.2859,0.7386,0.6021,1.3598,1.4088,0.6389,1.3782,2.0306,0.3004,2.3827,0.9167,0.1943,-0.0095,0.6405,2.3346,BRCACancer
Utah__B04,1.6424,0.2139,0.347,1.0648,1.5564,0.2374,1.9304,0.9219,0.5549,1.3054,0.48,0.8347,2.5339,1.523,1.6554,1.6784,0.2153,0.1278,0.3876,0.6146,0.4194,1.159,0.7718,0.6629,1.1762,1.1378,0.7718,1.4211,1.9059,0.2818,1.6029,0.7801,0.1092,-0.0262,0.7497,1.1982,BRCACancer
Utah__B05,0.943,0.0446,0.2113,1.014,1.0664,0.2082,1.3705,1.0836,0.4515,0.875,0.503,0.7116,1.8667,1.8099,1.2575,2.6321,0.3635,0.1082,0.4765,0.4618,0.2944,1.0395,0.8588,0.2535,0.8683,1.3013,0.5382,1.0368,1.0032,0.2033,1.9613,0.815,0.0503,-0.0277,0.5483,0.9236,BRCACancer
Utah__B06,1.2365,-0.0761,0.038,1.0869,1.0237,-0.0844,1.3656,0.7374,0.3561,0.8773,0.0324,0.3639,1.7181,1.0353,1.1971,1.5065,0.2503,-0.0882,0.2808,0.0927,0.1601,0.9915,0.3984,0.4694,1.0327,0.8403,0.4167,1.0295,1.4803,0.2518,2.0407,0.5795,-0.1238,-0.2576,0.3404,1.5792,BRCACancer
Utah__B07,1.5157,0.2675,0.527,1.466,1.4653,0.2864,1.7459,1.1829,0.617,1.23,0.5723,1.0629,2.0706,1.6607,1.4782,2.1472,0.4618,0.3144,0.2618,0.5688,0.3568,1.4248,0.8714,0.514,1.5159,1.4289,0.6869,1.4575,2.1011,0.4592,2.3214,0.8628,0.2316,0.0991,0.7812,2.2506,BRCACancer
Utah__B08,1.7924,0.2055,0.4149,1.4125,1.2449,0.3701,1.3735,1.4275,0.716,0.8827,0.6678,1.1051,1.8635,1.5679,1.1937,1.9421,0.652,0.2604,0.227,0.6442,0.3128,1.0959,0.8138,0.4389,1.082,1.2913,0.4964,1.1072,1.8056,0.1898,2.7565,0.8182,0.408,-0.0507,0.629,2.4434,Control
Utah__B09,1.383,0.1828,0.2795,0.9264,1.3404,0.1553,1.9533,1.3994,0.3037,1.0353,0.4462,0.8169,2.5792,1.1609,1.3948,2.0058,0.2407,0.1557,0.2416,0.4257,0.3137,1.1094,0.7302,0.6346,1.1003,1.1066,0.8632,1.2589,1.3845,0.1069,1.3879,0.6896,0.1209,-0.0902,0.6486,0.6795,Control
Utah__B10,1.5205,0.1107,0.183,1.0238,1.3804,0.1797,1.7899,1.7916,0.256,0.9748,0.4104,0.8396,2.4684,1.5174,1.4899,1.5834,0.1444,0.0964,0.2897,0.409,0.2097,0.9404,0.5573,0.4269,1.3714,0.9814,0.5773,1.2515,1.4821,0.1013,1.7983,0.6789,0.1869,0.0294,0.4556,1.2476,Control
Utah__B11,1.5638,0.211,0.3191,1.1915,1.3549,0.2409,1.4195,2.0557,0.6017,0.8859,0.442,0.9395,2.0871,1.7232,1.3346,1.9234,0.4904,0.2355,0.2479,0.5415,0.2812,0.96,0.7839,0.4514,1.1139,1.2399,0.5723,1.1079,1.7936,0.2048,2.6058,0.7147,0.1841,-0.035,0.5473,2.11,Control
Utah__B12,1.0894,0.0689,0.1252,0.5364,1.1246,0.1437,1.7252,1.0517,0.2972,1.0454,0.2965,0.4563,2.5139,1.1758,1.2785,1.6026,0.0314,0.0463,0.2208,0.3311,0.2106,0.7719,0.5747,0.3165,0.6037,0.8164,0.4985,1.0504,1.466,-0.0048,0.9947,0.5791,0.0387,-0.0761,0.4887,0.8203,Control
