@relation data

@attribute id string
@attribute 10681 numeric
@attribute 23236 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 51764 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 94235 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5839,0.4579,1.4299,0.5434,-0.0233,0.1401,-0.0578,1.0574,1.5828,-0.119,0.3293,0.0313,1.7231,0.5973,1.1149,-0.0728,0.917,0.5015,Control
Utah__A02,0.2715,0.2609,1.392,0.5823,-0.0075,0.1733,0.0681,0.7396,1.3293,-0.0204,0.2552,0.1333,1.687,0.5059,1.0578,-0.0023,1.0017,0.2071,Control
Utah__A03,0.3099,0.3328,1.4897,0.7367,0.0291,0.281,0.0188,1.1743,1.4961,-0.1335,0.7692,0.1014,2.0214,0.7325,1.2897,-0.0344,1.1338,0.2784,Control
Utah__A04,0.4148,0.219,1.4717,0.6755,-0.0317,0.1461,0.0093,0.8395,1.4725,-0.0544,0.2128,0.1214,1.6421,0.5226,1.0142,-0.0544,0.9425,0.353,Control
Utah__A05,0.4684,0.4891,1.5737,0.7617,-0.0315,0.1174,0.0142,1.1311,2.2365,-0.0887,0.5169,0.1381,1.8765,0.8434,1.1054,-0.0464,1.2816,0.502,Control
Utah__A06,0.3232,0.3865,1.4137,0.561,-0.0333,0.1159,-0.0135,0.961,1.2565,-0.116,0.4062,0.0547,1.7549,0.6445,1.3159,0.0072,1.033,0.2656,Control
Utah__A07,0.3603,0.8525,1.5236,0.6322,-0.021,0.0828,0.0051,0.9683,1.5907,-0.1604,0.5092,0.0316,1.796,0.6633,1.4391,0.0032,1.1256,0.2371,Control
Utah__A08,0.4944,0.6443,1.4965,0.4954,-0.0323,0.1265,-0.0479,0.9523,1.3649,-0.0941,0.443,0.1547,1.7709,0.4362,1.57,-0.0697,0.8725,0.5308,Control
Utah__A09,0.5019,0.7299,1.4111,0.5287,-0.0661,0.2054,0.0307,0.7273,1.8345,-0.1405,0.4885,-0.0234,1.6671,0.6203,1.436,-0.0302,0.9532,0.1876,Control
Utah__A10,0.4699,0.9457,1.5165,0.5533,-0.0687,0.1336,0.0022,1.0513,2.065,-0.1499,0.5021,0.0774,1.7443,0.5606,1.5133,-0.0338,1.0893,0.1512,Control
Utah__A11,0.3964,0.6393,1.2608,0.3723,0.0107,0.0339,-0.0489,0.6265,0.9685,-0.1745,0.454,0.0476,1.4793,0.5867,1.3549,-0.0209,0.7087,0.1365,Control
Utah__A12,0.2514,0.1726,1.191,0.2616,0.0854,0.3757,0.1394,0.4115,1.7903,-0.0473,0.1024,0.1566,0.8977,0.2473,0.7516,0.095,0.6133,-0.0779,Control
Utah__B01,0.4829,0.3587,1.281,0.2732,-0.1128,0.1499,-0.0012,0.9723,1.146,-0.1225,0.2193,-0.12,1.4475,0.2449,1.0452,0.0782,0.6775,-0.1934,Control
Utah__B02,0.4206,0.2607,1.5051,0.6816,-0.0399,0.0361,8e-04,1.1341,1.4113,-0.1637,0.5787,0.0257,1.8017,0.5812,1.0782,-0.0279,1.0695,0.2053,Control
Utah__B03,0.4381,0.3661,1.4294,0.4854,-0.0239,0.2013,0.0163,1.1148,0.2213,-0.2162,0.3647,0.0251,1.6027,0.4731,1.1925,0.0149,0.966,0.0841,BRCACancer
Utah__B04,0.361,0.8222,1.6404,0.4694,-0.0164,0.03,-0.0029,0.8287,1.2394,-0.091,0.1527,0.0264,1.6955,0.4117,1.4998,-3e-04,0.6787,0.1028,BRCACancer
Utah__B05,0.2433,0.1639,1.3874,0.5488,0.0079,0.1764,0.0128,0.8703,1.2338,0.0184,0.498,0.0217,1.6773,0.4203,1.3468,0.0152,0.731,0.2308,BRCACancer
Utah__B06,0.2756,0.3007,1.1324,0.0972,-0.1567,0.158,-0.0151,0.6493,0.6675,-0.0494,-0.0243,-0.2604,1.3882,0.1163,1.0517,0.1692,0.4354,-0.6426,BRCACancer
Utah__B07,0.4335,0.3325,1.5522,0.6322,-0.0345,0.0456,-0.028,1.0967,1.2039,-0.0841,0.4957,-0.0141,1.8805,0.5681,1.2703,-0.0232,0.9927,-0.0036,BRCACancer
Utah__B08,0.4731,0.2795,1.3505,0.5694,0.0658,0.1366,-0.0375,0.6847,1.9803,-0.0815,0.2553,0.234,1.7224,0.7038,0.9433,-0.0402,1.0682,0.1336,Control
Utah__B09,0.4962,0.7363,1.3029,0.3378,-0.0079,0.1868,-0.0194,0.9397,1.6008,-0.1619,0.2334,0.0929,1.5556,0.3254,1.5843,-0.0185,0.5315,-6e-04,Control
Utah__B10,0.2487,0.579,1.3645,0.3708,-0.0174,0.0183,0.0497,0.4954,1.0643,-0.1081,0.4563,0.2025,1.5076,0.2981,1.3474,0.0461,0.7147,-0.0939,Control
