@relation data

@attribute id string
@attribute 1432 numeric
@attribute 2625 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3596 numeric
@attribute 3726 numeric
@attribute 4094 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5606 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4426,0.8981,-0.2431,-0.0293,-0.1121,2.6319,1.165,0.4264,0.566,1.1308,-0.1281,1.8462,0.0738,1.1601,0.9927,0.744,Control
Utah__A02,1.1508,0.5612,-0.2101,-0.0555,-0.1388,2.2274,0.726,0.3561,0.399,0.9731,-0.1142,1.8492,0.0916,1.0518,1.124,0.722,Control
Utah__A03,1.3711,0.7626,-0.2254,-0.0179,-0.1073,2.9753,0.9196,0.3954,0.6686,0.9868,-0.1007,1.9151,0.0982,1.2293,1.0311,1.0145,Control
Utah__A04,1.2559,0.748,0.0048,-0.1525,-0.1331,2.9067,0.6919,0.4685,0.4547,1.1682,-0.1378,1.8358,0.1327,1.2172,1.3233,0.781,Control
Utah__A05,1.5137,0.7264,-0.1382,0.0787,-0.1363,2.8975,0.6399,0.4397,0.4619,1.0421,-0.0876,1.969,0.1199,1.2952,1.4262,0.9779,Control
Utah__A06,1.2007,0.5488,-0.1418,-0.0252,-0.1302,3.0277,0.5548,0.306,0.425,0.8643,-0.1601,1.9546,0.0659,1.1572,1.0306,0.8196,Control
Utah__A07,1.592,0.5901,-0.0543,0.0029,-0.1557,2.6781,0.8365,0.3424,0.6062,1.1382,-0.1365,2.0169,0.1122,1.2646,1.1618,0.7471,Control
Utah__A08,1.6309,0.7654,-0.1634,-0.1791,-0.0622,2.2785,0.709,0.3838,0.8547,1.1867,-0.0345,1.7149,0.0231,1.1512,0.8313,0.6866,Control
Utah__A09,1.435,0.6525,-0.2085,0.0863,-0.0643,2.6923,0.8294,0.3486,0.5867,1.096,-0.253,1.9165,0.1031,1.0899,1.1797,0.8065,Control
Utah__A10,1.7367,0.6346,-0.1695,-0.1003,-0.1992,2.6208,0.7809,0.3484,0.7044,1.2565,-0.1074,1.917,0.0625,1.2472,1.4077,0.7525,Control
Utah__A11,1.1233,0.5945,-0.1985,-0.1282,-0.2892,2.6805,0.6305,0.3275,0.596,0.8992,-0.0094,1.7269,0.0163,0.9303,0.8754,0.6863,Control
Utah__A12,0.8493,0.2372,-0.1636,0.0484,-0.0716,1.9243,0.3361,0.2075,0.3016,0.9088,-0.3354,1.3679,0.1319,0.8799,1.3159,0.6913,Control
Utah__B01,1.2183,0.4056,-0.2116,-0.2898,-0.1914,2.4859,0.6017,0.1484,0.4488,0.9636,-0.275,1.7933,-0.0478,1.0247,0.9253,0.573,Control
Utah__B02,1.3113,0.6954,-0.1473,-0.0507,-0.0589,3.4033,0.8887,0.3875,0.4289,1.0223,-0.1605,2.0443,0.0942,1.2542,1.0405,0.8811,Control
Utah__B03,1.2964,0.6831,-0.2215,-0.0976,-0.1062,3.1175,0.9073,0.3131,0.4876,1.0227,-0.1774,2.0069,-0.0366,1.1604,0.5802,0.708,BRCACancer
Utah__B04,1.5574,0.4649,-0.1581,-0.0712,-0.0431,1.7613,0.5599,0.3232,0.9257,1.2316,-0.0269,1.6295,0.0775,1.0446,1.2047,0.7454,BRCACancer
Utah__B05,1.0531,0.5715,-0.1394,-0.0493,-0.101,3.1147,0.775,0.284,0.4659,0.8478,-0.1407,1.8404,0.0642,1.0019,1.013,0.8433,BRCACancer
Utah__B06,1.0091,0.1532,-0.0484,0.1077,-0.0386,1.6185,0.4622,-0.0676,0.3283,0.7287,-0.3896,1.6941,-0.1137,0.7634,0.9318,0.3251,BRCACancer
Utah__B07,1.4636,0.6877,-0.0185,-0.0577,-0.1432,2.2348,1.1733,0.3735,0.5997,1.1525,-0.1627,2.0046,0.0716,1.1927,1.0142,0.8574,BRCACancer
Utah__B08,1.2368,0.734,-0.025,-0.0426,-0.1718,2.4161,0.7109,0.3728,0.3938,1.0315,-0.0362,1.976,0.0471,1.0455,1.4494,0.7926,Control
Utah__B09,1.3351,0.7082,-0.3111,-0.1795,-0.038,2.2657,0.8946,0.3913,0.9217,1.0524,-0.1161,1.6531,0.0159,0.8198,1.3319,0.6986,Control
Utah__B10,1.3763,0.5344,-0.3167,0.0223,-0.0221,1.9499,0.4943,0.2516,0.5031,1.0901,-0.2815,1.6639,0.0266,0.9708,1.1453,0.5039,Control
Utah__B11,1.35,0.6366,-0.1714,-0.0728,-0.1342,2.5895,0.7685,0.3489,0.4358,0.885,-0.1812,1.7695,0.0972,0.9656,1.4263,0.759,Control
Utah__B12,1.113,0.5891,-0.2787,-0.0517,-0.1585,1.5558,0.2476,0.3028,0.5781,0.7013,-0.1101,1.3517,0.0486,0.6309,1.0468,0.5235,Control
Utah__C01,1.4476,0.5802,-0.1054,0.0302,-0.1503,2.5637,0.6478,0.4057,0.5761,0.8487,-0.0344,1.89,0.0914,1.2498,1.0673,0.9687,BRCACancer
Utah__C02,1.1796,0.7106,-0.0996,-0.0721,-0.0294,2.5426,0.889,0.4481,0.4095,1.0799,-0.1743,1.7874,0.1178,1.2413,1.3816,0.8616,BRCACancer
Utah__C03,1.3531,0.8396,-0.0681,-0.0112,-0.0918,2.6832,1.2007,0.5074,0.7067,1.0148,-0.1065,2.0341,0.1366,1.3443,1.0654,0.9484,BRCACancer
Utah__C04,0.6519,0.5106,-0.2029,-0.1166,-0.1066,2.7482,0.5271,0.4035,0.2959,0.7092,-0.0574,1.7149,0.1284,0.725,1.4556,0.7873,Control
Utah__C05,0.7781,0.4733,-0.1565,0.0305,-1e-04,2.3794,0.3857,0.3758,0.242,0.7842,-0.1053,1.6799,0.0767,0.7716,0.9648,0.6457,BRCACancer
Utah__C06,0.2166,0.2009,-0.0074,-0.1305,-0.0612,0.7923,-0.2098,0.252,0.2826,0.1826,-0.0761,0.7821,0.1069,0.2288,0.3074,0.5213,Control
Utah__C07,0.915,0.46,-0.1602,-0.1144,-0.0052,2.1692,0.3911,0.3457,0.3708,1.0252,-0.038,1.7344,0.1251,1.065,1.5936,0.6453,Control
Utah__C08,1.0007,0.6386,-0.118,-0.1209,-0.0887,2.5359,0.6213,0.4312,0.4013,0.9588,-0.0601,1.759,0.091,1.1829,1.1049,0.82,Control
Utah__C09,0.9402,0.497,-0.211,-0.1251,-0.2518,2.5958,0.5563,0.3873,0.3822,0.9445,-0.0391,1.5925,0.079,0.9887,1.288,0.6912,Control
Utah__C10,1.0072,0.4688,-0.1762,-0.087,-0.1135,2.2837,0.3441,0.3378,0.2419,1.1142,-0.1043,1.4912,0.1446,1.0678,1.5138,0.8478,BRCACancer
Utah__C11,1.0238,0.8325,-0.2144,-0.1001,-0.1988,2.5991,0.8888,0.5066,0.5657,0.9625,-0.1738,1.7165,0.1045,1.0714,1.3827,0.9087,Control
Utah__C12,0.5781,0.4391,-0.1315,0.0599,-0.1123,1.942,0.2362,0.3784,0.2531,0.8069,-0.1402,1.4279,0.0971,0.5746,1.6527,0.6259,BRCACancer
Utah__D01,1.4599,0.7115,-0.3275,-0.0491,-0.0279,1.8296,0.456,0.4497,0.806,0.7979,-0.1148,1.5458,0.0244,0.8684,0.6952,0.7076,BRCACancer
Utah__D02,0.9389,0.7749,-0.0892,0.0222,-0.1382,2.3443,0.4588,0.4667,0.3955,0.9862,-0.0268,1.7387,0.1197,0.88,1.7102,0.753,BRCACancer
Utah__D03,0.9818,0.4541,-0.1056,0.0039,-0.1943,2.4711,0.6395,0.38,0.3186,0.8651,-0.0626,1.7552,0.1135,0.8351,1.6364,0.8311,BRCACancer
