@relation data

@attribute id string
@attribute 1147 numeric
@attribute 1387 numeric
@attribute 2033 numeric
@attribute 3551 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5970 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7189 numeric
@attribute 8517 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8772 numeric
@attribute 8841 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5171,1.4764,1.9196,1.1591,1.6981,2.2123,1.4383,0.4149,1.2819,0.8372,0.3604,1.2857,1.4118,0.887,0.8237,Control
Utah__A02,1.302,1.2354,1.7075,0.9319,1.2732,2.0603,1.258,0.4378,1.2163,0.7679,0.3492,0.9355,1.2609,0.7184,0.6863,Control
Utah__A03,1.5398,1.4513,1.9357,1.0697,1.4485,2.7503,1.4813,0.5438,1.4301,0.9336,0.3742,1.0236,1.4831,0.8106,0.7133,Control
Utah__A04,1.079,1.2933,1.6503,0.9555,1.4304,2.2761,1.484,0.3481,1.1297,0.7944,0.3772,1.2084,1.3343,0.7485,0.6251,Control
Utah__A05,1.4435,1.4436,1.9547,1.0728,1.5181,2.4615,1.5368,0.3701,1.4212,0.8518,0.6097,1.1146,1.487,0.9748,0.7879,Control
Utah__A06,1.3907,1.3768,1.8403,0.9844,1.3497,2.472,1.338,0.4186,1.3082,0.7749,0.3246,0.9425,1.4109,0.8327,0.6994,Control
Utah__A07,1.4674,1.4744,1.9418,1.1473,1.6897,1.9798,1.2584,0.4733,1.5049,0.9329,0.3276,1.1008,1.4606,0.929,0.7627,Control
Utah__A08,1.3187,1.5962,2.0295,1.198,1.8669,1.9095,1.2448,0.2487,1.1624,0.8298,0.1674,0.843,1.4451,0.577,0.7106,Control
Utah__A09,1.4072,1.4502,1.9327,1.047,1.606,2.1911,1.3302,0.3534,1.1854,0.7673,0.2539,1.063,1.3453,0.8045,0.6571,Control
Utah__A10,1.4266,1.5075,1.9649,1.1476,1.641,2.1251,1.3233,0.4561,1.3738,0.9506,0.3962,0.9078,1.4193,0.7286,0.7322,Control
Utah__A11,1.3304,1.3339,1.7953,0.7748,1.1005,2.0611,1.2245,0.191,1.253,0.774,0.326,0.8987,1.1039,0.8209,0.5616,Control
Utah__A12,0.8268,0.7983,1.0459,0.759,1.0527,1.6799,0.8238,0.098,0.7701,0.4296,0.1215,0.4595,0.9329,0.3938,0.569,Control
Utah__B01,1.2599,1.305,1.7251,0.984,1.5169,2.5332,1.2082,0.2251,0.9503,0.7244,0.0231,0.7401,1.2376,0.462,0.7127,Control
Utah__B02,1.2798,1.342,1.784,1.1073,1.4394,3.0801,1.5865,0.432,1.3405,0.9004,0.3715,1.2098,1.3566,0.9233,0.889,Control
Utah__B03,1.2715,1.3124,1.7618,1.0527,1.4822,2.6611,1.4088,0.1665,1.2131,0.9167,0.1943,1.1574,1.3666,0.7729,0.8141,BRCACancer
Utah__B04,1.0648,1.5339,1.9323,1.3054,1.6554,1.6784,1.1378,0.3252,1.1789,0.7801,0.1092,0.7032,1.2819,0.448,0.7142,BRCACancer
Utah__B05,1.014,1.3523,1.773,0.875,1.2575,2.6321,1.3013,0.3702,1.1022,0.815,0.0503,0.7135,1.1517,0.5216,0.6727,BRCACancer
Utah__B06,1.0869,0.9722,1.3562,0.8773,1.1971,1.5065,0.8403,0.0857,0.8445,0.5795,-0.1238,0.4773,1.0414,0.3126,0.6961,BRCACancer
Utah__B07,1.466,1.4398,1.9229,1.23,1.4782,2.1472,1.4289,0.1955,1.4527,0.8628,0.2316,1.2127,1.5139,0.9071,0.9366,BRCACancer
Utah__B08,1.4125,1.2348,1.6835,0.8827,1.1937,1.9421,1.2913,0.1823,1.4614,0.8182,0.408,1.1693,1.2054,1.0726,0.7612,Control
Utah__B09,0.9264,1.42,1.8933,1.0353,1.3948,2.0058,1.1066,0.0665,0.9764,0.6896,0.1209,0.7637,1.1835,0.4024,0.5534,Control
Utah__B10,1.0238,1.2259,1.7331,0.9748,1.4899,1.5834,0.9814,0.0895,0.9955,0.6789,0.1869,0.6825,1.2488,0.6076,0.58,Control
Utah__B11,1.1915,1.3433,1.8454,0.8859,1.3346,1.9234,1.2399,0.159,1.4784,0.7147,0.1841,0.8575,1.192,0.7103,0.6018,Control
Utah__B12,0.5364,1.2857,1.5964,1.0454,1.2785,1.6026,0.8164,0.2954,0.7569,0.5791,0.0387,0.6946,0.7991,0.1858,0.4586,Control
Utah__C01,1.3655,1.5436,2.0796,1.169,1.4469,1.9244,1.4533,0.4871,1.5915,0.8392,0.4122,1.1253,1.3997,0.8498,0.8089,BRCACancer
