@relation data

@attribute id string
@attribute 1056 numeric
@attribute 10682 numeric
@attribute 10826 numeric
@attribute 120227 numeric
@attribute 1594 numeric
@attribute 1595 numeric
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 2222 numeric
@attribute 3988 numeric
@attribute 4047 numeric
@attribute 50814 numeric
@attribute 51478 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 6646 numeric
@attribute 6713 numeric
@attribute 7108 numeric
@attribute 8435 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.155,1.0639,0.4213,1.0019,-0.0345,0.2356,0.4605,0.3676,1.2344,1.7175,0.7307,0.7755,0.6573,0.6568,1.2778,1.9115,0.8152,0.3517,-0.0021,Control
Utah__A02,-0.1586,0.8965,0.4462,0.6777,-0.092,0.2779,0.2362,0.569,1.1268,1.6348,0.4102,0.642,0.2235,0.3935,0.849,1.8197,0.7515,0.1416,-0.0886,Control
Utah__A03,-0.1854,1.207,0.4348,0.9421,-0.0017,0.4072,0.4589,0.8181,1.2697,1.9676,0.5607,0.8865,0.4847,0.6886,1.1306,1.7895,1.0643,0.201,-0.0998,Control
Utah__A04,-0.0687,0.894,0.5299,0.7728,0.0155,0.4396,0.4132,0.4108,1.1353,1.8445,0.5143,0.7435,0.4716,0.5093,0.8467,1.7427,0.7393,0.2828,-0.0046,Control
Utah__A05,-0.0431,1.1454,0.7602,0.8075,0.0597,0.42,0.5141,0.7467,1.3074,1.8707,0.5849,0.8953,0.2923,0.6092,1.0853,2.0659,1.2521,0.342,-0.0081,Control
Utah__A06,-0.2082,0.9088,0.4443,0.855,-0.0645,0.3758,0.359,0.4048,1.0693,1.6908,0.3828,0.7875,0.4953,0.48,0.9025,1.8822,0.6233,0.2461,0.019,Control
Utah__A07,-0.2491,0.9685,0.4321,0.9346,-0.0563,0.3171,0.3247,0.4144,1.231,1.884,0.6112,0.7478,0.3207,0.5715,1.1132,1.9922,0.7862,0.2905,-0.0793,Control
Utah__A08,-0.1458,0.7932,0.2694,0.9232,-0.0163,0.3159,0.2717,0.3411,1.2261,1.6705,0.6092,0.7412,0.6211,0.5213,1.2318,1.9547,0.7406,0.3014,-0.0761,Control
Utah__A09,-0.158,0.8415,0.4687,0.9228,0.0817,0.2129,0.4733,0.2513,0.9825,1.827,0.5069,0.7111,0.3873,0.4782,1.0695,1.7454,0.5785,0.3048,-0.0749,Control
Utah__A10,-0.0922,0.91,0.5583,0.8306,-0.0452,0.3617,0.4717,0.2877,1.2361,1.8595,0.59,0.7833,0.3898,0.5369,0.9943,2.02,0.7124,0.2612,-0.0297,Control
Utah__A11,-0.1658,1.01,0.207,0.8615,-0.0434,0.2701,0.3514,0.3432,0.7853,1.7064,0.7099,0.7525,0.5387,0.4529,0.8496,1.4626,0.5498,0.2218,-0.0858,Control
Utah__A12,-0.3014,0.6473,0.4926,0.5535,0.0545,0.1691,0.265,0.383,0.7889,1.359,0.2246,0.5281,0.2346,0.3488,0.4866,1.3517,0.3909,0.0355,-0.1441,Control
Utah__B01,-0.4742,0.7368,0.3186,0.8491,-0.1004,-0.0361,0.1727,0.2106,1.1996,1.5808,0.4255,0.6799,0.4838,0.4527,1.1277,1.7468,0.6008,0.125,-0.2324,Control
Utah__B02,-0.169,1.2267,0.3648,0.9817,0.0217,0.3573,0.4659,0.4797,1.4056,1.781,0.6956,0.8015,0.5484,0.6436,1.1752,1.8973,0.8396,0.3274,-0.0104,Control
Utah__B03,-0.2707,1.0019,0.0852,0.921,-0.0738,0.2757,0.3578,0.377,1.3418,1.8085,0.5784,0.6498,0.3199,0.6636,1.1206,2.041,0.8247,0.2176,-0.0261,BRCACancer
Utah__B04,-0.2105,0.7247,0.3864,0.6011,-0.0688,0.196,0.1559,0.517,1.1498,1.1297,0.5667,0.4857,0.3589,0.411,0.77,1.8028,0.5514,0.1455,-0.1473,BRCACancer
Utah__B05,-0.2917,1.0999,0.2509,0.8365,-0.089,0.1894,0.2059,0.3968,0.8978,1.648,0.4673,0.5632,0.4455,0.3402,0.7013,1.4322,0.4848,0.1893,-0.1192,BRCACancer
Utah__B06,-0.4717,0.4753,0.272,0.7224,-0.1919,-0.0697,-0.0054,0.143,0.7739,1.0888,0.0708,0.3686,0.2746,0.345,0.8845,1.5169,0.4334,-0.0655,-0.2366,BRCACancer
Utah__B07,-0.1774,1.0691,0.3831,1.0701,-0.1145,0.2966,0.4043,0.5368,1.3491,1.6178,0.6173,0.7043,0.5331,0.646,1.192,1.9537,0.8736,0.308,-0.0827,BRCACancer
Utah__B08,-0.1593,1.0236,0.629,0.8035,0.049,0.1276,0.5033,0.4525,1.0097,2.0118,0.5378,0.7665,0.3827,0.5052,1.1209,1.8621,0.6669,0.2965,0.0116,Control
Utah__B09,-0.2111,0.6343,0.447,0.5591,-0.0295,0.1084,0.2321,0.3187,1.0058,1.1868,0.3896,0.3738,0.0076,0.3406,0.6612,1.4413,0.261,0.1628,-0.1627,Control
