@relation data

@attribute id string
@attribute 10672 numeric
@attribute 10681 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2151 numeric
@attribute 2767 numeric
@attribute 2768 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 51764 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 9002 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.7735,0.5839,-0.087,1.1346,-0.017,0.0521,0.3538,1.2797,0.6485,1.4299,0.5434,-0.0233,0.1401,-0.0578,1.0574,1.5828,-0.119,0.3293,0.0313,1.1149,-0.0728,0.917,0.1982,0.5015,-0.0927,Control
Utah__A02,1.4435,0.2715,-0.0712,1.3118,-0.0113,-0.0126,0.3205,1.2616,0.2358,1.392,0.5823,-0.0075,0.1733,0.0681,0.7396,1.3293,-0.0204,0.2552,0.1333,1.0578,-0.0023,1.0017,0.2018,0.2071,-0.0986,Control
Utah__A03,1.8814,0.3099,-0.102,1.328,-0.1052,0.1317,0.345,1.5122,0.4627,1.4897,0.7367,0.0291,0.281,0.0188,1.1743,1.4961,-0.1335,0.7692,0.1014,1.2897,-0.0344,1.1338,0.2599,0.2784,-0.1027,Control
Utah__A04,1.6237,0.4148,-0.0358,1.2907,-0.0072,0.1109,0.3853,1.2302,0.3177,1.4717,0.6755,-0.0317,0.1461,0.0093,0.8395,1.4725,-0.0544,0.2128,0.1214,1.0142,-0.0544,0.9425,0.4405,0.353,-0.0731,Control
Utah__A05,1.7266,0.4684,-0.0619,1.5416,-0.0745,0.1874,0.4589,1.8127,0.4844,1.5737,0.7617,-0.0315,0.1174,0.0142,1.1311,2.2365,-0.0887,0.5169,0.1381,1.1054,-0.0464,1.2816,0.3814,0.502,-0.0925,Control
Utah__A06,1.5995,0.3232,-0.0855,1.365,-0.0407,0.0136,0.3636,1.4718,0.3651,1.4137,0.561,-0.0333,0.1159,-0.0135,0.961,1.2565,-0.116,0.4062,0.0547,1.3159,0.0072,1.033,0.0346,0.2656,-0.1224,Control
Utah__A07,1.7416,0.3603,-0.1015,1.3536,0.0239,0.0426,0.5123,1.4516,0.8957,1.5236,0.6322,-0.021,0.0828,0.0051,0.9683,1.5907,-0.1604,0.5092,0.0316,1.4391,0.0032,1.1256,0.1884,0.2371,-0.1308,Control
Utah__A08,1.5767,0.4944,-0.0829,0.9492,-0.0308,0.0033,0.4784,1.0412,1.0393,1.4965,0.4954,-0.0323,0.1265,-0.0479,0.9523,1.3649,-0.0941,0.443,0.1547,1.57,-0.0697,0.8725,0.0328,0.5308,-0.0956,Control
Utah__A09,1.6964,0.5019,-0.1057,1.2462,-0.0844,-0.009,0.3885,1.2293,0.8753,1.4111,0.5287,-0.0661,0.2054,0.0307,0.7273,1.8345,-0.1405,0.4885,-0.0234,1.436,-0.0302,0.9532,0.2677,0.1876,-0.0912,Control
Utah__A10,1.6903,0.4699,-0.082,1.5482,-0.0885,0.1062,0.4226,1.2476,0.8224,1.5165,0.5533,-0.0687,0.1336,0.0022,1.0513,2.065,-0.1499,0.5021,0.0774,1.5133,-0.0338,1.0893,0.1952,0.1512,-0.0728,Control
Utah__A11,1.5243,0.3964,-0.1236,1.3098,0.035,-0.0695,0.3052,1.2068,0.5344,1.2608,0.3723,0.0107,0.0339,-0.0489,0.6265,0.9685,-0.1745,0.454,0.0476,1.3549,-0.0209,0.7087,0.1193,0.1365,-0.0351,Control
Utah__A12,1.148,0.2514,-0.1144,1.4117,0.037,-0.0414,0.3738,0.8677,0.1356,1.191,0.2616,0.0854,0.3757,0.1394,0.4115,1.7903,-0.0473,0.1024,0.1566,0.7516,0.095,0.6133,-0.0459,-0.0779,-0.0202,Control
Utah__B01,1.5163,0.4829,-0.1542,0.8642,0.0878,-0.0625,0.3283,0.7913,0.5769,1.281,0.2732,-0.1128,0.1499,-0.0012,0.9723,1.146,-0.1225,0.2193,-0.12,1.0452,0.0782,0.6775,-0.2756,-0.1934,-0.0206,Control
Utah__B02,1.7296,0.4206,-0.083,1.3201,-0.0198,0.0707,0.3647,1.2331,0.34,1.5051,0.6816,-0.0399,0.0361,8e-04,1.1341,1.4113,-0.1637,0.5787,0.0257,1.0782,-0.0279,1.0695,0.2446,0.2053,-0.0856,Control
Utah__B03,1.7912,0.4381,-0.066,0.9832,-0.006,-0.0014,0.3299,1.0137,0.4581,1.4294,0.4854,-0.0239,0.2013,0.0163,1.1148,0.2213,-0.2162,0.3647,0.0251,1.1925,0.0149,0.966,0.0475,0.0841,-0.0059,BRCACancer
Utah__B04,1.4023,0.361,-0.1433,1.2502,0.0244,-0.0557,0.5471,0.8468,1.0542,1.6404,0.4694,-0.0164,0.03,-0.0029,0.8287,1.2394,-0.091,0.1527,0.0264,1.4998,-3e-04,0.6787,0.0157,0.1028,-0.0783,BRCACancer
Utah__B05,1.5482,0.2433,-0.1067,1.1321,1e-04,-0.1221,0.4013,1.0354,0.2673,1.3874,0.5488,0.0079,0.1764,0.0128,0.8703,1.2338,0.0184,0.498,0.0217,1.3468,0.0152,0.731,0.0345,0.2308,-0.1208,BRCACancer
Utah__B06,1.3335,0.2756,-0.1629,0.8995,0.0138,-0.1509,0.1677,0.4157,0.3375,1.1324,0.0972,-0.1567,0.158,-0.0151,0.6493,0.6675,-0.0494,-0.0243,-0.2604,1.0517,0.1692,0.4354,-0.2215,-0.6426,-0.011,BRCACancer
Utah__B07,1.7359,0.4335,-0.0868,1.4156,0.0134,0.0306,0.3622,1.1554,0.3625,1.5522,0.6322,-0.0345,0.0456,-0.028,1.0967,1.2039,-0.0841,0.4957,-0.0141,1.2703,-0.0232,0.9927,0.2071,-0.0036,-0.0939,BRCACancer
Utah__B08,1.657,0.4731,-0.0291,1.3522,-0.0933,0.1001,0.263,1.5012,0.2896,1.3505,0.5694,0.0658,0.1366,-0.0375,0.6847,1.9803,-0.0815,0.2553,0.234,0.9433,-0.0402,1.0682,0.3879,0.1336,-0.041,Control
Utah__B09,1.7236,0.4962,-0.0963,1.2097,-0.0327,-0.0155,0.4677,0.5807,0.9284,1.3029,0.3378,-0.0079,0.1868,-0.0194,0.9397,1.6008,-0.1619,0.2334,0.0929,1.5843,-0.0185,0.5315,0.181,-6e-04,-0.0588,Control
Utah__B10,1.4209,0.2487,-0.1086,1.3035,0.0441,0.0453,0.3779,0.5858,0.6993,1.3645,0.3708,-0.0174,0.0183,0.0497,0.4954,1.0643,-0.1081,0.4563,0.2025,1.3474,0.0461,0.7147,0.0743,-0.0939,-0.0723,Control
