@relation data

@attribute id string
@attribute 1376 numeric
@attribute 2180 numeric
@attribute 32 numeric
@attribute 51422 numeric
@attribute 51719 numeric
@attribute 53632 numeric
@attribute 55437 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5571 numeric
@attribute 6794 numeric
@attribute 788 numeric
@attribute 81617 numeric
@attribute 92335 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.8255,1.6643,0.4484,0.4151,1.212,0.0992,0.2435,1.3645,-0.1198,1.2363,1.1386,1.354,0.6759,1.091,0.4316,0.7901,Control
Utah__A02,0.668,1.3972,0.1839,0.3242,0.9859,0.1181,0.2061,1.2001,-0.0866,0.9656,0.9315,1.203,0.54,1.0114,0.2142,0.4717,Control
Utah__A03,0.8104,1.8388,0.2481,0.3994,1.16,0.0576,0.0782,1.268,-0.0897,1.1454,1.0148,1.3675,0.6891,1.0865,0.4061,0.6716,Control
Utah__A04,0.6823,1.5272,0.2458,0.3518,1.0775,0.1367,0.2632,1.2616,-0.1042,1.1047,1.0501,1.2018,0.6337,1.2024,0.3131,0.5314,Control
Utah__A05,0.9663,1.8088,0.3103,0.4425,1.2342,0.0489,0.1379,1.3124,-0.101,1.2401,1.1841,1.4364,0.7859,1.2818,0.461,0.6931,Control
Utah__A06,0.6657,1.8226,0.318,0.389,0.9925,0.0857,0.1645,1.1944,-0.1136,1.0389,1.0201,1.3842,0.5551,0.9061,0.34,0.6022,Control
Utah__A07,0.9043,1.6679,0.2764,0.586,1.356,0.1805,0.1867,1.3474,-0.0605,1.2588,1.0802,1.3571,0.6262,1.3451,0.3395,0.7398,Control
Utah__A08,0.6571,1.444,0.434,0.5881,1.4567,0.1514,0.132,1.4309,-0.134,0.9561,1.1358,1.1382,0.5115,0.8856,0.2977,0.7976,Control
Utah__A09,0.6623,1.5262,0.2571,0.495,1.3005,0.1935,0.1231,1.2799,-0.0669,1.0507,0.9678,1.2302,0.6075,0.9819,0.3818,0.6433,Control
Utah__A10,0.7674,1.9929,0.3396,0.5315,1.4159,0.1194,0.2006,1.4463,-0.1587,1.1349,1.2427,1.2244,0.5374,1.0523,0.403,0.7103,Control
Utah__A11,0.6124,1.1156,0.3064,0.2758,0.9908,0.0352,0.0951,1.0369,-0.1372,1.0951,0.7879,1.2472,0.5207,0.7051,0.4262,0.5192,Control
Utah__A12,0.5283,1.0662,0.0667,0.2845,0.805,0.2113,0.1296,0.9635,-0.0052,0.6947,0.6974,0.9322,0.2369,0.586,0.1485,0.1834,Control
Utah__B01,0.6269,1.502,0.3786,0.3942,1.1201,0.158,0.107,1.3561,-0.1949,0.8896,1.0119,1.0545,0.3162,0.9056,0.2198,0.6509,Control
Utah__B02,0.797,1.6313,0.3354,0.3889,1.1384,0.1558,0.1478,1.4225,-0.1082,1.1753,1.1102,1.2759,0.674,1.2637,0.3854,0.6925,Control
Utah__B03,0.6947,1.6782,0.3152,0.3234,1.1977,0.0757,0.1237,1.4035,-0.1542,1.109,1.1086,1.1473,0.5515,0.8922,0.2443,0.6518,BRCACancer
Utah__B04,0.5483,1.3001,0.2999,0.6993,1.3976,0.1428,0.127,1.4156,-0.0864,0.7294,1.0427,0.9301,0.4805,0.7852,0.2512,0.8033,BRCACancer
Utah__B05,0.7161,1.2487,0.1257,0.3474,0.8998,0.1309,0.0715,1.1871,-0.0575,0.8295,0.7903,0.9893,0.4368,0.742,0.2024,0.4916,BRCACancer
Utah__B06,0.4648,1.2735,0.1384,0.2179,0.9196,0.1567,0.0058,1.1372,-0.0598,0.7173,0.9419,0.8676,0.1385,0.5264,0.0822,0.383,BRCACancer
Utah__B07,0.7685,1.5287,0.4198,0.4245,1.2771,0.1749,0.2535,1.5265,-0.0671,1.1484,1.1303,1.3058,0.6321,1.1091,0.3541,0.8381,BRCACancer
Utah__B08,0.6778,1.2521,0.2569,0.2672,0.9934,0.0585,0.1896,1.1557,-0.0883,1.1585,0.8343,1.3472,0.7024,1.0872,0.3372,0.5586,Control
Utah__B09,0.3567,1.2599,0.3112,0.5482,1.3919,0.1618,0.0246,1.2146,-0.2062,0.7274,0.9706,0.8046,0.4314,0.4444,0.1799,0.6647,Control
Utah__B10,0.405,1.309,0.2088,0.5181,1.2342,0.141,0.1767,1.2169,-0.0866,0.7565,0.7298,0.9081,0.343,0.6265,0.1821,0.5163,Control
Utah__B11,0.7081,1.4293,0.1911,0.4188,1.1266,0.164,0.1392,1.1511,-0.1018,0.9572,0.8426,0.9853,0.5117,0.5597,0.2899,0.4863,Control
Utah__B12,0.1869,1.0709,0.2116,0.512,1.0948,0.0922,0.0912,0.9952,-0.0388,0.5557,0.6062,0.4341,0.2912,0.1723,0.1469,0.5776,Control
Utah__C01,0.8127,1.4502,0.2587,0.5393,1.246,0.1891,0.1386,1.2043,-0.067,1.0294,1.0864,1.2176,0.7258,0.9542,0.2876,0.6946,BRCACancer
Utah__C02,0.8729,1.2576,0.3222,0.3599,1.0809,0.152,0.205,1.2151,-0.1104,1.147,1.0204,1.1032,0.7673,1.0259,0.2444,0.5012,BRCACancer
Utah__C03,0.897,1.5028,0.4236,0.4177,1.1386,0.1595,0.249,1.3124,-0.0951,1.113,1.3087,1.2325,0.8267,1.342,0.3225,0.7333,BRCACancer
Utah__C04,0.3935,0.9686,0.2403,0.1937,0.64,0.1122,0.1648,0.801,-0.0708,0.7284,0.6702,0.8063,0.5575,0.4634,0.2167,0.3158,Control
Utah__C05,0.538,0.9658,0.175,0.2481,0.7353,0.1567,0.1712,0.8326,-0.1485,0.7661,0.7153,0.902,0.5553,0.462,0.1732,0.3378,BRCACancer
Utah__C06,0.1086,0.4047,0.0435,0.108,0.313,0.1802,0.0392,0.2411,0.0081,0.2378,0.1866,0.3466,0.1073,0.2077,0.0409,0.1605,Control
Utah__C07,0.4746,1.0292,0.215,0.2498,0.867,0.0963,0.1008,1.0439,-0.086,0.8149,0.7311,0.9233,0.5403,0.8149,0.2419,0.335,Control
Utah__C08,0.6651,1.1073,0.4338,0.2976,0.9102,0.1134,0.097,1.0635,-0.1012,1.1298,1.023,1.1245,0.6998,0.951,0.2797,0.4728,Control
