@relation data

@attribute id string
@attribute 1147 numeric
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 2620 numeric
@attribute 317 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 4000 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 54205 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 637 numeric
@attribute 6709 numeric
@attribute 7186 numeric
@attribute 836 numeric
@attribute 839 numeric
@attribute 840 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 843 numeric
@attribute 8717 numeric
@attribute 8718 numeric
@attribute 8737 numeric
@attribute 8743 numeric
@attribute 8772 numeric
@attribute 8795 numeric
@attribute 8797 numeric
@attribute 8837 numeric
@attribute 9020 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5171,0.9683,0.4112,-0.0789,1.7652,2.2157,2.5052,1.0636,0.0794,1.6981,2.2123,0.7303,1.5972,1.4383,0.8571,1.9609,0.2394,1.208,0.6944,0.5519,1.4595,0.8967,1.1754,1.2857,1.4812,1.4118,1.8092,0.887,1.1855,1.2366,1.8285,0.7681,Control
Utah__A02,1.302,0.8495,0.2916,-0.16,1.6967,2.0071,2.0414,0.7713,0.1713,1.2732,2.0603,0.7572,0.7857,1.258,0.8402,1.6381,0.1809,1.1875,0.4058,0.4575,1.188,0.6211,0.7931,0.9355,0.983,1.2609,1.928,0.7184,0.9965,0.81,1.624,0.528,Control
Utah__A03,1.5398,0.9197,0.4401,-0.1624,1.842,2.1775,1.9664,0.9508,0.2163,1.4485,2.7503,0.9524,0.7002,1.4813,0.9951,1.8363,0.2439,1.3243,0.4833,0.6306,1.4115,0.9002,1.1336,1.0236,0.9957,1.4831,2.1833,0.8106,1.188,0.8111,1.8985,0.7605,Control
Utah__A04,1.079,0.8958,0.3836,-0.07,1.5185,1.8568,2.3285,0.8565,0.2024,1.4304,2.2761,0.7746,0.8705,1.484,0.9376,1.7384,0.2334,1.1111,0.5443,0.469,1.3025,0.7648,0.895,1.2084,1.383,1.3343,1.49,0.7485,0.9267,0.95,1.6301,0.6381,Control
Utah__A05,1.4435,1.0382,0.4936,-0.0815,1.9657,2.0805,2.0297,0.8317,0.2232,1.5181,2.4615,0.8167,0.8938,1.5368,0.9553,1.627,0.2185,1.4127,0.5205,0.6246,1.3533,0.998,1.167,1.1146,1.0899,1.487,2.0004,0.9748,1.1726,0.9656,1.7826,0.6988,Control
Utah__A06,1.3907,0.9035,0.424,-0.0823,1.8074,2.0344,1.6049,0.7266,0.0905,1.3497,2.472,0.8005,0.813,1.338,0.8535,1.5381,0.1498,1.1328,0.3461,0.4706,1.2424,0.9565,1.1302,0.9425,1.0627,1.4109,1.5868,0.8327,1.0358,0.8943,1.6482,0.6021,Control
Utah__A07,1.4674,0.9215,0.4549,-0.1266,1.9975,2.2666,2.0424,1.0245,0.1908,1.6897,1.9798,0.7829,1.3348,1.2584,0.9925,1.6699,0.2171,1.3997,0.5674,0.5531,1.4468,0.8172,1.189,1.1008,1.2405,1.4606,1.7954,0.929,1.1309,1.0397,1.9022,0.7746,Control
Utah__A08,1.3187,0.6569,0.3883,-0.0919,1.7332,2.1819,1.9632,0.8906,0.064,1.8669,1.9095,0.5755,1.9587,1.2448,0.8703,1.8304,0.179,1.0162,0.5121,0.4826,1.5231,0.7257,1.3323,0.843,1.0551,1.4451,1.8381,0.577,0.8623,1.0612,1.9455,0.7477,Control
Utah__A09,1.4072,0.8576,0.38,-0.0864,1.7471,2.1975,2.2797,0.9508,0.1978,1.606,2.1911,0.6793,1.6272,1.3302,0.891,1.8398,0.2167,1.0099,0.5905,0.5294,1.2405,0.7466,0.9539,1.063,1.1686,1.3453,1.5948,0.8045,0.9983,0.9301,1.6857,0.6974,Control
Utah__A10,1.4266,0.9305,0.3818,-0.1069,1.9048,2.1232,1.7725,0.9558,0.0934,1.641,2.1251,0.6095,1.211,1.3233,0.8758,1.7329,0.2099,1.2126,0.5425,0.553,1.377,0.9483,0.9211,0.9078,0.9387,1.4193,1.8714,0.7286,1.0977,1.0019,2.0584,0.73,Control
