@relation data

@attribute id string
@attribute 1399 numeric
@attribute 1445 numeric
@attribute 2534 numeric
@attribute 2885 numeric
@attribute 2889 numeric
@attribute 3265 numeric
@attribute 3672 numeric
@attribute 3688 numeric
@attribute 3725 numeric
@attribute 387 numeric
@attribute 4660 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5747 numeric
@attribute 58 numeric
@attribute 5829 numeric
@attribute 5894 numeric
@attribute 5906 numeric
@attribute 6093 numeric
@attribute 613 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 7094 numeric
@attribute 7145 numeric
@attribute 7414 numeric
@attribute 7791 numeric
@attribute 823 numeric
@attribute 826 numeric
@attribute 857 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9564 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,2.0325,1.2739,1.5632,1.6544,0.8154,0.4247,0.1684,2.4355,1.3192,0.7773,0.304,1.7309,1.0783,1.4021,0.718,0.4255,0.2618,0.6101,0.9824,1.7847,1.315,1.5327,0.4585,0.75,1.1294,0.3629,2.263,0.1358,1.2043,1.1206,0.9705,0.9716,-0.0793,0.9737,-0.0417,-0.0335,0.035,Control
Utah__A02,1.953,1.2378,1.1722,1.493,0.5711,0.3701,0.1934,2.1547,0.8029,0.5327,0.1908,1.6299,1.0214,0.9672,0.4692,0.2945,0.117,0.6684,0.7957,1.5429,1.019,1.2476,0.2356,0.7973,0.9018,0.3648,2.3387,0.2496,1.1346,1.1662,0.884,1.128,-0.1102,0.7412,-0.0217,-0.0834,0.0546,Control
Utah__A03,2.0396,1.46,1.401,1.7906,0.9122,0.3745,0.1447,2.3137,1.2073,0.88,0.3043,1.8758,1.0584,1.211,0.6904,0.494,0.1482,0.719,1.0696,1.7349,1.1662,1.5227,0.4201,0.7917,1.1313,0.5956,2.5626,0.2546,1.3432,1.3731,1.1396,1.1357,0.0102,0.7108,-0.0262,-0.0237,0.0159,Control
Utah__A04,2.0529,1.2797,1.3783,1.4914,0.7202,0.3589,0.1736,2.3772,1.3091,0.4995,0.2141,1.7145,1.0435,0.9665,0.4999,0.4226,0.1496,0.8244,0.8875,1.6725,1.0589,1.1775,0.3162,0.7946,1.0307,0.3996,2.5779,0.1772,1.3219,1.2194,0.9578,1.0688,-0.0496,0.7961,-0.0176,0.0364,0.0993,Control
Utah__A05,2.185,1.4212,1.4167,1.8851,0.7706,0.4809,0.1386,2.205,1.2428,0.6563,0.2795,1.9408,1.1978,1.1192,0.7099,0.4974,0.2717,0.9339,1.1601,1.808,1.0745,1.4139,0.4354,0.89,1.0492,0.6218,2.9267,0.2367,1.5598,1.5382,1.2062,1.1907,0.0071,0.9764,-0.0468,0.0365,0.0991,Control
Utah__A06,1.9498,1.1991,1.3172,1.5864,0.6449,0.2391,0.0491,2.008,0.8136,0.5764,0.2492,1.8446,0.9874,1.1521,0.6673,0.3508,0.1119,0.7059,0.9242,1.7489,0.9034,1.2959,0.3404,0.7604,0.8863,0.4104,2.5686,0.1719,1.3027,1.1924,0.8947,1.0953,-0.0767,0.8308,-0.0135,-0.0588,0.0867,Control
Utah__A07,2.0703,1.3161,1.855,1.89,1.0157,0.3621,0.1003,2.4902,1.2402,0.8147,0.3923,1.882,0.9702,1.3691,0.8479,0.4043,0.2084,0.6623,0.9822,1.7704,1.4904,1.5516,0.4033,0.7917,1.1809,0.3471,2.4329,0.166,1.4129,1.1767,0.9058,1.1295,-0.0664,0.8188,-0.0435,-0.0656,0.0626,Control
Utah__A08,1.7352,1.2298,2.0099,1.7425,1.1165,0.2915,0.0515,2.3245,0.8862,0.8852,0.5404,1.9122,0.9939,1.4969,0.8635,0.3356,0.2121,0.5704,0.9706,1.7386,1.7261,1.5885,0.4083,0.777,1.4746,0.3367,2.194,0.1124,1.1606,0.9742,0.7533,0.9497,-0.1281,0.8067,-0.0501,-0.0916,0.0832,Control
Utah__A09,2.0118,1.2945,1.6972,1.8554,1.0069,0.3464,0.0454,2.6012,0.9959,0.5829,0.3512,1.8315,0.99,1.3676,0.7596,0.3503,0.2016,0.6497,0.8954,1.6393,1.2507,1.5046,0.3896,0.7709,1.0011,0.4405,2.4818,0.1787,1.3941,1.0773,0.9348,1.0612,-0.0467,0.8507,-0.0362,-0.0372,0.0696,Control
Utah__A10,1.9851,1.2817,1.978,1.8284,1.0449,0.3978,0.1402,2.7505,1.3751,0.7836,0.4244,1.9225,0.9237,1.2269,0.7992,0.4701,0.2453,0.6784,1.0213,1.7838,1.5275,1.4727,0.4893,0.7829,1.3376,0.4233,2.6874,0.1754,1.6078,1.1694,1.0121,1.0574,-0.0549,0.9428,-0.0463,-0.0031,0.0995,Control
