@relation data

@attribute id string
@attribute 142 numeric
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 317 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 397 numeric
@attribute 4000 numeric
@attribute 4001 numeric
@attribute 54205 numeric
@attribute 5551 numeric
@attribute 834 numeric
@attribute 835 numeric
@attribute 836 numeric
@attribute 837 numeric
@attribute 839 numeric
@attribute 840 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 843 numeric
@attribute 84823 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.017,1.0097,0.4024,1.7487,2.2226,2.5287,1.0456,2.0756,0.0793,0.8017,0.7163,2.0279,2.6174,1.4755,1.24,1.8752,0.7224,0.5342,1.465,0.8952,1.1688,0.5106,Control
Utah__A02,0.8167,0.8814,0.2851,1.6818,2.0145,2.0638,0.7644,1.7697,0.1723,0.8248,0.7423,2.9198,3.1109,1.0993,1.2187,1.8334,0.4214,0.4465,1.1745,0.614,0.7882,0.3206,Control
Utah__A03,0.9422,0.9572,0.4308,1.8237,2.1844,1.9886,0.9372,1.9762,0.2179,1.0749,0.9311,3.0536,3.0749,1.3108,1.3606,1.8468,0.5022,0.6074,1.4136,0.8989,1.1272,0.497,Control
Utah__A04,0.9976,0.9315,0.3754,1.5078,1.8646,2.3516,0.8464,1.8734,0.2038,0.9128,0.7592,2.8432,2.5399,1.26,1.1395,1.5517,0.5659,0.4571,1.297,0.7606,0.8897,0.4522,Control
Utah__A05,0.9347,1.0851,0.4833,1.9445,2.0877,2.052,0.8225,2.0556,0.2249,1.1219,0.7999,2.8876,3.0578,1.3729,1.4523,1.782,0.5411,0.6018,1.3513,0.9986,1.1604,0.6081,Control
Utah__A06,0.8003,0.9397,0.415,1.7899,2.0417,1.6263,0.7214,1.7748,0.0905,0.8679,0.7842,3.1043,2.8777,1.1944,1.162,1.6516,0.3591,0.4586,1.2326,0.9562,1.1238,0.4326,Control
Utah__A07,0.9249,0.9592,0.4453,1.9755,2.2733,2.0648,1.008,2.044,0.1921,0.8591,0.7672,3.0449,2.8845,1.4374,1.4389,1.9023,0.5899,0.5353,1.4514,0.8141,1.1824,0.4412,Control
Utah__A08,0.908,0.6737,0.3799,1.7175,2.1889,1.9854,0.8792,2.1084,0.0637,0.8386,0.5666,2.6305,2.409,1.4224,1.041,1.5481,0.5323,0.4697,1.533,0.7207,1.325,0.3266,Control
Utah__A09,0.8527,0.8902,0.3718,1.731,2.2044,2.3026,0.9371,2.1054,0.1991,0.6712,0.6669,2.8149,2.7714,1.3433,1.0344,1.7885,0.614,0.5133,1.2306,0.7421,0.9483,0.4157,Control
Utah__A10,0.8924,0.9689,0.3736,1.885,2.1303,1.7943,0.9419,1.9811,0.0935,0.9452,0.5994,2.9287,2.9161,1.4705,1.2447,1.9514,0.564,0.5352,1.3767,0.9479,0.9156,0.4286,Control
Utah__A11,0.7292,0.5957,0.1886,1.7629,2.0108,1.9084,0.9608,1.7097,0.0198,0.6085,0.6778,3.4857,2.7047,0.952,0.8655,1.7502,0.3557,0.485,0.999,0.5807,0.6776,0.374,Control
Utah__A12,0.5512,0.4083,0.2248,1.1173,1.628,1.4403,0.3797,1.7066,0.176,0.48,0.4178,2.2587,2.531,0.7469,0.8947,1.5251,0.3388,0.2236,0.9414,0.4971,0.4973,-0.0176,Control
Utah__B01,0.8373,0.5862,0.2721,1.3385,2.1294,2.3823,0.8126,2.0573,-0.0618,0.6797,0.5944,1.4215,2.3789,1.2789,0.8888,1.5731,0.6022,0.3321,1.3439,0.7117,0.9804,0.0067,Control
Utah__B02,1.0211,0.9423,0.4018,1.5383,2.0589,2.0671,0.8953,2.0751,0.0976,0.9038,1.0909,3.0077,2.7901,1.3589,1.1595,1.7973,0.6891,0.4436,1.362,0.868,0.9269,0.4164,Control
Utah__B03,0.9425,0.8598,0.3239,1.6468,2.1642,2.2276,0.8552,2.0591,-0.0427,0.8162,0.9005,2.4169,2.7189,1.3777,1.0598,1.6855,0.6444,0.4458,1.5046,0.6967,0.9174,0.3311,BRCACancer
Utah__B04,0.797,0.7058,0.3778,1.5149,1.8746,1.4179,0.8629,1.7122,0.1605,0.705,0.6219,2.6475,2.1061,1.4494,1.0387,1.4437,0.2945,0.4517,1.4123,0.6286,1.1038,0.1863,BRCACancer
Utah__B05,0.7053,0.5762,0.3021,1.2632,1.9171,1.7732,0.6369,2.1162,0.1089,0.6032,0.8085,3.1458,2.7995,1.0752,1.1362,1.6486,0.2812,0.2799,1.1158,0.6254,0.7935,0.1691,BRCACancer
Utah__B06,0.6772,0.2774,0.1232,1.2445,1.777,1.7299,0.459,1.5799,1e-04,0.5638,0.1169,1.9839,2.6464,0.9126,0.9527,1.662,0.2566,0.2988,1.4129,0.5369,0.8054,-0.2424,BRCACancer
Utah__B07,1.071,1.0484,0.4226,1.736,2.1961,2.1866,0.9906,2.0599,0.1594,0.9851,0.8633,2.9459,3.0073,1.5426,1.2561,1.9587,0.5909,0.5097,1.7409,0.7399,0.9649,0.4196,BRCACancer
Utah__B08,0.7367,0.8009,0.3014,1.867,2.2475,1.9806,0.9221,1.8184,0.1486,0.7211,0.7197,2.9517,2.9783,1.1629,1.1499,1.7785,0.6141,0.5078,1.156,0.8371,0.8104,0.3862,Control
Utah__B09,0.6478,0.2908,0.2333,1.1309,1.8664,1.8549,0.7146,1.943,0.0282,0.4319,0.439,2.3078,1.5922,1.2374,0.9575,1.2253,0.3189,0.2716,1.1372,0.3752,0.8939,0.2773,Control
Utah__B10,0.6956,0.5911,0.2595,1.4053,1.977,1.6229,0.7708,1.7545,0.0806,0.6554,0.5219,3.2695,2.0703,1.1817,0.874,1.3169,0.3039,0.2762,1.2173,0.5534,0.9213,0.2216,Control
Utah__B11,0.7838,0.6886,0.1667,1.8542,2.0368,1.8065,0.8515,2.1507,0.2038,0.814,0.4327,2.0211,3.116,1.1852,1.0068,1.8258,0.6025,0.3229,0.9041,0.6291,0.8344,0.3557,Control
Utah__B12,0.4213,0.1387,0.1735,1.0883,1.4581,1.5154,0.6148,1.3287,0.1002,0.3338,0.3144,1.4768,1.404,1.1062,0.6178,0.9348,0.0478,0.2264,0.873,0.3193,0.7459,0.1155,Control
Utah__C01,0.8162,0.9187,0.419,1.8682,2.0067,1.6928,0.9957,1.8585,0.1966,0.8668,0.6704,3.118,2.7845,1.3749,0.9613,1.8574,0.2854,0.4208,1.2504,0.7916,1.2017,0.5556,BRCACancer
Utah__C02,0.9341,0.9718,0.4169,1.6253,1.9308,2.012,0.8407,1.7913,0.2039,0.8606,0.6617,3.2636,2.7534,1.4001,0.9934,1.6243,0.4716,0.3542,1.2754,0.8772,0.9538,0.596,BRCACancer
