@relation data

@attribute id string
@attribute 10052 numeric
@attribute 10804 numeric
@attribute 1173 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 125111 numeric
@attribute 127534 numeric
@attribute 1601 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 219770 numeric
@attribute 2697 numeric
@attribute 2700 numeric
@attribute 2701 numeric
@attribute 2702 numeric
@attribute 2703 numeric
@attribute 2705 numeric
@attribute 2706 numeric
@attribute 2707 numeric
@attribute 2709 numeric
@attribute 375519 numeric
@attribute 4646 numeric
@attribute 57165 numeric
@attribute 57369 numeric
@attribute 81025 numeric
@attribute 8218 numeric
@attribute 84694 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0273,-0.0212,1.4197,0.9448,0.9195,1.9669,-0.0628,-0.0317,0.5893,0.06,1.0152,-0.0316,-0.1335,0.0319,-0.0456,-0.1814,-0.2056,0.0844,-0.0518,-0.1004,-0.0498,-0.2196,0.1664,-0.1234,-0.0527,-0.119,0.1069,-0.0863,Control
Utah__A02,-0.1496,0.1123,1.4253,0.802,0.9615,1.9209,-0.0318,-0.0376,0.5641,0.0046,0.8626,-0.0459,-0.0972,-0.0134,-0.1006,-0.1233,-0.0664,0.092,-0.0306,-0.2086,-0.134,0.0694,0.3726,-0.0702,-0.1898,-0.0504,0.0346,-0.1615,Control
Utah__A03,-0.1092,-0.0797,1.4715,1.0299,1.1097,2.0945,-0.0323,0.0106,0.4743,0.1068,1.0364,-0.0162,-0.0192,-0.0584,0.0211,-0.1535,-0.0878,0.1599,-0.0091,-0.1321,-0.0176,-0.016,0.383,-0.0578,-0.0274,-0.0853,0.0187,-0.1077,Control
Utah__A04,0.0036,0.0166,1.5759,0.7059,1.0773,1.8087,0.1423,-0.0883,0.5144,0.0885,0.908,0.0714,0.0065,-0.0024,-0.0213,-0.2333,-0.0275,0.0717,0.0638,-0.1279,0.0063,-0.1733,0.2461,0.2031,0.0059,-0.0091,-0.0299,-0.0856,Control
Utah__A05,-0.0387,-0.0505,1.677,0.9876,1.1536,2.0745,0.1333,0.0227,0.7594,0.1451,1.0371,0.0691,-0.0331,-0.0202,-0.0408,-0.1299,-0.079,0.1063,-0.0096,-0.0999,-0.1061,-0.1132,0.1616,0.2069,0.0281,-0.0868,0.1578,-0.0368,Control
Utah__A06,-0.1162,-0.1648,1.4828,0.9732,0.9335,1.9669,-0.0699,0.0684,0.4906,0.0466,0.9383,0.0566,-0.0515,-0.0722,-0.1262,-0.2,-0.1487,0.0342,-0.0174,-0.2638,-0.1189,-0.1762,0.1026,-0.1116,-0.053,-0.0481,0.1556,-0.2339,Control
Utah__A07,-0.0759,-0.1267,1.5403,1.2808,0.999,2.1148,-0.0361,-0.2204,0.6317,-0.02,0.9993,0,-0.0353,-0.0511,-0.105,-0.2162,-0.1211,0.0383,-0.0473,-0.2195,0.0356,-0.1021,0.1715,0.0447,0.0091,-0.07,0.0512,-0.0154,Control
Utah__A08,-0.0313,-0.1354,1.337,1.0975,0.8547,2.0249,-0.2016,-0.145,0.5353,-0.0293,1.0323,-0.0642,-0.0823,-0.0049,-0.0698,-0.2329,-0.2108,0.1284,-0.0355,-0.1952,0.0808,-0.0636,0.2318,-0.1711,-0.1441,-0.0635,0.0187,-0.3344,Control
Utah__A09,-0.1565,0.0487,1.4405,1.1982,0.9546,2.0337,-0.078,-0.0911,0.5141,0.0622,0.9636,-0.0158,-0.0141,0.0069,-0.0622,-0.1616,-0.0752,0.109,-0.0328,-0.2367,-0.0901,-0.141,0.1398,0.0977,-0.0052,-0.0115,0.027,-0.0873,Control
Utah__A10,-0.0727,-0.1173,1.5258,1.223,1.0311,2.1067,-0.01,0.0219,0.5949,0.0876,0.9809,-0.0211,-0.1103,-0.0111,-0.0318,-0.1813,-0.082,0.1321,0.0362,-0.1238,0.0346,-0.1036,0.5744,0.0361,-0.0332,-0.0793,0.1505,-0.1532,Control
Utah__A11,-0.0472,-0.0557,1.2025,1.0455,0.7904,1.9482,-0.146,0.0218,0.2944,-0.0121,0.8289,-0.0687,-0.2329,-0.0608,0.0847,-0.1939,-0.1454,0.1534,-0.0286,-0.1341,0.1691,-0.0445,0.4032,-0.267,-0.0491,-0.0689,0.0164,-0.2368,Control
Utah__A12,-0.1248,-0.0048,1.4352,0.5815,0.7931,1.3152,-0.2651,-0.1848,0.5138,-0.0045,0.5783,-0.016,-0.164,-0.0382,-0.1703,-0.072,-0.1877,0.109,-0.0898,-0.1634,0.014,0.0626,0.2283,-0.1993,-0.09,-0.0478,-0.0827,-0.1094,Control
Utah__B01,-0.1456,-0.1019,1.2487,1.1125,0.8376,1.7508,-0.5269,-0.017,0.4529,-0.1627,0.8325,-0.2558,-0.2695,-0.2567,-0.1698,0.0017,-0.3201,-0.0963,-0.2424,-0.4124,-0.118,-0.0404,0.0257,-0.4258,-0.463,-0.2406,-1e-04,-0.0591,Control
Utah__B02,-0.0772,-0.0221,1.6282,1.0493,1.1079,1.8539,-0.0091,-0.1349,0.5041,0.0408,0.9871,-0.0252,-0.0688,-0.0243,-0.0157,-0.1601,-0.1545,0.0918,-0.038,-0.1031,-0.056,-0.0982,0.334,0.0068,-0.1544,-0.0681,0.0607,-0.0578,Control
