@relation data

@attribute id string
@attribute 10000 numeric
@attribute 117145 numeric
@attribute 1326 numeric
@attribute 1445 numeric
@attribute 1493 numeric
@attribute 151888 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23308 numeric
@attribute 2475 numeric
@attribute 253260 numeric
@attribute 2534 numeric
@attribute 2885 numeric
@attribute 29126 numeric
@attribute 29851 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3932 numeric
@attribute 4067 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5133 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 57761 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 5879 numeric
@attribute 64223 numeric
@attribute 6714 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7409 numeric
@attribute 7525 numeric
@attribute 79109 numeric
@attribute 80380 numeric
@attribute 8764 numeric
@attribute 9020 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 940 numeric
@attribute 9402 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6002,0.9962,0.7039,1.2739,1.6385,1.8762,0.6045,0.8246,0.5478,1.0269,1.9036,1.5632,1.6544,0.5538,1.5327,1.8408,2.2511,0.6301,3.0447,1.5255,0.064,3.1376,1.0901,1.9662,1.322,1.1667,1.0217,0.5226,0.7691,1.6169,1.4782,1.7155,0.8995,1.3778,1.0466,1.5302,0.6123,1.4344,1.0987,0.1428,1.806,0.5364,0.6432,0.4084,0.3629,0.2248,0.2245,1.448,0.2948,0.5289,0.14,0.8544,0.7542,2.2816,2.164,2.3141,0.7787,1.6895,2.1239,1.6429,0.4421,0.8499,1.3608,Control
Utah__A02,0.3429,0.6424,0.7622,1.2378,0.7111,1.24,0.5571,0.607,0.4102,0.7955,1.4763,1.1722,1.493,0.2792,0.8212,1.9724,2.3441,0.5394,3.2633,1.414,0.2722,3.6276,1.0826,1.7131,1.18,1.1756,0.8893,0.627,0.6471,1.3286,1.1561,1.5576,0.6984,1.1745,0.8005,1.3344,0.5233,0.9674,1.0315,0.1393,1.8835,0.3842,0.4992,0.3396,0.3648,0.0476,0.1754,1.3147,0.1432,0.2765,0.0357,0.7789,0.5135,1.9895,1.8639,2.276,0.4601,1.432,1.3376,1.2896,0.1621,0.8317,1.0773,Control
Utah__A03,0.3568,0.6125,0.9664,1.46,1.1103,1.1128,0.6699,0.7634,0.455,0.9929,1.6747,1.401,1.7906,0.5255,0.9582,2.2167,2.32,0.6168,3.2587,1.698,0.0989,3.3288,0.3109,1.7413,1.5735,1.4289,0.9957,0.7653,0.777,1.4291,1.3011,1.7575,0.9294,1.364,0.9466,1.5022,0.7803,1.3565,1.1744,0.1792,1.9537,0.4604,0.7305,0.4543,0.5956,0.0934,0.1461,1.5496,0.3163,0.5302,0.2811,0.883,0.7466,1.9398,1.726,2.3253,0.6678,1.5818,1.1393,1.3811,0.456,1.0285,1.3643,Control
Utah__A04,0.4955,1.0019,0.8055,1.2797,0.9937,1.7021,0.6114,0.6935,0.4868,0.9414,1.6712,1.3783,1.4914,0.1018,1.1029,1.9243,2.1154,0.7192,3.256,1.1807,0.1989,3.5778,0.0915,1.9976,1.3977,1.0247,0.9699,0.5614,0.7264,1.383,1.4673,1.7134,0.613,1.3892,0.6769,1.3444,0.5428,1.1697,1.0878,0.2549,1.8892,0.3807,0.4506,0.4023,0.3996,0.103,0.1606,1.283,0.296,0.4327,0.0319,0.8538,0.6238,1.9869,1.8071,2.3006,0.7131,1.5443,1.8994,1.4599,0.2416,0.7735,1.2398,Control
Utah__A05,0.4795,0.7156,0.9005,1.4212,1.1005,1.2409,0.7362,0.7698,0.5401,1.0446,1.6641,1.4167,1.8851,0.1897,0.8781,2.2998,2.5246,0.7657,3.3307,1.4126,0.2537,3.5296,1.1502,1.7053,1.5903,1.3702,1.0637,0.5161,0.8704,1.5208,1.3057,1.7923,0.8986,1.5247,0.8498,1.5632,0.7334,1.1381,1.1406,0.3072,2.0146,0.4661,0.6788,0.5028,0.6218,0.0479,0.1513,1.5542,0.2673,0.5111,-0.0166,0.8954,0.6847,1.5613,1.5181,1.9004,0.7498,1.816,1.3903,1.6475,0.2137,1.1321,1.3013,Control
Utah__A06,0.4153,0.7464,0.9507,1.1991,0.8875,0.9407,0.6349,0.7165,0.4179,0.9339,1.5772,1.3172,1.5864,0.2378,0.8345,1.9422,2.406,0.6325,3.1875,1.5093,0.1825,3.3593,0.2693,1.6353,1.3721,1.2955,0.8999,0.4734,0.7642,1.4163,1.3466,1.5924,0.7092,1.3574,0.7526,1.3921,0.6292,1.0743,0.973,0.0994,1.8259,0.4744,0.5315,0.3305,0.4104,0.0865,0.157,1.4091,0.315,0.4502,-0.0314,0.7711,0.5878,1.5105,1.4556,1.709,0.7031,1.6757,1.3944,1.2103,0.1887,1.184,1.1447,Control
Utah__A07,0.7253,0.9645,0.8271,1.3161,1.2209,1.2511,0.5857,0.7237,0.2993,0.9705,1.8412,1.855,1.89,0.2656,1.0185,1.8919,2.2993,0.7661,2.8594,1.3639,0.0756,3.3186,0.2407,1.7391,1.7192,1.3668,1.0521,0.549,0.7972,1.6368,1.6128,1.7671,1.0184,1.4047,0.9224,1.4854,0.4699,1.4731,1.0249,0.0382,1.8391,0.516,0.7067,0.3772,0.3471,0.0922,0.2075,1.4238,0.345,0.6192,-0.0586,0.8515,0.7607,1.8185,1.7176,2.038,1.1256,1.6541,1.7264,1.5832,0.2877,1.2271,1.5858,Control
Utah__A08,1.0592,1.0055,0.8023,1.2298,0.9545,1.2686,0.5257,0.7148,0.4545,1.0481,2.2244,2.0099,1.7425,0.3475,1.1029,1.5099,1.9586,0.401,2.6,1.2623,0.1471,2.8904,0.2157,1.5842,1.9024,1.2078,1.218,0.4372,0.8157,1.8021,1.7107,1.6601,0.776,1.2389,1.0304,1.5956,0.5016,1.6551,0.9778,0.0506,1.6796,0.6002,0.7992,0.3352,0.3367,0.1402,0.1618,1.3149,0.4797,0.7634,-0.0479,0.6853,0.7338,1.694,1.7898,1.9365,1.5141,1.4489,2.1012,1.6396,0.191,0.9739,1.6994,Control
Utah__A09,0.7398,0.8218,0.7599,1.2945,1.0135,1.1772,0.5517,0.6732,0.2322,0.8703,1.7598,1.6972,1.8554,0.3273,1.134,1.4803,1.9645,0.3074,2.8203,1.109,0.1972,3.0509,0.2228,1.8564,1.6508,1.2824,0.9502,0.5965,0.8094,1.4941,1.5301,1.6468,0.8055,1.3511,0.9078,1.3451,0.5487,1.4396,0.9807,0.0389,1.8284,0.4408,0.5778,0.3499,0.4405,0.1287,0.1739,1.4389,0.2588,0.5862,0.2219,0.7663,0.6833,2.0494,1.7943,2.2663,0.9382,1.6131,1.8492,1.7564,0.3199,0.9946,1.4239,Control
Utah__A10,0.7924,0.8316,0.9048,1.2817,0.9645,1.2061,0.5517,0.7126,0.2694,1.0041,2.0278,1.978,1.8284,0.5632,1.0633,1.8458,2.3878,0.3703,2.9707,1.21,0.1049,3.2873,1.1195,1.9077,1.8161,1.3673,1.0809,0.4903,0.8424,1.743,1.6455,1.7121,0.7537,1.3126,0.9263,1.5857,0.5456,1.5806,0.9893,0.1451,1.8549,0.5,0.709,0.4056,0.4233,0.1296,0.1461,1.3101,0.2945,0.6588,0.0352,0.8122,0.7161,2.072,1.874,2.2669,0.9822,1.4859,1.5323,1.9015,0.3404,1.2395,1.6004,Control
Utah__A11,0.5406,0.5692,0.6716,1.2074,0.6959,0.9611,0.5283,0.6608,0.3543,0.6508,1.3784,1.2727,1.5674,0.0865,0.6203,1.3249,1.7397,0.3657,2.8884,0.9221,0.1309,3.194,0.4223,1.6756,1.0919,1.166,0.7593,0.5672,0.7155,1.2242,1.2045,1.4128,0.815,1.2934,0.9172,1.0891,0.4543,1.3667,0.8513,0.0662,1.7052,0.4071,0.4206,0.341,0.2131,0.0893,0.1151,1.1678,0.3221,0.5079,0.1293,0.4644,0.5971,2.1129,1.7651,2.1767,0.6942,1.41,1.0509,1.4661,0.243,0.7572,0.9791,Control
Utah__A12,0.3543,0.5736,0.3931,0.6733,0.7442,0.9123,0.3826,0.4377,0.1056,0.6145,1.162,0.8099,1.1338,0.1375,0.5694,1.2325,1.8084,0.4714,2.5652,0.6983,0.2554,3.2817,1.4399,1.4516,0.9496,0.6782,0.5503,0.454,0.4748,0.9277,0.9724,1.3762,0.5993,0.7434,0.4313,1.0704,0.4486,0.6908,0.8033,-0.1398,1.3549,0.2448,0.307,0.2028,0.1246,-0.0504,0.2241,0.7893,0.1497,0.2044,0.1923,0.4791,0.259,1.847,1.3863,2.1795,0.3828,0.8679,0.8876,1.0462,0.4391,0.7537,0.6876,Control
Utah__B01,0.6849,1.4376,0.6747,1.022,1.6267,1.1488,0.3787,0.5976,0.3499,0.8735,1.8054,1.4445,1.513,0.5441,1.1534,1.4892,2.0121,0.3667,2.5758,1.4735,0.2031,2.8593,0.2103,1.4767,1.3861,0.9999,0.9952,0.2956,0.5275,1.4936,1.579,1.7176,0.7725,1.0859,0.8704,1.3219,0.2978,1.2466,0.8455,-0.2264,1.5214,0.5505,0.7761,0.1769,0.1548,0.155,0.3072,1.0718,0.3432,0.452,0.1234,0.6322,0.5788,1.8854,1.8293,1.8807,0.7516,1.2794,1.8935,1.2479,0.3791,1.1021,1.4666,Control
Utah__B02,0.4887,1.1438,0.9796,1.3763,1.8062,1.0146,0.6586,0.816,0.3578,0.9577,1.7086,1.4931,1.6209,0.4624,1.2502,2.049,2.4738,0.6907,3.3457,1.8712,0.1796,3.4823,0.1148,2.0374,1.3263,1.1145,0.9993,0.5529,0.7129,1.4558,1.7588,1.9071,0.8361,1.4757,0.8881,1.4678,0.5205,1.2866,1.1175,0.13,1.9612,0.4639,0.6982,0.5258,0.4023,0.1319,0.1854,1.4801,0.2692,0.4378,0.0974,0.9807,0.7221,2.2802,1.9715,2.3103,0.7489,1.5772,1.9669,1.4571,0.3184,1.0128,1.4387,Control
Utah__B03,0.618,1.113,0.9079,1.1769,1.604,1.1683,0.5588,0.6437,0.2481,0.8905,1.8308,1.6356,1.5833,0.512,1.2085,1.77,2.2988,0.3318,2.9946,1.5317,0.1948,3.2169,1.0159,1.853,1.3701,1.1141,0.933,0.4649,0.7586,1.5497,1.9606,1.8553,0.766,1.3093,0.8912,1.4436,0.47,1.3624,0.974,-0.0517,1.786,0.5275,0.7721,0.3461,0.2613,0.1323,0.1515,1.3199,0.2462,0.4413,0.0914,0.7797,0.6262,2.1338,1.903,2.2166,0.6764,1.3873,2.0141,1.1256,0.3586,1.0179,1.3911,BRCACancer
