@relation data

@attribute id string
@attribute 1020 numeric
@attribute 1453 numeric
@attribute 1812 numeric
@attribute 1813 numeric
@attribute 23236 numeric
@attribute 2911 numeric
@attribute 5499 numeric
@attribute 5515 numeric
@attribute 5530 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 84152 numeric
@attribute 8851 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5707,1.4362,-0.1543,-0.0716,0.4303,-0.1627,1.847,1.7155,0.7188,1.1308,-0.1281,1.8462,0.0738,1.1601,0.9927,-0.0662,0.0448,Control
Utah__A02,0.5204,1.2896,0.0368,-0.0425,0.2262,-0.0961,2.0938,1.5576,0.5951,0.9731,-0.1142,1.8492,0.0916,1.0518,1.124,-0.0342,0.1618,Control
Utah__A03,0.8221,1.5365,0.0483,-0.1353,0.3007,-0.0899,2.1235,1.7575,0.7523,0.9868,-0.1007,1.9151,0.0982,1.2293,1.0311,-0.0263,0.0465,Control
Utah__A04,0.6325,1.2541,-0.0589,-0.0381,0.1828,-0.0949,2.258,1.7134,0.6673,1.1682,-0.1378,1.8358,0.1327,1.2172,1.3233,0.0343,0.2763,Control
Utah__A05,0.9217,1.475,-0.0172,-0.0513,0.4625,-0.0975,2.2762,1.7923,0.7731,1.0421,-0.0876,1.969,0.1199,1.2952,1.4262,0.0336,0.2613,Control
Utah__A06,0.6766,1.4057,-0.0728,-0.0561,0.3563,-0.1107,1.9601,1.5924,0.6198,0.8643,-0.1601,1.9546,0.0659,1.1572,1.0306,-0.111,0.1539,Control
Utah__A07,0.7195,1.3931,0.0067,-0.1329,0.8391,-0.0852,2.094,1.7671,1.0264,1.1382,-0.1365,2.0169,0.1122,1.2646,1.1618,-0.1059,0.2106,Control
Utah__A08,0.4469,1.3361,-0.02,-0.0834,0.6234,-0.1756,1.6785,1.6601,1.1569,1.1867,-0.0345,1.7149,0.0231,1.1512,0.8313,-0.1062,0.1995,Control
Utah__A09,0.5758,1.4156,0.0243,-0.0685,0.7121,-0.0923,2.0888,1.6468,0.866,1.096,-0.253,1.9165,0.1031,1.0899,1.1797,-0.0322,0.0725,Control
Utah__A10,0.6735,1.3151,-0.1168,-0.0094,0.9357,-0.0988,2.0146,1.7121,1.0757,1.2565,-0.1074,1.917,0.0625,1.2472,1.4077,-0.0086,0.1568,Control
Utah__A11,0.484,1.2647,-0.0555,-0.0401,0.6182,-0.1298,2.1131,1.4128,0.6176,0.8992,-0.0094,1.7269,0.0163,0.9303,0.8754,0.0089,0.1645,Control
Utah__A12,0.2346,0.8097,0.1766,-0.1589,0.1347,-0.0786,1.6544,1.3762,0.4763,0.9088,-0.3354,1.3679,0.1319,0.8799,1.3159,-0.0235,-0.3787,Control
Utah__B01,0.1628,1.2125,-0.0062,-0.0379,0.3275,-0.1343,1.2865,1.7176,0.6832,0.9636,-0.275,1.7933,-0.0478,1.0247,0.9253,-0.1966,-0.1757,Control
Utah__B02,0.7062,1.5284,-0.0443,-0.0714,0.226,-0.1242,2.0984,1.9071,0.6486,1.0223,-0.1605,2.0443,0.0942,1.2542,1.0405,-0.0565,0.2521,Control
Utah__B03,0.3968,1.4219,-0.0499,-0.0704,0.3352,-0.1552,1.9167,1.8553,0.7216,1.0227,-0.1774,2.0069,-0.0366,1.1604,0.5802,-7e-04,-0.0065,BRCACancer
Utah__B04,0.3538,1.3606,0.0562,-0.111,0.8077,-0.1171,1.546,1.5659,1.1801,1.2316,-0.0269,1.6295,0.0775,1.0446,1.2047,-0.1309,0.0503,BRCACancer
Utah__B05,0.4158,1.4738,-0.0938,-0.0494,0.1257,-0.1011,1.9664,1.5339,0.5846,0.8478,-0.1407,1.8404,0.0642,1.0019,1.013,-0.0952,0.0121,BRCACancer
Utah__B06,0.0199,1.03,-0.1722,-0.1536,0.2674,-0.0534,1.0591,1.4358,0.6622,0.7287,-0.3896,1.6941,-0.1137,0.7634,0.9318,-0.2055,-0.5305,BRCACancer
Utah__B07,0.5609,1.5675,0.012,-0.1347,0.3003,-0.1067,1.9256,1.8213,0.7926,1.1525,-0.1627,2.0046,0.0716,1.1927,1.0142,-0.0184,0.0503,BRCACancer
Utah__B08,0.7314,1.3164,-9e-04,-0.0539,0.2454,-0.1016,2.1701,1.6709,0.4368,1.0315,-0.0362,1.976,0.0471,1.0455,1.4494,0.0037,0.2087,Control
Utah__B09,0.1619,1.435,-0.0216,-0.1313,0.7187,-0.1579,1.2636,1.3917,1.0289,1.0524,-0.1161,1.6531,0.0159,0.8198,1.3319,-0.0656,-0.0076,Control
Utah__B10,0.223,1.1786,-0.1166,-0.1041,0.5557,-0.128,1.8026,1.5729,0.8909,1.0901,-0.2815,1.6639,0.0266,0.9708,1.1453,-0.0612,0.0446,Control
Utah__B11,0.5174,1.2368,0.0574,-0.1026,0.4208,-0.1284,1.9854,1.5697,0.64,0.885,-0.1812,1.7695,0.0972,0.9656,1.4263,-0.0712,-0.0027,Control
Utah__B12,0.112,1.2238,-0.083,-0.076,0.3939,-0.0829,0.9293,1.0209,0.8773,0.7013,-0.1101,1.3517,0.0486,0.6309,1.0468,-0.087,-0.0276,Control
Utah__C01,0.5882,1.5907,-0.0344,-0.1392,0.6284,-0.1276,1.9821,1.5829,0.7765,0.8487,-0.0344,1.89,0.0914,1.2498,1.0673,-0.0517,0.1485,BRCACancer
Utah__C02,0.7325,1.3912,0.0284,-0.099,0.2602,-0.0995,2.1115,1.6166,0.6103,1.0799,-0.1743,1.7874,0.1178,1.2413,1.3816,-0.0352,0.388,BRCACancer
Utah__C03,0.7126,1.6443,-0.0385,-0.0969,0.2617,-0.0846,2.0834,1.6499,0.6877,1.0148,-0.1065,2.0341,0.1366,1.3443,1.0654,-0.1082,0.1428,BRCACancer
Utah__C04,0.536,1.1115,0.0743,-0.0267,0.1036,-0.127,2.0863,1.0992,0.3632,0.7092,-0.0574,1.7149,0.1284,0.725,1.4556,0.1283,0.2308,Control
Utah__C05,0.4454,1.0536,-0.059,-0.0342,0.1343,-0.129,2.1579,1.3492,0.3924,0.7842,-0.1053,1.6799,0.0767,0.7716,0.9648,-0.0033,0.2614,BRCACancer
Utah__C06,-0.1054,0.6506,-0.0231,-0.1144,0.0014,-0.1664,0.7518,0.4525,0.0981,0.1826,-0.0761,0.7821,0.1069,0.2288,0.3074,0.0353,-0.1222,Control
Utah__C07,0.41,1.1242,-0.0499,-0.0657,0.2128,-0.1243,2.2068,1.5067,0.4471,1.0252,-0.038,1.7344,0.1251,1.065,1.5936,0.0398,0.0503,Control
Utah__C08,0.5179,1.1953,-0.0489,-0.0795,0.1185,-0.119,2.0906,1.5193,0.4492,0.9588,-0.0601,1.759,0.091,1.1829,1.1049,0.0214,0.2489,Control
Utah__C09,0.5405,1.0553,-0.0515,-0.0152,0.1288,-0.1299,2.1965,1.4539,0.4338,0.9445,-0.0391,1.5925,0.079,0.9887,1.288,0.0426,0.1811,Control
Utah__C10,0.5445,1.116,7e-04,-0.0418,0.1241,-0.0871,2.2115,1.5185,0.4362,1.1142,-0.1043,1.4912,0.1446,1.0678,1.5138,0.0675,0.2148,BRCACancer
Utah__C11,0.5261,1.4735,-0.0967,-0.0232,0.2008,-0.1089,2.1581,1.3955,0.4468,0.9625,-0.1738,1.7165,0.1045,1.0714,1.3827,0.051,0.4636,Control
Utah__C12,0.245,0.9683,-0.0202,-0.0405,0.0816,-0.0796,2.0143,1.025,0.3276,0.8069,-0.1402,1.4279,0.0971,0.5746,1.6527,0.0814,0.2823,BRCACancer
