@relation data

@attribute id string
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 23595 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 51053 numeric
@attribute 7314 numeric
@attribute 81620 numeric
@attribute 990 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.1478,0.1122,0.4915,0.568,0.004,1.1416,1.111,0.8205,0.2115,0.6845,0.0046,0.033,Control
Utah__A02,-0.0079,0.1624,0.3068,0.3769,-0.0124,0.7519,0.8976,0.5587,0.1687,0.7725,-0.0088,-0.1072,Control
Utah__A03,0.1982,0.3585,0.4835,0.4887,0.1175,0.8215,0.8587,0.7039,0.3104,0.8244,0.0934,0.1372,Control
Utah__A04,0.0725,0.1316,0.2684,0.3989,0.0039,0.8322,0.9722,0.6059,0.189,0.6344,0.139,-0.1101,Control
Utah__A05,0.2314,0.2786,0.467,0.4199,0.0425,0.8949,0.9432,0.7105,0.2322,0.7355,0.2006,0.0437,Control
Utah__A06,0.1291,0.0767,0.4588,0.4621,0.0406,0.7485,0.881,0.5472,0.243,0.8108,-0.0159,0.0239,Control
Utah__A07,0.0777,0.2028,0.6855,0.5398,0.0728,0.9491,1.1111,0.7826,0.2531,0.5046,-0.0116,0.0934,Control
Utah__A08,0.1985,0.1055,0.8414,0.6135,-0.0072,1.0353,1.2298,0.8143,0.2987,0.6334,-0.0483,-0.0538,Control
Utah__A09,0.128,0.1348,0.5653,0.4122,0.0174,0.8835,0.9594,0.6165,0.2362,0.5004,-0.0433,-0.0279,Control
Utah__A10,0.1218,0.0646,0.8037,0.5131,0.0292,0.9963,1.1536,0.8012,0.2469,0.4407,0.0803,0.0023,Control
Utah__A11,0.058,-0.0012,0.3734,0.2737,2e-04,0.6262,0.7399,0.5495,0.0908,0.5305,-0.0304,-0.0043,Control
Utah__A12,-0.0552,0.0383,0.2724,0.3554,0.023,0.5321,0.6632,0.5524,0.1311,0.4607,-0.2099,-0.0716,Control
Utah__B01,-0.0727,0.1099,0.5023,0.6136,0.0468,0.8927,1.0574,0.6714,0.1336,0.4343,-0.3563,0.0634,Control
Utah__B02,0.13,0.206,0.3833,0.5174,0.0351,0.9276,1.0144,0.6996,0.2926,0.6361,-0.0035,0.043,Control
Utah__B03,0.0976,0.0436,0.4464,0.4455,0.0519,0.9091,0.9494,0.7113,0.2176,0.541,-0.1068,0.0136,BRCACancer
Utah__B04,0.0856,0.0739,1.0343,0.4904,-0.0012,0.9319,1.0071,0.7645,0.1149,0.5802,-0.1281,-0.0055,BRCACancer
Utah__B05,0.0428,0.147,0.3223,0.3363,0.0165,0.5449,0.715,0.6071,0.2106,0.6688,-0.0319,0.0555,BRCACancer
Utah__B06,-0.1297,-0.039,0.3981,0.4244,0.047,0.6201,0.8392,0.4605,0.038,0.3067,-0.5067,-0.0385,BRCACancer
Utah__B07,0.1341,0.1748,0.453,0.5355,0.0538,1.1003,1.1052,0.7528,0.2945,0.5137,-0.0123,0.0456,BRCACancer
Utah__B08,0.1536,0.0765,0.2543,0.3198,-0.0163,0.781,0.8114,0.617,0.2146,0.6776,0.1484,-0.0158,Control
Utah__B09,0.108,0.0464,0.687,0.3698,-0.0203,0.7406,0.8514,0.4009,0.118,0.6418,0.013,0.0481,Control
Utah__B10,0.0312,0.0388,0.5439,0.3141,-0.0149,0.7487,0.8455,0.5891,0.1536,0.4341,-0.0757,-0.0366,Control
Utah__B11,0.1078,0.1632,0.4165,0.288,0.009,0.6739,0.8711,0.5552,0.2429,0.5168,0.0198,0.0854,Control
