@relation data

@attribute id string
@attribute 10971 numeric
@attribute 2194 numeric
@attribute 2645 numeric
@attribute 31 numeric
@attribute 51085 numeric
@attribute 51422 numeric
@attribute 5313 numeric
@attribute 53632 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5523 numeric
@attribute 5524 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 5529 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5571 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 55844 numeric
@attribute 6945 numeric
@attribute 7529 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7533 numeric
@attribute 7534 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6465,0.4001,-0.0725,0.4742,0.0763,0.3976,-0.1574,0.1036,1.7155,0.8995,1.3778,1.0466,1.0722,0.0265,-0.1084,-0.0637,0.7742,1.5302,0.6123,1.4344,1.0987,0.5648,1.3738,-0.117,1.2388,1.1575,0.9255,1.1308,-0.1281,1.351,1.8462,0.0738,1.1601,0.9927,1.2909,1.0272,2.4348,0.8922,0.5516,1.2277,1.1647,Control
Utah__A02,0.5456,0.2694,0.0595,0.2145,0.2012,0.2947,-0.0326,0.1232,1.5576,0.6984,1.1745,0.8005,0.7757,0.087,0.0285,-0.0077,0.695,1.3344,0.5233,0.9674,1.0315,0.3168,1.2086,-0.0836,0.9662,0.9426,0.8176,0.9731,-0.1142,1.1982,1.8492,0.0916,1.0518,1.124,0.9315,0.8357,2.3385,0.6711,0.473,1.4211,0.8276,Control
Utah__A03,0.8411,0.4241,0.027,0.3981,0.135,0.3798,-0.0336,0.0606,1.7575,0.9294,1.364,0.9466,1.0053,0.179,-0.0352,-0.0188,0.8847,1.5022,0.7803,1.3565,1.1744,0.4754,1.2768,-0.0867,1.1472,1.0291,1.0298,0.9868,-0.1007,1.3648,1.9151,0.0982,1.2293,1.0311,1.0571,1.0115,2.5751,0.6993,0.7107,1.4184,1.1861,Control
Utah__A04,0.6594,0.4369,0.0236,0.2248,0.1609,0.3259,-0.0137,0.1424,1.7134,0.613,1.3892,0.6769,0.832,0.0856,3e-04,-0.0207,0.727,1.3444,0.5428,1.1697,1.0878,0.4003,1.2704,-0.1014,1.1062,1.0656,0.8067,1.1682,-0.1378,1.197,1.8358,0.1327,1.2172,1.3233,0.8824,0.793,2.4407,0.6209,0.5483,1.3701,0.9775,Control
Utah__A05,0.6798,0.5348,-0.0138,0.4025,0.1515,0.4287,-0.1022,0.0516,1.7923,0.8986,1.5247,0.8498,0.942,0.0567,-0.0235,-0.0339,0.9724,1.5632,0.7334,1.1381,1.1406,0.4963,1.3214,-0.0981,1.2425,1.2047,1.1361,1.0421,-0.0876,1.4345,1.969,0.1199,1.2952,1.4262,1.0366,1.0556,2.4214,0.7758,0.6188,1.6673,1.0647,Control
Utah__A06,0.5847,0.3337,-0.0114,0.3615,0.1389,0.3681,-0.1309,0.0896,1.5924,0.7092,1.3574,0.7526,0.8248,0.0798,-0.0028,-0.0526,0.7359,1.3921,0.6292,1.0743,0.973,0.3928,1.2028,-0.1108,1.0399,1.0346,0.9951,0.8643,-0.1601,1.3816,1.9546,0.0659,1.1572,1.0306,1.047,0.9439,2.4879,0.6018,0.6162,1.1575,0.9127,Control
Utah__A07,0.8093,0.2736,0.0284,0.3738,0.1587,0.5911,-0.0427,0.1877,1.7671,1.0184,1.4047,0.9224,1.128,0.156,0.0173,-0.0216,0.7485,1.4854,0.4699,1.4731,1.0249,0.6085,1.3566,-0.0574,1.2614,1.0969,0.8796,1.1382,-0.1365,1.3542,2.0169,0.1122,1.2646,1.1618,1.1612,0.9593,2.4863,0.8008,0.6272,1.5147,1.2483,Control
Utah__A08,0.8785,0.2836,-0.0503,0.546,0.1043,0.5935,-0.1265,0.1577,1.6601,0.776,1.2389,1.0304,1.3113,0.224,-0.078,-0.0345,0.5779,1.5956,0.5016,1.6551,0.9778,0.7857,1.4406,-0.1312,0.9565,1.1546,0.9732,1.1867,-0.0345,1.1326,1.7149,0.0231,1.1512,0.8313,1.2591,0.9294,2.3514,0.8209,0.7054,1.0448,1.2519,Control
Utah__A09,0.6657,0.2624,-0.0102,0.3248,0.1869,0.4881,0.0187,0.2012,1.6468,0.8055,1.3511,0.9078,1.043,0.0787,-0.03,-0.0301,0.7555,1.3451,0.5487,1.4396,0.9807,0.583,1.2888,-0.0639,1.0518,0.9803,1.0136,1.096,-0.253,1.2257,1.9165,0.1031,1.0899,1.1797,1.2414,0.9416,2.6039,0.6467,0.5319,1.4074,1.198,Control
Utah__A10,0.8362,0.3517,-0.0026,0.4106,0.0873,0.5295,-0.0648,0.1245,1.7121,0.7537,1.3126,0.9263,1.2037,0.3191,-0.041,-0.0338,0.7736,1.5857,0.5456,1.5806,0.9893,0.6158,1.456,-0.1561,1.1366,1.2655,0.9161,1.2565,-0.1074,1.2199,1.917,0.0625,1.2472,1.4077,1.1841,1.0123,2.4635,0.7723,0.6954,1.5129,1.3063,Control
