@relation data

@attribute id string
@attribute 1616 numeric
@attribute 317 numeric
@attribute 3315 numeric
@attribute 3316 numeric
@attribute 355 numeric
@attribute 3552 numeric
@attribute 356 numeric
@attribute 54205 numeric
@attribute 58 numeric
@attribute 596 numeric
@attribute 7124 numeric
@attribute 836 numeric
@attribute 842 numeric
@attribute 9261 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.762,1.7652,0.2558,0.2531,1.2188,-0.0078,0.3799,0.7303,0.5845,1.5972,0.4149,1.208,0.8967,0.9459,Control
Utah__A02,0.7013,1.6967,0.1638,0.2353,1.1728,0.1551,0.5183,0.7572,0.6411,0.7857,0.4378,1.1875,0.6211,0.8406,Control
Utah__A03,0.7294,1.842,0.247,0.1747,1.7579,-0.0362,0.7143,0.9524,0.6903,0.7002,0.5438,1.3243,0.9002,1.1179,Control
Utah__A04,0.6506,1.5185,0.2464,0.1031,1.1105,0.1356,0.4295,0.7746,0.7928,0.8705,0.3481,1.1111,0.7648,0.9438,Control
Utah__A05,0.709,1.9657,0.4146,0.2153,1.3166,0.1215,0.4764,0.8167,0.8992,0.8938,0.3701,1.4127,0.998,1.0178,Control
Utah__A06,0.6521,1.8074,0.234,0.0803,1.1905,0.1733,0.5191,0.8005,0.6775,0.813,0.4186,1.1328,0.9565,1.009,Control
Utah__A07,0.691,1.9975,0.3459,0.1693,1.1215,0.0812,0.6059,0.7829,0.6352,1.3348,0.4733,1.3997,0.8172,1.0917,Control
Utah__A08,0.5872,1.7332,0.0827,0.1741,1.1471,0.0163,0.5321,0.5755,0.5459,1.9587,0.2487,1.0162,0.7257,1.041,Control
Utah__A09,0.6613,1.7471,0.2177,0.1713,1.2318,0.1002,0.3795,0.6793,0.623,1.6272,0.3534,1.0099,0.7466,1.0265,Control
Utah__A10,0.6496,1.9048,0.2915,0.1264,1.4348,-0.0061,0.6478,0.6095,0.6509,1.211,0.4561,1.2126,0.9483,1.0756,Control
Utah__A11,0.5156,1.7797,0.114,0.2929,1.1224,0.105,0.4246,0.6905,0.5776,1.1887,0.191,0.8471,0.5884,0.8157,Control
Utah__A12,0.4685,1.1187,0.1785,0.0283,0.8181,0.1801,0.3827,0.4217,0.4218,0.4731,0.098,0.8752,0.5065,0.7856,Control
Utah__B01,0.5767,1.3451,0.103,0.033,1.0137,0.0182,0.2669,0.6043,0.1763,1.3335,0.2251,0.8695,0.7169,1.0413,Control
Utah__B02,0.7028,1.5498,0.2175,0.2522,1.2863,0.1201,0.4101,1.1176,0.6967,0.7824,0.432,1.1304,0.87,1.0584,Control
Utah__B03,0.6605,1.6609,0.1031,0.183,1.3287,0.1329,0.395,0.9207,0.5544,1.0604,0.1665,1.0343,0.7021,1.0032,BRCACancer
Utah__B04,0.5624,1.5258,0.1144,0.1228,1.0456,0.1888,0.6144,0.6327,0.4491,1.7255,0.3252,1.014,0.6354,1.2161,BRCACancer
Utah__B05,0.5321,1.2681,0.0899,0.2035,0.9444,0.1583,0.4546,0.8256,0.5156,0.6514,0.3702,1.108,0.6323,1.1653,BRCACancer
Utah__B06,0.3922,1.2489,-0.0611,0.0209,0.8344,0.4059,0.5348,0.1106,0.0329,0.8106,0.0857,0.9311,0.5456,0.7586,BRCACancer
Utah__B07,0.7353,1.7522,0.1994,0.3028,1.4315,0.0934,0.7038,0.8822,0.6772,1.1266,0.1955,1.2236,0.7445,1.0478,BRCACancer
Utah__B08,0.6412,1.8863,0.1802,0.2632,1.2427,0.1003,0.4749,0.7339,0.7361,0.7055,0.1823,1.1212,0.8397,0.7868,Control
Utah__B09,0.4815,1.1326,0.0294,0.2475,0.902,0.0255,0.377,0.4436,0.3659,2.0128,0.0665,0.9357,0.3871,0.935,Control
Utah__B10,0.4306,1.4136,0.0095,0.0694,0.8882,0.0296,0.6087,0.5293,0.5345,1.4518,0.0895,0.8552,0.5618,0.874,Control
Utah__B11,0.6821,1.8732,0.3122,0.2764,1.003,0.0066,0.3769,0.4372,0.664,0.9615,0.159,0.9833,0.6359,0.8491,Control
Utah__B12,0.2216,1.089,-0.0337,0.1494,0.7611,0.1107,0.1693,0.3148,0.4142,1.9409,0.2954,0.6083,0.3324,0.852,Control
Utah__C01,0.6306,1.8875,0.3207,0.1787,1.0643,0.2271,0.6287,0.6828,0.5974,0.9344,0.4871,0.9394,0.7952,1.1182,BRCACancer
