@relation data

@attribute id string
@attribute 10817 numeric
@attribute 10818 numeric
@attribute 1796 numeric
@attribute 2246 numeric
@attribute 2247 numeric
@attribute 2248 numeric
@attribute 2249 numeric
@attribute 2250 numeric
@attribute 2251 numeric
@attribute 2252 numeric
@attribute 2253 numeric
@attribute 2254 numeric
@attribute 2255 numeric
@attribute 2260 numeric
@attribute 2261 numeric
@attribute 2263 numeric
@attribute 2264 numeric
@attribute 2549 numeric
@attribute 26281 numeric
@attribute 27006 numeric
@attribute 2885 numeric
@attribute 30849 numeric
@attribute 3643 numeric
@attribute 5289 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 54106 numeric
@attribute 5781 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 8074 numeric
@attribute 8660 numeric
@attribute 8817 numeric
@attribute 8822 numeric
@attribute 8823 numeric
@attribute 9365 numeric
@attribute 9965 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0776,0.7799,0.7687,-0.1449,-0.0824,-0.1903,0.0054,0.0293,-0.0222,-0.1446,-0.2659,-0.0025,-0.0954,0.1451,-0.1801,-0.0324,-0.1527,0.3514,-0.0988,-0.299,1.6355,0.9936,0.1618,1.2221,1.5746,1.5626,1.4982,0.2071,1.7307,0.2772,0.5566,0.7565,1.1256,0.3755,-0.1323,0.5042,-0.0383,0.0889,-0.0612,-0.0685,-0.0633,Control
Utah__A02,0.1477,0.4949,0.6091,-0.0469,-0.0472,-0.2753,0.0626,0.0678,-0.0501,-0.1189,-0.2265,-0.0185,-0.0556,0.0074,-0.0113,-0.0672,0.0019,0.2561,-0.1345,-0.0912,1.481,0.7781,0.0844,0.8794,1.3014,1.4139,1.1993,0.1689,1.247,0.2553,0.4031,0.8046,0.9005,0.3775,0.012,0.281,0.0601,0.1312,-0.098,-0.1115,-0.0832,Control
Utah__A03,0.1151,0.7036,0.8735,-0.052,0.0119,-0.1369,-0.0224,-0.0081,-0.094,-0.1771,-0.2206,-0.1035,-0.0154,0.0802,-0.0345,-0.0507,-0.0287,0.3441,-0.1613,-0.1644,1.7658,0.9039,0.1984,1.075,1.3967,1.4596,1.3339,0.2691,1.3323,0.3281,0.48,0.7989,1.1275,0.6195,-0.114,0.4254,0.0673,0.2149,-0.0223,-0.0293,-0.0467,Control
Utah__A04,0.1367,0.5715,0.6701,-0.0672,-0.009,-0.0596,0.1194,-0.0357,0.0257,-0.0786,-0.1874,-0.0288,-0.0445,3e-04,0.0315,-0.0617,-0.0294,0.3117,-0.055,0.0685,1.4795,0.8453,0.1081,0.8628,1.353,1.4002,1.4882,0.2883,1.3202,0.2202,0.3995,0.8019,1.028,0.414,-0.0642,0.5054,0.0286,0.1587,-0.0696,-0.0065,-0.0377,Control
Utah__A05,0.1025,0.6391,1.0374,-0.1002,0.0639,-0.0359,0.213,-0.0491,-0.0193,-0.0944,-0.1291,0.0122,-0.0098,0.053,0.0175,-0.0695,-0.0274,0.439,0.0935,-0.0979,1.8562,0.9698,0.2531,1.0322,1.4836,1.8548,1.3381,0.3996,1.2108,0.2503,0.4857,0.8988,1.0464,0.6469,-0.0702,0.6518,-0.0328,0.0974,-0.0567,0.0407,-0.0062,Control
Utah__A06,0.0885,0.5445,0.7913,-0.1014,-0.1172,-0.2043,0.0299,0.0385,-0.0349,-0.1211,-0.2133,-0.0814,0.0261,0.0711,-0.1667,-0.0799,-0.0811,0.357,-0.2368,-0.1653,1.5705,0.8575,0.2006,0.975,1.3845,1.4475,1.3761,0.1914,1.2063,0.3273,0.4941,0.7671,0.8852,0.4253,-0.0377,0.7248,0.0362,0.1426,-0.0198,0.092,-0.1476,Control
Utah__A07,0.0927,0.8019,0.7973,-0.0996,-0.0018,-0.1975,0.0304,0.0526,-0.0865,-0.1652,-0.2503,-0.076,-0.0358,0.0527,0.001,-0.1036,0.0577,0.5671,-0.2217,-0.2097,1.8609,0.9728,0.1514,1.2237,1.5934,1.5467,1.6231,0.2011,1.2924,0.3887,0.5361,0.7989,1.1765,0.359,-0.0936,0.611,0.0311,0.1966,-0.0554,-0.0699,-0.1544,Control
Utah__A08,-0.0071,0.8711,0.4943,-0.15,-0.1853,-0.2011,-0.0565,-0.0289,-0.0625,-0.1537,-0.2317,0.0135,-0.0673,0.0863,-0.1917,-0.0755,-0.1633,0.5621,-0.2425,-0.1897,1.7198,0.9874,0.1657,1.3881,1.7501,1.5683,1.714,0.168,1.4821,0.391,0.621,0.784,1.467,0.3481,-0.1366,0.4644,-0.0064,0.1087,-0.105,-0.1137,-0.0868,Control
Utah__A09,0.0823,0.6865,0.6693,-0.0767,0.0195,-0.2151,0.0234,0.1267,0.0187,-0.1032,-0.2593,-0.0545,-0.0261,0.033,-0.0401,-0.0535,-0.0141,0.4145,-0.143,-0.0911,1.8278,0.849,0.1091,1.2476,1.4582,1.4714,1.5464,0.1702,1.3752,0.2857,0.4602,0.7778,0.9988,0.4569,-0.0928,0.5505,0.0374,0.0638,-0.0462,-0.096,-0.1596,Control
Utah__A10,0.0905,0.7599,0.7849,-0.1298,0.0223,-0.0476,0.1012,0.0625,-0.0628,-0.1047,-0.1469,0.032,-0.0603,0.05,-0.0529,-0.072,-0.066,0.5091,-0.1097,-0.1334,1.802,0.9689,0.151,1.2329,1.6941,1.7523,1.6535,0.2665,1.2657,0.2612,0.5199,0.79,1.3316,0.4388,-0.0312,0.6655,0.0023,0.0401,-0.0977,-0.0727,-0.1206,Control
