@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1111 numeric
@attribute 1432 numeric
@attribute 4661 numeric
@attribute 472 numeric
@attribute 5925 numeric
@attribute 7157 numeric
@attribute 7465 numeric
@attribute 7533 numeric
@attribute 983 numeric
@attribute 994 numeric
@attribute 995 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1608,0.813,0.6487,1.4426,-0.0832,2.6617,1.0662,0.7723,0.4264,1.2277,0.1799,1.5823,0.053,Control
Utah__A02,0.8381,0.4308,0.2488,1.1508,-0.0874,2.3362,0.8166,0.5902,0.2488,1.4211,0.0211,1.2184,3e-04,Control
Utah__A03,1.1007,0.5425,0.8187,1.3711,-0.0506,2.256,1.0876,0.8387,0.6128,1.4184,0.2347,1.4456,0.0592,Control
Utah__A04,0.8526,0.377,0.2773,1.2559,-0.0873,2.1759,0.8373,0.598,0.3824,1.3701,0.089,1.3797,0.0253,Control
Utah__A05,1.0948,0.5656,0.6053,1.5137,-0.0949,2.3159,1.0736,0.7928,0.4528,1.6673,0.2058,1.1474,0.0791,Control
Utah__A06,0.8466,0.5578,0.3735,1.2007,-0.095,2.3638,0.9123,0.6071,0.287,1.1575,-0.0145,1.0022,0.0255,Control
Utah__A07,0.928,0.6157,0.4432,1.592,-0.097,2.732,1.0503,0.6983,0.2907,1.5147,0.1567,1.2353,0.0833,Control
Utah__A08,0.8394,0.5163,0.4042,1.6309,-0.0454,2.9464,1.1154,0.6576,0.2271,1.0448,-0.0089,1.344,-0.022,Control
Utah__A09,0.8432,0.561,0.4952,1.435,-0.0894,2.7467,1.0658,0.5363,0.3939,1.4074,0.1766,1.2962,-0.0511,Control
Utah__A10,0.9391,0.4662,0.4438,1.7367,-0.0877,2.6848,0.9902,0.5893,0.4467,1.5129,-0.0592,1.394,0.0333,Control
Utah__A11,0.9891,0.6858,0.413,1.1233,-0.0585,2.5199,0.8532,0.5293,0.4251,1.3334,-0.0248,1.2012,-0.0072,Control
Utah__A12,0.5104,0.1847,0.188,0.8493,-0.0025,1.6915,0.4202,0.141,0.0336,1.1176,-0.0967,0.891,0.1028,Control
Utah__B01,0.8005,0.5875,0.4362,1.2183,-0.1638,2.5929,0.913,0.6634,0.1916,0.9992,-0.2075,1.1563,0.0364,Control
Utah__B02,1.0142,0.7494,0.4886,1.3113,-0.0768,2.4501,0.8399,0.8429,0.3802,1.2788,0.0253,1.4298,0.1634,Control
Utah__B03,0.7245,0.6368,0.444,1.2964,-0.074,2.5001,0.8769,0.7188,0.3827,1.0836,0.063,1.2703,-0.0073,BRCACancer
Utah__B04,0.5786,0.3419,0.3582,1.5574,-0.0369,2.7132,0.8599,0.5053,0.3144,1.0923,-0.145,1.258,-0.0155,BRCACancer
Utah__B05,0.6607,0.4101,0.4625,1.0531,-0.0591,2.3078,0.7142,0.5991,0.2139,1.1314,-0.0617,1.15,0.0149,BRCACancer
Utah__B06,0.308,0.3363,0.0863,1.0091,-0.2049,2.2082,0.5769,0.1854,0.0163,0.8639,-0.1916,0.937,0.0622,BRCACancer
Utah__B07,0.9975,0.6892,0.5032,1.4636,-0.0996,2.6612,0.9896,0.7614,0.5441,1.2898,0.1418,1.6667,0.0368,BRCACancer
Utah__B08,1.074,0.6284,0.4793,1.2368,-0.0776,2.4231,0.8228,0.5332,0.4469,1.734,0.1215,1.2335,0.0042,Control
Utah__B09,0.5672,0.3792,0.4205,1.3351,-0.121,2.6591,0.7911,0.4636,0.2076,1.1407,-0.2078,1.2722,-0.0133,Control
Utah__B10,0.5059,0.3495,0.2639,1.3763,-0.0832,2.7896,0.6957,0.3786,0.1806,1.0671,0.0044,1.0367,0.0999,Control
Utah__B11,0.8504,0.5259,0.338,1.35,-0.0811,2.2095,0.817,0.5929,0.1714,1.4782,0.0686,1.2007,0.0018,Control
Utah__B12,0.3647,0.0082,0.1426,1.113,-0.0653,2.6827,0.4483,0.1559,0.0319,0.8331,-0.0319,1.1376,-0.2047,Control
Utah__C01,0.9402,0.6493,0.4618,1.4476,-0.0836,2.4773,0.9498,0.7981,0.2645,1.2764,0.0909,1.3952,0.1054,BRCACancer
Utah__C02,0.9636,0.4898,0.431,1.1796,-0.104,2.3131,0.7565,0.6507,0.3527,1.3314,0.0998,1.5001,0.0849,BRCACancer
Utah__C03,1.1026,0.7886,0.5458,1.3531,-0.1168,2.357,0.8646,0.7597,0.4457,1.2403,0.2113,1.8267,-0.0068,BRCACancer
Utah__C04,0.8987,0.2365,0.2157,0.6519,-0.0687,1.9358,0.5048,0.3999,0.2007,1.4739,0.0335,1.2242,0.0672,Control
Utah__C05,0.7195,0.302,0.251,0.7781,-0.0574,2.04,0.3848,0.3324,0.0478,1.0156,0.0147,1.1219,-0.1028,BRCACancer
