@relation data

@attribute id string
@attribute 10062 numeric
@attribute 1544 numeric
@attribute 1571 numeric
@attribute 5243 numeric
@attribute 5465 numeric
@attribute 5467 numeric
@attribute 5468 numeric
@attribute 5914 numeric
@attribute 8431 numeric
@attribute 8647 numeric
@attribute 8714 numeric
@attribute 9971 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.227,0.1248,-0.0238,0.5752,0.3764,0.6441,5e-04,0.6169,0.0075,-0.0859,0.3998,-0.2266,Control
Utah__A02,0.0662,0.089,-0.1408,0.814,0.2792,0.4217,0.0405,0.4965,0.0118,-0.0764,0.357,-0.2276,Control
Utah__A03,0.2028,0.2158,-0.1003,0.6727,0.4264,0.4829,0.0222,0.8213,0.0463,-0.0732,0.5461,-0.2658,Control
Utah__A04,0.1461,0.086,-0.0527,0.7514,0.2016,0.5045,0.0281,0.5481,0.0182,-0.0748,0.4183,-0.1894,Control
Utah__A05,0.2417,0.111,-0.011,0.6402,0.3601,0.5518,-0.0109,0.8403,-2e-04,-0.0456,0.8461,-0.1634,Control
Utah__A06,0.1731,0.0483,-0.0623,0.8713,0.3526,0.4278,0.0283,0.7237,0.0231,-0.0914,0.711,-0.2711,Control
Utah__A07,0.1398,0.199,-0.054,0.7074,0.3244,0.5117,0.0314,0.669,0.0348,-0.0763,0.4133,-0.2111,Control
Utah__A08,0.1606,0.1609,-0.0595,0.6841,0.3939,0.6037,-0.0171,0.5768,0.0538,-0.067,0.5159,-0.2298,Control
Utah__A09,0.1421,0.0697,-0.0312,0.4931,0.2639,0.5185,0.0694,0.5979,-0.024,-0.054,0.6115,-0.1547,Control
Utah__A10,0.1436,0.0632,-0.0644,0.65,0.4137,0.5343,0.0759,0.5733,-0.0275,-0.0986,0.539,-0.1345,Control
Utah__A11,0.1674,0.1361,-0.0342,0.5174,0.3309,0.3395,0.0128,0.5555,-0.0274,-0.066,0.4518,-0.2008,Control
Utah__A12,0.0186,0.1357,-0.0171,0.4387,0.0699,0.3389,0.1096,0.3814,0.0277,-0.0283,0.4524,-0.199,Control
Utah__B01,0.0305,0.1534,-0.047,0.4514,0.2742,0.6378,-0.0208,0.4717,0.0976,-0.0712,0.411,-0.2445,Control
Utah__B02,0.1657,0.0828,-0.0128,0.6832,0.3228,0.6369,0.0131,0.6383,-0.0978,-0.0892,0.3739,-0.1575,Control
Utah__B03,0.1081,0.1352,-0.0523,0.6053,0.295,0.5138,0.0093,0.5171,-0.052,-0.0645,0.2566,-0.1909,BRCACancer
Utah__B04,0.0893,0.0884,-0.0568,0.7031,0.4083,0.6771,3e-04,0.574,0.0828,-0.0692,0.4112,-0.2451,BRCACancer
Utah__B05,0.1851,-0.0293,-0.0978,0.6468,0.2845,0.4659,0.0491,0.7351,0.1402,-0.0899,0.4896,-0.2988,BRCACancer
Utah__B06,-0.024,0.1298,-0.0183,0.5599,0.1516,0.2903,0.1557,0.2414,-0.0086,-0.0168,0.2379,-0.2598,BRCACancer
Utah__B07,0.2094,0.1157,-0.042,0.8009,0.3463,0.5916,0.0089,0.5692,-0.0414,-0.0395,0.4554,-0.1966,BRCACancer
Utah__B08,0.2053,0.1295,0.0257,0.459,0.3028,0.4028,0.0555,0.5948,-0.1354,-0.086,0.8529,-0.1329,Control
Utah__B09,0.1183,0.1288,-0.1122,0.5154,0.3037,0.5287,-0.0275,0.5219,-0.0737,-0.1414,0.5063,-0.2421,Control
Utah__B10,-0.0103,0.138,-0.1499,0.5867,0.2007,0.4137,0.0504,0.4573,-0.0332,-0.0619,0.2417,-0.2191,Control
Utah__B11,0.1122,0.1604,-0.0522,0.3621,0.2715,0.4043,0.0096,0.757,0.0146,-0.0725,0.5345,-0.1442,Control
Utah__B12,-0.084,0.1726,-0.1257,0.2166,0.2016,0.5579,0.0602,0.3187,-0.1483,-0.0147,0.1268,-0.2573,Control
Utah__C01,0.2579,0.051,-0.0781,0.6526,0.3478,0.5835,0.0174,0.7957,0.0964,-0.0826,0.5843,-0.2628,BRCACancer
