@relation data

@attribute id string
@attribute 10873 numeric
@attribute 134526 numeric
@attribute 160287 numeric
@attribute 1737 numeric
@attribute 1738 numeric
@attribute 197257 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 231 numeric
@attribute 2739 numeric
@attribute 3029 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 3939 numeric
@attribute 3945 numeric
@attribute 4190 numeric
@attribute 4191 numeric
@attribute 4199 numeric
@attribute 4200 numeric
@attribute 501 numeric
@attribute 5091 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 5160 numeric
@attribute 5161 numeric
@attribute 5162 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 55902 numeric
@attribute 84264 numeric
@attribute 84532 numeric
@attribute 92483 numeric
@attribute 9380 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0606,-0.0575,-0.1141,1.1195,1.6859,0.0162,0.8017,1.6001,0.987,0.6158,1.009,0.5133,0.4742,0.4402,0.8086,0.576,1.0717,1.7352,0.9755,1.5292,0.0534,1.4295,-0.025,0.0881,-0.1062,0.4257,1.2592,0.0057,1.3996,-0.1574,0.6873,0.481,-0.0423,0.7812,0.0014,0.7216,1.0043,-0.0472,Control
Utah__A02,-0.0962,-0.021,-0.0891,0.8531,1.5807,-0.0685,0.5027,1.5918,0.7523,0.6193,0.9444,0.483,0.2145,0.17,0.5023,0.4401,0.9878,1.1223,0.7976,1.5421,0.1569,1.4101,-0.0204,0.0091,-0.0582,0.2701,0.9986,0.0595,1.3041,-0.0326,0.4968,0.3088,-0.0209,0.5584,0.0076,0.5452,0.4598,-0.0382,Control
Utah__A03,-0.0519,-0.0405,-0.0854,0.989,1.6106,0.0475,0.5295,1.5826,0.9652,0.5269,0.9423,0.5722,0.3981,0.2356,0.7096,0.6247,1.2745,1.0622,0.8963,1.5851,0.0637,1.475,-0.018,0.037,-0.1105,0.4412,1.2062,0.0945,1.3098,-0.0336,0.6205,0.4119,-0.0314,0.7969,0.0448,0.9953,0.5716,-0.0512,Control
Utah__A04,-0.0733,-0.0478,-0.0223,0.8292,1.6525,0.0211,0.5912,1.5646,0.5819,0.4996,1.0989,0.5793,0.2248,0.2333,0.3893,0.4975,1.2288,1.3101,0.9127,1.6915,0.194,1.3585,-0.0816,0.0376,-0.121,0.2959,0.9294,0.0561,1.2814,-0.0137,0.3767,0.2969,0.1547,0.6429,0.0515,0.7997,0.3392,0.0377,Control
Utah__A05,-0.073,-0.0303,-0.0124,0.9984,1.7552,0.1343,0.8354,1.6268,0.8991,0.4831,1.1227,0.6505,0.4025,0.2992,0.6218,0.6695,1.2768,1.0733,0.8603,1.7842,0.2857,1.4449,0.0229,0.0582,-0.1238,0.5142,1.1561,-0.0196,1.4353,-0.1022,0.5698,0.5095,0.1165,0.7232,-0.0362,0.8512,0.3717,0.0163,Control
Utah__A06,-0.0649,-0.0188,-0.1283,1.0101,1.6692,-0.0347,0.6054,1.4872,0.8472,0.6409,0.9731,0.422,0.3615,0.307,0.4961,0.5277,1.159,1.1456,0.7781,1.5585,0.0739,1.4909,0.071,0.0327,-0.1393,0.3405,1.1729,-0.012,1.2782,-0.1309,0.637,0.4026,-0.1034,0.6215,-0.0146,0.9035,0.3869,0.016,Control
Utah__A07,-0.0998,-0.0512,-0.0976,1.0456,1.7677,-0.0551,0.5522,1.7258,0.9315,0.5301,0.9893,0.4933,0.3738,0.2645,0.5123,0.5519,0.9534,1.3126,0.8438,1.5765,0.1378,1.5405,0.0383,0.0041,-0.2079,0.4413,1.1976,0.0937,1.425,-0.0427,0.628,0.46,-0.0629,0.7038,-0.1665,0.6949,0.5142,0.1091,Control
Utah__A08,-0.0654,-0.0769,-0.0566,0.9719,1.7193,-0.0788,0.3659,1.5316,0.9143,0.5944,0.8655,0.3509,0.546,0.4254,0.5864,0.4848,0.8911,1.5496,0.9029,1.48,0.0421,1.4197,-0.0664,0.0307,-0.1232,0.2605,1.0132,-0.0402,1.1572,-0.1265,0.6428,0.4203,-0.1145,0.6873,0.0035,0.6225,0.6544,0.1534,Control
Utah__A09,-0.0732,-0.023,-0.0538,1.0397,1.5706,-0.0597,0.5142,1.6127,0.8374,0.5278,0.9772,0.4561,0.3248,0.2447,0.5877,0.4606,1.0955,1.4437,0.7481,1.5531,0.022,1.5079,-0.0198,-0.0049,-0.1625,0.4229,1.0736,-0.0537,1.2181,0.0187,0.5985,0.3842,-0.0661,0.6178,-0.1595,0.8716,0.4496,0.0771,Control
Utah__A10,-0.0437,-0.0601,-0.0629,0.9818,1.8197,-9e-04,0.4959,1.6123,0.7958,0.5073,1.0046,0.4836,0.4106,0.329,0.6228,0.4892,1.0124,1.0976,0.8383,1.6294,0.2222,1.4965,-0.0258,0.0447,-0.0904,0.4144,1.1358,0.0587,1.3028,-0.0648,0.7513,0.4113,0.0604,0.6689,-0.0251,0.7798,0.5211,0.1085,Control
Utah__A11,-0.0516,0.0144,-0.1091,0.9271,1.3782,-0.0598,0.6939,1.2506,0.7863,0.4763,0.8352,0.433,0.3337,0.2951,0.5001,0.298,0.8445,1.1788,0.6715,1.2809,0.0876,1.4222,0.0171,0.0204,-0.062,0.354,1.0297,0.1385,1.1629,-0.0253,0.5704,0.3069,-0.1711,0.5503,-0.0679,0.6589,0.3399,-0.0134,Control
Utah__A12,-0.0768,0.0527,-0.0999,0.5551,1.2665,-0.0918,0.1423,1.3565,0.4586,0.6338,0.9587,0.1835,0.0596,0.0503,0.3895,0.3814,0.6527,0.9047,0.7448,1.3539,0.1369,1.0006,-0.0364,-0.0386,-0.1107,0.1587,0.6557,0.2215,1.1549,0.0059,0.2389,0.1123,-0.2847,0.3718,-0.1086,0.4685,0.1728,0.0016,Control
Utah__B01,-0.0364,0.0381,-0.153,0.8585,1.6664,-0.3456,0.258,1.4646,0.9216,0.7727,0.8997,0.0979,0.3273,0.3689,0.4792,0.5222,0.8877,1.9165,1.0487,1.2426,-0.0731,1.3276,0.0297,-0.0842,-0.0639,0.1663,1.0565,-0.1654,1.293,-0.2325,0.8083,0.3482,-0.4942,0.6206,-0.2174,0.4858,0.6738,-0.0218,Control
Utah__B02,-0.0589,-0.0448,-0.0738,1.0795,1.8589,-0.0133,0.6897,1.8197,0.9805,0.7632,1.0752,0.5089,0.263,0.3248,0.5497,0.5858,1.2584,1.6903,1.084,1.7106,0.0721,1.3951,-0.0243,0.0683,-0.1002,0.3773,1.1514,0.0516,1.5621,-0.0682,0.7868,0.4106,-0.02,0.7694,-0.0121,0.7792,0.7205,0.017,Control
Utah__B03,-0.0198,-0.0349,-0.117,0.9217,1.8297,-0.1252,0.5781,1.7076,0.8447,0.6348,1.163,0.3767,0.3012,0.3041,0.5568,0.5959,1.2019,1.6383,1.0484,1.5089,-0.0029,1.3814,-0.0581,0.0277,-0.1074,0.2752,1.1154,-0.1619,1.3908,-0.1441,0.8378,0.3536,-0.1801,0.6971,-0.1902,0.7416,0.6208,0.0022,BRCACancer
Utah__B04,-0.0912,-0.0134,-0.0976,0.6011,1.5095,-0.1579,0.2728,1.1613,0.6058,0.6028,0.7329,0.3307,0.3862,0.2885,0.3439,0.3401,0.7475,1.133,0.7688,1.2255,0.1164,1.3311,-0.0889,-0.0389,-0.142,0.2254,0.9076,0.0683,0.9692,-0.072,0.6602,0.3259,-0.1698,0.5782,0,0.538,0.5442,0.1161,BRCACancer
Utah__B05,-0.1366,-0.0084,-0.2063,0.6893,1.5128,-0.1429,0.2653,1.3913,0.5938,0.5759,1.0404,0.3397,0.2269,0.1105,0.3959,0.4715,0.9952,1.1303,0.9022,1.57,0.0887,1.2939,0.0692,-0.009,-0.1368,0.2624,0.9635,0.0392,1.2225,-0.0041,0.5044,0.2142,-0.1896,0.5656,-0.0924,0.7781,0.4631,-0.0275,BRCACancer
Utah__B06,0.006,0.0762,-0.1891,0.5648,1.4671,-0.3098,-0.1631,1.1961,0.7119,0.4944,0.5681,-0.1262,0.2277,0.1235,0.1923,0.3056,0.5631,1.0395,0.6679,0.9723,0.0067,1.1521,0.0392,-0.1223,-0.2496,0.0481,0.9665,-0.0901,0.9155,-0.2337,0.5705,0.28,-0.4466,0.3253,-0.3931,0.269,0.4036,0.0343,BRCACancer
Utah__B07,-0.0188,-0.0057,-0.0087,1.0278,1.8069,0.0078,0.6236,1.7303,0.9051,0.7021,1.0826,0.4392,0.2822,0.4109,0.6339,0.6223,1.1814,1.4381,0.9096,1.6037,0.1378,1.5167,-0.0228,-0.0347,-0.1924,0.4117,1.1985,0.0094,1.5064,-0.0332,0.7828,0.4115,-0.0491,0.7197,-0.0963,0.7699,0.9397,-0.0055,BRCACancer
Utah__B08,-0.0453,-0.0071,-0.0617,1.0743,1.6002,0.0383,0.6314,1.4487,0.9424,0.5412,0.8711,0.484,0.2979,0.2445,0.5628,0.4566,1.0917,1.1998,0.7099,1.5208,0.1036,1.5169,-0.0376,0.0662,-0.0748,0.3545,1.1412,-0.1069,1.2847,-0.1349,0.6383,0.4283,0.0218,0.6046,0.1054,0.8367,0.5412,-0.0431,Control
Utah__B09,-0.071,-0.0332,-0.0906,0.5183,1.2927,-0.0828,0.2443,0.956,0.6092,0.5325,0.7257,0.4013,0.3849,0.3,0.3171,0.365,0.8673,1.104,0.661,0.9504,0.1346,1.214,-0.0518,-0.022,-0.1445,0.16,0.9084,-0.1644,0.7099,-0.14,0.5777,0.24,-0.027,0.6364,-0.0675,0.3633,0.4216,0.0406,Control
Utah__B10,-0.089,0.002,-0.0379,0.6023,1.5085,-0.1054,0.4426,1.4163,0.5675,0.4862,0.8308,0.2447,0.2844,0.1954,0.2389,0.2996,0.6175,0.9323,0.6994,1.2552,0.0326,1.1985,-0.053,-0.0464,-0.0638,0.1027,0.8205,-0.236,1.0615,-0.0834,0.4219,0.2618,-0.1319,0.4459,-0.0172,0.5163,0.2484,-0.0115,Control
Utah__B11,-0.0771,-0.0316,-0.0088,0.6988,1.3779,-0.0687,0.2894,1.4805,0.7548,0.3939,1.1485,0.4869,0.2763,0.1773,0.4648,0.5585,0.9738,1.0216,0.8064,1.5668,0.0927,1.3064,-0.0126,-0.0176,-0.0795,0.4047,0.9763,0.0917,1.4109,-0.0278,0.5694,0.3524,-0.1097,0.5943,0.0385,0.7262,0.3591,-0.0026,Control
Utah__B12,-0.0999,-0.0262,0.0084,0.1897,1.2218,-0.163,-0.0902,0.7319,0.3347,0.3633,0.4017,0.2479,0.2193,0.1983,-0.0505,0.1232,0.3889,1.0954,0.388,0.654,0.0371,0.9535,0.0922,0.02,-0.1024,0.1042,0.735,0.0687,0.5246,-0.099,0.5214,0.1323,-0.106,0.3375,0.0131,0.1396,0.2043,0.0316,Control
Utah__C01,-0.0984,-0.0176,-0.1293,0.885,1.5188,0.0791,0.4574,1.4588,0.7129,0.5817,0.7753,0.5114,0.3878,0.2464,0.5701,0.5056,0.9773,1.0652,0.7016,1.5218,0.037,1.4657,0.0494,0.1093,-0.1311,0.4785,1.0928,0.0556,1.2483,-0.093,0.7715,0.4666,-0.0781,0.7833,-0.0509,0.7935,0.5405,-0.0011,BRCACancer
Utah__C02,-0.0932,-0.0438,-0.0596,0.8212,1.6019,0.0227,0.5829,1.6876,0.6846,0.5745,0.9055,0.5998,0.2429,0.3112,0.4487,0.5393,0.976,1.3179,0.7439,1.649,0.2335,1.3424,0.0148,0.0739,-0.1492,0.374,1.0791,0.1006,1.4918,-0.0295,0.5762,0.3367,0.1205,0.7179,-0.0339,0.7766,0.5443,0.0574,BRCACancer
Utah__C03,-0.0737,-0.0022,-0.0502,0.8691,1.6326,0.0234,0.6031,1.6059,0.7509,0.7144,0.9341,0.7734,0.3091,0.4148,0.6445,0.546,1.1688,1.2408,0.8144,1.6715,0.0958,1.4335,0.0349,0.0672,-0.1091,0.5457,1.3031,0.2,1.347,0.0695,0.782,0.4164,0.1523,0.9079,-0.087,0.9552,0.659,-0.0045,BRCACancer
Utah__C04,-0.0707,-0.026,-0.0722,0.4911,0.9455,0.0831,0.2002,0.7841,0.302,0.4907,0.5544,0.4929,0.136,0.2276,0.1803,0.2559,0.9959,0.9996,0.48,1.1417,0.1533,1.1424,0.1316,0.0928,-0.0282,0.2824,0.7726,0.2243,0.7463,-0.0792,0.3949,0.2512,0.1391,0.4752,0.0907,0.5686,-0.0285,-0.1353,Control
