@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1154 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23368 numeric
@attribute 2885 numeric
@attribute 3376 numeric
@attribute 3561 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3597 numeric
@attribute 3635 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 5266 numeric
@attribute 5267 numeric
@attribute 5290 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 6778 numeric
@attribute 7297 numeric
@attribute 8431 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6002,1.2165,0.6045,0.8246,0.2889,1.6544,1.6965,2.5641,-0.2431,1.4094,1.0814,1.2646,1.8654,1.1832,1.7019,0.0336,0.0735,1.6169,1.1287,0.75,1.1294,1.3492,0.3629,2.349,1.0858,0.0075,Control
Utah__A02,0.3429,0.8285,0.5571,0.607,0.157,1.493,1.3304,2.465,-0.2101,1.0122,0.9792,1.2681,1.6142,1.0583,1.3404,-0.072,0.1147,1.3286,0.926,0.7973,0.9018,1.1968,0.3648,2.2966,0.8885,0.0118,Control
Utah__A03,0.3568,0.7195,0.6699,0.7634,0.1734,1.7906,1.4931,2.5564,-0.2254,1.0245,1.0375,1.4447,1.7735,1.4846,1.5412,-0.3315,0.0731,1.4291,1.0404,0.7917,1.1313,1.3816,0.5956,2.3818,1.1618,0.0463,Control
Utah__A04,0.4955,0.6378,0.6114,0.6935,0.1491,1.4914,1.3235,2.5564,0.0048,1.4047,0.7751,1.3759,1.9636,0.8542,1.5986,-0.3036,-0.0152,1.383,0.9026,0.7946,1.0307,1.2135,0.3996,2.3063,0.9933,0.0182,Control
Utah__A05,0.4795,0.7726,0.7362,0.7698,0.2166,1.8851,1.3898,2.2871,-0.1382,1.3056,1.1755,1.4136,1.886,1.2997,1.5165,-0.1186,0.0304,1.5208,1.0434,0.89,1.0492,1.3778,0.6218,2.5424,1.1512,-2e-04,Control
Utah__A06,0.4153,0.639,0.6349,0.7165,0.187,1.5864,1.4129,2.1953,-0.1418,0.8944,1.1425,1.3554,1.7775,1.0757,1.2041,-0.391,0.1312,1.4163,1.015,0.7604,0.8863,1.3318,0.4104,2.4427,1.0725,0.0231,Control
Utah__A07,0.7253,0.75,0.5857,0.7237,0.1717,1.89,1.4684,2.3585,-0.0543,1.0034,1.1862,1.4305,2.0162,1.4165,1.3446,-0.3639,-0.0287,1.6368,1.1072,0.7917,1.1809,1.4952,0.3471,2.3945,1.0781,0.0348,Control
Utah__A08,1.0592,0.9474,0.5257,0.7148,0.2488,1.7425,1.6095,2.2637,-0.1634,1.0551,0.8923,1.5328,2.3186,1.4627,1.2572,-0.16,0.1241,1.8021,1.1764,0.777,1.4746,1.4347,0.3367,2.043,0.9731,0.0538,Control
Utah__A09,0.7398,0.9127,0.5517,0.6732,0.1773,1.8554,1.6337,2.5315,-0.2085,0.9574,0.9175,1.3605,1.9464,1.3629,1.4016,-0.311,0.0589,1.4941,1.066,0.7709,1.0011,1.3189,0.4405,2.417,0.9528,-0.024,Control
Utah__A10,0.7924,0.6992,0.5517,0.7126,0.2169,1.8284,1.5001,2.5226,-0.1695,0.9072,0.9923,1.547,2.0644,1.4231,1.4473,-0.1359,6e-04,1.743,1.0883,0.7829,1.3376,1.3751,0.4233,2.2405,1.067,-0.0275,Control
Utah__A11,0.5406,0.6391,0.5283,0.6608,0.1098,1.5674,1.5342,2.3791,-0.1985,0.7758,1.0968,1.1425,1.6217,0.9662,1.2077,0.0291,0.081,1.2242,1.015,0.5757,0.7411,1.1911,0.2131,2.1898,0.9094,-0.0274,Control
Utah__A12,0.3543,0.5245,0.3826,0.4377,0.0628,1.1338,0.9682,2.0685,-0.1636,0.6487,0.7662,1.0352,1.3664,0.4496,0.6758,-0.2884,0.2529,0.9277,0.6513,0.5602,0.5264,0.746,0.1246,1.5795,0.4441,0.0277,Control
Utah__B01,0.6849,0.3627,0.3787,0.5976,0.1738,1.513,1.5553,2.4192,-0.2116,1.0606,0.869,1.1946,1.7658,0.9717,1.22,-0.2218,0.3221,1.4936,1.0517,0.5727,0.9155,1.2677,0.1548,1.9366,0.7815,0.0976,Control
Utah__B02,0.4887,0.3081,0.6586,0.816,0.1811,1.6209,1.6176,2.6543,-0.1473,1.0209,0.9206,1.4018,1.8441,0.9603,1.6857,-0.2802,0.1544,1.4558,1.2088,0.8993,0.8818,1.2043,0.4023,2.5131,1.1753,-0.0978,Control
Utah__B03,0.618,0.5545,0.5588,0.6437,0.1966,1.5833,1.5217,2.5302,-0.2215,1.0131,0.8995,1.3328,1.8402,1.0128,1.4164,-0.2819,0.2162,1.5497,1.0655,0.7096,0.9292,1.2156,0.2613,2.2248,0.9775,-0.052,BRCACancer
Utah__B04,1.0125,0.7945,0.5084,0.6265,0.1864,1.6575,1.2217,2.1346,-0.1581,0.9129,0.7726,1.6247,2.1666,1.3155,1.2413,-0.3159,0.08,1.609,1.107,0.7034,1.4407,1.2674,0.3358,1.9672,0.9301,0.0828,BRCACancer
Utah__B05,0.5078,0.3139,0.4305,0.6992,0.1422,1.5074,1.2731,2.4957,-0.1394,0.7187,0.6263,1.4358,1.7709,0.7915,1.1886,-0.3159,0.0808,1.1758,0.9788,0.7378,0.7814,1.2093,0.2762,2.1082,0.7929,0.1402,BRCACancer
Utah__B06,0.4508,0.4365,0.1636,0.3683,0.0145,1.1253,1.1713,1.9706,-0.0484,0.742,0.6,1.0167,1.4117,0.734,0.7903,-0.1846,0.2701,1.137,0.8575,0.4776,0.7812,0.9821,-0.0629,1.8768,0.663,-0.0086,BRCACancer
Utah__B07,0.6026,1.0153,0.6203,0.7663,0.2039,1.6451,1.6762,2.7045,-0.0185,1.1627,0.8562,1.4224,1.8704,1.1696,1.5313,-0.2918,-0.0438,1.5902,1.177,0.879,1.1794,1.3289,0.3509,2.4213,1.1698,-0.0414,BRCACancer
Utah__B08,0.3104,0.8528,0.6297,0.7068,0.1515,1.6528,1.386,2.3189,-0.025,0.9208,1.0967,1.1446,1.5293,0.9315,1.3914,-0.0728,0.0624,1.3514,1.007,0.7952,0.7595,1.3009,0.5257,2.3873,1.0291,-0.1354,Control
Utah__B09,1.0313,0.6697,0.4484,0.6215,0.1924,1.6703,1.1477,2.1552,-0.3111,1.0673,0.4105,1.4435,2.1209,1.1261,0.9564,-0.2316,0.1645,1.4071,0.9742,0.6547,1.2234,1.2638,0.3141,1.7555,0.8404,-0.0737,Control
Utah__B10,0.7046,0.7179,0.3712,0.4803,0.1071,1.5222,1.1307,2.2613,-0.3167,0.6718,0.5929,1.4225,2.0466,1.0401,0.8822,-0.3251,0.097,1.4557,0.8469,0.7099,1.057,1.1026,0.2267,1.8687,0.714,-0.0332,Control
Utah__B11,0.4604,0.9248,0.4509,0.6847,0.1603,1.7628,1.22,2.3164,-0.1714,0.7152,1.0382,1.2831,1.6814,1.069,1.2065,-0.1219,0.0499,1.4217,0.9909,0.7097,0.9509,1.2622,0.4117,2.1047,0.8432,0.0146,Control
Utah__B12,0.8008,0.5913,0.3638,0.5036,0.1431,1.3374,0.668,1.4844,-0.2787,0.993,0.5093,1.3225,1.8871,0.9325,0.7645,-0.3571,0.0978,1.1501,0.8328,0.5071,1.0116,0.8093,0.208,1.8318,0.793,-0.1483,Control
Utah__C01,0.4944,0.9321,0.6847,0.8,0.2258,1.8228,1.3701,2.353,-0.1054,1.0393,1.0163,1.5603,1.8494,1.2402,1.502,-0.2984,0.0196,1.3664,1.0064,0.7971,1.0359,1.3698,0.576,2.4353,1.3604,0.0964,BRCACancer
Utah__C02,0.4671,1.207,0.7019,0.7799,0.2274,1.5148,1.3984,2.5373,-0.0996,1.0875,0.9183,1.4184,1.9002,0.8503,1.5595,-0.1455,0.0458,1.4157,0.9107,0.8402,0.9083,1.1809,0.4904,2.3769,1.2162,0.0443,BRCACancer
Utah__C03,0.458,1.373,0.9231,0.9758,0.2999,1.5281,1.4683,2.7433,-0.0681,1.1685,0.8272,1.5638,1.8837,1.1793,1.8938,-0.2017,0.0414,1.5104,1.0733,0.9851,1.1329,1.3061,0.5207,2.5709,1.4505,0.0652,BRCACancer
Utah__C04,0.2442,0.736,0.5682,0.6323,0.0842,1.2653,0.8703,2.0836,-0.2029,0.8718,0.7986,1.0989,1.4372,0.6156,1.311,-0.1809,0.0127,0.7955,0.6162,0.5596,0.4567,0.8775,0.4177,1.938,0.9019,-0.0802,Control
Utah__C05,0.2222,0.8553,0.5706,0.5801,0.1491,1.157,0.8057,1.9251,-0.1565,0.8405,0.7442,1.1344,1.5565,0.5986,1.3535,-0.1384,0.1034,0.937,0.6148,0.641,0.4931,0.9549,0.3402,2.0512,0.9237,0.0499,BRCACancer
Utah__C06,0.0362,-0.02,0.25,0.2288,0.0783,0.5373,0.1469,1.0838,-0.0074,0.5608,0.0937,0.534,0.6172,0.0279,0.3138,-0.4006,0.292,0.2206,0.3111,0.1502,0.0625,0.1375,0.2471,0.6482,0.2238,-0.0931,Control
Utah__C07,0.3665,0.5308,0.551,0.6551,0.1887,1.2729,1.0643,2.3823,-0.1602,0.6731,0.8309,1.1912,1.6731,0.5865,1.2145,0.1321,0,1.1736,0.6929,0.6527,0.6257,1.0207,0.3536,2.0683,0.8509,0.1656,Control
Utah__C08,0.3599,1.0623,0.6146,0.7092,0.178,1.422,1.3238,2.5829,-0.118,0.976,0.8617,1.2452,1.6563,0.8603,1.5125,-0.3194,0.1156,1.2968,0.8692,0.7215,0.8111,1.2186,0.4734,2.2587,1.0379,0.0597,Control
Utah__C09,0.293,0.9852,0.5812,0.6399,0.1841,1.2543,0.9625,2.2556,-0.211,0.7782,0.6227,1.2934,1.7211,0.5702,1.4622,0.0447,0.0568,1.1689,0.6937,0.7537,0.6941,0.94,0.3698,2.0641,0.9435,0.0572,Control
Utah__C10,0.2989,1.2488,0.5856,0.6162,0.0992,1.2466,0.9491,2.2689,-0.1762,0.9715,0.5917,1.3853,1.8345,0.4975,1.4166,-0.0867,0.054,1.2759,0.6537,0.8254,0.7272,0.9337,0.3475,2.1,0.8726,-0.0749,BRCACancer
Utah__C11,0.3093,0.9243,0.699,0.8067,0.2933,1.5471,1.3606,2.7623,-0.2144,1.0604,0.9388,1.3689,1.7122,0.8805,1.6853,0.0071,0.0095,1.2004,0.9035,0.7797,0.8182,1.2273,0.6104,2.2583,1.1788,0.0689,Control
Utah__C12,0.2174,0.83,0.5121,0.5441,0.08,1.142,0.7168,2.0676,-0.1315,1.0547,0.3457,0.9823,1.3819,0.4207,1.1376,0.0079,0.1248,0.7596,0.6083,0.4821,0.4133,0.7611,0.4191,1.883,0.7851,-0.1795,BRCACancer
Utah__D01,1.0636,0.647,0.5906,0.6814,0.2378,1.5919,1.1489,2.1016,-0.3275,1.3492,0.8039,1.5153,1.9272,1.3595,1.2318,-0.2337,0.1043,1.312,0.9689,0.5928,1.1326,1.1862,0.3225,2.144,1.1663,-0.0833,BRCACancer
Utah__D02,0.29,0.7481,0.6233,0.7157,0.1562,1.405,1.1492,2.4679,-0.0892,1.403,0.7134,1.2394,1.7485,0.6727,1.3913,-0.251,0.048,1.1682,0.7168,0.7361,0.7378,1.0483,0.4957,2.2173,0.898,0.0154,BRCACancer
Utah__D03,0.2453,0.9635,0.5962,0.6516,0.1143,1.4209,0.9514,2.3676,-0.1056,1.121,0.5877,1.2536,1.6214,0.7914,1.4612,-0.1427,0.0038,1.0319,0.6757,0.5892,0.5983,0.8941,0.4882,2.2852,1.0632,-0.1412,BRCACancer
Utah__D04,0.3035,1.3123,0.627,0.7083,0.1557,1.6436,1.109,2.4297,-0.264,1.0722,0.9002,1.2597,1.5711,0.9546,1.5443,-0.2202,0.1789,1.2443,0.8508,0.7168,0.832,1.1819,0.509,2.2893,1.0883,-0.1163,BRCACancer
Utah__D05,0.3347,0.7823,0.6951,0.6631,0.1392,1.5329,1.0065,2.2281,-0.198,0.7799,1.0563,1.3748,1.6996,0.881,1.414,-0.1374,0.0671,1.1472,0.7556,0.8859,0.7056,1.0939,0.5519,2.4536,1.1396,0.1121,BRCACancer
Utah__D06,0.3872,1.1431,0.6815,0.7732,0.2225,1.5268,1.3986,2.4979,-0.2356,1.0879,0.9485,1.4321,1.7952,0.9296,1.489,-0.2667,0.1427,1.2669,0.9594,0.7551,0.8872,1.2103,0.5104,2.3337,1.2535,-0.0361,BRCACancer
Utah__D07,0.3051,0.7917,0.6895,0.7523,0.2268,1.4392,1.2528,2.7142,-0.2167,0.9601,0.7635,1.344,1.7494,0.7917,1.5011,-0.2448,0.0622,1.2295,0.848,0.7719,0.8114,1.2859,0.5407,2.4487,1.1716,0.0707,Control
Utah__D08,0.261,1.0709,0.551,0.5744,0.1061,1.2707,0.9496,2.4092,-0.1553,0.8585,0.7977,1.1442,1.4415,0.6577,1.1514,-0.2438,0.1619,0.9784,0.6652,0.5358,0.548,0.9046,0.389,1.9836,0.755,-0.034,Control
Utah__D09,0.3569,1.0546,0.6326,0.6828,0.1913,1.436,1.2201,2.361,-0.2936,1.054,0.7792,1.2564,1.6884,0.6954,1.5211,-0.3717,0.2145,1.1492,0.7893,0.7436,0.7366,1.0586,0.5447,2.2423,0.9817,-0.1738,Control
Utah__D10,0.2666,0.8017,0.447,0.6253,0.2124,1.5974,1.1317,2.7196,-0.0693,0.9351,0.8678,1.1342,1.5065,0.6803,1.0779,-0.0351,0.0478,1.0523,0.8786,0.6027,0.6156,1.2026,0.3606,2.0414,0.7613,0.1036,Control
Utah__D11,0.1155,0.5118,0.3649,0.3796,0.1571,0.8122,0.4618,1.5073,-0.2647,0.6426,0.3279,0.7458,1.0299,0.2879,0.621,0.0142,0.4218,0.5499,0.4759,0.3364,0.2578,0.4447,0.2705,1.0393,0.3189,-0.0085,Control
Utah__D12,0.2316,0.6016,0.5683,0.5218,0.1717,1.4241,0.9752,2.4787,-0.208,0.8805,0.7661,1.0378,1.3718,0.6044,1.1033,-0.1721,0.2062,0.8528,0.5974,0.5084,0.4705,0.9733,0.3561,1.9276,0.7894,-0.2076,Control
Utah__E01,0.3052,0.5741,0.4498,0.5808,0.0709,1.4116,0.9315,2.7296,-0.2434,0.7946,0.5826,1.1779,1.6054,0.5136,1.4639,-0.0232,0.0391,0.9402,0.7343,0.6753,0.5932,0.8683,0.2768,2.2719,0.9811,-0.0591,BRCACancer
Utah__E02,0.4299,0.7999,0.5801,0.7434,0.2369,1.4133,1.2647,2.4857,-0.1278,1.0969,0.6395,1.4127,1.9378,0.6719,1.5666,-0.0471,0.0239,1.4524,0.809,0.812,0.8892,1.0086,0.5055,2.0498,0.9532,-0.1367,Control
Utah__E03,0.278,0.6705,0.709,0.827,0.1803,1.6152,1.2659,2.6219,-0.1474,1.1337,0.9102,1.1923,1.5954,0.9208,1.6504,-0.0929,-0.0073,1.1103,0.802,0.6447,0.5951,1.1943,0.5017,2.5589,1.0954,-0.1279,Control
Utah__E04,0.4207,1.3527,0.6841,0.8595,0.2267,1.5558,1.3116,2.7214,-0.1308,1.4013,0.9988,1.389,1.7328,0.7785,1.7937,-0.1479,0.0291,1.3251,0.863,0.9792,0.8603,1.2407,0.5874,2.38,1.292,-0.0231,Control
Utah__E05,0.514,0.8498,0.5234,0.6147,0.185,1.2276,1.2422,2.4742,-0.053,1.0189,0.4265,1.2554,1.7767,0.589,1.2888,-0.2035,0.1693,1.3465,0.7064,0.6624,0.9197,0.9644,0.2313,1.7389,0.7326,-0.0487,Control
Utah__E06,0.3,0.4682,0.3356,0.4094,-0.0122,1.2885,0.8404,1.8465,-0.2344,0.4882,0.5271,1.2491,1.4424,0.7269,0.8203,-0.182,0.1748,1.0227,0.6023,0.5419,0.7621,0.8759,0.2365,1.7152,0.7151,0.1811,BRCACancer
Utah__E07,0.3544,0.8416,0.6581,0.776,0.185,1.5248,1.0914,2.4754,0.0039,1.1547,0.9089,1.3348,1.7165,0.8079,1.4268,-0.0712,0.0518,1.1695,0.8383,0.7957,0.8202,1.1382,0.6616,2.3439,1.2194,-0.0635,BRCACancer
