@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10023 numeric
@attribute 11167 numeric
@attribute 11197 numeric
@attribute 1452 numeric
@attribute 1499 numeric
@attribute 1855 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22881 numeric
@attribute 22943 numeric
@attribute 27121 numeric
@attribute 27122 numeric
@attribute 27123 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 4035 numeric
@attribute 51339 numeric
@attribute 5300 numeric
@attribute 5663 numeric
@attribute 5786 numeric
@attribute 59343 numeric
@attribute 6422 numeric
@attribute 7252 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 85407 numeric
@attribute 85409 numeric
@attribute 9350 numeric
@attribute 9961 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6233,0.6697,0.1527,-0.1669,1.5925,2.1378,0.36,0.6157,0.8453,0.0378,-0.2508,-0.1136,0.0583,-0.0478,1.039,0.6628,0.6808,1.6831,0.7548,0.6199,1.146,0.7564,0.9801,-0.0789,-0.0159,0.3495,0.4814,0.0114,-0.0077,0.0062,1.2748,Control
Utah__A02,0.3831,0.5511,0.1305,-0.1874,1.2727,1.9406,0.3649,0.5686,0.6275,0.0858,-0.2219,-0.2072,0.013,-0.0321,1.0386,0.4686,0.5297,1.4364,0.1176,0.4661,0.9651,0.6356,0.663,-0.0118,-5e-04,0.2528,0.128,0.0114,0.0845,-0.0783,1.0892,Control
Utah__A03,0.396,0.8128,0.0641,-0.1869,1.4737,2.228,0.3709,0.6805,0.7841,0.0696,-0.1179,-0.1574,-0.0304,-0.0307,1.1391,0.609,0.6545,1.8116,-0.056,0.6023,1.2426,0.7198,0.8307,-0.0751,-0.0455,0.4299,0.112,-0.0069,0.1142,-0.0746,1.456,Control
Utah__A04,0.5255,0.7099,0.1568,-0.1392,1.4132,2.1149,0.4706,0.6225,0.7141,0.0577,-0.1563,-0.0725,0.0457,-0.0337,0.9664,0.5054,0.4447,1.4822,0.1385,0.4809,0.9418,0.6037,0.7652,-0.0395,-0.0651,0.2928,0.182,0.0647,0.1161,-0.1754,1.132,Control
Utah__A05,0.5106,0.9951,0.1405,-0.117,1.4668,2.1217,0.4887,0.7463,0.7904,0.0805,-0.1393,-0.0641,0.0059,-0.0224,1.2576,0.6009,0.6046,2.0517,0.2157,0.5681,1.1607,0.7499,0.9301,-0.0543,-0.0735,0.3723,0.1914,0.0373,0.0906,-0.1225,1.5272,Control
Utah__A06,0.4506,0.7147,0.0838,-0.2247,1.3612,2.0671,0.3904,0.6458,0.7372,0.0622,-0.1683,-0.15,6e-04,0.014,1.0334,0.5351,0.5559,1.8297,0.3944,0.442,1.0958,0.6551,0.8385,-0.0326,-0.0149,0.2844,0.1166,-0.0165,0.0581,-0.224,1.1072,Control
Utah__A07,0.74,0.7048,0.0813,-0.2072,1.6353,2.242,0.4336,0.597,0.7443,0.1108,-0.1888,-0.0294,-0.0617,-0.0143,1.0684,0.8251,0.7198,1.9481,0.2865,0.5451,1.2707,0.7579,0.8515,-0.1103,-0.08,0.3981,0.1793,0.0062,0.07,-0.2343,1.2499,Control
Utah__A08,1.0516,0.5443,-0.0044,-0.144,1.6719,2.2731,0.3033,0.5375,0.7355,0.0119,-0.2692,-0.1305,0.0267,-0.0176,0.9192,1.0661,0.8468,1.8688,0.4368,0.4944,1.2327,0.848,0.8797,-0.0992,-0.0248,0.3981,0.2834,-0.0131,0.0563,-0.0637,1.0978,Control
Utah__A09,0.7535,0.6073,0.2475,-0.1341,1.448,2.1764,0.4222,0.5633,0.6938,0.0469,-0.2682,-0.1181,0.0025,-0.0377,0.987,0.7154,0.5846,1.9169,0.4603,0.506,1.1392,0.74,0.7416,-0.0882,-0.0091,0.3286,0.2849,0.0463,0.1542,-0.1451,1.1958,Control
Utah__A10,0.8026,0.6063,0.2273,-0.1448,1.6292,2.3614,0.3405,0.5633,0.7332,0.0613,-0.1447,-0.0897,0.0233,0.0461,1.05,0.9142,0.7425,2.0187,0.0612,0.5739,1.2312,0.8013,0.9045,-0.057,0.0461,0.3863,0.1135,0.0033,0.0164,0.0064,1.1125,Control
Utah__A11,0.5676,0.6813,0.0232,-0.1747,1.1873,1.8734,0.2527,0.54,0.6814,-0.0033,-0.2056,-0.0796,0.0306,-0.0319,0.8895,0.4848,0.3841,1.9618,0.1451,0.4324,0.9938,0.701,0.5471,-0.0703,-0.1752,0.2831,0.1887,0.0477,0.0584,-0.1528,0.9879,Control
Utah__A12,0.3938,0.2286,0.2628,-0.1286,0.9191,1.615,0.2785,0.3955,0.4581,0.1341,-0.2439,-0.1701,-0.001,0.0218,0.5321,0.3984,0.354,0.8225,0.027,0.3201,0.5465,0.3995,0.4806,-0.1096,0.0618,0.1583,0.0465,-0.0525,0.1786,-0.1923,0.5202,Control
Utah__B01,0.7023,0.2682,0.1427,-0.0536,1.5559,2.2274,0.1195,0.3916,0.6181,0.033,-0.3679,-0.112,0.0087,-0.0128,0.7178,0.6768,0.559,1.1026,0.3261,0.4419,0.9784,0.6994,0.7492,-0.0847,0.1044,0.1723,0.3688,-0.04,-0.0978,-0.1119,0.97,Control
Utah__B02,0.5192,0.6516,0.1311,-0.0936,1.603,2.3355,0.4366,0.6693,0.8367,0.045,-0.2423,-0.0756,0.0344,-0.0652,1.0401,0.5494,0.4993,1.5612,0.1961,0.6243,1.1548,0.6935,0.891,-0.0568,0.0584,0.3799,0.2768,0.0422,0.056,-0.0608,1.3271,Control
Utah__B03,0.6398,0.5246,-0.0389,-0.1083,1.5986,2.3868,0.2728,0.5703,0.6643,0.0302,-0.2127,-0.0425,0.0773,0.019,0.8948,0.6557,0.547,1.4415,0.0462,0.5464,1.0382,0.71,0.8232,-0.0485,0.0423,0.2555,0.2951,0.0228,-0.0013,-0.0855,1.1608,BRCACancer
Utah__B04,1.008,0.5325,0.1305,-0.2387,1.6401,2.1299,0.3293,0.5203,0.647,0.0894,-0.3108,-0.1251,-0.028,0.0726,0.7922,1.0929,0.807,1.704,0.1408,0.4269,1.2182,0.7537,0.7366,-0.1126,0.0378,0.4053,0.1837,-0.0184,0.0138,-0.084,0.9075,BRCACancer
Utah__B05,0.537,0.3943,0.0712,-0.2129,1.3444,1.9932,0.3273,0.443,0.7198,0.0539,-0.2447,-0.2145,0.0086,0.0201,0.9644,0.5382,0.4993,1.3963,-0.0582,0.4588,0.985,0.6322,0.4911,-0.1105,-0.0681,0.2799,0.0795,-0.0333,0.0876,-0.1409,0.9844,BRCACancer
Utah__B06,0.4838,0.1652,0.1641,-0.059,1.2295,1.9638,0.0396,0.1783,0.3886,0.0357,-0.4292,-0.0618,-0.0582,0.0552,0.4913,0.4945,0.4693,1.0208,-0.1135,0.2229,0.6141,0.4749,0.5158,-0.2197,0.0705,-0.0263,-0.0182,-0.1875,-0.0646,-0.0939,0.6049,BRCACancer
Utah__B07,0.6255,0.57,0.1017,-0.108,1.6896,2.3083,0.4679,0.6313,0.7869,0.1007,-0.2039,-0.1428,-0.0102,-0.0339,1.0308,0.6372,0.6638,1.6095,0.3573,0.7792,1.1524,0.7716,0.9192,-0.1338,0.0243,0.4158,0.166,-0.0306,0.0558,-0.0979,1.2874,BRCACancer
Utah__B08,0.3527,0.692,0.1911,-0.1119,1.2884,1.9576,0.3905,0.6407,0.7274,0.0238,-0.0899,-0.0062,0.0381,-0.0322,1.0765,0.4347,0.3935,1.5901,0.2286,0.506,1.0968,0.6832,0.7097,-0.0317,-0.006,0.2935,0.2779,-0.012,0.0539,-0.0893,1.1506,Control
Utah__B09,1.0255,0.4468,0.1643,-0.1658,1.4429,1.9563,0.287,0.4608,0.642,4e-04,-0.2582,-0.1657,0.0137,-0.0876,0.7104,0.8491,0.5864,1.3146,0.1551,0.45,1.1211,0.8326,0.75,-0.0763,-0.0036,0.404,0.2028,0.0418,-0.0079,-0.137,0.9228,Control
Utah__B10,0.7207,0.4793,0.0338,-0.1327,1.3489,2.0855,0.3233,0.3842,0.5007,0.05,-0.1726,-0.1684,0.0407,-0.0173,0.7649,0.8535,0.5924,1.4655,0.1816,0.3125,0.9895,0.607,0.6289,-0.1207,-0.0051,0.1787,0.1342,0.0137,0.0712,-0.2406,0.7542,Control
Utah__B11,0.4927,0.709,0.195,-0.1245,1.2961,1.9142,0.3406,0.4632,0.7053,0.052,-0.2415,-0.0262,0.0058,-0.0409,1.0562,0.6309,0.5527,1.9579,0.2846,0.3806,0.962,0.6331,0.5862,-0.0401,0.0093,0.208,0.1577,0.0404,0.042,-0.1165,1.0688,Control
Utah__B12,0.8104,0.4247,0.0545,-0.0834,1.1888,1.7457,0.2832,0.3769,0.5241,0.0108,-0.1856,-0.0753,-0.0431,0.0614,0.4077,0.7771,0.5059,1.2933,0.1991,0.253,0.933,0.4662,0.4252,-0.1446,-0.0837,0.2544,0.1613,0.0851,0.0693,-0.143,0.5902,Control
Utah__C01,0.5244,0.772,0.0784,-0.2201,1.4428,1.9741,0.5189,0.6952,0.8207,0.0498,-0.2762,-0.0964,-0.0399,-0.0272,1.1314,0.6791,0.6331,2.2575,0.2171,0.6171,1.3062,0.6847,0.7536,-0.1629,-0.0424,0.4666,0.1203,0.0163,0.0789,-0.1606,1.4217,BRCACancer
Utah__C02,0.499,0.7791,0.2662,-0.205,1.2766,1.9038,0.549,0.7123,0.8006,0.0736,-0.2259,-0.0491,0.0612,-0.0096,1.1335,0.4696,0.4989,1.5968,0.33,0.5824,0.928,0.6323,0.8596,-0.0769,-0.0305,0.3727,0.2253,0.0422,0.1256,-0.1293,1.3103,BRCACancer
Utah__C03,0.4905,0.8558,0.1469,-0.1357,1.471,2.1384,0.6748,0.9317,0.9966,0.0914,-0.2175,-0.1673,-0.0688,0.0155,1.2648,0.5803,0.6197,1.9141,0.4971,0.7991,1.0819,0.7622,0.9519,-0.0541,0.0389,0.566,0.2868,0.0184,0.1131,-0.1153,1.5749,BRCACancer
Utah__C04,0.291,0.6234,0.1719,-0.1255,0.8279,1.3453,0.4194,0.5797,0.6529,0.0077,-0.2421,-0.1506,0.1069,0.0091,0.8798,0.2982,0.229,1.499,0.3649,0.3574,0.7026,0.4465,0.3881,-0.0237,-0.092,0.2024,0.2017,0.0544,0.1869,-0.137,0.9245,Control
Utah__C05,0.2704,0.6141,0.0472,-0.1479,0.956,1.4874,0.4363,0.582,0.6006,-0.0224,-0.2098,-0.1136,0.0529,-0.0662,0.9424,0.2458,0.2878,1.6447,0.2943,0.2815,0.7613,0.4166,0.4658,-0.0278,-0.0132,0.1271,0.0887,0.0955,0.0827,-0.0881,0.9895,BRCACancer
Utah__C06,0.0968,0.2273,-0.0088,-0.0995,0.3203,0.5687,0.1328,0.264,0.2491,-0.0538,-0.3674,-0.1427,0.1159,-0.0437,0.2668,0.1294,-0.0398,0.4587,0.0715,0.1921,0.2707,0.1054,0.1832,-0.0666,-0.1307,0.1038,0.0729,0.0905,0.0038,-2e-04,0.4146,Control
